Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5
I2,21/03/03,Messina,Genoa,2,1,H,1,1,D,1.909,2.7,4.333,1.85,2.7,4.6,1.85,2.6,3.9,1.9,2.7,4.33,1.85,2.75,4.5,1.75,2.6,5.2,1.85,1.75
I2,23/03/03,Ascoli,Cosenza,3,0,H,1,0,H,1.909,2.7,4.333,1.88,2.7,4.4,1.9,2.6,3.8,1.9,2.7,4.33,1.9,2.7,4.333,1.85,2.6,4.5,2.05,1.6
I2,23/03/03,Bari,Siena,0,0,D,0,0,D,2.5,2.5,3.1,2.5,2.5,3.05,2.5,2.4,2.8,2.5,2.5,3,2.5,2.5,3.1,2.5,2.35,3.1,2.15,1.55
I2,23/03/03,Livorno,Napoli,1,1,D,1,1,D,1.833,2.875,4.333,1.85,2.8,4.3,1.85,2.7,3.7,1.91,2.8,4,1.833,2.8,4.5,1.85,2.6,4.5,1.95,1.65
I2,23/03/03,Palermo,Vicenza,1,0,H,1,0,H,2.3,2.625,3.2,2.25,2.65,3.3,2.2,2.5,3.1,2.25,2.62,3.25,2.25,2.6,3.4,2.25,2.55,3.2,2.05,1.6
I2,23/03/03,Salernitana,Catania,0,0,D,0,0,D,2.2,2.75,3.25,2.15,2.8,3.3,2.2,2.7,2.9,2.1,2.88,3.25,2.1,2.8,3.4,2.15,2.65,3.3,1.8,1.8
I2,23/03/03,Sampdoria,Ancona,2,1,H,1,0,H,1.909,2.625,4.5,1.88,2.55,4.9,1.85,2.5,4.2,1.9,2.62,4.5,1.85,2.6,5,1.8,2.5,5.2,2.05,1.6
I2,23/03/03,Triestina,Lecce,0,1,A,0,1,A,2,2.6,4,2.1,2.6,3.75,2.1,2.5,3.3,2.2,2.5,3.75,2.1,2.6,3.75,2,2.5,4.05,2.25,1.5
I2,23/03/03,Venezia,Ternana,0,0,D,0,0,D,2.2,2.625,3.4,2.2,2.55,3.55,2.1,2.5,3.3,2.2,2.62,3.4,2.2,2.6,3.5,2,2.6,3.8,1.95,1.65
I2,24/03/03,Verona,Cagliari,1,1,D,0,0,D,2.2,2.625,3.4,2.15,2.6,3.6,2.1,2.5,3.3,2.1,2.6,3.75,2.2,2.6,3.5,2,2.6,3.8,2.05,1.6
I2,30/03/03,Ancona,Salernitana,3,1,H,2,0,H,1.4,3.6,7.5,1.4,3.6,7.8,1.4,3.2,6.5,1.36,3.75,7.5,1.44,3.5,7,1.4,3.6,6.5,,
I2,30/03/03,Cagliari,Palermo,2,2,D,0,1,A,2.3,2.62,3.2,2.25,2.65,3.3,2.2,2.5,3.1,2.4,2.6,3,2.3,2.6,3.25,2.1,2.5,3.7,,,,
I2,30/03/03,Catania,Triestina,1,2,A,1,0,H,2.1,2.75,3.5,2.15,2.75,3.45,2.1,2.6,3.2,2.1,2.6,3.75,2.1,2.7,3.6,2.1,2.5,3.7,,,,
I2,30/03/03,Lecce,Genoa,2,1,H,0,0,D,1.57,3.1,6,1.55,3.1,6.6,1.55,2.8,5.4,1.5,3.1,7,1.57,3,6.5,1.55,3,6,,,,
I2,30/03/03,Sampdoria,Bari,1,1,D,1,1,D,1.44,3.3,7.5,1.5,3.3,6.7,1.45,3.2,5.7,1.44,3.25,7.5,1.44,3.3,7.5,1.45,3.4,6.1,,,,
I2,30/03/03,Siena,Cosenza,1,0,H,1,0,H,1.4,3.6,7.5,1.4,3.5,7.5,,,,1.36,3.75,7.5,1.4,3.6,7.5,1.35,3.75,7.1,,,,
I2,30/03/03,Ternana,Ascoli,2,1,H,1,1,D,1.8,2.87,4.5,1.7,2.85,5.5,1.7,2.7,4.4,1.75,2.62,5.5,1.75,2.8,5,1.75,2.8,4.6,,,,
I2,30/03/03,Venezia,Livorno,1,1,D,1,1,D,2.2,2.5,3.75,2.1,2.65,3.75,2.1,2.5,3.3,2.2,2.4,3.75,2.2,2.5,3.75,2,2.5,4.05,,,,
I2,30/03/03,Verona,Messina,4,1,H,3,0,H,2.1,2.5,4,2,2.65,4.1,2.1,2.5,3.3,2.1,2.5,4,2,2.5,4.33,1.95,2.55,4.15,,,,
I2,31/03/03,Napoli,Vicenza,2,1,H,1,1,D,2.62,2.62,2.75,2.5,2.65,2.9,2.3,2.5,2.9,2.6,2.6,2.75,2.6,2.62,2.75,2.45,2.5,2.95,,,,
I2,04/04/03,Palermo,Bari,2,2,D,0,0,D,1.833,2.625,5,1.8,2.65,4.9,1.8,2.6,4,1.9,2.6,4.5,1.85,2.7,4.6,1.8,2.65,4.7,,,,
I2,05/04/03,Ascoli,Catania,2,1,H,1,0,H,1.909,2.625,4.5,1.9,2.65,4.3,1.85,2.6,3.8,1.9,2.6,4.5,1.85,2.7,4.6,1.8,2.65,4.7,,,,
I2,05/04/03,Cosenza,Ternana,0,3,A,0,1,A,2.5,2.75,2.75,2.5,2.75,2.7,,,,2.6,2.5,2.875,2.5,2.75,2.8,2.35,2.7,2.85,,,,
I2,05/04/03,Genoa,Livorno,3,1,H,0,0,D,2.1,2.5,4,2,2.6,3.7,1.9,2.6,3.6,2,2.5,4.333,1.909,2.625,4.5,2.05,2.65,3.55,,,,
I2,05/04/03,Lecce,Cagliari,1,1,D,1,0,H,1.727,2.875,5,1.75,2.75,5,1.75,2.7,4.2,1.727,2.7,5.5,1.727,2.75,5.5,1.65,2.8,5.5,,,,
I2,05/04/03,Messina,Ancona,1,1,D,0,0,D,2.75,2.1,3.5,2.85,1.85,4,,,,,,,,,,2.87,1.83,4,,,,
I2,05/04/03,Salernitana,Venezia,1,1,D,0,0,D,2.5,2.75,2.75,2.55,2.7,2.7,2.5,2.6,2.6,2.6,2.6,2.75,2.5,2.75,2.75,2.5,2.65,2.7,,,,
I2,05/04/03,Siena,Napoli,2,0,H,1,0,H,1.8,2.7,5,1.85,2.6,4.7,1.85,2.6,3.8,1.909,2.4,5,1.8,2.7,5,1.75,2.75,4.75,,,,
I2,05/04/03,Vicenza,Verona,4,1,H,1,1,D,1.8,2.7,5,1.75,2.75,5,1.75,2.6,4.4,1.8,2.625,5,1.8,2.7,5,1.85,2.5,4.8,,,,
I2,07/04/03,Triestina,Sampdoria,2,2,D,2,0,H,2.5,2.5,3.1,2.45,2.5,3.05,2.4,2.5,2.8,2.5,2.4,3.2,2.5,2.5,3.1,2.4,2.5,3,,,,
I2,11/04/03,Bari,Vicenza,1,1,D,1,0,H,2.4,2.7,3,2.3,2.6,3.1,2.3,2.5,2.9,2.5,2.4,3.2,2.4,2.5,3.1,2.35,2.5,3.1,,,,
I2,12/04/03,Ancona,Triestina,3,0,H,2,0,H,1.8,2.875,4.5,1.8,2.75,4.5,1.85,2.7,3.7,1.833,2.75,4.5,1.8,2.7,4.75,1.75,2.75,4.75,,,,
I2,12/04/03,Cagliari,Cosenza,3,0,H,1,0,H,2.625,2.5,2.875,,,,2.4,2.4,2.9,2.6,2.4,3.1,2.6,2.5,2.875,2.5,2.5,2.9,,,,
I2,12/04/03,Catania,Siena,1,1,D,1,1,D,2.62,2.5,2.87,2.6,2.5,2.8,2.4,2.4,2.9,2.6,2.4,3.1,2.6,2.5,2.88,2.5,2.5,2.9,,,,
I2,12/04/03,Livorno,Messina,4,1,H,2,0,H,2.25,1.909,6,2.25,1.85,6,,,,,,,,,,2.2,1.9,6,,,,
I2,12/04/03,Napoli,Genoa,2,2,D,1,1,D,1.833,2.625,5,1.75,2.75,4.85,1.75,2.7,4.2,1.7,2.75,5.5,1.8,2.75,4.6,1.85,2.6,4.5,,,,
I2,12/04/03,Sampdoria,Salernitana,1,0,H,1,0,H,1.222,5,9,1.18,5,10,1.2,4.3,10,1.2,5,10,1.222,4.6,10,1.2,4.75,9.5,,,,
I2,12/04/03,Venezia,Palermo,0,2,A,0,1,A,2.6,2,4.2,2.65,1.9,4,,,,,,,,,,2.4,2,4.3,,,,
I2,12/04/03,Verona,Ascoli,1,0,H,1,0,H,1.833,2.625,5,1.75,2.75,4.85,1.8,2.7,3.9,1.833,2.75,4.5,1.8,2.625,5,1.8,2.7,4.5,,,,
I2,14/04/03,Ternana,Lecce,0,0,D,0,0,D,2.2,2.625,3.4,2.15,2.55,3.5,2.1,2.6,3.1,2.1,2.6,3.7,2.2,2.5,3.6,2.1,2.5,3.7,,,,
I2,19/04/03,Ascoli,Livorno,2,1,H,0,0,D,2.1,2.375,4.5,2.15,2.35,4.2,,,,2,2.4,4.5,2.1,2.1,2.3,2.15,2.4,3.75,,,,
I2,19/04/03,Cosenza,Ancona,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,,,
I2,19/04/03,Genoa,Sampdoria,0,2,A,0,2,A,2.75,2.375,2.9,2.85,2,2.85,,,,2.875,2.2,3,2.875,2.1,3.1,3.4,2,2.85,,,,
I2,19/04/03,Lecce,Napoli,1,1,D,0,1,A,1.727,2.875,5,1.7,2.85,5.25,,,,1.833,2.75,4.5,1.75,2.8,4.6,1.7,2.8,5,,,,,,,
I2,19/04/03,Messina,Cagliari,2,2,D,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,
I2,19/04/03,Palermo,Catania,3,3,D,1,1,D,1.667,3.2,5,1.65,2.95,5.5,,,,1.615,3,5.5,1.667,2.875,5,1.65,2.9,5.1,,,,,,,
I2,19/04/03,Salernitana,Bari,1,2,A,1,1,D,3.1,3.1,2.1,,,,,,,2.875,3,2.2,3.3,3.2,1.85,3.8,3.2,1.75,,,,,,,
I2,19/04/03,Siena,Ternana,0,1,A,0,1,A,2,2.5,4.5,1.95,2.45,4.85,,,,1.909,2.4,5,1.909,2.5,4.6,1.9,2.4,4.9,,,,,,,
I2,19/04/03,Triestina,Verona,3,1,H,1,0,H,2.25,2.35,4,2.2,2.3,4.15,,,,2.25,2.25,4,2.25,2.2,4,2.2,2.2,4.2,,,,,,,
I2,19/04/03,Vicenza,Venezia,2,1,H,1,1,D,1.533,3.2,6.5,1.55,3,6.6,,,,1.5,3.25,6.5,1.444,3.3,6,1.4,3.45,7,,,,,,,
I2,25/04/03,Cagliari,Triestina,2,0,H,0,0,D,2,2.5,4.5,2.15,2.3,4,,,,2,2.375,4.5,,,,,,,,,,,,,
I2,26/04/03,Bari,Messina,1,0,H,0,0,D,1.72,2.75,5.5,1.78,2.5,5.3,,,,1.667,2.75,6,,,,,,,,,,,,,
I2,26/04/03,Catania,Vicenza,2,1,H,1,0,H,2.4,2.62,3.1,2.45,2.45,3,,,,2.4,2.5,3.2,,,,,,,,,,,,,
I2,26/04/03,Livorno,Lecce,1,2,A,0,0,D,2.8,2.6,2.6,2.7,2.7,2.45,,,,2.875,2.6,2.5,,,,,,,,,,,,,
I2,26/04/03,Napoli,Salernitana,2,1,H,1,1,D,1.33,4,8,1.35,3.8,6.85,,,,1.333,3.75,8,,,,,,,,,,,,,
I2,26/04/03,Ternana,Palermo,0,0,D,0,0,D,1.8,2.87,4.5,1.75,2.85,4.4,,,,1.833,2.8,4.333,,,,,,,,,,,,,
I2,26/04/03,Venezia,Cosenza,0,2,A,0,1,A,,,,1.42,3.35,6.5,,,,,,,,,,,,,,,,,,,
I2,26/04/03,Verona,Genoa,2,2,D,0,0,D,1.83,2.5,5.5,1.85,2.5,4.8,,,,2,2.4,4.5,,,,,,,,,,,,,
I2,27/04/03,Ancona,Ascoli,1,1,D,1,1,D,1.44,3.25,8,1.45,3.15,7,,,,1.5,3.2,6.5,,,,,,,,,,,,,
I2,28/04/03,Sampdoria,Siena,0,0,D,0,,D,1.83,2.5,5.5,1.78,2.4,5.85,,,,1.8,2.375,6.5,,,,,,,,,,,,,
I2,02/05/03,Palermo,Napoli,2,1,H,2,0,H,,,,,,,,,,2,2.5,4.5,,,,,,,,,,,,,
I2,03/05/03,Ancona,Bari,1,2,A,0,1,A,,,,,,,,,,1.727,2.625,5.5,,,,,,,,,,,,,
I2,03/05/03,Cosenza,Catania,3,1,H,2,0,H,,,,,,,,,,2.3,2.8,3,,,,,,,,,,,,,
I2,03/05/03,Genoa,Ascoli,1,2,A,1,0,H,,,,,,,,,,1.571,2.8,6.5,,,,,,,,,,,,,
I2,03/05/03,Lecce,Verona,1,1,D,1,0,H,,,,,,,,,,1.571,2.8,6.5,,,,,,,,,,,,,
I2,03/05/03,Messina,Venezia,1,1,D,1,1,D,,,,,,,,,,2,2.1,6,,,,,,,,,,,,,
I2,03/05/03,Salernitana,Cagliari,1,2,A,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,
I2,03/05/03,Triestina,Ternana,4,3,H,2,1,H,,,,,,,,,,2.2,2.6,3.3,,,,,,,,,,,,,
I2,03/05/03,Vicenza,Sampdoria,1,2,A,0,1,A,,,,,,,,,,2.3,2.375,3.5,,,,,,,,,,,,,
I2,05/05/03,Siena,Livorno,2,0,H,1,0,H,,,,,,,,,,1.533,3,6.5,,,,,,,,,,,,,
I2,09/05/03,Bari,Catania,2,1,H,2,1,H,,,,1.7,2.7,5.75,,,,1.727,2.6,5.5,,,,,,,,,,,,,
I2,10/05/03,Ascoli,Lecce,1,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,
I2,10/05/03,Cagliari,Ancona,2,1,H,0,0,D,,,,2.25,2.45,3.6,,,,2.3,2.3,3.6,,,,,,,2,1.55,,,,,
I2,10/05/03,Genoa,Palermo,1,1,D,0,1,A,,,,2.35,2.7,3,,,,2.375,2.7,2.875,,,,,,,1.8,1.7,,,,,
I2,10/05/03,Livorno,Vicenza,2,2,D,0,1,A,,,,2.65,2.45,2.9,,,,2.7,2.4,2.875,,,,,,,1.8,1.7,,,,,
I2,10/05/03,Messina,Cosenza,1,0,H,1,0,H,,,,1.7,2.7,5.75,,,,1.727,2.8,5,,,,,,,1.83,1.67,,,,,
I2,10/05/03,Napoli,Triestina,2,1,H,1,0,H,,,,1.75,2.85,4.75,,,,1.8,2.875,4.333,,,,,,,1.8,1.7,,,,,
I2,10/05/03,Venezia,Siena,1,3,A,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,
I2,10/05/03,Verona,Salernitana,2,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,
I2,12/05/03,Ternana,Sampdoria,1,1,D,0,0,D,,,,2.4,2.3,3.55,,,,2.4,2.3,3.5,,,,,,,2.1,1.5,,,,,
I2,17/05/03,Ancona,Genoa,1,0,H,0,0,D,,,,,,,,,,1.75,2.63,5,,,,,,,,,,,,,
I2,17/05/03,Bari,Ternana,2,1,H,1,0,H,,,,,,,,,,2.3,2.3,3.6,,,,,,,,,,,,,
I2,17/05/03,Catania,Venezia,2,0,H,1,0,H,,,,,,,,,,1.75,2.8,4.5,,,,,,,,,,,,,
I2,17/05/03,Cosenza,Livorno,0,2,A,0,1,A,,,,,,,,,,1.91,2.8,3.75,,,,,,,,,,,,,
I2,17/05/03,Napoli,Ascoli,2,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,
I2,17/05/03,Palermo,Messina,2,1,H,1,1,D,,,,,,,,,,1.75,2.8,4.5,,,,,,,,,,,,,
I2,17/05/03,Sampdoria,Cagliari,3,1,H,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,
I2,17/05/03,Siena,Verona,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,
I2,17/05/03,Triestina,Salernitana,2,0,H,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,
I2,17/05/03,Vicenza,Lecce,1,1,D,0,0,D,,,,,,,,,,2.1,2.5,3.75,,,,,,,,,,,,,
I2,24/05/03,Ascoli,Palermo,1,2,A,0,1,A,,,,2.33,2.75,2.88,,,,,,,,,,,,,,,,,,,
I2,24/05/03,Cagliari,Vicenza,3,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,
I2,24/05/03,Genoa,Siena,1,3,A,1,2,A,,,,1.85,3.2,3.5,,,,,,,,,,,,,,,,,,,
I2,24/05/03,Lecce,Ancona,2,1,H,1,0,H,,,,1.9,2.35,5.25,,,,,,,,,,,,,,,,,,,
I2,24/05/03,Livorno,Bari,2,2,D,1,1,D,,,,2.7,2,3.7,,,,,,,,,,,,,,,,,,,
I2,24/05/03,Messina,Triestina,2,2,D,1,1,D,,,,2.75,1.9,4,,,,,,,,,,,,,,,,,,,
I2,24/05/03,Salernitana,Cosenza,1,2,A,1,2,A,,,,2.65,2.5,2.75,,,,,,,,,,,,,,,,,,,
I2,24/05/03,Ternana,Catania,3,1,H,1,1,D,,,,1.75,3.15,4,,,,,,,,,,,,,,,,,,,
I2,24/05/03,Venezia,Napoli,2,1,H,1,1,D,,,,2.5,2.3,3.25,,,,,,,,,,,,,,,,,,,
I2,24/05/03,Verona,Sampdoria,0,0,D,0,0,D,,,,3.25,1.9,3.25,,,,,,,,,,,,,,,,,,,
I2,31/05/03,Ancona,Venezia,2,1,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,
I2,31/05/03,Bari,Cagliari,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,
I2,31/05/03,Catania,Livorno,3,2,H,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,
I2,31/05/03,Cosenza,Lecce,1,2,A,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,
I2,31/05/03,Napoli,Ternana,1,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,
I2,31/05/03,Palermo,Verona,2,0,H,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,
I2,31/05/03,Sampdoria,Messina,1,1,D,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,
I2,31/05/03,Siena,Ascoli,4,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,,,,
I2,31/05/03,Triestina,Genoa,1,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,
I2,31/05/03,Vicenza,Salernitana,2,2,D,0,0,D,,,,,,,,,,,,,,,,,,,,,,,
I2,07/06/03,Ascoli,Triestina,2,2,D,1,2,A,,,,,,,,,,,,,,,,,,,,,,,
I2,07/06/03,Cagliari,Catania,1,2,A,0,1,A,,,,,,,,,,,,,,,,,,,,,,,
I2,07/06/03,Genoa,Cosenza,3,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,
I2,07/06/03,Lecce,Palermo,3,0,H,1,0,H,,,,2.3,2.65,3.25,,,,,,,,,,,,,,,,,
I2,07/06/03,Livorno,Ancona,1,1,D,0,0,D,,,,,,,,,,,,,,,,,,,,,,,
I2,07/06/03,Messina,Napoli,1,1,D,1,1,D,,,,,,,,,,,,,,,,,,,,,,,
I2,07/06/03,Salernitana,Siena,1,1,D,0,0,D,,,,,,,,,,,,,,,,,,,,,,,
I2,07/06/03,Ternana,Vicenza,1,1,D,1,1,D,,,,,,,,,,,,,,,,,,,,,,,
I2,07/06/03,Venezia,Sampdoria,3,1,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,
I2,07/06/03,Verona,Bari,1,1,D,1,1,D,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
