Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5
SP2,16/03/03,Almeria,Ferrol,3,2,H,3,2,H,2,2.8,3.75,2.05,2.8,3.45,1.85,2.7,4.4,2,2.75,3.75,2.1,2.9,3.15,2.35,1.45,,
SP2,16/03/03,Badajoz,Levante,1,1,D,0,1,A,2.75,2.8,2.5,2.85,2.75,2.4,3,2.6,2.4,2.75,2.7,2.5,2.65,2.9,2.4,2.25,1.5,,
SP2,16/03/03,Eibar,Tenerife,1,1,D,1,0,H,2.62,2.75,2.62,2.75,2.75,2.45,3,2.5,2.5,2.75,2.7,2.5,2.6,2.9,2.45,2.15,1.55,,
SP2,16/03/03,Elche,Salamanca,2,1,H,2,0,H,2.1,2.8,3.4,2.2,2.75,3.15,2.1,2.6,3.6,2.2,2.7,3.2,2.1,2.85,3.2,2.35,1.45,,
SP2,16/03/03,Getafe,Oviedo,1,1,D,1,0,H,1.72,2.9,5,1.9,2.9,3.8,1.9,2.9,3.8,1.85,2.88,4,2,2.85,3.5,2.25,1.5,,
SP2,16/03/03,Numancia,Cordoba,0,0,D,0,0,D,2.1,2.8,3.4,2.15,2.8,3.2,2.3,2.5,3.2,2.2,2.7,3.25,2.35,2.8,2.8,2.35,1.45,,
SP2,16/03/03,Sp Gijon,Albacete,0,1,A,0,0,D,2.4,2.87,2.8,2.45,2.75,2.75,2.5,2.5,3,2.6,2.6,2.75,2.3,2.85,2.85,2.25,1.5,,
SP2,16/03/03,Xerez,Poli Ejido,2,1,H,0,1,A,2.2,2.75,3.25,2.2,2.75,3.15,2.3,2.5,3.2,2.25,2.7,3.1,,,,2.35,1.45,,
SP2,16/03/03,Zaragoza,Compostela,0,1,A,0,0,D,1.57,3.25,3.5,1.55,3.2,5.75,1.6,3,5.6,1.57,3.2,5.5,,,,2.25,1.5,,
SP2,22/03/03,Ferrol,Eibar,0,1,A,0,0,D,2.25,2.75,3.2,2.25,2.75,3.1,2.3,2.6,3.1,2.25,2.7,3.2,2.3,2.65,3.05,2.25,1.5,,
SP2,22/03/03,Getafe,Las Palmas,0,0,D,0,0,D,2.3,2.7,3.1,2.25,2.75,3.1,2.3,2.6,3.1,2.3,2.7,3.1,2.25,2.75,3.05,2.05,1.6,,
SP2,22/03/03,Poli Ejido,Sp Gijon,1,0,H,1,0,H,2.1,2.75,3.5,2.1,2.75,3.4,2.3,2.6,3.1,2.1,2.75,3.5,2.05,2.75,3.5,2.15,1.55,,
SP2,23/03/03,Albacete,Leganes,2,0,H,1,0,H,1.727,3,4.5,1.7,3,4.75,1.8,2.8,4.4,1.727,2.875,5,1.75,2.65,5.2,2.15,1.55,,
SP2,23/03/03,Compostela,Almeria,4,1,H,2,0,H,2.2,2.75,3.25,2.2,2.75,3.2,2.1,2.6,3.6,2.2,2.7,3.3,2.2,2.7,3.2,2.15,1.55,,
SP2,23/03/03,Cordoba,Elche,1,0,H,1,0,H,2,2.8,3.75,1.95,2.8,3.75,2,2.6,4,2.1,2.75,3.5,1.9,2.85,3.8,2.15,1.55,,
SP2,23/03/03,Levante,Numancia,0,0,D,0,0,D,1.727,2.9,5,1.7,3,4.75,1.7,2.9,4.8,1.7,3,4.8,1.7,2.95,4.7,2.05,1.6,
SP2,23/03/03,Murcia,Badajoz,2,0,H,0,0,D,1.533,3.25,6,1.55,3.25,5.5,1.55,3.1,5.5,1.533,3.4,5.5,1.55,3.05,6,2.05,1.6,
SP2,23/03/03,Oviedo,Zaragoza,0,2,A,0,1,A,2.625,2.75,2.625,2.75,2.75,2.45,2.8,2.7,2.5,2.75,2.75,2.5,2.6,2.7,2.6,2.15,1.55,
SP2,23/03/03,Salamanca,Xerez,1,1,D,1,1,D,2.5,2.75,2.875,2.35,2.75,2.9,2.5,2.6,2.9,2.3,2.75,3,2.6,2.7,2.6,2.25,1.5,
SP2,23/03/03,Tenerife,Terrassa,1,1,D,0,1,A,1.833,2.875,4.333,1.75,3,4.4,1.7,2.9,5,1.8,2.875,4.5,1.9,2.75,4,2.15,1.55,
SP2,29/03/03,Eibar,Compostela,2,1,H,1,0,H,2.25,2.6,3.4,2.15,2.7,3.4,2.3,2.5,3.2,2.2,2.62,3.4,2.25,2.7,3.1,2.15,1.55,
SP2,29/03/03,Elche,Levante,0,2,A,0,1,A,2.62,2.62,2.75,2.65,2.6,2.75,2.5,2.4,3.1,2.6,2.7,2.7,2.55,2.75,2.6,2.25,1.5,
SP2,29/03/03,Las Palmas,Albacete,1,1,D,0,1,A,2.75,2.62,2.62,2.6,2.6,2.8,2.6,2.7,2.7,2.6,2.7,2.7,2.3,2.7,3,2.25,1.5,
SP2,29/03/03,Xerez,Cordoba,1,0,H,1,0,H,2,2.75,3.8,1.95,2.75,4,2.1,2.6,3.6,1.8,2.9,4.33,2,2.75,3.65,2.15,1.55,
SP2,30/03/03,Almeria,Oviedo,1,1,D,1,1,D,2.1,2.75,3.5,2.05,2.8,3.6,2.1,2.8,3.3,2,2.8,3.6,2.2,2.65,3.25,2.15,1.55,
SP2,30/03/03,Badajoz,Tenerife,2,1,H,2,0,H,2.75,2.62,2.62,2.8,2.7,2.55,3,2.7,2.3,2.8,2.7,2.5,2.9,2.8,2.3,2.25,1.5,
SP2,30/03/03,Leganes,Poli Ejido,2,0,H,1,0,H,2.4,2.7,3,2.5,2.6,2.92,2.4,2.5,3.1,2.4,2.62,3,2.55,2.75,2.6,2.25,1.5,
SP2,30/03/03,Numancia,Murcia,0,2,A,0,2,A,2.75,2.62,2.62,2.85,2.7,2.5,2.9,2.6,2.5,2.8,2.7,2.5,3,2.7,2.3,2.15,1.55,
SP2,30/03/03,Sp Gijon,Salamanca,1,1,D,0,1,A,2,2.75,3.8,2.05,2.75,3.6,2,2.5,3.8,1.75,3,4.5,1.9,2.8,3.9,2.5,1.4,
SP2,30/03/03,Terrassa,Ferrol,2,1,H,2,1,H,1.8,2.9,4.5,1.85,2.9,4.2,1.8,2.9,4.2,2,2.75,3.75,1.7,3,4.6,2.15,1.55,
SP2,30/03/03,Zaragoza,Getafe,3,1,H,1,1,D,1.72,2.87,5,1.7,3.1,4.7,1.7,3,4.6,2,2.75,3.8,1.7,3,4.6,2.05,1.6,
SP2,05/04/03,Murcia,Elche,1,0,H,1,0,H,1.571,3.25,5.5,1.6,3.25,5.3,1.55,3.3,5.2,1.571,3.2,5.5,1.6,3.3,4.8,2.05,1.6,,
SP2,06/04/03,Compostela,Terrassa,2,1,H,0,0,D,2.25,2.7,3.25,2.25,2.7,3.2,2.3,2.5,3.2,2.25,2.7,3.1,2.2,2.7,3.2,2.15,1.55,,
SP2,06/04/03,Cordoba,Sp Gijon,1,1,D,1,0,H,2.2,2.625,3.4,2.1,2.7,3.6,2.1,2.6,3.6,2.1,2.75,3.4,1.95,2.7,3.9,2.15,1.55,,
SP2,06/04/03,Ferrol,Badajoz,2,0,H,1,0,H,2.25,2.75,3.2,2.2,2.75,3.25,2.3,2.6,3.1,2.25,2.75,3.1,2.4,2.6,2.95,2.25,1.5,,
SP2,06/04/03,Getafe,Almeria,1,1,D,0,1,A,1.909,2.875,4,1.95,2.8,3.88,1.9,2.8,4,1.909,2.8,4,2,2.7,3.7,2.15,1.55,,
SP2,06/04/03,Levante,Xerez,0,0,D,0,0,D,1.8,2.875,4.5,1.85,2.85,4.25,1.85,2.7,4.4,1.85,2.8,4.2,2.05,2.7,3.6,2.05,1.6,,
SP2,06/04/03,Oviedo,Eibar,1,2,A,0,1,A,2.25,2.75,3.2,2.35,2.7,3.05,2.3,2.5,3.2,2.3,2.7,3,2.3,2.7,3,2.25,1.5,,
SP2,06/04/03,Poli Ejido,Albacete,0,1,A,0,0,D,2.5,2.75,2.75,2.6,2.55,2.85,2.6,2.7,2.7,2.5,2.75,2.7,2.5,2.6,2.85,2.15,1.55,,
SP2,06/04/03,Salamanca,Leganes,1,1,D,1,0,H,2.2,2.625,3.4,2.2,2.65,3.4,2.3,2.5,3.2,2.2,2.6,3.4,2.4,2.6,2.95,2.4,1.45,,
SP2,06/04/03,Tenerife,Numancia,2,0,H,1,0,H,1.833,2.875,4.333,1.85,2.8,4.4,1.8,2.6,4.8,1.833,2.8,4.333,1.9,2.75,4,2.15,1.55,,
SP2,06/04/03,Zaragoza,Las Palmas,1,2,A,0,0,D,1.727,2.875,5,1.8,2.92,4.35,1.8,2.7,4.7,1.8,2.875,4.333,1.8,2.85,4.25,2.15,1.55,,
SP2,12/04/03,Elche,Tenerife,1,0,H,0,0,D,2.4,2.75,2.875,2.4,2.65,3,2.6,2.6,2.8,2.4,2.75,2.8,2.4,2.75,2.8,1.5,2.25,,
SP2,12/04/03,Las Palmas,Poli Ejido,2,0,H,2,0,H,1.909,2.875,4,1.91,2.8,4,1.8,2.9,4.2,1.95,2.875,3.6,2,2.7,3.75,1.5,2.25,,
SP2,12/04/03,Terrassa,Oviedo,2,2,D,0,0,D,1.833,2.875,4.333,1.95,2.8,3.9,2.1,2.8,3.3,1.909,2.875,3.75,1.9,2.8,3.9,1.55,2.15,,
SP2,13/04/03,Albacete,Salamanca,0,0,D,0,0,D,1.667,2.875,5.5,1.66,3,5,1.7,2.9,4.8,1.667,3,5,1.65,3,5,1.5,2.25,,
SP2,13/04/03,Almeria,Zaragoza,0,1,A,0,1,A,3.1,2.625,2.375,3,2.6,2.45,3,2.7,2.3,2.875,2.7,2.375,3,2.7,2.3,1.45,2.35,,
SP2,13/04/03,Badajoz,Compostela,0,2,A,0,1,A,2.3,2.75,3,2.3,2.7,3.1,2.3,2.5,3.2,2.3,2.7,3,,,,1.5,2.25,,
SP2,13/04/03,Eibar,Getafe,0,0,D,0,0,D,2.2,2.8,3.1,2.1,2.75,3.5,2.1,2.5,3.7,2.1,2.7,3.5,2.1,2.7,3.45,1.5,2.25,,
SP2,13/04/03,Leganes,Cordoba,0,3,A,0,1,A,2.2,2.75,3.25,2.3,2.7,3.1,2.3,2.5,3.2,2.2,2.7,3.25,2.25,2.75,3.05,1.45,2.35,,
SP2,13/04/03,Numancia,Ferrol,4,2,H,1,0,H,1.833,2.875,4.333,1.85,2.85,4.25,1.75,2.8,4.8,1.85,2.875,4,1.9,2.85,3.8,1.5,2.25,,
SP2,13/04/03,Sp Gijon,Levante,3,2,H,1,0,H,2.5,2.625,2.875,2.6,2.5,2.9,2.6,2.5,2.9,2.5,2.5,3,2.5,2.7,2.7,1.6,2.05,,
SP2,13/04/03,Xerez,Murcia,2,0,H,0,0,D,2.5,2.75,2.75,2.6,2.7,2.7,2.7,2.6,2.7,2.5,2.7,2.75,2.55,2.75,2.6,1.55,2.15,,
SP2,19/04/03,Almeria,Las Palmas,1,0,H,1,0,H,2.5,2.625,2.875,2.6,2.7,2.7,3,2.6,2.4,2.6,2.7,2.7,2.6,2.7,2.6,,,,
SP2,20/04/03,Compostela,Numancia,1,0,H,0,0,D,2,2.75,3.8,2.05,2.75,3.65,2,2.7,3.8,2.1,2.625,3.75,2,2.75,3.65,,,,
SP2,20/04/03,Cordoba,Albacete,0,2,A,0,0,D,2.875,2.625,2.5,2.7,2.7,2.6,2.7,2.7,2.6,2.8,2.625,2.6,2.65,2.6,2.65,,,,
SP2,20/04/03,Ferrol,Elche,1,0,H,1,0,H,2.4,2.7,3,2.4,2.7,2.95,2.3,2.8,2.9,2.4,2.75,2.9,2.55,2.85,2.55,,,,
SP2,20/04/03,Getafe,Terrassa,2,1,H,0,0,D,2.2,2.625,3.4,2.15,2.7,3.5,2,2.7,3.8,2.2,2.7,3.3,2.35,2.75,2.85,,,,
SP2,20/04/03,Levante,Leganes,4,0,H,0,0,D,1.615,3.1,5.5,1.7,3.05,4.85,1.75,2.9,4.6,1.667,3,5,1.7,3,4.6,,,,
SP2,20/04/03,Murcia,Sp Gijon,0,0,D,0,0,D,1.615,3.1,4.5,1.7,3.1,4.75,1.65,3,5,1.615,3.1,5.25,1.7,3,4.6,,,,
SP2,20/04/03,Oviedo,Badajoz,2,1,H,0,0,D,2.2,2.75,3.25,2.2,2.8,3.2,2,2.9,3.4,2.2,2.8,3.2,2.1,2.85,3.2,,,,
SP2,20/04/03,Salamanca,Poli Ejido,2,0,H,2,0,H,2.25,2.75,3.2,2.25,2.7,3.25,2.2,2.5,3.4,2.25,2.7,3.2,2.25,2.65,3.15,,,,
SP2,20/04/03,Tenerife,Xerez,1,3,A,1,2,A,2.25,2.75,3.2,2.2,2.7,3.35,2.2,2.5,3.4,2.25,2.625,3.3,2.1,2.75,3.35,,,,
SP2,20/04/03,Zaragoza,Eibar,2,0,H,0,0,D,1.615,3.1,4.5,1.7,3.1,4.75,1.65,3,5,1.667,3.1,5,1.85,2.85,4.1,,,,
SP2,26/04/03,Las Palmas,Salamanca,2,1,H,1,1,D,1.909,2.875,4,1.92,2.85,3.85,1.9,2.8,4,1.909,2.875,3.75,1.95,2.8,3.75,,,,
SP2,26/04/03,Poli Ejido,Cordoba,2,1,H,1,1,D,2,2.875,3.6,2.07,2.8,3.35,2.2,2.7,3.2,2.1,2.7,3.4,2.2,2.7,3.2,,,,
SP2,26/04/03,Sp Gijon,Tenerife,2,1,H,1,0,H,2.1,2.75,3.5,2.12,2.7,3.45,2.1,2.7,3.5,2.1,2.7,3.4,2.1,2.7,3.4,,,,
SP2,26/04/03,Terrassa,Zaragoza,0,2,A,0,1,A,3,2.7,2.375,3,2.65,2.38,3.2,2.7,2.2,2.8,2.7,2.4,2.9,2.7,2.35,,,,
SP2,27/04/03,Albacete,Levante,2,2,D,0,1,A,,,,1.92,2.8,3.85,1.9,2.7,4.2,2,2.75,3.5,1.9,2.8,3.9,,,,
SP2,27/04/03,Badajoz,Getafe,1,2,A,1,0,H,2.375,2.8,2.875,2.34,2.75,2.9,2.3,2.7,3,2.25,2.75,3,2.3,2.75,3,,,,
SP2,27/04/03,Eibar,Almeria,2,0,H,0,0,D,2,2.75,3.8,2.03,2.75,3.65,2,2.7,3.8,2,2.75,3.5,2.2,2.65,3.3,,,,
SP2,27/04/03,Elche,Compostela,3,1,H,1,1,D,2.25,2.875,3,2.23,2.75,3.1,2.2,2.7,3.2,2.2,2.8,3,2.4,2.75,2.8,,,,
SP2,27/04/03,Leganes,Murcia,0,1,A,0,0,D,3,2.7,2.375,3.05,2.7,2.3,3.2,2.7,2.2,2.75,2.75,2.4,3.05,2.75,2.25,,,,
SP2,27/04/03,Numancia,Oviedo,4,2,H,1,0,H,2,2.75,3.8,2,2.85,3.55,2,2.9,3.4,2,2.75,3.6,2,2.75,3.65,,,,
SP2,27/04/03,Xerez,Ferrol,1,1,D,0,0,D,1.571,3.1,6,1.62,3.1,5.2,1.6,3.1,5.2,1.571,3.1,5.5,1.6,3,5.5,,,,
SP2,03/05/03,Compostela,Xerez,0,1,A,0,1,A,2.4,2.7,3,2.35,2.7,2.95,2.5,2.7,2.8,2.4,2.75,2.8,2.5,2.7,2.7,,,,
SP2,03/05/03,Eibar,Las Palmas,0,0,D,0,0,D,2.3,2.7,3.1,2.2,2.7,3.2,2.4,2.7,2.9,2.25,2.75,3.1,2.2,2.7,3.2,,,,
SP2,04/05/03,Almeria,Terrassa,3,0,H,1,0,H,2.2,2.75,3.25,1.95,2.8,3.7,1.9,2.8,4,2.1,2.625,3.6,2.2,2.7,3.2,,,,
SP2,04/05/03,Cordoba,Salamanca,0,2,A,0,1,A,2.2,2.75,3.25,2.1,2.7,3.4,2.1,2.6,3.6,2.2,2.75,3.2,2.1,2.7,3.45,,,,
SP2,04/05/03,Ferrol,Sp Gijon,2,1,H,1,1,D,2.625,2.75,2.625,2.35,2.65,3,2.2,2.6,3.3,2.3,2.75,3,2.6,2.7,2.6,,,,
SP2,04/05/03,Getafe,Numancia,1,1,D,0,0,D,2,2.75,3.8,2,2.8,3.5,2.2,2.6,3.3,2,2.75,3.75,2.1,2.7,3.45,,,,
SP2,04/05/03,Levante,Poli Ejido,2,2,D,1,0,H,1.727,3.1,4.5,1.65,3.1,4.75,1.65,3,5,1.667,3,5,1.8,2.75,4.55,,,,
SP2,04/05/03,Murcia,Albacete,0,0,D,0,0,D,2.1,2.75,3.5,2.1,2.7,3.4,2.3,2.6,3.1,2.1,2.625,3.6,2.1,2.65,3.5,,,,
SP2,04/05/03,Oviedo,Elche,2,1,H,1,1,D,2.3,2.8,3,2.2,2.7,3.2,2.1,2.8,3.3,2.3,2.75,3,2.25,2.75,3.05,,,,
SP2,04/05/03,Tenerife,Leganes,1,1,D,1,1,D,1.833,2.875,4.333,1.81,3,4,1.85,2.8,4.2,1.833,2.875,4.2,2,2.7,3.7,,,,
SP2,04/05/03,Zaragoza,Badajoz,2,0,H,1,0,H,1.4,3.5,8,1.45,3.5,6,1.45,3.2,6.5,1.444,3.5,6.5,1.5,3.1,6.7,,,,
SP2,10/05/03,Albacete,Tenerife,1,0,H,0,0,D,1.667,3.1,5,1.75,3,4.75,1.7,2.9,4.8,1.667,3,5,1.65,3.1,4.75,,,,
SP2,10/05/03,Las Palmas,Cordoba,0,1,A,0,1,A,1.8,3,4.2,1.8,3.1,4.15,1.9,3,3.6,1.75,3,4.333,1.75,2.9,4.4,,,,
SP2,10/05/03,Sp Gijon,Compostela,1,3,A,1,1,D,2,2.75,3.8,1.85,2.8,4.6,2,2.7,3.8,1.909,2.875,3.75,2,2.75,3.6,,,,
SP2,10/05/03,Xerez,Oviedo,4,1,H,1,0,H,1.727,3.1,4.5,1.6,3.35,5.25,1.75,3.1,4.2,1.7,3.1,4.5,1.7,3.05,4.5,,,,
SP2,11/05/03,Badajoz,Almeria,4,3,H,0,1,A,2.3,2.7,3.1,2.3,2.7,3.25,2.3,2.8,2.9,2.3,2.75,3,2.35,2.65,3,,,,
SP2,11/05/03,Elche,Getafe,1,1,D,1,0,H,2.2,2.75,3.25,2.15,2.7,3.55,2,2.7,3.8,2.2,2.75,3.2,2.25,2.55,3.3,,,,
SP2,11/05/03,Leganes,Ferrol,1,0,H,1,0,H,2.1,2.8,3.4,1.95,2.8,4,2.1,2.8,3.3,2,2.8,3.6,2,2.9,3.4,,,,
SP2,11/05/03,Numancia,Zaragoza,2,2,D,1,2,A,3,2.7,2.375,3,2.75,2.35,3,2.7,2.3,2.875,2.75,2.375,2.9,2.7,2.35,,,,
SP2,11/05/03,Poli Ejido,Murcia,0,1,A,0,1,A,2.875,2.625,2.5,2.7,2.6,2.75,3,2.6,2.4,2.875,2.7,2.4,2.65,2.65,2.6,,,,
SP2,11/05/03,Salamanca,Levante,1,1,D,0,1,A,2.5,2.75,2.75,2.7,2.7,2.7,2.7,2.6,2.7,2.5,2.7,2.75,2.6,2.7,2.6,,,,
SP2,11/05/03,Terrassa,Eibar,1,0,H,1,0,H,2.25,2.75,3.2,2.3,2.7,3.25,2.4,2.6,3,2.25,2.7,3.1,2.3,2.5,3.3,,,,
SP2,17/05/03,Ferrol,Albacete,2,1,H,1,0,H,3.25,2.75,2.2,3.03,2.8,2.22,3.3,2.8,2.1,3.1,2.8,2.2,3.6,2.8,2,,,,
SP2,17/05/03,Levante,Cordoba,1,2,A,1,1,D,1.67,3.1,5,1.7,3.03,4.55,1.8,2.9,4.2,1.67,3.1,4.75,1.7,3.05,4.5,,,,
SP2,18/05/03,Almeria,Numancia,1,2,A,0,1,A,2.2,2.75,3.25,2.03,2.8,3.5,2.2,2.7,3.2,2.1,2.75,3.4,2.2,2.65,3.25,,,,
SP2,18/05/03,Compostela,Leganes,2,0,H,1,0,H,1.91,2.88,4,1.9,2.85,3.9,1.9,2.8,4,1.91,2.8,4,2,2.75,3.65,,,,
SP2,18/05/03,Eibar,Badajoz,1,2,A,1,1,D,1.8,3,4.2,1.83,3,3.9,1.8,2.9,4.2,1.8,3,4,1.85,2.9,3.95,,,,
SP2,18/05/03,Getafe,Xerez,2,1,H,1,0,H,2.5,2.88,2.63,2.62,2.73,2.58,2.6,2.8,2.6,2.5,2.88,2.6,2.55,2.85,2.55,,,,
SP2,18/05/03,Murcia,Salamanca,1,1,D,1,0,H,1.62,3.1,5.5,1.67,3.05,4.8,1.7,2.9,4.8,1.57,3.2,5.5,1.5,3.25,6.2,,,,
SP2,18/05/03,Oviedo,Sp Gijon,2,1,H,1,1,D,2.38,2.88,2.8,2.2,2.85,3,2.1,2.8,3.3,2.3,2.9,2.8,2.55,2.85,2.55,,,,
SP2,18/05/03,Tenerife,Poli Ejido,4,0,H,2,0,H,2.1,2.75,3.5,2.03,2.73,3.73,2,2.7,3.8,2.1,2.7,3.5,2.15,2.65,3.4,,,,
SP2,18/05/03,Terrassa,Las Palmas,0,1,A,0,0,D,2.38,2.7,3,2.2,2.87,3,2.3,2.7,3,2.25,2.75,3.1,2.2,2.75,3.1,,,,
SP2,18/05/03,Zaragoza,Elche,5,2,H,1,1,D,1.53,3.4,5.5,1.54,3.35,5.3,1.55,3.2,5.3,1.53,3.3,5.5,1.55,3.1,5.9,,,,
SP2,24/05/03,Albacete,Compostela,1,1,D,0,0,D,1.667,3.1,5,1.7,2.9,5.1,1.7,2.9,4.5,1.667,3.1,5,1.65,3.1,4.8,,,,
SP2,24/05/03,Cordoba,Murcia,0,2,A,0,1,A,3,2.875,2.25,2.8,2.65,2.55,2.7,2.6,2.7,3,2.75,2.3,3,2.85,2.2,,,,
SP2,24/05/03,Elche,Almeria,0,2,A,0,1,A,1.909,2.875,4,1.95,2.8,3.85,1.85,2.9,3.8,1.909,2.8,4,2.1,2.7,3.45,,,,
SP2,24/05/03,Las Palmas,Levante,1,1,D,1,0,H,2.2,2.75,3.25,2.25,2.85,3,2.3,2.9,2.8,2.25,2.8,3.1,2.1,2.8,3.3,,,,
SP2,24/05/03,Poli Ejido,Ferrol,1,1,D,0,1,A,1.909,2.875,4,2,2.7,3.9,2,2.7,3.6,1.909,2.8,4,2.1,2.7,3.45,,,,
SP2,25/05/03,Badajoz,Terrassa,1,1,D,0,0,D,2.25,2.75,3.2,2,2.7,3.9,1.9,2.8,3.8,2.25,2.7,3.2,2.2,2.65,3.25,,,,
SP2,25/05/03,Leganes,Oviedo,0,1,A,0,0,D,1.909,3,3.75,2.15,2.8,3.3,2.3,2.8,2.9,2.05,2.875,3.4,2.1,2.8,3.3,,,,
SP2,25/05/03,Numancia,Eibar,1,0,H,1,0,H,2,2.875,3.6,2,2.8,3.7,1.9,2.8,3.8,2.05,2.8,3.6,2.05,2.8,3.4,,,,
SP2,25/05/03,Salamanca,Tenerife,2,1,H,0,1,A,2.2,2.75,3.25,2.27,2.7,3.15,2.3,2.6,3.2,2.25,2.7,3.2,2.25,2.7,3.1,,,,
SP2,25/05/03,Sp Gijon,Getafe,0,0,D,0,0,D,2.2,2.75,3.25,2.15,2.7,3.4,2.1,2.7,3.4,2.2,2.75,3.25,2.25,2.7,3.1,,,,
SP2,25/05/03,Xerez,Zaragoza,1,3,A,0,1,A,2.4,3,2.7,2.6,2.6,2.8,2.6,2.7,2.7,2.4,2.8,2.8,2.5,2.75,2.65,,,,
SP2,31/05/03,Almeria,Xerez,6,0,H,3,0,H,2.3,2.7,3.1,2.25,2.9,2.95,1.9,2.9,3.8,2.25,2.8,3,2.3,2.75,2.95,,,,
SP2,31/05/03,Badajoz,Las Palmas,0,1,A,0,0,D,2.2,3,3,2.1,2.95,3.2,1.9,3,3.6,2.2,2.875,3,2.15,2.95,3,,,,
SP2,31/05/03,Getafe,Leganes,0,3,A,0,0,D,1.9,2.87,4,1.95,2.95,3.6,2.2,2.6,3.3,1.909,2.875,3.75,1.9,2.85,3.8,,,,
SP2,31/05/03,Oviedo,Albacete,0,0,D,0,0,D,2.75,2.75,2.5,2.75,2.8,2.45,2.7,2.8,2.5,2.75,2.7,2.5,2.7,2.7,2.5,,,,
SP2,31/05/03,Zaragoza,Sp Gijon,1,1,D,1,0,H,1.5,3.25,6.5,1.58,3.2,5.5,1.6,3,5.6,1.55,3.25,5.5,1.5,3.15,6.5,,,,
SP2,01/06/03,Compostela,Poli Ejido,2,2,D,2,1,H,1.9,2.87,4,2.05,2.6,3.95,2.1,2.4,4,2,2.7,3.75,2,2.75,3.65,,,,
SP2,01/06/03,Eibar,Elche,0,1,A,0,1,A,2.2,2.62,3.4,2.05,2.7,3.7,2.1,2.6,3.6,2.1,2.625,3.6,2.1,2.65,3.5,,,,
SP2,01/06/03,Ferrol,Salamanca,1,1,D,1,0,H,2.2,2.75,3.25,2.15,2.8,3.3,2.1,2.7,3.4,2.1,2.75,3.4,2.25,2.75,3.05,,,,
SP2,01/06/03,Murcia,Levante,1,0,H,0,0,D,1.83,2.87,4.33,1.8,2.95,4.3,1.8,2.9,4.2,1.833,2.8,4.333,1.9,2.75,4,,,,
SP2,01/06/03,Tenerife,Cordoba,2,0,H,1,0,H,2,2.87,3.6,2.05,2.7,3.7,2.1,2.7,3.4,2,2.7,3.75,2.1,2.7,3.4,,,,
SP2,01/06/03,Terrassa,Numancia,1,1,D,0,1,A,2.25,2.75,3.2,2.15,2.8,3.3,2.2,2.7,3.2,2.25,2.625,3.2,2.25,2.7,3.1,,,,
SP2,07/06/03,Elche,Terrassa,2,2,D,0,1,A,2.1,2.625,3.75,2.15,2.65,3.5,2.1,2.5,3.7,2.2,2.75,3.25,2.15,2.55,3.5,,,,
SP2,07/06/03,Las Palmas,Murcia,1,4,A,0,2,A,2.5,2.75,2.75,2.4,2.75,2.88,2.3,2.8,2.9,2.1,2.62,3.75,2.5,2.7,2.7,,,,
SP2,07/06/03,Leganes,Zaragoza,2,0,H,1,0,H,2.625,2.75,2.625,2.55,2.75,2.7,2.5,2.7,2.8,2.4,2.75,2.87,2.6,2.7,2.6,,,,
SP2,07/06/03,Sp Gijon,Almeria,2,2,D,1,1,D,,,,2.1,2.6,3.75,2.2,2.4,3.6,2.2,2.62,3.5,2.25,2.35,3.7,,,,
SP2,08/06/03,Albacete,Getafe,3,1,H,1,1,D,1.615,3.1,5.5,1.7,3.1,4.65,1.7,3,4.5,1.66,3.1,5,1.65,3,5,,,,
SP2,08/06/03,Cordoba,Ferrol,1,2,A,0,1,A,2,2.75,3.8,2.05,2.67,3.75,2,2.6,3.9,2,2.75,3.8,2,2.75,3.6,,,,
SP2,08/06/03,Levante,Tenerife,2,1,H,1,1,D,1.8,2.9,4.5,1.88,2.88,4,2,2.7,3.8,,,,1.85,2.7,4.4,,,,
SP2,08/06/03,Numancia,Badajoz,4,0,H,2,0,H,1.8,3.1,4,1.9,2.85,4,1.75,3.2,4,1.83,2.9,4.2,1.95,2.95,3.5,,,,
SP2,08/06/03,Poli Ejido,Oviedo,1,0,H,1,0,H,2.1,2.75,3.5,2.1,2.6,3.75,2.2,2.6,3.3,1.85,3,4,2.1,2.7,3.4,,,,
SP2,08/06/03,Salamanca,Compostela,4,2,H,1,2,A,2.2,2.625,3.4,2.22,2.5,3.6,2.3,2.3,3.6,2.3,2.5,3.4,2.3,2.25,3.85,,,,
SP2,08/06/03,Xerez,Eibar,1,1,D,1,1,D,1.909,3,3.75,2,3.05,3.33,,,,2,3,3.4,2.05,2.95,3.2,,,,
SP2,14/06/03,Almeria,Leganes,0,2,A,0,2,A,2.2,2.625,3.4,2.1,2.6,3.55,2.1,2.7,3.3,2.25,2.37,3.75,2.2,2.3,4,,,,
SP2,14/06/03,Eibar,Sp Gijon,1,1,D,0,0,D,2.1,2.75,3.5,2.15,2.65,3.35,2.1,2.7,3.3,2,2.8,3.6,2.1,2.65,3.5,,,,
SP2,14/06/03,Ferrol,Levante,1,0,H,0,0,D,,,,1.8,3.35,3.5,,,,2,3.1,3.2,1.9,3,3.6,,,,,,
