Id,tag_id,taggable_id,taggable_type,created_at,updated_at
465,14,89,WorldDb::Model::Country,2014-10-17T00:53:51.4232660-04:00,2014-10-17T00:53:51.4232660-04:00
466,30,89,WorldDb::Model::Country,2014-10-17T00:53:51.4252690-04:00,2014-10-17T00:53:51.4252690-04:00
467,38,89,WorldDb::Model::Country,2014-10-17T00:53:51.4272830-04:00,2014-10-17T00:53:51.4272830-04:00
468,44,89,WorldDb::Model::Country,2014-10-17T00:53:51.4293030-04:00,2014-10-17T00:53:51.4293030-04:00
469,70,89,WorldDb::Model::Country,2014-10-17T00:53:51.4312970-04:00,2014-10-17T00:53:51.4312970-04:00
470,48,89,WorldDb::Model::Country,2014-10-17T00:53:51.4330960-04:00,2014-10-17T00:53:51.4330960-04:00
471,35,89,WorldDb::Model::Country,2014-10-17T00:53:51.4350950-04:00,2014-10-17T00:53:51.4350950-04:00
472,14,90,WorldDb::Model::Country,2014-10-17T00:53:51.4425770-04:00,2014-10-17T00:53:51.4425770-04:00
473,30,90,WorldDb::Model::Country,2014-10-17T00:53:51.4446210-04:00,2014-10-17T00:53:51.4446210-04:00
474,38,90,WorldDb::Model::Country,2014-10-17T00:53:51.4464560-04:00,2014-10-17T00:53:51.4464560-04:00
475,44,90,WorldDb::Model::Country,2014-10-17T00:53:51.4482120-04:00,2014-10-17T00:53:51.4482120-04:00
476,70,90,WorldDb::Model::Country,2014-10-17T00:53:51.4503400-04:00,2014-10-17T00:53:51.4503400-04:00
477,35,90,WorldDb::Model::Country,2014-10-17T00:53:51.4523120-04:00,2014-10-17T00:53:51.4523120-04:00
478,14,91,WorldDb::Model::Country,2014-10-17T00:53:51.4599800-04:00,2014-10-17T00:53:51.4599800-04:00
479,30,91,WorldDb::Model::Country,2014-10-17T00:53:51.4617950-04:00,2014-10-17T00:53:51.4617950-04:00
480,38,91,WorldDb::Model::Country,2014-10-17T00:53:51.4637290-04:00,2014-10-17T00:53:51.4637290-04:00
481,44,91,WorldDb::Model::Country,2014-10-17T00:53:51.4657340-04:00,2014-10-17T00:53:51.4657340-04:00
482,70,91,WorldDb::Model::Country,2014-10-17T00:53:51.4680200-04:00,2014-10-17T00:53:51.4680200-04:00
483,48,91,WorldDb::Model::Country,2014-10-17T00:53:51.4701010-04:00,2014-10-17T00:53:51.4701010-04:00
484,35,91,WorldDb::Model::Country,2014-10-17T00:53:51.4719340-04:00,2014-10-17T00:53:51.4719340-04:00
485,14,92,WorldDb::Model::Country,2014-10-17T00:53:51.4802890-04:00,2014-10-17T00:53:51.4802890-04:00
486,30,92,WorldDb::Model::Country,2014-10-17T00:53:51.4826180-04:00,2014-10-17T00:53:51.4826180-04:00
487,38,92,WorldDb::Model::Country,2014-10-17T00:53:51.4847840-04:00,2014-10-17T00:53:51.4847840-04:00
488,44,92,WorldDb::Model::Country,2014-10-17T00:53:51.4868200-04:00,2014-10-17T00:53:51.4868200-04:00
489,70,92,WorldDb::Model::Country,2014-10-17T00:53:51.4888310-04:00,2014-10-17T00:53:51.4888310-04:00
490,48,92,WorldDb::Model::Country,2014-10-17T00:53:51.4909720-04:00,2014-10-17T00:53:51.4909720-04:00
491,35,92,WorldDb::Model::Country,2014-10-17T00:53:51.4930440-04:00,2014-10-17T00:53:51.4930440-04:00
492,14,93,WorldDb::Model::Country,2014-10-17T00:53:51.5008500-04:00,2014-10-17T00:53:51.5008500-04:00
493,30,93,WorldDb::Model::Country,2014-10-17T00:53:51.5029280-04:00,2014-10-17T00:53:51.5029280-04:00
494,38,93,WorldDb::Model::Country,2014-10-17T00:53:51.5051120-04:00,2014-10-17T00:53:51.5051120-04:00
495,44,93,WorldDb::Model::Country,2014-10-17T00:53:51.5101720-04:00,2014-10-17T00:53:51.5101720-04:00
496,70,93,WorldDb::Model::Country,2014-10-17T00:53:51.5122290-04:00,2014-10-17T00:53:51.5122290-04:00
497,48,93,WorldDb::Model::Country,2014-10-17T00:53:51.5142030-04:00,2014-10-17T00:53:51.5142030-04:00
498,35,93,WorldDb::Model::Country,2014-10-17T00:53:51.5160720-04:00,2014-10-17T00:53:51.5160720-04:00
499,14,94,WorldDb::Model::Country,2014-10-17T00:53:51.5237200-04:00,2014-10-17T00:53:51.5237200-04:00
500,30,94,WorldDb::Model::Country,2014-10-17T00:53:51.5256660-04:00,2014-10-17T00:53:51.5256660-04:00
501,38,94,WorldDb::Model::Country,2014-10-17T00:53:51.5275870-04:00,2014-10-17T00:53:51.5275870-04:00
502,44,94,WorldDb::Model::Country,2014-10-17T00:53:51.5295220-04:00,2014-10-17T00:53:51.5295220-04:00
503,70,94,WorldDb::Model::Country,2014-10-17T00:53:51.5315660-04:00,2014-10-17T00:53:51.5315660-04:00
504,48,94,WorldDb::Model::Country,2014-10-17T00:53:51.5335330-04:00,2014-10-17T00:53:51.5335330-04:00
505,35,94,WorldDb::Model::Country,2014-10-17T00:53:51.5356010-04:00,2014-10-17T00:53:51.5356010-04:00
506,14,95,WorldDb::Model::Country,2014-10-17T00:53:51.5439970-04:00,2014-10-17T00:53:51.5439970-04:00
507,30,95,WorldDb::Model::Country,2014-10-17T00:53:51.5463960-04:00,2014-10-17T00:53:51.5463960-04:00
508,38,95,WorldDb::Model::Country,2014-10-17T00:53:51.5480840-04:00,2014-10-17T00:53:51.5480840-04:00
509,44,95,WorldDb::Model::Country,2014-10-17T00:53:51.5499590-04:00,2014-10-17T00:53:51.5499590-04:00
510,70,95,WorldDb::Model::Country,2014-10-17T00:53:51.5518640-04:00,2014-10-17T00:53:51.5518640-04:00
511,48,95,WorldDb::Model::Country,2014-10-17T00:53:51.5538470-04:00,2014-10-17T00:53:51.5538470-04:00
512,35,95,WorldDb::Model::Country,2014-10-17T00:53:51.5558670-04:00,2014-10-17T00:53:51.5558670-04:00
513,14,96,WorldDb::Model::Country,2014-10-17T00:53:51.5633280-04:00,2014-10-17T00:53:51.5633280-04:00
514,30,96,WorldDb::Model::Country,2014-10-17T00:53:51.5652560-04:00,2014-10-17T00:53:51.5652560-04:00
515,38,96,WorldDb::Model::Country,2014-10-17T00:53:51.5671980-04:00,2014-10-17T00:53:51.5671980-04:00
516,44,96,WorldDb::Model::Country,2014-10-17T00:53:51.5691130-04:00,2014-10-17T00:53:51.5691130-04:00
517,70,96,WorldDb::Model::Country,2014-10-17T00:53:51.5708540-04:00,2014-10-17T00:53:51.5708540-04:00
518,48,96,WorldDb::Model::Country,2014-10-17T00:53:51.5727120-04:00,2014-10-17T00:53:51.5727120-04:00
519,35,96,WorldDb::Model::Country,2014-10-17T00:53:51.5746390-04:00,2014-10-17T00:53:51.5746390-04:00
520,14,97,WorldDb::Model::Country,2014-10-17T00:53:51.5821030-04:00,2014-10-17T00:53:51.5821030-04:00
521,30,97,WorldDb::Model::Country,2014-10-17T00:53:51.5841170-04:00,2014-10-17T00:53:51.5841170-04:00
522,38,97,WorldDb::Model::Country,2014-10-17T00:53:51.5861540-04:00,2014-10-17T00:53:51.5861540-04:00
523,44,97,WorldDb::Model::Country,2014-10-17T00:53:51.5881430-04:00,2014-10-17T00:53:51.5881430-04:00
524,70,97,WorldDb::Model::Country,2014-10-17T00:53:51.5901570-04:00,2014-10-17T00:53:51.5901570-04:00
525,35,97,WorldDb::Model::Country,2014-10-17T00:53:51.5924260-04:00,2014-10-17T00:53:51.5924260-04:00
526,13,98,WorldDb::Model::Country,2014-10-17T00:53:51.5993720-04:00,2014-10-17T00:53:51.5993720-04:00
527,30,98,WorldDb::Model::Country,2014-10-17T00:53:51.6012840-04:00,2014-10-17T00:53:51.6012840-04:00
528,38,98,WorldDb::Model::Country,2014-10-17T00:53:51.6029600-04:00,2014-10-17T00:53:51.6029600-04:00
529,44,98,WorldDb::Model::Country,2014-10-17T00:53:51.6047940-04:00,2014-10-17T00:53:51.6047940-04:00
530,71,98,WorldDb::Model::Country,2014-10-17T00:53:51.6082890-04:00,2014-10-17T00:53:51.6082890-04:00
531,35,98,WorldDb::Model::Country,2014-10-17T00:53:51.6104570-04:00,2014-10-17T00:53:51.6104570-04:00
532,13,99,WorldDb::Model::Country,2014-10-17T00:53:51.6155560-04:00,2014-10-17T00:53:51.6155560-04:00
533,30,99,WorldDb::Model::Country,2014-10-17T00:53:51.6174810-04:00,2014-10-17T00:53:51.6174810-04:00
534,38,99,WorldDb::Model::Country,2014-10-17T00:53:51.6194180-04:00,2014-10-17T00:53:51.6194180-04:00
535,44,99,WorldDb::Model::Country,2014-10-17T00:53:51.6213340-04:00,2014-10-17T00:53:51.6213340-04:00
536,71,99,WorldDb::Model::Country,2014-10-17T00:53:51.6232660-04:00,2014-10-17T00:53:51.6232660-04:00
537,13,100,WorldDb::Model::Country,2014-10-17T00:53:51.6317500-04:00,2014-10-17T00:53:51.6317500-04:00
538,30,100,WorldDb::Model::Country,2014-10-17T00:53:51.6339120-04:00,2014-10-17T00:53:51.6339120-04:00
539,38,100,WorldDb::Model::Country,2014-10-17T00:53:51.6357600-04:00,2014-10-17T00:53:51.6357600-04:00
540,44,100,WorldDb::Model::Country,2014-10-17T00:53:51.6375990-04:00,2014-10-17T00:53:51.6375990-04:00
541,71,100,WorldDb::Model::Country,2014-10-17T00:53:51.6394090-04:00,2014-10-17T00:53:51.6394090-04:00
542,13,101,WorldDb::Model::Country,2014-10-17T00:53:51.6448160-04:00,2014-10-17T00:53:51.6448160-04:00
543,30,101,WorldDb::Model::Country,2014-10-17T00:53:51.6468830-04:00,2014-10-17T00:53:51.6468830-04:00
544,38,101,WorldDb::Model::Country,2014-10-17T00:53:51.6490570-04:00,2014-10-17T00:53:51.6490570-04:00
545,44,101,WorldDb::Model::Country,2014-10-17T00:53:51.6519480-04:00,2014-10-17T00:53:51.6519480-04:00
546,71,101,WorldDb::Model::Country,2014-10-17T00:53:51.6544370-04:00,2014-10-17T00:53:51.6544370-04:00
547,13,102,WorldDb::Model::Country,2014-10-17T00:53:51.6594940-04:00,2014-10-17T00:53:51.6594940-04:00
548,30,102,WorldDb::Model::Country,2014-10-17T00:53:51.6613710-04:00,2014-10-17T00:53:51.6613710-04:00
549,38,102,WorldDb::Model::Country,2014-10-17T00:53:51.6631820-04:00,2014-10-17T00:53:51.6631820-04:00
550,44,102,WorldDb::Model::Country,2014-10-17T00:53:51.6650100-04:00,2014-10-17T00:53:51.6650100-04:00
551,71,102,WorldDb::Model::Country,2014-10-17T00:53:51.6667760-04:00,2014-10-17T00:53:51.6667760-04:00
552,13,103,WorldDb::Model::Country,2014-10-17T00:53:51.6720070-04:00,2014-10-17T00:53:51.6720070-04:00
553,30,103,WorldDb::Model::Country,2014-10-17T00:53:51.6740820-04:00,2014-10-17T00:53:51.6740820-04:00
554,38,103,WorldDb::Model::Country,2014-10-17T00:53:51.6762650-04:00,2014-10-17T00:53:51.6762650-04:00
555,44,103,WorldDb::Model::Country,2014-10-17T00:53:51.6791620-04:00,2014-10-17T00:53:51.6791620-04:00
556,71,103,WorldDb::Model::Country,2014-10-17T00:53:51.6811480-04:00,2014-10-17T00:53:51.6811480-04:00
557,13,104,WorldDb::Model::Country,2014-10-17T00:53:51.6862700-04:00,2014-10-17T00:53:51.6862700-04:00
558,30,104,WorldDb::Model::Country,2014-10-17T00:53:51.6882690-04:00,2014-10-17T00:53:51.6882690-04:00
559,38,104,WorldDb::Model::Country,2014-10-17T00:53:51.6903280-04:00,2014-10-17T00:53:51.6903280-04:00
560,44,104,WorldDb::Model::Country,2014-10-17T00:53:51.6923810-04:00,2014-10-17T00:53:51.6923810-04:00
561,71,104,WorldDb::Model::Country,2014-10-17T00:53:51.6946220-04:00,2014-10-17T00:53:51.6946220-04:00
562,4,105,WorldDb::Model::Country,2014-10-17T00:53:51.7013780-04:00,2014-10-17T00:53:51.7013780-04:00
563,72,105,WorldDb::Model::Country,2014-10-17T00:53:51.7048050-04:00,2014-10-17T00:53:51.7048050-04:00
564,4,106,WorldDb::Model::Country,2014-10-17T00:53:51.7107820-04:00,2014-10-17T00:53:51.7107820-04:00
565,20,106,WorldDb::Model::Country,2014-10-17T00:53:51.7130380-04:00,2014-10-17T00:53:51.7130380-04:00
566,19,106,WorldDb::Model::Country,2014-10-17T00:53:51.7151920-04:00,2014-10-17T00:53:51.7151920-04:00
567,4,107,WorldDb::Model::Country,2014-10-17T00:53:51.7207940-04:00,2014-10-17T00:53:51.7207940-04:00
568,45,107,WorldDb::Model::Country,2014-10-17T00:53:51.7228320-04:00,2014-10-17T00:53:51.7228320-04:00
569,4,108,WorldDb::Model::Country,2014-10-17T00:53:51.7281160-04:00,2014-10-17T00:53:51.7281160-04:00
570,3,108,WorldDb::Model::Country,2014-10-17T00:53:51.7303080-04:00,2014-10-17T00:53:51.7303080-04:00
571,73,108,WorldDb::Model::Country,2014-10-17T00:53:51.7338560-04:00,2014-10-17T00:53:51.7338560-04:00
572,27,108,WorldDb::Model::Country,2014-10-17T00:53:51.7362970-04:00,2014-10-17T00:53:51.7362970-04:00
573,74,108,WorldDb::Model::Country,2014-10-17T00:53:51.7396590-04:00,2014-10-17T00:53:51.7396590-04:00
574,18,108,WorldDb::Model::Country,2014-10-17T00:53:51.7419940-04:00,2014-10-17T00:53:51.7419940-04:00
575,4,109,WorldDb::Model::Country,2014-10-17T00:53:51.7573070-04:00,2014-10-17T00:53:51.7573070-04:00
576,19,109,WorldDb::Model::Country,2014-10-17T00:53:51.7601660-04:00,2014-10-17T00:53:51.7601660-04:00
577,20,109,WorldDb::Model::Country,2014-10-17T00:53:51.7627820-04:00,2014-10-17T00:53:51.7627820-04:00
578,4,110,WorldDb::Model::Country,2014-10-17T00:53:51.7693500-04:00,2014-10-17T00:53:51.7693500-04:00
579,17,110,WorldDb::Model::Country,2014-10-17T00:53:51.7712750-04:00,2014-10-17T00:53:51.7712750-04:00
580,23,110,WorldDb::Model::Country,2014-10-17T00:53:51.7733550-04:00,2014-10-17T00:53:51.7733550-04:00
581,21,110,WorldDb::Model::Country,2014-10-17T00:53:51.7754900-04:00,2014-10-17T00:53:51.7754900-04:00
582,4,111,WorldDb::Model::Country,2014-10-17T00:53:51.7809860-04:00,2014-10-17T00:53:51.7809860-04:00
583,18,111,WorldDb::Model::Country,2014-10-17T00:53:51.7830400-04:00,2014-10-17T00:53:51.7830400-04:00
584,4,112,WorldDb::Model::Country,2014-10-17T00:53:51.7886040-04:00,2014-10-17T00:53:51.7886040-04:00
585,17,112,WorldDb::Model::Country,2014-10-17T00:53:51.7906040-04:00,2014-10-17T00:53:51.7906040-04:00
586,25,112,WorldDb::Model::Country,2014-10-17T00:53:51.7927020-04:00,2014-10-17T00:53:51.7927020-04:00
587,4,113,WorldDb::Model::Country,2014-10-17T00:53:51.7981320-04:00,2014-10-17T00:53:51.7981320-04:00
588,19,113,WorldDb::Model::Country,2014-10-17T00:53:51.8001430-04:00,2014-10-17T00:53:51.8001430-04:00
589,4,114,WorldDb::Model::Country,2014-10-17T00:53:51.8053520-04:00,2014-10-17T00:53:51.8053520-04:00
590,18,114,WorldDb::Model::Country,2014-10-17T00:53:51.8074780-04:00,2014-10-17T00:53:51.8074780-04:00
591,4,115,WorldDb::Model::Country,2014-10-17T00:53:51.8147750-04:00,2014-10-17T00:53:51.8147750-04:00
592,17,115,WorldDb::Model::Country,2014-10-17T00:53:51.8174670-04:00,2014-10-17T00:53:51.8174670-04:00
593,19,115,WorldDb::Model::Country,2014-10-17T00:53:51.8198580-04:00,2014-10-17T00:53:51.8198580-04:00
594,4,116,WorldDb::Model::Country,2014-10-17T00:53:51.8251840-04:00,2014-10-17T00:53:51.8251840-04:00
595,18,116,WorldDb::Model::Country,2014-10-17T00:53:51.8271260-04:00,2014-10-17T00:53:51.8271260-04:00
596,4,117,WorldDb::Model::Country,2014-10-17T00:53:51.8327450-04:00,2014-10-17T00:53:51.8327450-04:00
597,45,117,WorldDb::Model::Country,2014-10-17T00:53:51.8347990-04:00,2014-10-17T00:53:51.8347990-04:00
598,19,117,WorldDb::Model::Country,2014-10-17T00:53:51.8368360-04:00,2014-10-17T00:53:51.8368360-04:00
599,4,118,WorldDb::Model::Country,2014-10-17T00:53:51.8423400-04:00,2014-10-17T00:53:51.8423400-04:00
600,74,118,WorldDb::Model::Country,2014-10-17T00:53:51.8443970-04:00,2014-10-17T00:53:51.8443970-04:00
601,18,118,WorldDb::Model::Country,2014-10-17T00:53:51.8462390-04:00,2014-10-17T00:53:51.8462390-04:00
602,4,119,WorldDb::Model::Country,2014-10-17T00:53:51.8526720-04:00,2014-10-17T00:53:51.8526720-04:00
603,45,119,WorldDb::Model::Country,2014-10-17T00:53:51.8546170-04:00,2014-10-17T00:53:51.8546170-04:00
604,19,119,WorldDb::Model::Country,2014-10-17T00:53:51.8565790-04:00,2014-10-17T00:53:51.8565790-04:00
605,4,120,WorldDb::Model::Country,2014-10-17T00:53:51.8618000-04:00,2014-10-17T00:53:51.8618000-04:00
606,18,120,WorldDb::Model::Country,2014-10-17T00:53:51.8637180-04:00,2014-10-17T00:53:51.8637180-04:00
607,4,121,WorldDb::Model::Country,2014-10-17T00:53:51.8723320-04:00,2014-10-17T00:53:51.8723320-04:00
608,20,121,WorldDb::Model::Country,2014-10-17T00:53:51.8743160-04:00,2014-10-17T00:53:51.8743160-04:00
609,4,122,WorldDb::Model::Country,2014-10-17T00:53:51.8796760-04:00,2014-10-17T00:53:51.8796760-04:00
610,18,122,WorldDb::Model::Country,2014-10-17T00:53:51.8815450-04:00,2014-10-17T00:53:51.8815450-04:00
611,20,122,WorldDb::Model::Country,2014-10-17T00:53:51.8833710-04:00,2014-10-17T00:53:51.8833710-04:00
612,4,123,WorldDb::Model::Country,2014-10-17T00:53:51.8885010-04:00,2014-10-17T00:53:51.8885010-04:00
613,21,123,WorldDb::Model::Country,2014-10-17T00:53:51.8904780-04:00,2014-10-17T00:53:51.8904780-04:00
614,22,123,WorldDb::Model::Country,2014-10-17T00:53:51.8924370-04:00,2014-10-17T00:53:51.8924370-04:00
615,4,124,WorldDb::Model::Country,2014-10-17T00:53:51.8975920-04:00,2014-10-17T00:53:51.8975920-04:00
616,17,124,WorldDb::Model::Country,2014-10-17T00:53:51.8995100-04:00,2014-10-17T00:53:51.8995100-04:00
617,24,124,WorldDb::Model::Country,2014-10-17T00:53:51.9014940-04:00,2014-10-17T00:53:51.9014940-04:00
618,25,124,WorldDb::Model::Country,2014-10-17T00:53:51.9032020-04:00,2014-10-17T00:53:51.9032020-04:00
619,4,125,WorldDb::Model::Country,2014-10-17T00:53:51.9081240-04:00,2014-10-17T00:53:51.9081240-04:00
620,17,125,WorldDb::Model::Country,2014-10-17T00:53:51.9100680-04:00,2014-10-17T00:53:51.9100680-04:00
621,23,125,WorldDb::Model::Country,2014-10-17T00:53:51.9121770-04:00,2014-10-17T00:53:51.9121770-04:00
622,4,126,WorldDb::Model::Country,2014-10-17T00:53:51.9176420-04:00,2014-10-17T00:53:51.9176420-04:00
623,17,126,WorldDb::Model::Country,2014-10-17T00:53:51.9196780-04:00,2014-10-17T00:53:51.9196780-04:00
624,23,126,WorldDb::Model::Country,2014-10-17T00:53:51.9218750-04:00,2014-10-17T00:53:51.9218750-04:00
625,4,127,WorldDb::Model::Country,2014-10-17T00:53:51.9273210-04:00,2014-10-17T00:53:51.9273210-04:00
626,20,127,WorldDb::Model::Country,2014-10-17T00:53:51.9293360-04:00,2014-10-17T00:53:51.9293360-04:00
627,4,128,WorldDb::Model::Country,2014-10-17T00:53:51.9347490-04:00,2014-10-17T00:53:51.9347490-04:00
628,21,128,WorldDb::Model::Country,2014-10-17T00:53:51.9369210-04:00,2014-10-17T00:53:51.9369210-04:00
629,22,128,WorldDb::Model::Country,2014-10-17T00:53:51.9390730-04:00,2014-10-17T00:53:51.9390730-04:00
630,4,129,WorldDb::Model::Country,2014-10-17T00:53:51.9444180-04:00,2014-10-17T00:53:51.9444180-04:00
631,17,129,WorldDb::Model::Country,2014-10-17T00:53:51.9463380-04:00,2014-10-17T00:53:51.9463380-04:00
632,24,129,WorldDb::Model::Country,2014-10-17T00:53:51.9482780-04:00,2014-10-17T00:53:51.9482780-04:00
633,25,129,WorldDb::Model::Country,2014-10-17T00:53:51.9501110-04:00,2014-10-17T00:53:51.9501110-04:00
634,4,130,WorldDb::Model::Country,2014-10-17T00:53:51.9553450-04:00,2014-10-17T00:53:51.9553450-04:00
635,20,130,WorldDb::Model::Country,2014-10-17T00:53:51.9571090-04:00,2014-10-17T00:53:51.9571090-04:00
636,4,131,WorldDb::Model::Country,2014-10-17T00:53:51.9622080-04:00,2014-10-17T00:53:51.9622080-04:00
637,20,131,WorldDb::Model::Country,2014-10-17T00:53:51.9643480-04:00,2014-10-17T00:53:51.9643480-04:00
638,4,132,WorldDb::Model::Country,2014-10-17T00:53:51.9700820-04:00,2014-10-17T00:53:51.9700820-04:00
639,17,132,WorldDb::Model::Country,2014-10-17T00:53:51.9724050-04:00,2014-10-17T00:53:51.9724050-04:00
640,19,132,WorldDb::Model::Country,2014-10-17T00:53:51.9745670-04:00,2014-10-17T00:53:51.9745670-04:00
641,4,133,WorldDb::Model::Country,2014-10-17T00:53:51.9825340-04:00,2014-10-17T00:53:51.9825340-04:00
642,19,133,WorldDb::Model::Country,2014-10-17T00:53:51.9843630-04:00,2014-10-17T00:53:51.9843630-04:00
643,4,134,WorldDb::Model::Country,2014-10-17T00:53:51.9889430-04:00,2014-10-17T00:53:51.9889430-04:00
644,18,134,WorldDb::Model::Country,2014-10-17T00:53:51.9908300-04:00,2014-10-17T00:53:51.9908300-04:00
645,26,134,WorldDb::Model::Country,2014-10-17T00:53:51.9928310-04:00,2014-10-17T00:53:51.9928310-04:00
646,22,134,WorldDb::Model::Country,2014-10-17T00:53:51.9945820-04:00,2014-10-17T00:53:51.9945820-04:00
647,4,135,WorldDb::Model::Country,2014-10-17T00:53:51.9997260-04:00,2014-10-17T00:53:51.9997260-04:00
648,21,135,WorldDb::Model::Country,2014-10-17T00:53:52.0018050-04:00,2014-10-17T00:53:52.0018050-04:00
649,4,136,WorldDb::Model::Country,2014-10-17T00:53:52.0070940-04:00,2014-10-17T00:53:52.0070940-04:00
650,19,136,WorldDb::Model::Country,2014-10-17T00:53:52.0092070-04:00,2014-10-17T00:53:52.0092070-04:00
651,20,136,WorldDb::Model::Country,2014-10-17T00:53:52.0111070-04:00,2014-10-17T00:53:52.0111070-04:00
652,4,137,WorldDb::Model::Country,2014-10-17T00:53:52.0163420-04:00,2014-10-17T00:53:52.0163420-04:00
653,18,137,WorldDb::Model::Country,2014-10-17T00:53:52.0182730-04:00,2014-10-17T00:53:52.0182730-04:00
654,26,137,WorldDb::Model::Country,2014-10-17T00:53:52.0203260-04:00,2014-10-17T00:53:52.0203260-04:00
655,22,137,WorldDb::Model::Country,2014-10-17T00:53:52.0223750-04:00,2014-10-17T00:53:52.0223750-04:00
656,4,138,WorldDb::Model::Country,2014-10-17T00:53:52.0272990-04:00,2014-10-17T00:53:52.0272990-04:00
657,18,138,WorldDb::Model::Country,2014-10-17T00:53:52.0292850-04:00,2014-10-17T00:53:52.0292850-04:00
658,26,138,WorldDb::Model::Country,2014-10-17T00:53:52.0318560-04:00,2014-10-17T00:53:52.0318560-04:00
659,22,138,WorldDb::Model::Country,2014-10-17T00:53:52.0339340-04:00,2014-10-17T00:53:52.0339340-04:00
660,4,139,WorldDb::Model::Country,2014-10-17T00:53:52.0392790-04:00,2014-10-17T00:53:52.0392790-04:00
661,3,139,WorldDb::Model::Country,2014-10-17T00:53:52.0412600-04:00,2014-10-17T00:53:52.0412600-04:00
662,75,139,WorldDb::Model::Country,2014-10-17T00:53:52.0448710-04:00,2014-10-17T00:53:52.0448710-04:00
663,4,140,WorldDb::Model::Country,2014-10-17T00:53:52.0502700-04:00,2014-10-17T00:53:52.0502700-04:00
664,3,140,WorldDb::Model::Country,2014-10-17T00:53:52.0522770-04:00,2014-10-17T00:53:52.0522770-04:00
665,73,140,WorldDb::Model::Country,2014-10-17T00:53:52.0543750-04:00,2014-10-17T00:53:52.0543750-04:00
666,4,141,WorldDb::Model::Country,2014-10-17T00:53:52.0599090-04:00,2014-10-17T00:53:52.0599090-04:00
667,21,141,WorldDb::Model::Country,2014-10-17T00:53:52.0618750-04:00,2014-10-17T00:53:52.0618750-04:00
668,4,142,WorldDb::Model::Country,2014-10-17T00:53:52.0668950-04:00,2014-10-17T00:53:52.0668950-04:00
669,18,142,WorldDb::Model::Country,2014-10-17T00:53:52.0687620-04:00,2014-10-17T00:53:52.0687620-04:00
670,26,142,WorldDb::Model::Country,2014-10-17T00:53:52.0706890-04:00,2014-10-17T00:53:52.0706890-04:00
671,22,142,WorldDb::Model::Country,2014-10-17T00:53:52.0728280-04:00,2014-10-17T00:53:52.0728280-04:00
672,4,143,WorldDb::Model::Country,2014-10-17T00:53:52.0779830-04:00,2014-10-17T00:53:52.0779830-04:00
673,17,143,WorldDb::Model::Country,2014-10-17T00:53:52.0799520-04:00,2014-10-17T00:53:52.0799520-04:00
674,24,143,WorldDb::Model::Country,2014-10-17T00:53:52.0819450-04:00,2014-10-17T00:53:52.0819450-04:00
675,25,143,WorldDb::Model::Country,2014-10-17T00:53:52.0838190-04:00,2014-10-17T00:53:52.0838190-04:00
676,4,144,WorldDb::Model::Country,2014-10-17T00:53:52.0920960-04:00,2014-10-17T00:53:52.0920960-04:00
677,17,144,WorldDb::Model::Country,2014-10-17T00:53:52.0939000-04:00,2014-10-17T00:53:52.0939000-04:00
678,25,144,WorldDb::Model::Country,2014-10-17T00:53:52.0958150-04:00,2014-10-17T00:53:52.0958150-04:00
679,4,145,WorldDb::Model::Country,2014-10-17T00:53:52.1034790-04:00,2014-10-17T00:53:52.1034790-04:00
680,18,145,WorldDb::Model::Country,2014-10-17T00:53:52.1052580-04:00,2014-10-17T00:53:52.1052580-04:00
681,4,146,WorldDb::Model::Country,2014-10-17T00:53:52.1127450-04:00,2014-10-17T00:53:52.1127450-04:00
682,18,146,WorldDb::Model::Country,2014-10-17T00:53:52.1148970-04:00,2014-10-17T00:53:52.1148970-04:00
683,26,146,WorldDb::Model::Country,2014-10-17T00:53:52.1166930-04:00,2014-10-17T00:53:52.1166930-04:00
684,22,146,WorldDb::Model::Country,2014-10-17T00:53:52.1187570-04:00,2014-10-17T00:53:52.1187570-04:00
685,4,147,WorldDb::Model::Country,2014-10-17T00:53:52.1263610-04:00,2014-10-17T00:53:52.1263610-04:00
686,19,147,WorldDb::Model::Country,2014-10-17T00:53:52.1286390-04:00,2014-10-17T00:53:52.1286390-04:00
687,4,148,WorldDb::Model::Country,2014-10-17T00:53:52.1361480-04:00,2014-10-17T00:53:52.1361480-04:00
688,19,148,WorldDb::Model::Country,2014-10-17T00:53:52.1381230-04:00,2014-10-17T00:53:52.1381230-04:00
689,4,149,WorldDb::Model::Country,2014-10-17T00:53:52.1467350-04:00,2014-10-17T00:53:52.1467350-04:00
690,18,149,WorldDb::Model::Country,2014-10-17T00:53:52.1491630-04:00,2014-10-17T00:53:52.1491630-04:00
691,26,149,WorldDb::Model::Country,2014-10-17T00:53:52.1510620-04:00,2014-10-17T00:53:52.1510620-04:00
692,22,149,WorldDb::Model::Country,2014-10-17T00:53:52.1529920-04:00,2014-10-17T00:53:52.1529920-04:00
693,4,150,WorldDb::Model::Country,2014-10-17T00:53:52.1611820-04:00,2014-10-17T00:53:52.1611820-04:00
694,21,150,WorldDb::Model::Country,2014-10-17T00:53:52.1632030-04:00,2014-10-17T00:53:52.1632030-04:00
695,4,151,WorldDb::Model::Country,2014-10-17T00:53:52.1707150-04:00,2014-10-17T00:53:52.1707150-04:00
696,18,151,WorldDb::Model::Country,2014-10-17T00:53:52.1727170-04:00,2014-10-17T00:53:52.1727170-04:00
