Id,name,kind,lat,lng,created_at,updated_at
959,Dublin,MTRO,,,2014-10-17T00:53:58.1403260-04:00,2014-10-17T00:53:58.2973840-04:00
960,Limerick / Munster,ADM1,,,2014-10-17T00:53:58.1485590-04:00,2014-10-17T00:53:58.1485590-04:00
961,Limerick,CITY,,,2014-10-17T00:53:58.1510710-04:00,2014-10-17T00:53:58.1510710-04:00
962,North Tipperary / Munster,ADM1,,,2014-10-17T00:53:58.1608730-04:00,2014-10-17T00:53:58.1608730-04:00
963,Nenagh,CITY,,,2014-10-17T00:53:58.1708530-04:00,2014-10-17T00:53:58.1708530-04:00
964,South Tipperary / Munster,ADM1,,,2014-10-17T00:53:58.1822010-04:00,2014-10-17T00:53:58.1822010-04:00
965,Clonmel,CITY,,,2014-10-17T00:53:58.1847740-04:00,2014-10-17T00:53:58.1847740-04:00
966,Clare / Munster,ADM1,,,2014-10-17T00:53:58.1935770-04:00,2014-10-17T00:53:58.1935770-04:00
967,Ennis,CITY,,,2014-10-17T00:53:58.1961480-04:00,2014-10-17T00:53:58.1961480-04:00
968,Kildare / Leinster,ADM1,,,2014-10-17T00:53:58.2034450-04:00,2014-10-17T00:53:58.2034450-04:00
969,Naas,CITY,,,2014-10-17T00:53:58.2060500-04:00,2014-10-17T00:53:58.2060500-04:00
970,Meath / Leinster,ADM1,,,2014-10-17T00:53:58.2144480-04:00,2014-10-17T00:53:58.2144480-04:00
971,Navan,CITY,,,2014-10-17T00:53:58.2170370-04:00,2014-10-17T00:53:58.2170370-04:00
972,Wicklow / Leinster,ADM1,,,2014-10-17T00:53:58.2240520-04:00,2014-10-17T00:53:58.2240520-04:00
973,Wicklow,CITY,,,2014-10-17T00:53:58.2264580-04:00,2014-10-17T00:53:58.2264580-04:00
974,Wexford / Leinster,ADM1,,,2014-10-17T00:53:58.2332810-04:00,2014-10-17T00:53:58.2332810-04:00
975,Wexford,CITY,,,2014-10-17T00:53:58.2358330-04:00,2014-10-17T00:53:58.2358330-04:00
976,Kilkenny / Leinster,ADM1,,,2014-10-17T00:53:58.2425930-04:00,2014-10-17T00:53:58.2425930-04:00
977,Kilkenny,CITY,,,2014-10-17T00:53:58.2451370-04:00,2014-10-17T00:53:58.2451370-04:00
978,Carlow / Leinster,ADM1,,,2014-10-17T00:53:58.2560060-04:00,2014-10-17T00:53:58.2560060-04:00
979,Carlow,CITY,,,2014-10-17T00:53:58.2584510-04:00,2014-10-17T00:53:58.2584510-04:00
980,Waterford / Munster,ADM1,,,2014-10-17T00:53:58.2651820-04:00,2014-10-17T00:53:58.2651820-04:00
981,Waterford,CITY,,,2014-10-17T00:53:58.2677640-04:00,2014-10-17T00:53:58.2677640-04:00
982,Cork / Munster,ADM1,,,2014-10-17T00:53:58.2747050-04:00,2014-10-17T00:53:58.2747050-04:00
983,Cork,CITY,,,2014-10-17T00:53:58.2772960-04:00,2014-10-17T00:53:58.2772960-04:00
984,Kerry / Munster,ADM1,,,2014-10-17T00:53:58.2851580-04:00,2014-10-17T00:53:58.2851580-04:00
985,Tralee,CITY,,,2014-10-17T00:53:58.2875940-04:00,2014-10-17T00:53:58.2875940-04:00
986,Drogheda,CITY,,,2014-10-17T00:53:58.3111850-04:00,2014-10-17T00:53:58.3111850-04:00
987,Bray,CITY,,,2014-10-17T00:53:58.3170980-04:00,2014-10-17T00:53:58.3170980-04:00
988,Swords,CITY,,,2014-10-17T00:53:58.3199280-04:00,2014-10-17T00:53:58.3199280-04:00
989,Valle d'Aosta [Aosta Valley],ADM1,,,2014-10-17T00:53:58.3247030-04:00,2014-10-17T00:53:58.3247030-04:00
990,Aosta,CITY,,,2014-10-17T00:53:58.3271820-04:00,2014-10-17T00:53:58.3271820-04:00
991,Liguria,ADM1,,,2014-10-17T00:53:58.3338750-04:00,2014-10-17T00:53:58.3338750-04:00
992,Genova [Genoa],CITY,,,2014-10-17T00:53:58.3365670-04:00,2014-10-17T00:53:58.5450030-04:00
993,Lombardia [Lombardy],ADM1,,,2014-10-17T00:53:58.3419670-04:00,2014-10-17T00:53:58.3419670-04:00
994,Milano,MTRO,,,2014-10-17T00:53:58.3443050-04:00,2014-10-17T00:54:04.3071690-04:00
995,Piemonte [Piedmont],ADM1,,,2014-10-17T00:53:58.3488460-04:00,2014-10-17T00:53:58.3488460-04:00
996,Torino [Turin],MTRO,,,2014-10-17T00:53:58.3513850-04:00,2014-10-17T00:53:58.5386650-04:00
997,Emilia-Romagna,ADM1,,,2014-10-17T00:53:58.3572560-04:00,2014-10-17T00:53:58.3572560-04:00
998,Bologna,CITY,,,2014-10-17T00:53:58.3594710-04:00,2014-10-17T00:53:58.3594710-04:00
999,Friuli-Venezia Giulia,ADM1,,,2014-10-17T00:53:58.3653400-04:00,2014-10-17T00:53:58.3653400-04:00
1000,Trieste,CITY,,,2014-10-17T00:53:58.3676590-04:00,2014-10-17T00:53:58.3676590-04:00
1001,Trentino-Alto Adige (SÃ¼dtirol),ADM1,,,2014-10-17T00:53:58.3727560-04:00,2014-10-17T00:53:58.3727560-04:00
1002,Trento,CITY,,,2014-10-17T00:53:58.3761090-04:00,2014-10-17T00:53:58.3761090-04:00
1003,Veneto,ADM1,,,2014-10-17T00:53:58.3819760-04:00,2014-10-17T00:53:58.3819760-04:00
1004,Venezia [Venice],CITY,,,2014-10-17T00:53:58.3848890-04:00,2014-10-17T00:53:58.5591210-04:00
1005,Lazio,ADM1,,,2014-10-17T00:53:58.3896480-04:00,2014-10-17T00:53:58.3896480-04:00
1006,Roma,MTRO,,,2014-10-17T00:53:58.3922390-04:00,2014-10-17T00:54:04.2938120-04:00
1007,Marche,ADM1,,,2014-10-17T00:53:58.3986350-04:00,2014-10-17T00:53:58.3986350-04:00
1008,Ancona,CITY,,,2014-10-17T00:53:58.4014250-04:00,2014-10-17T00:53:58.4014250-04:00
1009,Toscana [Tuscany],ADM1,,,2014-10-17T00:53:58.4064070-04:00,2014-10-17T00:53:58.4064070-04:00
1010,Firenze [Florence],MTRO,,,2014-10-17T00:53:58.4089850-04:00,2014-10-17T00:53:58.5504420-04:00
1011,Umbria,ADM1,,,2014-10-17T00:53:58.4135280-04:00,2014-10-17T00:53:58.4135280-04:00
1012,Perugia,CITY,,,2014-10-17T00:53:58.4159620-04:00,2014-10-17T00:53:58.4159620-04:00
1013,Abruzzo,ADM1,,,2014-10-17T00:53:58.4205550-04:00,2014-10-17T00:53:58.4205550-04:00
1014,L'Aquila,CITY,,,2014-10-17T00:53:58.4230190-04:00,2014-10-17T00:53:58.4230190-04:00
1015,Puglia [Apulia],ADM1,,,2014-10-17T00:53:58.4290950-04:00,2014-10-17T00:53:58.4290950-04:00
1016,Bari,CITY,,,2014-10-17T00:53:58.4316180-04:00,2014-10-17T00:53:58.4316180-04:00
1017,Basilicata,ADM1,,,2014-10-17T00:53:58.4361280-04:00,2014-10-17T00:53:58.4361280-04:00
1018,Potenza,CITY,,,2014-10-17T00:53:58.4387070-04:00,2014-10-17T00:53:58.4387070-04:00
1019,Calabria,ADM1,,,2014-10-17T00:53:58.4434250-04:00,2014-10-17T00:53:58.4434250-04:00
1020,Catanzaro,CITY,,,2014-10-17T00:53:58.4461320-04:00,2014-10-17T00:53:58.4461320-04:00
1021,Campania,ADM1,,,2014-10-17T00:53:58.4510930-04:00,2014-10-17T00:53:58.4510930-04:00
1022,Napoli,MTRO,,,2014-10-17T00:53:58.4538530-04:00,2014-10-17T00:54:04.3132850-04:00
1023,Molise,ADM1,,,2014-10-17T00:53:58.4592120-04:00,2014-10-17T00:53:58.4592120-04:00
1024,Campobasso,CITY,,,2014-10-17T00:53:58.4617230-04:00,2014-10-17T00:53:58.4617230-04:00
1025,Sardegna [Sardinia],ADM1,,,2014-10-17T00:53:58.4665830-04:00,2014-10-17T00:53:58.4665830-04:00
1026,Cagliari,CITY,,,2014-10-17T00:53:58.4692240-04:00,2014-10-17T00:53:58.4692240-04:00
1027,Sicilia [Sicily],ADM1,,,2014-10-17T00:53:58.4754030-04:00,2014-10-17T00:53:58.4754030-04:00
1028,Palermo,MTRO,,,2014-10-17T00:53:58.4778060-04:00,2014-10-17T00:53:58.5420690-04:00
1029,Catania,CITY,,,2014-10-17T00:53:58.5533340-04:00,2014-10-17T00:53:58.5533340-04:00
1030,Messina,CITY,,,2014-10-17T00:53:58.5621760-04:00,2014-10-17T00:53:58.5621760-04:00
1031,Verona,CITY,,,2014-10-17T00:53:58.5654320-04:00,2014-10-17T00:53:58.5654320-04:00
1032,Bergamo,CITY,,,2014-10-17T00:53:58.5713860-04:00,2014-10-17T00:53:58.5713860-04:00
1033,Parma,CITY,,,2014-10-17T00:53:58.5767560-04:00,2014-10-17T00:53:58.5767560-04:00
1034,Pescara,CITY,,,2014-10-17T00:53:58.5794850-04:00,2014-10-17T00:53:58.5794850-04:00
1035,Siena,CITY,,,2014-10-17T00:53:58.5822160-04:00,2014-10-17T00:53:58.5822160-04:00
1036,Udine,CITY,,,2014-10-17T00:53:58.5883550-04:00,2014-10-17T00:53:58.5883550-04:00
1037,Vilnius,MTRO,,,2014-10-17T00:53:58.5935000-04:00,2014-10-17T00:53:58.5935000-04:00
1038,Riga,MTRO,,,2014-10-17T00:53:58.5977050-04:00,2014-10-17T00:53:58.5977050-04:00
1039,Groningen,ADM1,,,2014-10-17T00:53:58.6023710-04:00,2014-10-17T00:53:58.6023710-04:00
1040,Groningen,CITY,,,2014-10-17T00:53:58.6049600-04:00,2014-10-17T00:53:58.6049600-04:00
1041,FryslÃ¢n [Friesland],ADM1,,,2014-10-17T00:53:58.6113180-04:00,2014-10-17T00:53:58.6113180-04:00
1042,Leeuwarden,CITY,,,2014-10-17T00:53:58.6139690-04:00,2014-10-17T00:53:58.6139690-04:00
1043,Drenthe,ADM1,,,2014-10-17T00:53:58.6169520-04:00,2014-10-17T00:53:58.6169520-04:00
1044,Assen,CITY,,,2014-10-17T00:53:58.6206970-04:00,2014-10-17T00:53:58.6206970-04:00
1045,Overijssel,ADM1,,,2014-10-17T00:53:58.6236690-04:00,2014-10-17T00:53:58.6236690-04:00
1046,Zwolle,CITY,,,2014-10-17T00:53:58.6263250-04:00,2014-10-17T00:53:58.6263250-04:00
1047,Gelderland,ADM1,,,2014-10-17T00:53:58.6289120-04:00,2014-10-17T00:53:58.6289120-04:00
1048,Arnhem,CITY,,,2014-10-17T00:53:58.6315250-04:00,2014-10-17T00:53:58.6315250-04:00
1049,Flevoland,ADM1,,,2014-10-17T00:53:58.6340530-04:00,2014-10-17T00:53:58.6340530-04:00
1050,Lelystad,CITY,,,2014-10-17T00:53:58.6368560-04:00,2014-10-17T00:53:58.6368560-04:00
1051,Utrecht,ADM1,,,2014-10-17T00:53:58.6393920-04:00,2014-10-17T00:53:58.6393920-04:00
1052,Noord-Holland [North Holland],ADM1,,,2014-10-17T00:53:58.6415900-04:00,2014-10-17T00:53:58.6415900-04:00
1053,Haarlem,CITY,,,2014-10-17T00:53:58.6439560-04:00,2014-10-17T00:53:58.6439560-04:00
1054,Zuid-Holland [South Holland],ADM1,,,2014-10-17T00:53:58.6461920-04:00,2014-10-17T00:53:58.6461920-04:00
1055,Zeeland,ADM1,,,2014-10-17T00:53:58.6483560-04:00,2014-10-17T00:53:58.6483560-04:00
1056,Noord-Brabant [North Brabant],ADM1,,,2014-10-17T00:53:58.6529950-04:00,2014-10-17T00:53:58.6529950-04:00
1057,'s-Hertogenbosch,CITY,,,2014-10-17T00:53:58.6583860-04:00,2014-10-17T00:53:58.6583860-04:00
1058,Limburg,ADM1,,,2014-10-17T00:53:58.6609250-04:00,2014-10-17T00:53:58.6609250-04:00
1059,Maastricht,CITY,,,2014-10-17T00:53:58.6634390-04:00,2014-10-17T00:53:58.6634390-04:00
1060,Rotterdam-Den Haag [Rotterdam-The Hague],MTRO,,,2014-10-17T00:53:58.6679250-04:00,2014-10-17T00:53:58.6679250-04:00
1061,Amsterdam,MTRO,,,2014-10-17T00:53:58.6702890-04:00,2014-10-17T00:53:58.6702890-04:00
1062,Rotterdam,CITY,,,2014-10-17T00:53:58.6726470-04:00,2014-10-17T00:53:58.6726470-04:00
1063,Den Haag,CITY,,,2014-10-17T00:53:58.6749900-04:00,2014-10-17T00:53:58.6749900-04:00
1064,Alkmaar,CITY,,,2014-10-17T00:53:58.6773140-04:00,2014-10-17T00:53:58.6773140-04:00
1065,Oslo,MTRO,,,2014-10-17T00:53:58.6814540-04:00,2014-10-17T00:53:58.6814540-04:00
1066,Katowice (Upper-Silesian Metropolis),MTRO,,,2014-10-17T00:53:58.6859140-04:00,2014-10-17T00:53:58.6859140-04:00
1067,GdaÅ„sk (Tricity),MTRO,,,2014-10-17T00:53:58.6884650-04:00,2014-10-17T00:53:58.6884650-04:00
1068,Warszawa,MTRO,,,2014-10-17T00:53:58.6911230-04:00,2014-10-17T00:54:04.3340170-04:00
1069,ÅÃ³dÅº,MTRO,,,2014-10-17T00:53:58.6937280-04:00,2014-10-17T00:53:58.6937280-04:00
1070,KrakÃ³w,MTRO,,,2014-10-17T00:53:58.6962170-04:00,2014-10-17T00:53:58.6962170-04:00
1071,Katowice,CITY,,,2014-10-17T00:53:58.6988550-04:00,2014-10-17T00:53:58.6988550-04:00
1072,Lisboa,MTRO,,,2014-10-17T00:53:58.7040080-04:00,2014-10-17T00:54:04.3599850-04:00
1073,Porto,MTRO,,,2014-10-17T00:53:58.7068070-04:00,2014-10-17T00:53:58.7068070-04:00
1074,Braga,CITY,,,2014-10-17T00:53:58.7093580-04:00,2014-10-17T00:53:58.7093580-04:00
1075,Bihor,ADM1,,,2014-10-17T00:53:58.7139770-04:00,2014-10-17T00:53:58.7139770-04:00
1076,Oradea,CITY,,,2014-10-17T00:53:58.7164080-04:00,2014-10-17T00:53:58.7164080-04:00
1077,BistriÈ›a-NÄƒsÄƒud,ADM1,,,2014-10-17T00:53:58.7268410-04:00,2014-10-17T00:53:58.7268410-04:00
1078,BistriÈ›a,CITY,,,2014-10-17T00:53:58.7294700-04:00,2014-10-17T00:53:58.7294700-04:00
1079,Cluj,ADM1,,,2014-10-17T00:53:58.7362960-04:00,2014-10-17T00:53:58.7362960-04:00
1080,Cluj-Napoca,CITY,,,2014-10-17T00:53:58.7389740-04:00,2014-10-17T00:53:58.7389740-04:00
1081,MaramureÈ™,ADM1,,,2014-10-17T00:53:58.7461630-04:00,2014-10-17T00:53:58.7461630-04:00
1082,Baia Mare,CITY,,,2014-10-17T00:53:58.7492080-04:00,2014-10-17T00:53:58.7492080-04:00
1083,Satu Mare,ADM1,,,2014-10-17T00:53:58.7566910-04:00,2014-10-17T00:53:58.7566910-04:00
1084,Satu Mare,CITY,,,2014-10-17T00:53:58.7590870-04:00,2014-10-17T00:53:58.7590870-04:00
1085,SÄƒlaj,ADM1,,,2014-10-17T00:53:58.7654630-04:00,2014-10-17T00:53:58.7654630-04:00
1086,ZalÄƒu,CITY,,,2014-10-17T00:53:58.7705710-04:00,2014-10-17T00:53:58.7705710-04:00
1087,Alba,ADM1,,,2014-10-17T00:53:58.7786630-04:00,2014-10-17T00:53:58.7786630-04:00
1088,Alba Iulia,CITY,,,2014-10-17T00:53:58.7891320-04:00,2014-10-17T00:53:58.7891320-04:00
1089,BraÈ™ov,ADM1,,,2014-10-17T00:53:58.8039160-04:00,2014-10-17T00:53:58.8039160-04:00
1090,BraÈ™ov,CITY,,,2014-10-17T00:53:58.8065700-04:00,2014-10-17T00:53:58.8065700-04:00
1091,Covasna,ADM1,,,2014-10-17T00:53:58.8132830-04:00,2014-10-17T00:53:58.8132830-04:00
1092,SfÃ¢ntu Gheorghe,CITY,,,2014-10-17T00:53:58.8158890-04:00,2014-10-17T00:53:58.8158890-04:00
1093,Harghita,ADM1,,,2014-10-17T00:53:58.8229590-04:00,2014-10-17T00:53:58.8229590-04:00
1094,Miercurea-Ciuc,CITY,,,2014-10-17T00:53:58.8259170-04:00,2014-10-17T00:53:58.8259170-04:00
1095,MureÈ™,ADM1,,,2014-10-17T00:53:58.8328250-04:00,2014-10-17T00:53:58.8328250-04:00
1096,TÃ¢rgu MureÈ™,CITY,,,2014-10-17T00:53:58.8355080-04:00,2014-10-17T00:53:58.8355080-04:00
1097,Sibiu,ADM1,,,2014-10-17T00:53:58.8423130-04:00,2014-10-17T00:53:58.8423130-04:00
1098,Sibiu,CITY,,,2014-10-17T00:53:58.8448470-04:00,2014-10-17T00:53:58.8448470-04:00
1099,BacÄƒu,ADM1,,,2014-10-17T00:53:58.8517500-04:00,2014-10-17T00:53:58.8517500-04:00
1100,BacÄƒu,CITY,,,2014-10-17T00:53:58.8542920-04:00,2014-10-17T00:53:58.8542920-04:00
1101,BotoÈ™ani,ADM1,,,2014-10-17T00:53:58.8625850-04:00,2014-10-17T00:53:58.8625850-04:00
1102,BotoÈ™ani,CITY,,,2014-10-17T00:53:58.8650280-04:00,2014-10-17T00:53:58.8650280-04:00
1103,IaÈ™i,ADM1,,,2014-10-17T00:53:58.8721850-04:00,2014-10-17T00:53:58.8721850-04:00
1104,IaÈ™i,CITY,,,2014-10-17T00:53:58.8746370-04:00,2014-10-17T00:53:58.8746370-04:00
1105,NeamÈ›,ADM1,,,2014-10-17T00:53:58.8814760-04:00,2014-10-17T00:53:58.8814760-04:00
1106,Piatra-NeamÈ›,CITY,,,2014-10-17T00:53:58.8840170-04:00,2014-10-17T00:53:58.8840170-04:00
1107,Suceava,ADM1,,,2014-10-17T00:53:58.8906830-04:00,2014-10-17T00:53:58.8906830-04:00
1108,Suceava,CITY,,,2014-10-17T00:53:58.8932270-04:00,2014-10-17T00:53:58.8932270-04:00
1109,Vaslui,ADM1,,,2014-10-17T00:53:58.9002460-04:00,2014-10-17T00:53:58.9002460-04:00
1110,Vaslui,CITY,,,2014-10-17T00:53:58.9029520-04:00,2014-10-17T00:53:58.9029520-04:00
1111,BrÄƒila,ADM1,,,2014-10-17T00:53:58.9097530-04:00,2014-10-17T00:53:58.9097530-04:00
1112,BrÄƒila,CITY,,,2014-10-17T00:53:58.9123400-04:00,2014-10-17T00:53:58.9123400-04:00
1113,BuzÄƒu,ADM1,,,2014-10-17T00:53:58.9208890-04:00,2014-10-17T00:53:58.9208890-04:00
1114,BuzÄƒu,CITY,,,2014-10-17T00:53:58.9235470-04:00,2014-10-17T00:53:58.9235470-04:00
1115,ConstanÈ›a,ADM1,,,2014-10-17T00:53:58.9303420-04:00,2014-10-17T00:53:58.9303420-04:00
1116,ConstanÈ›a,CITY,,,2014-10-17T00:53:58.9328760-04:00,2014-10-17T00:53:58.9328760-04:00
1117,GalaÈ›i,ADM1,,,2014-10-17T00:53:58.9403600-04:00,2014-10-17T00:53:58.9403600-04:00
1118,GalaÈ›i,CITY,,,2014-10-17T00:53:58.9430000-04:00,2014-10-17T00:53:58.9430000-04:00
1119,Tulcea,ADM1,,,2014-10-17T00:53:58.9499590-04:00,2014-10-17T00:53:58.9499590-04:00
1120,Tulcea,CITY,,,2014-10-17T00:53:58.9525840-04:00,2014-10-17T00:53:58.9525840-04:00
1121,Vrancea,ADM1,,,2014-10-17T00:53:58.9595370-04:00,2014-10-17T00:53:58.9595370-04:00
1122,FocÈ™ani,CITY,,,2014-10-17T00:53:58.9621030-04:00,2014-10-17T00:53:58.9621030-04:00
1123,ArgeÈ™,ADM1,,,2014-10-17T00:53:58.9690550-04:00,2014-10-17T00:53:58.9690550-04:00
1124,PiteÈ™ti,CITY,,,2014-10-17T00:53:58.9716190-04:00,2014-10-17T00:53:58.9716190-04:00
1125,CÄƒlÄƒraÈ™i,ADM1,,,2014-10-17T00:53:58.9794700-04:00,2014-10-17T00:53:58.9794700-04:00
1126,CÄƒlÄƒraÈ™i,CITY,,,2014-10-17T00:53:58.9821200-04:00,2014-10-17T00:53:58.9821200-04:00
1127,DÃ¢mboviÈ›a,ADM1,,,2014-10-17T00:53:58.9886550-04:00,2014-10-17T00:53:58.9886550-04:00
1128,TÃ¢rgoviÈ™te,CITY,,,2014-10-17T00:53:58.9912590-04:00,2014-10-17T00:53:58.9912590-04:00
1129,Giurgiu,ADM1,,,2014-10-17T00:53:59.0023750-04:00,2014-10-17T00:53:59.0023750-04:00
1130,Giurgiu,CITY,,,2014-10-17T00:53:59.0051270-04:00,2014-10-17T00:53:59.0051270-04:00
1131,IalomiÈ›a,ADM1,,,2014-10-17T00:53:59.0120570-04:00,2014-10-17T00:53:59.0120570-04:00
1132,Slobozia,CITY,,,2014-10-17T00:53:59.0146690-04:00,2014-10-17T00:53:59.0146690-04:00
1133,Prahova,ADM1,,,2014-10-17T00:53:59.0216190-04:00,2014-10-17T00:53:59.0216190-04:00
1134,PloieÈ™ti,CITY,,,2014-10-17T00:53:59.0242580-04:00,2014-10-17T00:53:59.0242580-04:00
1135,Teleorman,ADM1,,,2014-10-17T00:53:59.0313110-04:00,2014-10-17T00:53:59.0313110-04:00
1136,Alexandria,CITY,,,2014-10-17T00:53:59.0337270-04:00,2014-10-17T00:53:59.0337270-04:00
1137,BucureÈ™ti,ADM1,,,2014-10-17T00:53:59.0404790-04:00,2014-10-17T00:53:59.0404790-04:00
1138,BucureÈ™ti [Bucharest],MTRO,,,2014-10-17T00:53:59.0430330-04:00,2014-10-17T00:53:59.1540580-04:00
1139,Ilfov,ADM1,,,2014-10-17T00:53:59.0496290-04:00,2014-10-17T00:53:59.0496290-04:00
1140,Dolj,ADM1,,,2014-10-17T00:53:59.0567220-04:00,2014-10-17T00:53:59.0567220-04:00
1141,Craiova,CITY,,,2014-10-17T00:53:59.0593960-04:00,2014-10-17T00:53:59.0593960-04:00
1142,Gorj,ADM1,,,2014-10-17T00:53:59.0673660-04:00,2014-10-17T00:53:59.0673660-04:00
1143,TÃ¢rgu Jiu,CITY,,,2014-10-17T00:53:59.0699960-04:00,2014-10-17T00:53:59.0699960-04:00
1144,MehedinÈ›i,ADM1,,,2014-10-17T00:53:59.0773520-04:00,2014-10-17T00:53:59.0773520-04:00
1145,Drobeta-Turnu Severin,CITY,,,2014-10-17T00:53:59.0805490-04:00,2014-10-17T00:53:59.0805490-04:00
1146,Olt,ADM1,,,2014-10-17T00:53:59.0874330-04:00,2014-10-17T00:53:59.0874330-04:00
1147,Slatina,CITY,,,2014-10-17T00:53:59.0898960-04:00,2014-10-17T00:53:59.0898960-04:00
1148,VÃ¢lcea,ADM1,,,2014-10-17T00:53:59.0970380-04:00,2014-10-17T00:53:59.0970380-04:00
1149,RÃ¢mnicu VÃ¢lcea,CITY,,,2014-10-17T00:53:59.0996680-04:00,2014-10-17T00:53:59.0996680-04:00
1150,Arad,ADM1,,,2014-10-17T00:53:59.1068660-04:00,2014-10-17T00:53:59.1068660-04:00
1151,Arad,CITY,,,2014-10-17T00:53:59.1093220-04:00,2014-10-17T00:53:59.1093220-04:00
1152,CaraÈ™-Severin,ADM1,,,2014-10-17T00:53:59.1173940-04:00,2014-10-17T00:53:59.1173940-04:00
1153,ReÈ™iÈ›a,CITY,,,2014-10-17T00:53:59.1199860-04:00,2014-10-17T00:53:59.1199860-04:00
1154,Hunedoara,ADM1,,,2014-10-17T00:53:59.1267220-04:00,2014-10-17T00:53:59.1267220-04:00
1155,Deva,CITY,,,2014-10-17T00:53:59.1304030-04:00,2014-10-17T00:53:59.1304030-04:00
1156,TimiÈ™,ADM1,,,2014-10-17T00:53:59.1386170-04:00,2014-10-17T00:53:59.1386170-04:00
1157,TimiÈ™oara,CITY,,,2014-10-17T00:53:59.1422060-04:00,2014-10-17T00:53:59.1422060-04:00
1158,Cluj,CITY,,,2014-10-17T00:53:59.1570620-04:00,2014-10-17T00:53:59.1570620-04:00
1159,Beograd [Belgrade],MTRO,,,2014-10-17T00:53:59.1615170-04:00,2014-10-17T00:53:59.1615170-04:00
1160,Moskva,MTRO,,,2014-10-17T00:53:59.1660360-04:00,2014-10-17T00:53:59.1660360-04:00
1161,Sankt-Peterburg,MTRO,,,2014-10-17T00:53:59.1685360-04:00,2014-10-17T00:53:59.1685360-04:00
1162,Nizhny Novgorod,MTRO,,,2014-10-17T00:53:59.1710990-04:00,2014-10-17T00:53:59.1710990-04:00
1163,Novosibirsk,MTRO,,,2014-10-17T00:53:59.1736080-04:00,2014-10-17T00:53:59.1736080-04:00
1164,Jekaterinburg [Yekaterinburg],MTRO,,,2014-10-17T00:53:59.1762220-04:00,2014-10-17T00:53:59.1762220-04:00
1165,Volgograd,MTRO,,,2014-10-17T00:53:59.1785390-04:00,2014-10-17T00:53:59.1785390-04:00
1166,ÄŒel'abinsk [Chelyabinsk],MTRO,,,2014-10-17T00:53:59.1810530-04:00,2014-10-17T00:53:59.1810530-04:00
1167,Samara,MTRO,,,2014-10-17T00:53:59.1836090-04:00,2014-10-17T00:53:59.1836090-04:00
1168,Kazan,MTRO,,,2014-10-17T00:53:59.1860830-04:00,2014-10-17T00:53:59.1860830-04:00
1169,Rostov-na-Donu [Rostov-on-Don],MTRO,,,2014-10-17T00:53:59.1896650-04:00,2014-10-17T00:53:59.1896650-04:00
1170,Omsk,MTRO,,,2014-10-17T00:53:59.1931350-04:00,2014-10-17T00:53:59.1931350-04:00
1171,Saratov,MTRO,,,2014-10-17T00:53:59.1959810-04:00,2014-10-17T00:53:59.1959810-04:00
1172,Ufa,MTRO,,,2014-10-17T00:53:59.1983950-04:00,2014-10-17T00:53:59.1983950-04:00
1173,Perm,MTRO,,,2014-10-17T00:53:59.2008860-04:00,2014-10-17T00:53:59.2008860-04:00
1174,Krasnojarsk [Krasnoyarsk],MTRO,,,2014-10-17T00:53:59.2038180-04:00,2014-10-17T00:53:59.2038180-04:00
1175,Glasgow,MTRO,,,2014-10-17T00:53:59.2084450-04:00,2014-10-17T00:53:59.2084450-04:00
1176,Stockholm,MTRO,,,2014-10-17T00:53:59.2128540-04:00,2014-10-17T00:53:59.2128540-04:00
1177,Bratislava,ADM1,,,2014-10-17T00:53:59.2176780-04:00,2014-10-17T00:53:59.2176780-04:00
1178,Bratislava,CITY,,,2014-10-17T00:53:59.2203550-04:00,2014-10-17T00:53:59.2203550-04:00
1179,Trnava,ADM1,,,2014-10-17T00:53:59.2231990-04:00,2014-10-17T00:53:59.2231990-04:00
1180,Trnava,CITY,,,2014-10-17T00:53:59.2257890-04:00,2014-10-17T00:53:59.2257890-04:00
1181,TrenÄÃ­n,ADM1,,,2014-10-17T00:53:59.2325140-04:00,2014-10-17T00:53:59.2325140-04:00
1182,TrenÄÃ­n,CITY,,,2014-10-17T00:53:59.2354700-04:00,2014-10-17T00:53:59.2354700-04:00
1183,Nitra,ADM1,,,2014-10-17T00:53:59.2404930-04:00,2014-10-17T00:53:59.2404930-04:00
1184,Nitra,CITY,,,2014-10-17T00:53:59.2433420-04:00,2014-10-17T00:53:59.2433420-04:00
1185,Å½ilina,ADM1,,,2014-10-17T00:53:59.2485990-04:00,2014-10-17T00:53:59.2485990-04:00
1186,Å½ilina,CITY,,,2014-10-17T00:53:59.2514840-04:00,2014-10-17T00:53:59.2514840-04:00
1187,BanskÃ¡ Bystrica,ADM1,,,2014-10-17T00:53:59.2576110-04:00,2014-10-17T00:53:59.2576110-04:00
1188,BanskÃ¡ Bystrica,CITY,,,2014-10-17T00:53:59.2600460-04:00,2014-10-17T00:53:59.2600460-04:00
1189,PreÅ¡ov,ADM1,,,2014-10-17T00:53:59.2652590-04:00,2014-10-17T00:53:59.2652590-04:00
1190,PreÅ¡ov,CITY,,,2014-10-17T00:53:59.2704060-04:00,2014-10-17T00:53:59.2704060-04:00
1191,KoÅ¡ice,ADM1,,,2014-10-17T00:53:59.2786150-04:00,2014-10-17T00:53:59.2786150-04:00
1192,KoÅ¡ice,CITY,,,2014-10-17T00:53:59.2812350-04:00,2014-10-17T00:53:59.2812350-04:00
