Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA
P1,08/02/09,Naval,Nacional,0,4,A,0,2,A,2.5,3,2.75,2.55,2.9,2.75,2.5,3,2.7,2.5,2.9,2.6,2.38,3,2.7,2.5,2.95,2.75,2.4,3,2.7,2.5,2.88,3,2.5,3,2.65,2.5,2.88,2.75,30,2.65,2.48,3.05,2.94,3.05,2.79,24,2.59,2.37,1.57,1.53,13,0,1.88,1.8,2.15,2.02
P1,08/02/09,Porto,Benfica,1,1,D,0,1,A,1.95,3,4,1.95,3.25,3.55,1.95,3.1,3.75,1.9,3,3.6,1.91,3,3.75,1.95,3.1,3.75,2,3,3.4,2,3,4,1.9,3.2,3.6,1.91,3.1,3.75,33,2,1.96,3.3,3.12,4.45,3.76,24,2.4,2.24,1.62,1.58,13,-0.5,2,1.98,1.94,1.89
P1,08/02/09,Rio Ave,Academica,1,0,H,1,0,H,2.3,3.1,3,2.2,2.9,3.3,2.3,2.9,3.1,2.2,2.9,3,2.25,3.1,2.8,2.25,2.9,3.2,2.2,3,3,2.25,2.88,3.25,2.3,3.1,2.8,2.38,2.88,2.88,32,2.4,2.28,3.1,2.97,3.45,3.08,24,2.71,2.46,1.5,1.5,13,0,1.7,1.63,2.26,2.23
P1,08/02/09,Sp Lisbon,Sp Braga,2,3,A,0,0,D,1.7,3.3,4.75,1.6,3.45,5.3,1.6,3.4,5.5,1.55,3.5,4.8,1.62,3.25,5,1.57,3.4,5.75,1.62,3.3,5,1.62,3.5,5.5,1.6,3.4,5,1.62,3.4,5,31,1.8,1.63,3.5,3.39,5.75,5.2,24,2.55,2.31,1.6,1.54,13,-0.75,2.08,2.05,1.86,1.83
P1,09/02/09,Pacos Ferreira,Belenenses,1,1,D,1,1,D,2.2,3.1,3.1,2.3,3,3,2.25,2.9,3.2,2.2,2.9,3,2,3.1,3.3,2.2,3,3.2,2.3,3,2.8,2.2,3,3.25,2.25,3.1,3,2.25,2.88,3.1,29,2.4,2.23,3.1,3,3.45,3.15,22,2.35,2.22,1.65,1.59,12,0,1.7,1.63,2.3,2.23
P1,13/02/09,Nacional,Guimaraes,3,0,H,0,0,D,2.2,3.1,3.5,2.35,2.9,3,2.3,3,3.1,2.2,3,2.9,2.1,3.1,3.1,2.2,2.9,3.3,2.25,2.88,3,2.2,3,3.4,2.25,3,3.1,2.2,3,3.1,39,2.3,2.21,3.17,3.01,3.75,3.23,32,2.55,2.32,1.61,1.54,20,-0.25,1.92,1.9,2.02,1.97
P1,14/02/09,Belenenses,Sp Lisbon,1,2,A,0,0,D,5,3.4,1.66,5,3.4,1.65,4.6,3.3,1.75,4.2,3.1,1.75,4.5,3.1,1.73,5,3.4,1.65,4.33,3.2,1.73,4.5,3.1,1.83,4.35,3.25,1.75,4.5,3.25,1.73,33,5.56,4.78,3.56,3.31,1.83,1.72,27,2.5,2.28,1.6,1.56,13,0.75,1.9,1.89,2.03,2
P1,14/02/09,Maritimo,Est Amadora,1,0,H,0,0,D,1.72,3.25,4.75,1.75,3.15,4.7,1.8,3.2,4.5,1.8,3.1,3.8,1.8,3.1,4,1.7,3.2,5,1.75,3.2,4.2,1.8,3.2,4.5,1.75,3.25,4.35,1.83,3,4.2,35,1.83,1.78,3.4,3.21,5.62,4.55,26,2.6,2.42,1.55,1.51,13,-0.5,1.8,1.79,2.15,2.11
P1,14/02/09,Sp Braga,Leixoes,0,1,A,0,0,D,1.61,3.5,5.5,1.7,3.15,5.1,1.75,3.3,4.6,1.75,3.1,4.2,1.73,3.2,4.33,1.7,3.3,4.75,1.7,3.25,4.4,1.73,3.25,5,1.6,3.4,5,1.73,3.2,4.5,35,1.75,1.68,3.72,3.34,5.97,5,27,2.45,2.35,1.58,1.53,14,-0.75,1.94,1.9,2.05,1.99
P1,15/02/09,Benfica,Pacos Ferreira,3,2,H,0,0,D,1.2,5.5,13,1.2,5.5,12,1.22,5.25,12,1.22,4.8,9.5,1.2,5,11,1.17,6,13,1.2,5,11,1.22,5.5,11,1.22,5,11,1.2,5,13,35,1.27,1.21,6,5.35,15.5,12.26,25,1.9,1.78,2.05,1.97,12,-1.5,1.88,1.86,2.06,2.03
P1,15/02/09,Porto,Rio Ave,3,1,H,1,0,H,1.16,6,15,1.15,6,15,1.18,5.75,14,1.2,5,10,1.17,5.5,12,1.15,6,15,1.2,5,11,1.17,6,15,1.18,5.5,11,1.17,5.5,15,33,1.21,1.18,6.88,5.75,18.1,13.4,23,1.92,1.83,2.01,1.92,12,-1.75,1.98,1.95,1.95,1.94
P1,15/02/09,Trofense,Naval,2,2,D,1,2,A,2.3,3.1,3,2.35,2.9,3,2.3,3,3.1,2.2,3,2.9,2.2,3,3,2.3,3,3,2.25,2.9,3,2.3,2.88,3.25,2.35,3,2.8,2.38,3,2.8,34,2.45,2.3,3.15,2.99,3.35,3.02,24,2.64,2.44,1.55,1.51,12,0,1.74,1.69,2.3,2.16
P1,16/02/09,Setubal,Academica,2,1,H,0,0,D,2.3,3.1,3,2.35,2.9,3,2.3,3,3.1,2.2,3,2.9,2.25,3.1,2.8,2.3,2.95,3.05,2.35,2.9,2.85,2.25,2.88,3.4,2.35,2.9,2.9,2.38,2.88,2.88,29,2.4,2.31,3.2,2.98,3.4,3.04,23,2.69,2.52,1.55,1.47,11,0,1.75,1.66,2.35,2.21
P1,20/02/09,Pacos Ferreira,Porto,0,2,A,0,1,A,6,3.75,1.57,7,3.7,1.45,6,3.6,1.53,5,3.4,1.55,6,3.4,1.5,5.5,3.75,1.53,6.5,3.6,1.44,6,3.6,1.57,5.5,3.4,1.55,6,3.4,1.57,38,7.35,6.07,3.85,3.56,1.62,1.54,32,2.05,1.93,1.9,1.81,21,1,1.84,1.76,2.15,2.06
P1,21/02/09,Rio Ave,Setubal,1,0,H,0,0,D,2.25,3.2,3,2.3,2.85,3.15,2.25,3,3.1,2.2,3,2.9,2.1,3.2,3,2.25,3,3.1,2.1,2.9,3.3,2.2,2.88,3.5,2.2,3.1,3,2.3,3.1,2.8,36,2.35,2.22,3.2,3.06,3.54,3.16,29,2.67,2.45,1.55,1.5,18,0,1.64,1.58,2.4,2.26
P1,21/02/09,Sp Lisbon,Benfica,3,2,H,1,1,D,2.25,3.1,3.1,2.4,3.15,2.7,2.4,3.1,2.75,2.5,3.1,2.8,2.3,3,2.8,2.4,2.95,2.9,2.38,2.88,2.8,2.4,3,3,2.3,3,2.9,2.5,3,2.62,37,2.5,2.36,3.21,3.02,3.4,2.94,31,2.5,2.34,1.6,1.54,18,0,1.72,1.64,2.33,2.16
P1,22/02/09,Academica,Maritimo,3,1,H,2,1,H,2.5,3.1,2.7,2.65,2.8,2.7,2.5,3,2.75,2.4,3,2.6,2.38,3.1,2.6,2.5,2.9,2.8,2.4,2.9,2.75,2.5,2.88,3,2.4,3,2.75,2.6,2.88,2.6,34,2.69,2.51,3.1,2.95,3.05,2.8,26,2.62,2.47,1.53,1.49,15,0,1.85,1.8,2.09,2.01
P1,22/02/09,Est Amadora,Nacional,1,0,H,1,0,H,2.5,3.1,2.7,2.65,2.8,2.7,2.5,3,2.75,2.4,3,2.6,2.38,3.1,2.6,2.6,2.9,2.7,2.55,2.9,2.6,2.88,3,2.5,2.65,3,2.5,2.6,2.88,2.6,37,3,2.65,3.1,2.97,2.75,2.63,28,2.5,2.34,1.57,1.53,15,0,2.09,1.98,1.95,1.84
P1,22/02/09,Guimaraes,Trofense,0,1,A,0,0,D,1.66,3.4,5,1.65,3.4,5,1.67,3.3,5,1.65,3.3,4.4,1.67,3.25,4.5,1.57,3.4,5.75,1.7,3.25,4.4,1.67,3.3,5.5,1.65,3.4,4.5,1.57,3.4,5.5,37,1.72,1.64,3.68,3.38,6,5.21,28,2.35,2.27,1.64,1.56,15,-0.75,1.95,1.9,2.02,1.98
P1,22/02/09,Naval,Sp Braga,1,2,A,0,0,D,3.1,3.1,2.2,3.45,3.05,2.1,3.1,3.1,2.2,2.7,3,2.3,2.75,3.1,2.3,3.3,3.1,2.1,3.1,2.9,2.2,3.2,3.1,2.2,3,3.1,2.2,2.88,3,2.3,34,3.45,3.1,3.12,3.05,2.42,2.24,27,2.67,2.44,1.57,1.5,15,0,2.4,2.23,1.73,1.63
P1,23/02/09,Leixoes,Belenenses,2,2,D,1,2,A,1.8,3.25,4.33,1.7,3.3,4.7,1.75,3.25,4.5,1.9,3.1,3.5,1.67,3.25,4.5,1.7,3.3,4.75,1.8,3.2,3.9,1.83,3.25,4.33,1.7,3.1,5,1.75,3.1,4.5,31,1.95,1.78,3.3,3.21,5,4.44,26,2.5,2.41,1.55,1.51,13,0,1.35,1.31,3.5,3.15
P1,27/02/09,Benfica,Leixoes,2,1,H,1,0,H,1.57,3.6,7,1.5,3.6,6.3,1.5,3.5,7,1.5,3.5,5.5,1.4,3.75,7,1.45,3.75,6.75,1.44,3.6,6.5,1.5,3.6,7,1.5,3.6,6.5,1.53,3.6,6,36,1.63,1.53,3.77,3.56,7.85,6.63,32,2.5,2.24,1.65,1.6,22,-1,2.15,2.03,1.9,1.8
P1,28/02/09,Nacional,Academica,3,1,H,1,1,D,1.66,3.4,5,1.65,3.4,5,1.67,3.4,5,1.7,3.2,4.2,1.67,3.3,4.5,1.6,3.4,5.5,1.65,3.3,4.7,1.67,3.4,5,1.65,3.3,5,1.67,3.3,4.75,32,1.75,1.68,3.48,3.37,5.85,5.05,29,2.31,2.22,1.64,1.59,16,-0.75,2,1.98,1.93,1.9
P1,28/02/09,Pacos Ferreira,Rio Ave,2,0,H,0,0,D,2,3.2,3.5,1.95,3.15,3.7,2,3.2,3.6,2,3,3.3,1.91,3.2,3.5,1.91,3.2,3.75,2.15,2.9,3.2,2.1,2.88,3.75,2.1,3,3.5,1.91,3.1,3.75,32,2.16,2.02,3.25,3.14,3.91,3.55,31,2.41,2.27,1.6,1.57,16,0,1.5,1.45,2.75,2.61
P1,28/02/09,Porto,Sp Lisbon,0,0,D,0,0,D,1.83,3.4,4.2,1.85,3.25,3.9,1.9,3.25,3.8,1.9,3.2,4,1.91,3,3.75,1.83,3.25,4,1.91,3.1,3.6,1.83,3.1,4.5,1.85,3.2,4,1.91,3.1,3.75,34,1.95,1.87,3.44,3.24,4.81,4.02,30,2.5,2.29,1.6,1.56,17,-0.5,1.92,1.87,2.06,2.01
P1,01/03/09,Belenenses,Naval,1,2,A,1,1,D,2,3.2,3.75,2.1,3,3.4,2.1,3.1,3.3,2,3.1,3.2,2.1,3.2,3,2.1,3,3.4,2.05,2.9,3.45,1.95,3.1,3.8,2,3,3.6,2.05,3,3.4,29,2.2,2.06,3.2,3.08,4,3.53,27,2.63,2.41,1.55,1.52,15,-0.5,2.1,2.09,1.83,1.8
P1,01/03/09,Maritimo,Setubal,5,1,H,3,0,H,1.57,3.6,5.5,1.55,3.65,5.5,1.6,3.5,5.5,1.6,3.4,4.6,1.57,3.25,5.5,1.5,3.5,6.75,1.55,3.4,5.5,1.67,3.2,5.5,1.6,3.5,5,1.62,3.4,5,31,1.67,1.6,3.65,3.46,6.6,5.51,29,2.6,2.4,1.55,1.51,17,-0.75,1.92,1.87,2.07,2
P1,01/03/09,Trofense,Est Amadora,1,1,D,0,1,A,2.25,3,3.1,2.35,2.9,3,2.3,3,3.1,2.2,2.9,3,2.25,3.1,2.8,2.25,3,3.1,2.25,2.9,3,2.25,2.88,3.4,2.25,3,3.1,2.25,3,3,31,2.37,2.28,3.1,3.02,3.4,3.07,29,2.67,2.49,1.53,1.48,15,0,1.66,1.61,2.35,2.24
P1,02/03/09,Sp Braga,Guimaraes,1,0,H,1,0,H,1.75,3.4,4.5,1.75,3.05,4.9,1.75,3.3,4.5,1.85,3.2,3.8,1.67,3.3,4.5,1.75,3.25,4.5,1.75,3.2,4.2,1.83,3,4.5,1.75,3.25,4.5,1.8,3.1,4.2,28,1.83,1.76,3.4,3.26,5,4.47,26,2.67,2.45,1.6,1.5,14,-0.5,1.82,1.79,2.12,2.1
P1,06/03/09,Rio Ave,Maritimo,1,1,D,0,0,D,2.87,3,2.62,3.2,2.75,2.35,2.75,2.95,2.5,2.5,3,2.5,2.5,3.1,2.5,3,2.9,2.35,2.75,2.9,2.4,2.75,2.88,2.7,2.65,2.9,2.6,2.62,3,2.5,33,3.1,2.82,3.1,2.95,2.7,2.52,25,2.72,2.43,1.55,1.51,16,0,2.25,2.02,1.84,1.78
P1,07/03/09,Leixoes,Porto,1,4,A,0,1,A,4.2,3.3,1.9,4.6,3.35,1.7,4,3.25,1.85,3.8,3.1,1.8,4.2,3.25,1.73,4.5,3.25,1.75,4,3,1.83,4.33,3,1.91,4,3.1,1.85,3.75,3.1,1.91,36,4.6,4.17,3.35,3.2,1.99,1.85,29,2.32,2.2,1.65,1.61,17,0.5,1.95,1.91,1.99,1.95
P1,07/03/09,Sp Lisbon,Pacos Ferreira,2,0,H,2,0,H,1.28,5.25,10,1.25,5,10,1.25,5,10,1.25,4.5,9,1.25,5,8,1.18,5.75,12,1.2,5,11,1.25,5.5,10,1.25,5,10,1.25,5,9,37,1.35,1.26,5.5,5.02,12.73,10.16,28,1.81,1.74,2.16,2,18,-1.5,2.09,2.01,1.88,1.84
P1,08/03/09,Academica,Trofense,1,0,H,0,0,D,1.85,3.3,4,1.9,3.1,3.95,1.85,3.25,4,1.85,3,3.8,1.8,3.1,4,1.8,3.1,4.5,1.85,3.2,3.7,1.91,3,4.33,1.85,3.1,4,1.91,3.1,3.75,33,1.99,1.88,3.3,3.17,4.52,4.06,24,2.66,2.42,1.55,1.51,15,0,1.4,1.36,3,2.91
P1,08/03/09,Est Amadora,Sp Braga,2,2,D,1,0,H,3,3.1,2.3,3.2,2.9,2.25,2.85,3,2.4,2.6,2.9,2.5,2.7,3.1,2.3,2.9,2.95,2.4,2.75,2.9,2.4,3.2,3,2.25,3,3,2.25,2.62,3,2.5,34,3.47,2.97,3.2,2.98,2.5,2.37,28,2.8,2.55,1.5,1.46,15,0,2.31,2.2,1.7,1.64
P1,08/03/09,Guimaraes,Belenenses,3,1,H,1,0,H,1.8,3.3,4.25,1.8,3.1,4.45,1.8,3.25,4.2,1.8,3,3.8,1.8,3.1,4,1.75,3.25,4.5,1.8,3.2,3.9,1.8,3.25,4.5,1.75,3.1,4.5,1.7,3.25,4.5,33,1.89,1.81,3.35,3.2,4.86,4.39,25,2.6,2.35,1.6,1.54,15,0,1.35,1.32,3.25,3.09
P1,08/03/09,Naval,Benfica,1,2,A,0,1,A,5.75,3.4,1.6,6.3,3.6,1.5,5.5,3.4,1.6,4.8,3.5,1.55,5,3.3,1.62,5.75,3.5,1.55,5,3.5,1.57,6,3.6,1.53,5.5,3.5,1.55,5.5,3.4,1.57,34,6.3,5.63,3.79,3.49,1.68,1.59,26,2.2,2.15,1.7,1.64,16,0,4.7,4.25,1.2,1.19
P1,09/03/09,Setubal,Nacional,2,0,H,1,0,H,2.87,3.1,2.4,3.1,2.9,2.3,3,3,2.3,2.6,3,2.4,2.88,3.1,2.2,3,3,2.3,2.9,2.9,2.3,3.2,2.88,2.38,2.9,3,2.3,2.8,3,2.38,31,3.26,2.99,3.2,2.99,2.5,2.34,25,2.4,2.32,1.6,1.54,16,0,2.28,2.16,1.72,1.66
P1,13/03/09,Pacos Ferreira,Leixoes,4,0,H,1,0,H,2.62,3,2.88,2.65,2.9,2.65,2.55,3,2.7,2.4,2.9,2.7,2.38,3.1,2.6,2.6,3,2.6,2.45,2.9,2.7,2.4,3,2.88,2.4,3,2.7,2.5,3,2.62,33,2.7,2.54,3.1,2.98,2.96,2.74,26,2.5,2.39,1.57,1.52,16,0,1.85,1.8,2.1,2.02
P1,14/03/09,Benfica,Guimaraes,0,1,A,0,0,D,1.36,4.2,7,1.4,4.2,6.5,1.42,4,7,1.4,3.7,6.5,1.29,4.5,8,1.4,4,7.5,1.33,4,8,1.36,4.2,8.5,1.36,4,8,1.33,4.33,8,32,1.48,1.37,4.5,4.18,9.2,7.77,26,2.1,2.02,1.83,1.75,17,-1,1.9,1.86,2.02,1.98
P1,14/03/09,Sp Lisbon,Rio Ave,2,0,H,2,0,H,1.2,5.5,10,1.25,4.9,10,1.22,5.25,11,1.25,4.5,9,1.2,5,11,1.2,5.5,12,1.25,4.5,10,1.25,5,12,1.2,5.5,11,1.2,5,12,33,1.33,1.24,5.5,5.07,12.64,10.88,26,2.1,1.93,1.9,1.82,16,-1.5,2.07,2.02,1.88,1.82
P1,15/03/09,Belenenses,Est Amadora,2,2,D,1,2,A,2.1,3,3.5,2.3,2.9,3.1,2.25,3,3.1,2.1,3,3.1,2.1,3.1,3.1,2.25,2.9,3.2,2.15,2.9,3.2,2.1,3,3.5,2.1,3,3.25,2.3,3,2.88,30,2.3,2.19,3.25,3.01,3.72,3.24,26,2.6,2.39,1.57,1.52,14,-0.25,1.88,1.85,2.06,2.04
P1,15/03/09,Porto,Naval,2,0,H,1,0,H,1.2,5.5,10,1.22,5.25,10.5,1.2,5.5,12,1.2,5,10,1.2,5,11,1.18,5.75,12,1.2,5,11,1.22,5,13,1.2,5.5,11,1.22,5,11,31,1.29,1.22,5.5,5.23,13,10.98,26,1.94,1.85,1.98,1.9,14,-1.5,1.98,1.94,1.97,1.92
P1,15/03/09,Sp Braga,Academica,1,1,D,0,1,A,1.57,3.5,5.75,1.5,3.6,6.5,1.5,3.6,6.5,1.55,3.5,4.8,1.5,3.4,6,1.45,3.6,7.5,1.55,3.4,5.5,1.53,3.4,7,1.5,3.5,6.5,1.53,3.6,5.5,30,1.71,1.54,3.7,3.54,6.5,6.02,25,2.4,2.25,1.6,1.58,14,-1,2.3,2.16,1.76,1.72
P1,15/03/09,Trofense,Setubal,0,1,A,0,1,A,2.1,3,3.5,2.2,3,3.2,2.15,3,3.3,2.2,3,2.9,2.2,3.2,2.8,2.15,3,3.3,2.15,2.9,3.2,2.2,2.75,3.6,2.2,3,3.1,2.2,3,3.1,30,2.31,2.17,3.2,3.02,3.6,3.27,26,2.6,2.44,1.57,1.5,14,0,1.68,1.57,2.5,2.34
P1,16/03/09,Nacional,Maritimo,1,1,D,1,0,H,2.1,3.2,3.3,2.2,2.9,3.3,2.15,3.1,3.25,2.3,3,2.7,2.1,3.2,3,2.3,3.2,2.8,2.25,2.9,3,2.2,3,3.25,2.1,3.1,3.2,2.1,3.1,3.2,30,2.2,2.13,3.25,3.06,3.5,3.27,25,2.5,2.35,1.6,1.53,13,-0.25,1.91,1.87,2.03,2.01
P1,03/04/09,Academica,Belenenses,1,0,H,0,0,D,2.15,3.1,3.6,2.2,2.9,3.3,2.1,3,3.4,2,3.1,3.2,2,3,3.4,2.1,3,3.4,2.15,2.88,3.25,2.1,2.88,3.75,2.2,3,3.2,2.05,3,3.75,28,2.35,2.15,3.2,3.03,3.8,3.45,26,2.67,2.45,1.57,1.5,15,0,1.59,1.52,2.78,2.46
P1,04/04/09,Guimaraes,Porto,1,3,A,1,0,H,4,3.4,1.8,4.05,3.3,1.8,4,3.3,1.83,3.8,3.1,1.8,4.33,3.2,1.73,4,3.2,1.85,3.8,3.15,1.85,4,3,2,3.5,3.1,2,4,3.25,1.83,28,4.2,3.92,3.4,3.25,2.07,1.88,26,2.28,2.17,1.66,1.62,12,0.5,1.9,1.87,2.05,2.01
P1,05/04/09,Est Amadora,Benfica,1,2,A,1,2,A,5,3.4,1.66,5.5,3.6,1.55,5,3.6,1.6,4.6,3.4,1.6,4.5,3.3,1.67,5.2,3.5,1.6,4.9,3.4,1.6,4.75,3.4,1.7,5,3.3,1.65,5,3.3,1.67,27,5.5,4.93,3.6,3.38,1.75,1.67,26,2.35,2.21,1.63,1.6,12,0,4.3,3.68,1.25,1.24
P1,05/04/09,Leixoes,Sp Lisbon,0,1,A,0,1,A,4.2,3.3,1.8,4.5,3.25,1.75,4.25,3.25,1.8,3.8,3.1,1.8,3.75,3.2,1.83,4.5,3.25,1.75,3.9,3.2,1.8,4.33,3.2,1.83,4.35,3.25,1.75,4.33,3.2,1.8,27,4.6,4.27,3.4,3.26,1.91,1.8,26,2.6,2.38,1.55,1.52,12,0.5,2.03,2.01,1.91,1.88
P1,05/04/09,Maritimo,Trofense,1,1,D,1,1,D,1.53,3.8,5.5,1.55,3.6,5.5,1.55,3.5,6,1.5,3.7,5,1.62,3.25,5,1.5,3.75,6,1.55,3.45,5.4,1.62,3.4,5.5,1.6,3.5,5,1.57,3.5,5.5,27,1.62,1.55,3.8,3.56,6.75,5.81,26,2.4,2.21,1.64,1.6,12,0,1.2,1.19,4.33,4.19
P1,05/04/09,Naval,Pacos Ferreira,0,0,D,0,0,D,2.15,3,3.4,2.25,2.9,3.2,2.15,3,3.3,2.1,2.8,3.4,2,3,3.4,2.15,3.1,3.2,2.1,2.9,3.3,2.2,2.88,3.5,2.1,3.1,3.3,2.1,3,3.4,26,2.25,2.15,3.05,2.98,3.75,3.38,25,2.25,2.18,1.67,1.62,12,0,1.6,1.54,2.4,2.33
P1,05/04/09,Setubal,Sp Braga,0,3,A,0,0,D,3.25,3,2.2,3.2,3,2.2,3.1,3,2.25,2.7,2.9,2.4,2.8,3.1,2.25,3.3,3,2.15,3.1,2.9,2.2,3.6,3,2.1,3.1,3,2.25,3.2,3,2.2,27,3.65,3.17,3.1,3.02,2.35,2.23,26,2.75,2.55,1.51,1.46,12,0,2.5,2.27,1.61,1.58
P1,06/04/09,Rio Ave,Nacional,0,3,A,0,1,A,2.7,3,2.55,2.6,3,2.6,2.6,3,2.6,2.5,3,2.5,2.7,3,2.38,2.6,3,2.6,2.55,2.9,2.6,2.8,2.88,2.63,2.7,2.8,2.65,2.75,3,2.5,25,2.85,2.69,3,2.96,2.65,2.58,23,2.7,2.49,1.53,1.48,8,0,2.06,1.98,1.88,1.86
P1,10/04/09,Pacos Ferreira,Guimaraes,1,1,D,0,0,D,2.7,3,2.8,2.5,2.9,2.8,2.5,2.8,2.9,2.3,2.9,2.8,2.38,3,2.7,2.4,3.1,2.75,2.5,2.9,2.65,2.4,3,2.88,2.5,2.88,2.8,2.6,2.88,2.6,32,2.77,2.55,3.03,2.94,2.95,2.77,27,2.3,2.21,1.65,1.6,16,0,1.94,1.83,2.02,1.94
P1,10/04/09,Sp Braga,Maritimo,1,1,D,1,1,D,1.83,3.25,4.75,1.75,3.3,4.35,1.8,3.25,4.25,1.8,3.1,3.8,1.83,3.2,3.75,1.8,3.25,4.2,1.75,3.2,4.2,1.83,3.25,4.33,1.8,3.1,4.35,1.8,3.2,4.2,31,1.88,1.81,3.39,3.23,4.97,4.33,26,2.63,2.43,1.57,1.51,15,0,1.33,1.31,3.7,3.21
P1,11/04/09,Belenenses,Setubal,2,1,H,2,0,H,2,3.1,4.2,1.9,3,4.1,2,3,3.75,2,3.1,3.2,2.1,3.1,3.1,2.05,3.1,3.4,2.05,3,3.3,2.15,3,3.4,1.91,3,4,2.05,2.88,3.5,29,2.1,1.98,3.23,3.06,4.5,3.86,26,2.5,2.38,1.58,1.53,14,-0.5,2.02,1.99,1.93,1.9
P1,11/04/09,Benfica,Academica,0,1,A,0,1,A,1.36,4.5,9,1.3,4.65,8.5,1.3,4.5,9,1.25,4.5,9,1.22,5,9,1.25,5,10,1.25,4.75,9,1.3,4.5,10,1.28,4.5,9.5,1.33,4,10,29,1.41,1.33,5,4.54,10,8.9,25,2.05,1.95,1.91,1.82,16,-1.25,2.03,1.99,1.96,1.9
P1,11/04/09,Leixoes,Rio Ave,1,0,H,0,0,D,1.83,3.2,4.5,1.8,3.2,4.3,1.85,3.2,4,1.8,3.2,3.7,1.62,3.25,5,1.85,3.2,4,1.7,3.2,4.5,1.8,3,5,1.8,3.1,4.6,1.67,3.2,5,32,1.95,1.81,3.3,3.2,5,4.38,30,2.64,2.41,1.57,1.51,15,0,1.35,1.31,3.5,3.09
P1,11/04/09,Porto,Est Amadora,3,0,H,1,0,H,1.29,5.5,10,1.25,5,10,1.2,5.75,11,1.25,4.5,9,1.22,5,9,1.2,5.75,10.5,1.2,5.5,9.5,1.22,5.5,11,1.2,5,12,1.22,5,11,31,1.33,1.25,5.9,5.15,12,10.25,27,1.94,1.84,1.98,1.91,15,-1.5,2.08,2.03,1.88,1.84
P1,11/04/09,Sp Lisbon,Naval,3,1,H,2,1,H,1.3,4.75,12,1.25,5,10,1.25,5,10,1.25,4.5,9,1.2,5.5,9,1.25,5,10,1.25,4.75,9,1.29,4.75,9,1.25,4.5,10.5,1.29,4.33,10,30,1.32,1.27,5.1,4.81,12,10.06,26,2.02,1.9,1.97,1.84,15,-1.5,2.06,2.02,1.89,1.84
P1,13/04/09,Trofense,Nacional,1,2,A,0,2,A,3.2,3,2.38,3.4,2.9,2.1,2.8,3,2.45,2.7,2.9,2.4,2.75,3.1,2.3,3,2.95,2.3,2.85,2.9,2.35,3,2.88,2.5,3,2.9,2.3,2.88,3,2.3,15,3.4,3.03,3.14,2.99,2.47,2.36,13,2.38,2.25,1.62,1.58,8,0.25,1.87,1.84,2.11,2.05
P1,17/04/09,Est Amadora,Pacos Ferreira,0,2,A,0,2,A,2.15,3.1,3.6,2.05,3,3.6,2,3.1,3.6,2.1,2.8,3.3,1.91,3.2,3.5,2.05,3.1,3.4,2.1,2.88,3.3,2,3,3.75,2.15,3,3.3,2.1,3,3.3,33,2.26,2.1,3.2,3.07,3.75,3.48,29,2.44,2.33,1.63,1.55,16,0,1.53,1.5,2.57,2.49
P1,18/04/09,Guimaraes,Sp Lisbon,1,2,A,0,0,D,4.2,3.2,1.85,4.5,3.25,1.75,4.5,3.25,1.75,4.2,3.2,1.7,4.33,3.2,1.73,4.5,3.25,1.75,3.7,3.2,1.85,4,3,1.91,3.75,3.25,1.91,3.8,3.25,1.83,33,4.5,4.05,3.4,3.23,2.05,1.87,29,2.55,2.3,1.6,1.55,15,0.5,1.92,1.87,2.04,2.01
P1,18/04/09,Nacional,Sp Braga,1,1,D,0,1,A,2.4,3,2.9,2.35,2.9,3,2.4,3,2.85,2.3,2.9,2.8,2.38,3,2.75,2.4,2.95,2.9,2.4,2.9,2.75,2.5,2.88,3,2.35,3,2.88,2.38,3,2.8,31,2.59,2.41,3.1,2.99,3.11,2.91,27,2.56,2.38,1.57,1.52,14,0,1.79,1.73,2.21,2.09
P1,19/04/09,Academica,Porto,0,3,A,0,0,D,5.5,3.6,1.57,6.2,3.65,1.5,5.25,3.5,1.6,4.8,3.5,1.55,5.5,3.4,1.53,5.2,3.5,1.6,5.2,3.4,1.57,5,3.5,1.67,5,3.4,1.6,4.5,3.4,1.67,29,6.2,5.38,3.65,3.45,1.7,1.62,26,2.29,2.15,1.7,1.64,15,0.75,2,1.97,1.95,1.91
P1,19/04/09,Maritimo,Belenenses,1,1,D,0,0,D,1.67,3.4,5,1.8,3.2,4.4,1.67,3.4,4.75,1.7,3.2,4.2,1.73,3.2,4.33,1.62,3.4,5.25,1.65,3.3,4.7,1.8,3.25,4.33,1.75,3.3,4.5,1.73,3.3,4.33,28,1.85,1.75,3.4,3.3,5.2,4.49,27,2.47,2.24,1.62,1.59,13,0,1.3,1.27,3.75,3.43
