Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5
P1,16/05/03,Maritimo,Guimaraes,1,0,H,0,0,D,2.25,3.2,2.75,2.25,3.2,2.8,2.1,3,3.1,2.2,3.2,2.8,2.2,3.2,2.8,1.8,1.8,,
P1,17/05/03,Leiria,Belenenses,1,4,A,0,2,A,1.8,3.3,3.75,1.85,3.25,3.75,2,3,3.3,1.85,3.25,3.6,1.83,3.3,3.6,1.7,1.9,,
P1,17/05/03,Nacional,Sp Lisbon,1,1,D,0,0,D,2.75,3.25,2.2,3.3,3.2,2,2.9,3,2.2,2.9,3.25,2.1,3.4,3.25,1.9,1.7,1.9,,
P1,17/05/03,Porto,Varzim,3,2,H,3,0,H,1.36,4,7,1.27,5,8,1.4,3.7,6.5,1.33,4.33,7,1.3,5,6.5,1.55,2.15,,
P1,18/05/03,Academica,Pacos Ferreira,2,2,D,2,2,D,1.8,3.4,3.6,1.85,3.25,3.75,1.7,3.3,4,1.8,3.3,3.75,1.8,3.3,3.6,1.75,1.85,,
P1,18/05/03,Beira Mar,Gil Vicente,5,0,H,3,0,H,1.91,3.4,3.25,1.85,3.4,3.6,1.6,3.4,4.6,1.8,3.4,3.6,1.83,3.4,3.5,1.75,1.85,,
P1,18/05/03,Benfica,Boavista,1,1,D,1,1,D,1.57,3.5,5,1.45,3.85,5.95,1.6,3.3,4.8,1.57,3.4,5.25,1.44,3.6,6.5,1.65,1.95,,
P1,18/05/03,Santa Clara,Moreirense,2,0,H,1,0,H,2,3,3.4,1.85,3.25,3.75,2,3,3.3,2,3,3.4,1.9,3.1,3.6,1.8,1.8,,
P1,19/05/03,Setubal,Sp Braga,2,2,D,2,0,H,2.38,3.25,2.5,2.2,3.15,2.9,,,,2.25,3.3,2.63,2.3,3.1,2.75,1.8,1.8,,
P1,23/05/03,Guimaraes,Beira Mar,0,2,A,0,2,A,2.1,3.4,2.8,2.15,3.4,2.75,,,,2.2,3.4,2.625,2,3.4,3,,,,
P1,24/05/03,Sp Lisbon,Setubal,3,4,A,2,3,A,1.286,4.5,8,1.32,4.55,7,1.35,4,7,,,,1.33,4.5,6.5,,,,
P1,25/05/03,Belenenses,Nacional,0,0,D,0,0,D,1.8,3.25,3.75,1.8,3.15,4,1.8,3,4,1.75,3.3,4,1.8,3.1,4,,,,
P1,25/05/03,Gil Vicente,Benfica,0,2,A,0,1,A,3,3.2,2.1,3.2,3.2,2,2.8,3.1,2.2,3,3.2,2.1,3.3,3.3,1.9,,,,
P1,25/05/03,Maritimo,Moreirense,3,1,H,0,1,A,2,3,3.4,2.1,2.9,3.35,,,,2.05,2.875,3.4,2,2.87,3.6,,,,
P1,25/05/03,Pacos Ferreira,Santa Clara,3,1,H,0,0,D,2.1,3.4,2.8,2.15,3.35,2.8,,,,2.2,3.3,2.75,2.2,3,3,,,,
P1,25/05/03,Sp Braga,Porto,1,1,D,1,0,H,2.375,3.1,2.625,2.4,3.1,2.6,,,,,,,2.35,3,2.65,,,,
P1,25/05/03,Varzim,Academica,0,3,A,0,2,A,1.909,3.25,3.4,1.87,3.25,3.7,1.85,3.1,3.6,1.85,3.3,3.5,1.9,3.1,3.6,,,,
P1,26/05/03,Boavista,Leiria,0,1,A,0,0,D,1.727,3.2,4.333,1.7,3.3,4.4,1.7,3.2,4.2,1.7,3.25,4.333,1.66,3.3,4.5,,,,
P1,01/06/03,Academica,Sp Braga,1,0,H,1,0,H,1.44,3.75,6,1.41,4,6.5,,,,1.44,3.75,6,1.5,3.8,5,,,,
P1,01/06/03,Beira Mar,Maritimo,1,0,H,0,0,D,1.66,3.1,5,1.66,3.3,4.85,,,,1.67,3.1,5,1.57,3.1,6,,,,
P1,01/06/03,Benfica,Guimaraes,4,0,H,3,0,H,1.44,4,5.5,1.5,3.75,5.6,,,,1.44,3.75,6,1.4,3.75,7,,,,
P1,01/06/03,Leiria,Gil Vicente,4,2,H,3,0,H,1.9,3.4,3.25,1.9,3.3,3.5,,,,1.91,3.25,3.4,1.9,3.25,3.4,,,,
P1,01/06/03,Moreirense,Pacos Ferreira,2,0,H,0,0,D,1.66,3.1,5,1.71,3.25,4.5,,,,1.73,3.1,4.5,1.66,3.1,5,,,,
P1,01/06/03,Nacional,Boavista,0,1,A,0,0,D,2.25,3.75,2.4,2.25,3,3,,,,2.25,3.1,2.8,2.1,3.2,3,,,,
P1,01/06/03,Porto,Sp Lisbon,2,0,H,1,0,H,1.66,3.6,4,1.7,3.33,4.5,,,,1.67,3.4,4.33,1.72,3.25,4.2,,
P1,01/06/03,Santa Clara,Varzim,2,2,D,1,0,H,1.9,3,3.75,1.85,3.1,4,,,,1.8,3.4,3.6,1.72,3.6,3.75,,
P1,01/06/03,Setubal,Belenenses,1,1,D,1,0,H,2.37,3.5,2.37,2.27,3.3,2.72,,,,2.25,3.2,2.75,2.3,3.2,2.62,,
