T1,27/02/05,Ankaraspor,Gaziantepspor,1,0,H,1,0,H,2.2,3.2,2.8,2.15,3.2,3,2.15,3.2,2.95,2.1,3,3.1,2.1,3.2,3,2.2,3.2,2.88,2.05,3.3,3,1.65,2,2.15,1.53,-0.5,,,,,,
T1,27/02/05,Besiktas,Sakaryaspor,2,1,H,1,1,D,1.2,5.5,9,1.15,6,13,1.15,6,13,1.17,5.5,11,1.14,6,13,1.17,6,12,1.12,6.5,12,1.5,2.3,,,,,,,,,
T1,27/02/05,Fenerbahce,A. Sebatspor,2,0,H,0,0,D,1.08,7.5,15,1.05,9.5,18,1.08,7.5,19,1.07,8,16,1.08,7.5,15,1.07,8,21,1.07,8,15,1.35,2.75,,,,,,,,,
T1,27/02/05,Konyaspor,Kayserispor,3,1,H,1,1,D,1.57,3.5,5,1.45,3.85,6.05,1.5,3.35,6.5,1.5,3.8,4.8,1.53,3.75,5,1.53,3.6,5.5,1.45,3.75,6,1.6,2.1,1.5,2.21,-0.5,,,,,,
T1,27/02/05,Trabzonspor,Denizlispor,3,0,H,2,0,H,1.44,3.75,6,1.4,3.9,7,1.44,3.5,7.25,1.4,3.9,6,1.4,4,6.5,1.4,4,7,1.4,3.9,6.5,1.6,2.1,2.07,1.46,-1.5,,,,,,
T1,05/03/05,Galatasaray,Besiktas,1,0,H,0,0,D,1.83,3.2,3.75,1.9,3.35,3.45,1.9,3.25,3.45,2,3.1,3.2,1.83,3.25,3.75,1.91,3.25,3.5,1.95,3.1,3.5,1.83,1.83,3.33,1.15,-1.5,,,,,,
T1,05/03/05,Genclerbirligi,Ankaragucu,4,0,H,0,0,D,2,3.2,3.2,1.95,3.25,3.45,2.1,3.1,3.1,2.1,3,3.1,2.2,3.25,2.8,2.2,3.2,2.88,2.1,3.1,3.1,1.95,1.71,3.85,1.1,-1.5,,,,,,
T1,05/03/05,Istanbulspor,Samsunspor,1,1,D,0,0,D,2.2,3.25,2.75,2.35,3.25,2.65,2.2,3.2,2.8,2.3,3.1,2.6,2.25,3.25,2.75,2.3,3.2,2.75,2.45,3.2,2.5,1.95,1.71,4.2,1.08,-1.5,,,,,,
T1,05/03/05,Sakaryaspor,Ankaraspor,1,1,D,0,1,A,2.25,3.2,2.75,2.2,3.2,2.9,2.3,3.25,2.6,2.2,3.1,2.8,2.25,3.25,2.75,2.38,3.1,2.7,2.3,3.25,2.6,2.1,1.6,2.3,1.44,-0.5,,,,,,
T1,06/03/05,A. Sebatspor,Konyaspor,3,5,A,1,2,A,2.75,3.25,2.2,2.9,3.2,2.2,2.8,3.2,2.2,2.6,3,2.4,3,3.25,2.1,2.88,3.2,2.2,2.75,3.3,2.2,1.95,1.71,1.08,4.2,1.5,,,,,,
T1,06/03/05,Denizlispor,Diyarbakirspor,0,0,D,0,0,D,1.5,3.4,6,1.55,3.5,5.5,1.5,3.6,5.5,1.5,3.7,5,1.53,3.6,5.5,1.53,3.6,5.5,1.45,3.8,5.75,2,1.65,2.22,1.39,-1.5,,,,,,
T1,06/03/05,Gaziantepspor,Trabzonspor,3,2,H,1,1,D,4.5,3.5,1.61,4.5,3.3,1.7,4.5,3.4,1.65,4.6,3.4,1.6,4.33,3.25,1.73,4.5,3.3,1.7,4.2,3.4,1.7,2.1,1.6,1.29,2.55,1.5,,,,,,
T1,06/03/05,Kayserispor,Rizespor,2,1,H,0,0,D,2.2,3.25,2.75,2.2,3.2,2.9,2.3,3.25,2.6,2.45,3.1,2.45,2.25,3.25,2.75,2.4,3.2,2.6,2.5,3.2,2.45,1.9,1.75,2.3,1.44,-0.5,,,,,,
T1,06/03/05,Malatyaspor,Fenerbahce,0,2,A,0,0,D,5.5,3.4,1.53,6,3.6,1.5,4.65,3.5,1.6,4.6,3.4,1.6,6,3.6,1.5,5,3.4,1.62,4.8,3.4,1.6,2,1.65,1.31,2.47,1.5,,,,,,
T1,09/03/05,Besiktas,Genclerbirligi,0,0,D,0,0,D,1.36,4,7,1.35,4.2,7.4,1.35,4,7,1.45,3.6,5.7,1.4,4,6.5,1.4,4,7,1.35,4.25,6.75,1.75,1.9,2.1,1.54,-0.5,,,,,,
T1,09/03/05,Istanbulspor,Ankaragucu,1,2,A,0,0,D,2.3,3.2,2.62,2.2,3.2,2.9,2.1,3.15,3,2.2,3,2.9,2.1,3.2,3,2.1,3.25,3,2.25,3.25,2.7,1.6,2.1,1.35,2.55,-0.5,,,,,,
T1,12/03/05,Ankaragucu,Denizlispor,1,1,D,1,0,H,2.1,3.1,3.1,2.1,3.3,3,2.25,3.15,2.75,2.2,3.1,2.8,2.1,3.25,3,2.1,3.25,3,2.1,3.2,3,1.71,1.95,2,1.6,-0.5,,,,,,,,,,,
T1,12/03/05,Istanbulspor,Galatasaray,0,3,A,0,2,A,,,,7.5,4.2,1.35,6.3,4,1.4,6,3.9,1.4,7,3.75,1.4,9.5,4.33,1.29,8.5,4.2,1.3,1.6,2.1,1.5,2,1.5,,,,,,,,,,,
T1,12/03/05,Konyaspor,Malatyaspor,2,0,H,0,0,D,1.9,3.25,3.4,2.25,3.2,2.8,2.1,3.1,3.1,2,3.2,3.1,1.91,3.25,3.4,2.1,3.25,3,2,3.3,3.1,1.6,2.1,2.1,1.55,-0.5,,,,,,,,,,,
T1,12/03/05,Trabzonspor,Sakaryaspor,4,3,H,3,1,H,1.16,6,10,1.15,6,13,1.16,5.5,12,1.15,6,12,1.17,5.5,13,1.18,5.5,11,1.12,6.25,13,1.5,2.3,,,,,,,,,,,,,,
T1,13/03/05,Ankaraspor,Besiktas,2,4,A,2,1,H,3.75,3.3,1.8,3.95,3.45,1.75,3.7,3.35,1.8,3.6,3.1,1.85,3.75,3.25,1.83,3.75,3.3,1.83,3.6,3.4,1.8,1.71,1.95,1.76,1.8,0.5,,,,,,,,,,,
T1,13/03/05,Diyarbakirspor,Gaziantepspor,3,0,H,0,0,D,2.2,3.25,2.75,2.15,3.2,3,2.15,3.2,2.9,2,3.2,3.1,2.1,3.2,3,2.1,3.25,3,2.1,3.3,2.9,1.65,2,2.15,1.52,-0.5,,,,,,,,,,,
T1,13/03/05,Fenerbahce,Genclerbirligi,3,2,H,2,1,H,1.22,5,9,1.25,4.8,9.5,1.2,5.3,10,1.2,5,10,1.25,4.5,10,1.22,5,10,1.16,6,10,1.5,2.3,1.2,3.46,-0.5,,,,,,,,,,,
T1,13/03/05,Rizespor,A. Sebatspor,2,1,H,1,1,D,1.36,4.2,6.5,1.3,4.5,8.25,1.3,4.5,7.5,1.35,4.4,6,1.36,4,7.5,1.4,4,6.5,1.3,4.5,7.5,1.6,2.1,1.8,1.63,-1.5,,,,,,,,,,,
T1,13/03/05,Samsunspor,Kayserispor,3,3,D,1,2,A,1.61,3.5,4.5,1.6,3.5,4.9,1.6,3.5,4.7,1.6,3.5,4.4,1.62,3.4,5,1.62,3.4,5,1.55,3.6,5,1.6,2.1,1.6,2.01,-0.5,,,,,,,,,,,
T1,18/03/05,Denizlispor,Fenerbahce,2,0,H,1,0,H,4,3.4,1.72,4.5,3.5,1.65,4.65,3.35,1.67,4.4,3.3,1.65,4.5,3.6,1.62,4.33,3.4,1.7,4.33,3.4,1.66,1.65,2,1.95,1.67,0.5,,,,,,,,,,,
T1,19/03/05,Besiktas,Trabzonspor,1,0,H,0,0,D,2.1,3.2,3,1.95,3.35,3.25,2.15,3.2,3,2,3.2,3.1,2,3.2,3.2,2.05,3.2,3.2,1.9,3.3,3.3,1.71,1.95,2.15,1.55,-0.5,,,,,,,,,,,
T1,19/03/05,Gaziantepspor,Ankaragucu,2,0,H,1,0,H,1.72,3.4,4,1.75,3.45,3.95,1.75,3.3,4.25,1.75,3.3,3.8,1.67,3.5,4.33,1.75,3.4,4,1.8,3.4,3.6,1.6,2.1,1.75,1.86,-0.5,,,,,,,,,,,
T1,19/03/05,Kayserispor,Istanbulspor,0,0,D,0,0,D,1.9,3.2,3.5,1.85,3.3,3.75,1.75,3.33,4,1.9,3.1,3.5,1.83,3.4,3.6,1.75,3.25,4.33,1.9,3.3,3.35,1.71,1.95,1.75,1.82,-0.5,,,,,,,,,,,
T1,19/03/05,Malatyaspor,Rizespor,0,1,A,0,0,D,2,3.2,3.2,2.15,3.2,3,2.05,3.1,3.35,2,3.1,3.2,2,3.2,3.2,2.1,3.2,3.1,2,3.3,3.1,1.65,2,2.05,1.61,-0.5,,,,,,,,,,,
T1,20/03/05,A. Sebatspor,Samsunspor,3,0,H,0,0,D,2.75,3.2,2.25,2.65,3.25,2.35,2.75,3.2,2.3,2.4,3.2,2.4,2.75,3.25,2.25,2.7,3.1,2.38,2.65,3.3,2.25,1.65,2,1.48,2.3,0.5,,,,,,,,,,,
T1,20/03/05,Galatasaray,Ankaraspor,4,2,H,2,2,D,1.2,5,11,1.2,5.5,10.5,1.2,5.5,10.5,1.2,5,10,1.2,5.5,10,1.2,5.5,10,1.16,6,10,1.5,2.3,,,,,,,,,,,,,,
T1,20/03/05,Genclerbirligi,Konyaspor,2,1,H,1,0,H,1.9,3.2,3.5,2,3.3,3.25,2.1,3.2,3.1,1.9,3.1,3.5,2,3.2,3.2,2.1,3.2,3.1,1.95,3.3,3.25,1.6,2.1,2.1,1.57,-0.5,,,,,,,,,,,,
T1,20/03/05,Sakaryaspor,Diyarbakirspor,3,2,H,2,1,H,1.72,3.4,4,,,,2.05,3.1,3.1,2,3.1,3.1,1.73,3.4,4,1.7,3.4,4.2,1.72,3.4,4,,,,,,,,,,,,,,,,,
T1,02/04/05,Ankaragucu,Sakaryaspor,2,7,A,1,3,A,1.8,3.4,3.6,1.75,3.45,3.95,1.8,3.3,3.75,1.75,3.3,3.8,1.8,3.25,4,1.8,3.4,3.75,1.75,3.4,3.9,1.65,2,1.8,1.76,-0.5,,,,,,,,,,,,
T1,02/04/05,Fenerbahce,Gaziantepspor,2,0,H,1,0,H,1.2,5,11,1.18,5.5,12,1.18,5.65,10,1.2,5,10,1.17,5.5,13,1.18,5.5,12,1.16,6,10,1.5,2.3,,,,,,,,,,,,,,,
T1,02/04/05,Istanbulspor,A. Sebatspor,1,0,H,0,0,D,1.72,3.4,4,1.7,3.45,4.25,1.67,3.45,4.25,1.75,3.4,3.7,1.73,3.25,4.33,1.7,3.4,4.33,1.7,3.5,4,1.65,2,1.67,1.9,-0.5,,,,,,,,,,,,
T1,02/04/05,Rizespor,Genclerbirligi,1,1,D,0,0,D,1.9,3.25,3.4,2.1,3.3,3,1.95,3.2,3.35,1.9,3.2,3.4,1.91,3.25,3.5,1.95,3.3,3.3,2,3.25,3.15,1.6,2.1,1.95,1.64,-0.5,,,,,,,,,,,,
T1,03/04/05,Diyarbakirspor,Besiktas,0,0,D,0,0,D,4,3.4,1.72,4.5,3.3,1.7,4.7,3.4,1.62,3.8,3.1,1.8,4.33,3.25,1.73,4.5,3.3,1.7,4.8,3.4,1.6,1.71,1.95,1.97,1.62,0.5,,,,,,,,,,,,
T1,03/04/05,Kayserispor,Galatasaray,2,2,D,0,0,D,6,3.75,1.44,6.05,3.85,1.45,7,3.9,1.36,5.4,3.8,1.45,6,4,1.44,9,4,1.33,8,3.75,1.36,,,,,,,,,,,,,,,,,
T1,03/04/05,Konyaspor,Denizlispor,0,0,D,0,0,D,2,3.2,3.2,1.9,3.35,3.45,2,3.2,3.2,2,3.1,3.2,2,3.25,3.25,2,3.25,3.25,1.95,3.3,3.25,1.65,2,2,1.6,-0.5,,,,,,,,,,,,
T1,03/04/05,Samsunspor,Malatyaspor,0,1,A,0,0,D,2,3.25,3.2,2.1,3.3,3,2.05,3.2,3.1,2,3.1,3.2,2,3.25,3.25,2.1,3.3,3,2,3.4,3,1.6,2.1,2.05,1.57,-0.5,,,,,,,,,,,,
T1,03/04/05,Trabzonspor,Ankaraspor,2,2,D,0,2,A,1.25,4.5,10,1.25,4.8,9.5,1.25,5,8,1.25,4.5,9,1.25,4.5,10,1.3,4.5,8,1.2,5.5,9,1.45,2.45,,,,,,,,,,,,,,,
T1,08/04/05,Besiktas,Ankaragucu,4,1,H,3,1,H,1.2,5.5,9.5,1.2,5.5,10.5,1.2,5,9.25,1.25,4.5,9,1.17,6,11,1.25,5,10,1.16,5.5,12,1.6,2.1,1.2,3.25,-0.5,,,,,,,,,,,,
T1,09/04/05,A. Sebatspor,Kayserispor,0,0,D,0,0,D,2.62,3.1,2.37,2.65,3.25,2.4,2.5,3.2,2.35,2.4,3.2,2.4,2.5,3.25,2.4,2.75,3.4,2.25,2.4,3.4,2.4,1.6,2.1,1.4,2.35,0.5,,,,,,,,,,,,
T1,09/04/05,Ankaraspor,Diyarbakirspor,3,0,H,0,0,D,1.72,3.4,4,1.85,3.35,3.65,1.8,3.2,3.65,1.85,3.3,3.4,1.73,3.4,4,1.8,3.25,4.2,1.8,3.4,3.6,1.6,2.1,1.8,1.71,-0.5,,,,,,,,,,,,
T1,09/04/05,Malatyaspor,Istanbulspor,2,0,H,0,0,D,1.66,3.4,4.33,1.6,3.5,4.9,1.7,3.3,4,1.8,3.3,3.6,1.67,3.5,4.33,1.65,3.4,5,1.7,3.4,4.2,1.83,1.83,1.7,1.81,-0.5,,,,,,,,,,,,
T1,09/04/05,Sakaryaspor,Fenerbahce,0,1,A,0,0,D,6,3.75,1.44,7,3.9,1.4,6.25,4,1.37,6,3.9,1.4,6.5,4.33,1.36,5.5,4,1.5,7,3.75,1.4,1.55,2.2,2.44,1.37,0.5,,,,,,,,,,,,
T1,10/04/05,Denizlispor,Rizespor,3,0,H,2,0,H,1.83,3.2,3.75,1.9,3.35,3.45,1.83,3.25,3.5,1.85,3.2,3.5,1.91,3.25,3.5,1.83,3.25,4,1.85,3.4,3.5,1.85,1.79,1.83,1.69,-0.5,,,,,,,,,,,,
T1,10/04/05,Galatasaray,Trabzonspor,0,2,A,0,1,A,1.66,3.4,4.33,1.7,3.3,4.5,1.67,3.3,4.25,1.75,3.2,4,1.62,3.4,5,1.62,3.5,5,1.66,3.4,4.33,1.71,1.95,1.67,1.86,-0.5,,,,,,,,,,,,
T1,10/04/05,Gaziantepspor,Konyaspor,2,0,H,0,0,D,2,3.2,3.2,2,3.3,3.25,1.9,3.2,3.3,1.9,3.2,3.4,1.91,3.25,3.5,2.05,3.3,3.25,1.95,3.35,3.2,1.65,2,1.9,1.62,-0.5,,,,,,,,,,,,
T1,10/04/05,Genclerbirligi,Samsunspor,0,0,D,0,0,D,1.66,3.4,4.33,1.75,3.45,3.95,1.75,3.3,3.8,1.75,3.3,3.7,1.73,3.4,4,1.73,3.4,4.33,1.7,3.5,4,1.6,2.1,1.75,1.77,-0.5,,,,,,,,,,,,
T1,15/04/05,Diyarbakirspor,Trabzonspor,0,1,A,0,1,A,4.5,3.5,1.61,4.35,3.55,1.65,5.5,3.5,1.55,4.2,3.2,1.7,5,3.6,1.57,5,3.6,1.6,4.5,3.5,1.61,1.71,1.95,,,,,,,,,,,,,,,
T1,16/04/05,A. Sebatspor,Galatasaray,1,3,A,1,1,D,8,5,1.25,7.5,4.75,1.3,9,4.75,1.25,10,5,1.2,11,5,1.2,9,4.33,1.33,8,4.5,1.28,1.6,2.1,,,,,,,,,,,,,,,
T1,16/04/05,Kayserispor,Malatyaspor,1,1,D,0,1,A,2,3.2,3.2,1.95,3.45,3.25,1.87,3.25,3.5,1.9,3.4,3.2,2,3.25,3.25,1.91,3.4,3.4,1.9,3.4,3.25,,,,,,,,,,,,,,,,,
T1,16/04/05,Konyaspor,Sakaryaspor,2,0,H,1,0,H,1.8,3.4,3.6,1.7,3.35,4.45,1.72,3.4,4,,,,1.83,3.3,3.6,1.73,3.3,4.5,1.7,3.5,4,1.6,2.1,1.72,1.84,-0.5,,,,,,,,,,,,
T1,16/04/05,Samsunspor,Denizlispor,4,0,H,2,0,H,2.2,3.2,2.8,2.25,3.2,2.8,2.15,3.2,2.85,2,3.3,3,2.2,3.25,2.8,2.3,3.25,2.8,2.25,3.25,2.7,1.71,1.95,,,,,,,,,,,,,,,
T1,17/04/05,Ankaragucu,Ankaraspor,2,5,A,2,1,H,2.1,3.25,3,2.15,3.2,3,2.25,3.2,2.7,1.9,3.1,3.5,2.25,3.25,2.75,2.25,3.4,2.75,2.35,3.1,2.65,1.65,2,2.25,1.46,-0.5,,,,,,,,,,,,
T1,17/04/05,Fenerbahce,Besiktas,3,4,A,1,2,A,1.72,3.4,4,1.7,3.3,4.5,1.7,3.3,4.3,1.7,3.2,4.2,1.67,3.4,4.33,1.67,3.3,5,1.66,3.4,4.33,1.71,1.95,1.7,1.87,-0.5,,,,,,,,,,,,
T1,17/04/05,Istanbulspor,Genclerbirligi,1,3,A,1,1,D,2.25,3.25,2.75,2.35,3.25,2.65,2.3,3.2,2.65,2.1,3.2,2.9,2.2,3.25,2.8,2.25,3.4,2.75,2.4,3.25,2.5,1.75,1.9,2.3,1.45,-0.5,,,,,,,,,,,,
T1,17/04/05,Rizespor,Gaziantepspor,1,1,D,0,1,A,1.9,3.25,3.5,1.9,3.35,3.45,1.95,3.25,3.25,1.9,3.2,3.4,2,3.25,3.25,2.05,3.2,3.3,1.9,3.3,3.4,1.71,1.95,3.33,1.15,-1.5,,,,,,,,,,,,
T1,23/04/05,Besiktas,Konyaspor,2,1,H,1,0,H,1.28,4.5,8,1.3,4.5,8.25,1.33,4.35,7,1.3,4.2,8,1.33,4.5,7,1.35,4.5,7.5,1.25,5,8,1.6,2.1,,,,,,,,,,,,,,,
T1,23/04/05,Gaziantepspor,Samsunspor,1,3,A,0,1,A,1.72,3.4,4,1.85,3.4,3.6,1.77,3.3,3.9,1.75,3.3,3.8,1.73,3.25,4.33,1.7,3.6,4.2,1.75,3.4,3.9,1.71,1.95,1.77,1.79,-0.5,,,,,,,,,,,,
T1,23/04/05,Genclerbirligi,Kayserispor,0,0,D,0,0,D,1.72,3.4,4,1.7,3.3,4.5,1.85,3.25,3.6,1.9,3.4,3.2,1.91,3.25,3.4,1.85,3.6,3.5,1.8,3.5,3.5,1.65,2,1.85,1.71,-0.5,,,,,,,,,,,,
T1,23/04/05,Malatyaspor,A. Sebatspor,2,2,D,0,0,D,1.36,4,7,1.4,3.9,7,1.4,3.9,6.5,1.45,4.2,4.8,1.3,4.5,8,1.4,4,7.5,1.3,4.5,7.5,1.55,2.2,1.4,2.44,-0.5,,,,,,,,,,,
T1,24/04/05,Ankaraspor,Fenerbahce,0,1,A,0,1,A,5,3.5,1.57,5.5,3.6,1.55,4.75,3.5,1.6,5.4,3.8,1.45,5.5,3.5,1.53,5,3.75,1.57,5,3.5,1.57,1.6,2.1,2.02,1.6,0.5,,,,,,,,,,,
T1,24/04/05,Denizlispor,Istanbulspor,2,2,D,1,0,H,1.57,3.5,5,1.6,3.5,4.9,1.6,3.45,4.75,1.7,3.5,3.7,1.53,3.5,5.5,1.65,3.6,4.6,1.6,3.8,4.25,1.65,2,1.6,2,-0.5,,,,,,,,,,,
T1,24/04/05,Galatasaray,Diyarbakirspor,1,0,H,1,0,H,1.16,6,10,1.2,5.5,10.5,1.15,5.75,12,1.22,4.8,9.5,1.17,5.5,13,1.12,7.5,13,1.14,6.5,10,1.5,2.3,,,,,,,,,,,,,,
T1,24/04/05,Sakaryaspor,Rizespor,3,1,H,1,0,H,1.72,3.4,4,1.75,3.5,3.95,1.75,3.3,4,1.7,3.4,3.8,1.8,3.25,4,1.75,3.6,4,1.7,3.5,4,1.71,1.95,,,,,,,,,,,,,,
T1,24/04/05,Trabzonspor,Ankaragucu,3,1,H,2,1,H,1.25,5,8,1.25,4.8,9.5,1.22,5,9.5,1.17,5.5,11,1.2,5.5,10,1.25,5,10,1.2,5.3,10,1.5,2.3,,,,,,,,,,,,,,
T1,29/04/05,Istanbulspor,Gaziantepspor,1,3,A,1,0,H,2.1,3.2,3,1.95,3.35,3.35,2.1,3.2,2.9,1.8,3.4,3.5,2,3.25,3.2,2,3.3,3.4,2,3.5,2.95,,,,,,,,,,,,,,,,
T1,29/04/05,Rizespor,Besiktas,0,1,A,0,1,A,4.33,3.4,1.66,4.5,3.3,1.7,4,3.25,1.75,3.7,3.2,1.8,4.5,3.4,1.67,5,3.5,1.62,3.6,3.4,1.8,1.65,2,1.79,1.75,0.5,,,,,,,,,,,
T1,30/04/05,Ankaragucu,Diyarbakirspor,4,1,H,3,1,H,1.8,3.2,4,1.7,3.3,4.5,1.75,3.25,4,1.85,3.1,3.6,1.83,3.4,3.6,1.7,3.4,4.5,1.8,3.4,3.6,1.65,2,,,,,,,,,,,,,,
T1,30/04/05,Fenerbahce,Trabzonspor,2,1,H,1,0,H,1.66,3.4,4.33,1.7,3.3,4.5,1.7,3.3,4.25,1.75,3.2,4,1.67,3.4,4.5,1.73,3.5,4.2,1.7,3.4,4.2,1.83,1.83,1.7,1.86,-0.5,,,,,,,,,,,
T1,30/04/05,Kayserispor,Denizlispor,1,0,H,0,0,D,1.66,3.4,4.33,1.9,3.35,3.45,1.75,3.25,4,,,,2,3.25,3.2,1.73,3.5,4.2,1.8,3.5,3.5,1.75,1.9,1.75,1.79,-0.5,,,,,,,,,,,
T1,30/04/05,Samsunspor,Sakaryaspor,1,1,D,1,1,D,2,3.3,3.1,1.9,3.35,3.45,2.1,3.2,2.9,2.1,3.4,2.7,2,3.25,3.2,2.2,3.2,3,2.1,3.4,2.8,1.71,1.95,2.1,1.52,-0.5,,,,,,,,,,,
T1,01/05/05,A. Sebatspor,Genclerbirligi,0,5,A,0,2,A,3.75,3.3,1.8,2.7,3.25,2.3,2.8,3.2,2.15,,,,2.8,3.25,2.2,2.6,3.3,2.4,2.9,3.45,2.05,,,,,,,,,,,,,,,,
T1,01/05/05,Konyaspor,Ankaraspor,2,3,A,2,2,D,1.83,3.25,3.75,1.9,3.35,3.45,1.91,3.25,3.35,1.9,3.2,3.4,1.91,3.2,3.5,1.91,3.3,3.6,1.9,3.3,3.4,1.65,2,1.91,1.65,-0.5,,,,,,,,,,,
T1,01/05/05,Malatyaspor,Galatasaray,0,1,A,0,0,D,6,3.4,1.5,6,3.6,1.5,5.5,3.6,1.5,5.4,3.8,1.45,5.5,3.75,1.5,6,3.75,1.5,5.5,3.6,1.5,1.65,2,,,,,,,,,,,,,,
T1,07/05/05,Ankaraspor,Rizespor,1,0,H,1,0,H,1.66,3.4,4.33,1.8,3.45,3.75,1.85,3.2,3.6,1.9,3.2,3.4,1.83,3.4,3.6,1.73,3.3,4.5,1.85,3.4,3.45,1.65,2,1.85,1.69,-0.5,,,,,,,,,,,
T1,07/05/05,Diyarbakirspor,Fenerbahce,0,2,A,0,1,A,6,3.75,1.44,7,3.9,1.4,6.5,3.8,1.4,6,3.9,1.4,6,4,1.44,7,3.75,1.44,6,3.75,1.44,1.71,1.95,1.48,2.03,1.5,,,,,,,,,,,
T1,07/05/05,Galatasaray,Ankaragucu,2,1,H,2,0,H,1.12,6.5,12,1.1,7.5,14,1.11,6.5,13,1.15,6,12,1.14,6,13,1.13,6.5,15,1.12,6.5,12,1.45,2.45,1.11,4.33,-0.5,,,,,,,,,,,
T1,07/05/05,Gaziantepspor,Kayserispor,1,2,A,1,1,D,1.9,3.5,3.2,1.85,3.4,3.6,2,3.3,3.05,1.9,3.4,3.2,1.83,3.4,3.6,2,3.4,3.25,2.1,3.6,2.7,1.79,1.85,2,1.59,-0.5,,,,,,,,,,,
T1,07/05/05,Sakaryaspor,Istanbulspor,1,3,A,1,0,H,1.44,3.6,6.5,,,,1.5,3.65,5.25,1.55,3.6,4.6,1.62,3.4,5,1.44,3.75,6.5,1.5,4,4.8,1.6,2.1,1.5,2.15,-0.5,,,,,,,,,,,
T1,07/05/05,Trabzonspor,Konyaspor,4,2,H,3,0,H,1.2,5.5,9,1.25,4.8,9.5,1.25,4.7,8.5,1.25,4.5,9,1.25,4.5,10,1.29,4.33,11,1.18,5.3,11,1.55,2.2,1.25,3.03,-0.5,,,,,,,,,,,
T1,08/05/05,Besiktas,Samsunspor,2,0,H,1,0,H,1.2,5.5,9,1.25,4.8,9.5,1.3,4.5,7,1.33,4,7.5,1.25,4.5,10,1.25,5,10,1.22,5.5,8,1.6,2.1,1.3,2.74,-0.5,,,,,,,,,,,
T1,08/05/05,Denizlispor,A. Sebatspor,4,2,H,1,1,D,1.14,6,12,,,,1.22,5,9,,,,1.14,6,13,1.22,5,12,,,,1.5,2.3,1.22,3.21,-0.5,,,,,,,,,,,
T1,08/05/05,Genclerbirligi,Malatyaspor,5,3,H,2,2,D,1.66,3.4,4.33,1.85,3.4,3.6,1.8,3.25,3.75,1.75,3.2,4,1.83,3.25,3.75,1.73,3.3,4.5,1.8,3.4,3.6,1.71,1.95,1.8,1.74,-0.5,,,,,,,,,,,
T1,14/05/05,A. Sebatspor,Gaziantepspor,2,0,H,0,0,D,3.5,3.4,1.83,,,,3.3,3.25,1.9,,,,3.5,3.4,1.8,3.4,3.25,2,3.25,3.45,1.9,2.2,1.55,,,,,,,,,,,,,,
T1,14/05/05,Malatyaspor,Denizlispor,2,2,D,0,0,D,2.1,3.2,3,2,3.35,3.2,2.1,3.2,2.9,2.1,3.2,2.9,2.1,3.25,3,2,3.25,3.4,2.15,3.3,2.8,1.83,1.83,,,,,,,,,,,,,,
T1,14/05/05,Samsunspor,Ankaraspor,0,0,D,0,0,D,2.1,3.2,3,2.15,3.2,3,2.1,3.2,2.9,1.9,3.1,3.5,2.1,3.25,3,2.25,3.3,2.8,2.05,3.4,2.9,2.1,1.6,,,,,,,,,,,,,,
T1,15/05/05,Ankaragucu,Fenerbahce,1,0,H,0,0,D,6.5,4,1.4,8.25,4.5,1.3,7,3.6,1.4,6,3.9,1.4,6.5,3.75,1.44,7,3.75,1.44,7,3.75,1.4,2.2,1.55,2.38,1.4,0.5,,,,,,,,,,,
T1,15/05/05,Galatasaray,Genclerbirligi,1,2,A,1,2,A,1.22,5,9.5,1.25,4.8,9.5,1.25,4.6,9,1.3,4.2,8,1.25,5,9,1.3,5,7.5,1.16,6,10,2.2,1.55,1.71,1.71,-1.5,,,,,,,,,,,
T1,15/05/05,Istanbulspor,Besiktas,1,1,D,0,0,D,5.5,3.6,1.5,7,3.9,1.4,5.5,3.5,1.5,3.9,3.6,1.65,5.5,3.75,1.5,7.5,4,1.4,4.33,3.75,1.6,2.1,1.6,,,,,,,,,,,,,,
T1,15/05/05,Kayserispor,Sakaryaspor,1,0,H,0,0,D,1.8,3.3,3.75,1.8,3.35,3.85,1.85,3.25,3.6,1.8,3.1,3.8,1.67,3.4,4.33,1.85,3.4,3.75,1.85,3.3,3.6,1.95,1.71,1.85,1.71,-0.5,,,,,,,,,,,
T1,15/05/05,Konyaspor,Diyarbakirspor,2,1,H,2,0,H,2.2,3.4,2.62,2.1,3.3,3,2.1,3.2,2.9,,,,2,3.4,3,2,3.25,3.4,2.15,3.5,2.65,2.1,1.6,,,,,,,,,,,,,,
T1,15/05/05,Rizespor,Trabzonspor,1,2,A,1,1,D,5,3.75,1.53,6,3.6,1.5,5,3.5,1.55,5,3.7,1.5,4.5,3.6,1.62,5.5,3.5,1.57,4.8,3.75,1.55,1.95,1.71,,,,,,,,,,,,,,
T1,21/05/05,Ankaragucu,Konyaspor,1,1,D,0,0,D,1.72,3.4,4,1.85,3.35,3.65,1.65,3.35,4.5,1.75,3.1,4.2,1.62,3.4,4.5,1.62,3.5,5,1.66,3.3,4.5,1.61,2,1.65,1.92,-0.5,,,,,,,,,,,
T1,21/05/05,Ankaraspor,Istanbulspor,3,2,H,3,0,H,2.2,3.5,2.62,,,,2.1,3.3,2.85,,,,1.83,3.6,3.25,2,3.5,3.2,,,,,,2.1,1.53,-0.5,,,,,,,,,,,
