Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA
E0,18/11/06,Arsenal,Newcastle,1,1,D,0,1,A,M Atkinson,23,2,10,1,10,9,11,1,2,5,0,0,1.25,5,13,1.3,4.75,8.4,1.3,4.75,10,1.27,4.6,9,1.25,4.5,10,1.3,4.5,9,1.28,4.2,9,1.25,5,10,1.3,4.5,11,47,1.32,1.29,5.2,4.7,13,10.09,33,2,1.88,1.97,1.85,21,-1.5,1.98,1.93,1.97,1.93
E0,18/11/06,Chelsea,West Ham,1,0,H,1,0,H,M Dean,19,7,9,1,10,8,5,6,1,4,0,0,1.18,5.75,17,1.2,6,10,1.2,5.75,13,1.22,5,10,1.2,5,11,1.2,5.5,12,1.25,4.5,10,1.2,5.5,12,1.22,5.5,12,49,1.24,1.21,6.5,5.47,17,12.54,33,1.86,1.78,2.13,1.95,22,-1.75,2.04,2.01,1.9,1.87
E0,18/11/06,Everton,Bolton,1,0,H,0,0,D,U Rennie,9,13,2,2,18,14,5,8,3,0,0,0,2.4,3.2,2.87,2.1,3.15,3.25,2.25,3.2,3.1,2.2,3.1,3,2.2,3.2,2.8,2.2,3.2,3,2.2,3,3,2.2,3.2,3,2.25,3.25,3,47,2.45,2.26,3.25,3.17,3.3,3,32,2.37,2.21,1.67,1.59,22,-0.25,2.07,2.04,1.87,1.84
E0,18/11/06,Man City,Fulham,3,1,H,3,0,H,A Wiley,15,7,7,2,22,12,5,0,1,1,0,0,2.1,3.2,3.5,2.1,3.15,3.25,2.1,3.2,3.4,2.2,3,3.1,2.1,3.2,3,2.1,3.2,3.2,2.05,3,3.3,2.1,3.2,3.2,2.1,3.25,3.25,46,2.2,2.11,3.3,3.19,3.85,3.32,33,2.37,2.22,1.65,1.58,21,-0.25,1.87,1.85,2.09,2.04
E0,18/11/06,Middlesbrough,Liverpool,0,0,D,0,0,D,L Mason,1,17,1,10,14,3,2,12,0,0,0,0,3.75,3.2,2,3.4,3.25,2,3.4,3.25,2.1,3.2,3.1,2.1,3,3.2,2.1,3.2,3.2,2.1,3.5,3.1,1.95,3,3.2,2.2,3.6,3.25,2,45,3.9,3.4,3.3,3.21,2.25,2.07,32,2.37,2.17,1.65,1.61,22,0.5,1.83,1.8,2.1,2.08
E0,18/11/06,Portsmouth,Watford,2,1,H,1,1,D,C Foy,17,8,11,4,14,18,9,5,1,3,0,0,1.61,3.6,5.5,1.55,3.5,5.9,1.6,3.5,6,1.6,3.6,4.8,1.57,3.5,5,1.62,3.4,5.5,1.57,3.3,5.5,1.62,3.5,5,1.6,3.5,5.5,47,1.67,1.59,3.75,3.52,6.6,5.51,32,2.2,2.03,1.78,1.72,21,-0.75,1.87,1.84,2.07,2.04
E0,18/11/06,Reading,Charlton,2,0,H,1,0,H,G Poll,11,4,4,2,6,11,4,9,0,3,0,0,1.9,3.25,4,1.9,3.25,3.75,1.9,3.25,4,1.85,3.2,3.8,1.9,3.2,3.5,1.91,3.25,3.75,1.83,3.2,3.75,1.83,3.25,4,1.85,3.4,4,47,2,1.9,3.45,3.26,4.3,3.85,32,2.18,2.03,1.79,1.71,21,-0.5,2.03,1.98,1.95,1.89
E0,18/11/06,Sheffield United,Man United,1,2,A,1,1,D,M Clattenburg,5,22,3,15,19,10,0,14,1,1,0,0,9,4.33,1.36,7.4,4.5,1.35,8.5,4.5,1.35,7.5,4.2,1.35,8,4,1.33,8.5,4.33,1.33,8,4,1.33,8.5,4.33,1.33,11,4.5,1.3,48,11,8.81,5,4.37,1.37,1.34,32,1.97,1.84,1.96,1.89,22,1.25,2.1,2.08,1.84,1.81
E0,19/11/06,Blackburn,Tottenham,1,1,D,1,0,H,P Dowd,6,13,3,5,17,16,4,5,0,1,1,1,2.4,3.2,2.87,2.5,3.15,2.6,2.4,3.25,2.8,2.45,3,2.75,2.37,3.2,2.6,2.38,3.2,2.7,2.37,3.1,2.62,2.38,3.2,2.75,2.4,3.25,2.75,45,2.55,2.39,3.3,3.18,3.1,2.8,31,2.3,2.18,1.65,1.6,21,0,1.81,1.76,2.13,2.06
E0,19/11/06,Wigan,Aston Villa,0,0,D,0,0,D,S Bennett,14,7,5,3,6,11,6,6,1,0,0,0,2.37,3.2,2.9,2.45,3.15,2.65,2.4,3.25,2.8,2.4,3.1,2.7,2.37,3.2,2.6,2.5,3.2,2.6,2.37,3.1,2.62,2.38,3.2,2.75,2.4,3.25,2.75,45,2.5,2.38,3.25,3.18,3.1,2.81,31,2.3,2.18,1.65,1.6,21,0,1.75,1.7,2.24,2.08
E0,25/11/06,Aston Villa,Middlesbrough,1,1,D,1,1,D,P Walton,11,9,4,4,18,11,9,4,1,3,0,0,1.8,3.3,4.5,1.75,3.3,4.4,1.8,3.3,4.5,1.8,3.2,4,1.66,3.3,4.5,1.73,3.3,4.5,1.66,3.3,4.5,1.67,3.25,5,1.75,3.4,4.5,49,1.85,1.77,3.43,3.31,5.25,4.49,35,2.4,2.17,1.7,1.63,25,-0.5,1.87,1.83,2.1,2.05
E0,25/11/06,Bolton,Arsenal,3,1,H,2,1,H,M Dean,10,14,8,7,11,8,7,11,3,4,0,0,3.6,3.3,2,3.75,3.25,1.9,3.5,3.25,2.05,3.4,3.1,2,3.5,3.2,1.9,3.5,3.2,2,3.3,3.1,2,3.4,3.25,2,3.5,3.25,2,48,3.9,3.53,3.35,3.23,2.1,2.01,35,2.4,2.19,1.7,1.62,27,0.5,1.87,1.83,2.1,2.05
E0,25/11/06,Charlton,Everton,1,1,D,0,0,D,A Wiley,16,9,8,6,16,13,6,7,2,0,0,0,2.7,3.25,2.5,2.6,3.15,2.5,2.6,3.2,2.6,2.55,3.1,2.55,2.6,3.2,2.37,2.7,3.2,2.4,2.5,3.1,2.5,2.75,3.2,2.38,2.75,3.25,2.4,49,2.8,2.64,3.27,3.17,2.85,2.54,35,2.5,2.25,1.65,1.58,28,0,2,1.91,2.01,1.89
E0,25/11/06,Fulham,Reading,0,1,A,0,1,A,D Gallagher,10,8,4,2,6,14,4,3,0,3,1,0,2.2,3.1,3.3,2,3.15,3.5,2.1,3.25,3.4,2.1,3.1,3.2,2.1,3.2,3,2.1,3.2,3.2,2.15,3.1,3,2,3.25,3.4,2.1,3.25,3.3,49,2.3,2.13,3.35,3.22,3.6,3.24,35,2.25,2.1,1.75,1.67,26,-0.25,2.03,1.95,1.95,1.92
E0,25/11/06,Liverpool,Man City,1,0,H,0,0,D,R Styles,12,6,6,2,9,20,8,2,2,1,0,0,1.44,3.75,8.5,1.4,4.5,6,1.44,4,7.5,1.4,3.8,7,1.4,3.75,7,1.4,4,7.5,1.4,3.75,7,1.44,3.75,7,1.4,4,8,49,1.45,1.41,4.5,3.94,9,7.8,35,2.1,1.98,1.83,1.77,25,-1.25,2.05,2.01,1.93,1.87
E0,25/11/06,West Ham,Sheffield United,1,0,H,1,0,H,M Riley,12,13,7,5,16,22,5,9,2,4,0,0,1.8,3.3,4.5,1.85,3.25,3.95,1.8,3.3,4.5,1.75,3.3,4.2,1.72,3.2,4.33,1.8,3.25,4.2,1.72,3.2,4.33,1.73,3.4,4.33,1.7,3.4,5,49,1.83,1.77,3.55,3.33,5.15,4.46,35,2.35,2.15,1.7,1.64,25,-0.5,1.81,1.77,2.14,2.1
E0,26/11/06,Man United,Chelsea,1,1,D,1,0,H,H Webb,8,13,5,7,16,12,3,2,1,3,0,0,2.5,3.1,2.8,2.4,3.15,2.75,2.5,3.1,2.8,2.4,3,2.8,2.37,3,2.75,2.5,3,2.75,2.3,2.8,3,2.38,3,2.88,2.5,3.1,2.75,49,2.7,2.48,3.2,3.06,3.2,2.82,36,2.5,2.28,1.65,1.57,28,0,1.8,1.77,2.16,2.03
E0,26/11/06,Newcastle,Portsmouth,1,0,H,0,0,D,M Halsey,13,7,10,2,13,12,10,3,2,2,0,0,2.3,3.1,3.1,2.2,3.15,3.05,2.2,3.2,3.2,2.2,3.1,3,2.1,3.2,3,2.2,3.2,3,2.2,3.1,2.87,2.2,3.2,3,2.25,3.25,3,46,2.3,2.22,3.33,3.19,3.5,3.09,34,2.37,2.19,1.68,1.61,28,-0.25,2.05,1.99,1.92,1.88
E0,26/11/06,Tottenham,Wigan,3,1,H,2,1,H,M Clattenburg,11,10,6,5,12,17,3,2,2,4,0,0,1.8,3.3,4.5,1.75,3.3,4.4,1.8,3.3,4.5,1.7,3.4,4.3,1.72,3.2,4.33,1.75,3.25,4.5,1.72,3.2,4.33,1.67,3.25,5,1.75,3.4,4.5,49,1.9,1.77,3.6,3.32,5.3,4.49,35,2.3,2.15,1.7,1.64,25,-0.5,1.9,1.85,2.14,2.02
E0,28/11/06,Watford,Sheffield United,0,1,A,0,0,D,M Atkinson,9,17,6,7,20,10,6,1,3,1,1,0,2.2,3.1,3.3,2.2,3.15,3.05,2.2,3.2,3.2,2.2,3,3.1,2.1,3.2,3,2.2,3.2,3,2.2,3,3,2,3.25,3.4,2.2,3.2,3.2,48,2.3,2.18,3.25,3.16,3.45,3.22,37,2.48,2.24,1.65,1.59,28,0,1.65,1.56,2.5,2.3
E0,29/11/06,Aston Villa,Man City,1,3,A,0,2,A,M Dean,6,11,4,8,15,11,1,5,1,0,0,0,1.83,3.3,4.33,1.8,3.25,4.2,1.8,3.3,4.5,1.8,3.2,4,1.72,3.1,4.5,1.75,3.2,4.6,1.8,3.1,4,1.73,3.4,4.33,1.8,3.4,4.35,47,2,1.82,3.4,3.28,4.9,4.23,29,2.4,2.19,1.65,1.6,23,0,1.38,1.33,3.3,3.07
E0,29/11/06,Bolton,Chelsea,0,1,A,0,1,A,S Bennett,9,16,3,10,13,13,3,5,3,1,0,0,5,3.6,1.66,5.9,3.5,1.55,5.25,3.5,1.65,4.5,3.5,1.65,5,3.5,1.57,5,3.5,1.62,5.5,3.3,1.57,4.33,3.4,1.73,5,3.5,1.65,49,5.74,5.03,3.6,3.44,1.73,1.66,33,2.3,2.14,1.67,1.63,24,0.75,2,1.92,2,1.95
E0,29/11/06,Fulham,Arsenal,2,1,H,2,1,H,H Webb,13,7,7,2,17,15,6,6,4,5,0,1,6,3.6,1.57,5.5,3.4,1.6,5.75,3.5,1.6,4.5,3.5,1.65,4.5,3.3,1.66,5.25,3.4,1.62,5,3.3,1.61,5,3.25,1.67,5.5,3.5,1.6,49,6.25,5.45,3.7,3.47,1.67,1.61,31,2.21,2.05,1.73,1.68,24,0.75,2.15,2.07,1.85,1.79
E0,29/11/06,Liverpool,Portsmouth,0,0,D,0,0,D,A Wiley,15,3,4,1,13,13,5,1,1,3,0,0,1.44,4,7.5,1.45,3.75,7,1.45,3.9,7.5,1.4,4,6.5,1.44,3.6,6.5,1.44,3.75,7,1.44,3.75,6,1.5,3.6,6.5,1.5,3.6,7,49,1.5,1.45,4.35,3.84,8.25,7.13,31,2.15,2.01,1.8,1.73,25,-1,1.81,1.78,2.15,2.06
E0,29/11/06,Man United,Everton,3,0,H,1,0,H,M Halsey,18,7,6,4,15,15,3,2,1,1,0,0,1.33,4.5,9.5,1.3,4.75,8.4,1.3,5,9,1.3,4.4,8.5,1.33,4,8,1.3,4.6,8.5,1.33,4,8,1.33,4.33,8.5,1.3,4.6,9.5,47,1.35,1.31,5,4.58,11,9.28,30,2.03,1.87,1.96,1.85,22,-1.25,1.83,1.8,2.1,2.07
E0,02/12/06,Arsenal,Tottenham,3,0,H,2,0,H,G Poll,6,7,5,4,15,15,3,2,1,2,0,0,1.66,3.5,5,1.55,3.6,5.75,1.6,3.5,5.75,1.6,3.5,5,1.72,3.1,4.5,1.62,3.5,5,1.57,3.3,5.5,1.57,3.6,5.5,1.65,3.25,5.5,48,1.8,1.63,3.75,3.48,6,5.35,33,2.2,2.03,1.8,1.7,25,-0.75,2.05,1.97,1.95,1.9
E0,02/12/06,Blackburn,Fulham,2,0,H,2,0,H,S Bennett,10,4,6,2,19,13,3,3,2,2,0,0,1.9,3.25,4,1.9,3.2,3.85,1.9,3.25,4,2,3.2,3.3,1.8,3.2,4,1.91,3.2,3.75,1.9,3.1,3.6,1.91,3.25,3.75,1.9,3.25,4,46,2,1.9,3.4,3.25,4.3,3.91,34,2.3,2.13,1.7,1.63,25,-0.5,2.02,1.98,1.92,1.9
E0,02/12/06,Middlesbrough,Man United,1,2,A,0,1,A,C Foy,13,11,5,7,12,16,6,9,2,3,0,0,6,3.6,1.57,5.5,3.6,1.55,6,3.5,1.57,5.2,3.6,1.55,6,3.4,1.5,6,3.4,1.57,5.5,3.3,1.57,6,3.6,1.53,6,3.5,1.55,44,6.3,5.77,3.85,3.6,1.65,1.57,31,2.13,1.99,1.85,1.76,25,1,1.87,1.81,2.1,2.03
E0,02/12/06,Portsmouth,Aston Villa,2,2,D,0,1,A,U Rennie,18,8,6,4,14,19,6,7,2,4,1,0,2.2,3.2,3.25,2.2,3.15,3.05,2.25,3.15,3.1,2.2,3,3.1,2.2,3,3,2.2,3.1,3.1,2.2,3,3,2.25,3.25,2.88,2.2,3.25,3.1,47,2.3,2.21,3.32,3.17,3.35,3.11,34,2.3,2.15,1.69,1.62,26,-0.25,1.95,1.91,2.01,1.96
E0,02/12/06,Reading,Bolton,1,0,H,1,0,H,A Wiley,10,12,3,7,11,15,5,4,0,3,0,0,2.4,3.2,2.87,2.3,3.15,2.9,2.4,3.2,2.8,2.4,3,2.8,2.25,3.2,2.75,2.38,3.2,2.7,2.3,3.1,2.75,2.38,3.2,2.75,2.35,3.2,2.9,47,2.54,2.41,3.32,3.18,3,2.79,34,2.3,2.15,1.67,1.62,26,0,1.83,1.78,2.19,2.03
E0,02/12/06,Sheffield United,Charlton,2,1,H,0,1,A,P Dowd,26,8,10,4,11,14,12,3,1,1,0,0,2.2,3.1,3.3,2.15,3.15,3.15,2.2,3.15,3.2,2.2,3.1,3,2.2,3.2,2.8,2.1,3.2,3.2,2.2,3,3,2.2,3.2,3,2.1,3.3,3.25,45,2.35,2.19,3.3,3.17,3.4,3.15,33,2.3,2.14,1.7,1.63,25,-0.25,2.02,1.98,1.93,1.89
E0,02/12/06,Wigan,Liverpool,0,4,A,0,4,A,M Riley,15,9,6,6,9,14,8,2,2,2,0,0,3.75,3.2,2,3.5,3.15,2,3.6,3.2,2.05,3.2,3.1,2.1,3,3.2,2.1,3.5,3.2,2,3.5,3.1,1.95,3.75,3.25,1.91,3.4,3.2,2.1,46,3.85,3.46,3.3,3.2,2.1,2.05,34,2.25,2.13,1.7,1.63,25,0,2.7,2.48,1.6,1.47
E0,03/12/06,Everton,West Ham,2,0,H,0,0,D,M Atkinson,8,16,5,11,16,9,3,14,2,2,0,0,1.9,3.25,4,1.85,3.15,4.1,1.9,3.25,4,1.85,3.2,3.8,1.72,3.1,4.5,1.85,3.25,4,1.83,3.2,3.75,1.91,3.2,3.75,1.9,3.2,4,47,2.05,1.9,3.3,3.23,4.43,3.94,31,2.35,2.17,1.7,1.61,25,-0.5,2.1,2.04,1.87,1.83
E0,04/12/06,Man City,Watford,0,0,D,0,0,D,M Clattenburg,14,6,12,4,12,16,9,8,1,3,0,0,1.57,3.6,6,1.6,3.4,5.5,1.62,3.4,5.75,1.65,3.4,4.7,1.61,3.25,5,1.62,3.4,5.25,1.66,3.1,5,1.67,3.25,5,1.55,3.6,6,45,1.67,1.6,3.7,3.47,6.53,5.64,31,2.25,2.11,1.75,1.64,25,-0.75,1.75,1.74,2.15,2.11
E0,05/12/06,Charlton,Blackburn,1,0,H,0,0,D,C Foy,13,5,10,3,10,12,5,4,1,2,0,0,2.5,3.1,2.8,2.45,3.15,2.65,2.5,3.1,2.8,2.55,3.1,2.55,2.5,3.2,2.5,2.5,3.2,2.6,2.5,3.1,2.5,2.38,3.2,2.75,2.5,3.25,2.65,49,2.8,2.57,3.3,3.17,2.8,2.61,37,2.4,2.19,1.68,1.6,26,0,2.05,1.92,2,1.89
E0,05/12/06,Tottenham,Middlesbrough,2,1,H,0,0,D,M Halsey,22,6,11,3,10,16,7,5,0,3,1,1,1.72,3.4,5,1.65,3.35,5.1,1.68,3.4,5.25,1.75,3.3,4.2,1.66,3.3,4.5,1.62,3.5,5,1.66,3.3,4.5,1.73,3.4,4.33,1.7,3.4,5,50,1.75,1.67,3.65,3.41,5.9,5.04,37,2.3,2.14,1.7,1.63,26,-0.75,1.95,1.92,2.03,1.96
E0,06/12/06,Newcastle,Reading,3,2,H,1,2,A,R Styles,14,14,8,5,11,13,1,8,1,1,0,0,1.9,3.25,4,1.9,3.2,3.8,2,3.2,3.75,2.1,3.1,3.2,2,3.2,3.2,2,3.25,3.4,2.15,3.1,3,2.1,3.2,3.2,2,3.25,3.6,47,2.15,2.03,3.32,3.22,4,3.48,34,2.35,2.15,1.7,1.61,26,0,1.6,1.47,2.85,2.49
E0,06/12/06,West Ham,Wigan,0,2,A,0,0,D,A Wiley,13,9,6,4,12,16,7,9,0,3,0,0,2,3.3,3.6,1.9,3.2,3.8,1.95,3.25,3.8,1.9,3.2,3.6,1.9,3.2,3.5,1.91,3.2,3.75,1.9,3.2,3.5,2,3.25,3.4,2,3.25,3.6,50,2.02,1.95,3.35,3.25,4.2,3.68,34,2.3,2.08,1.75,1.66,26,-0.5,2.03,2.01,1.91,1.86
E0,09/12/06,Blackburn,Newcastle,1,3,A,0,2,A,D Gallagher,13,16,7,8,10,5,7,4,1,2,1,0,2.15,3.25,3.4,2.05,3.15,3.4,2.1,3.2,3.4,2.1,3.1,3.2,2,3.2,3.2,2.1,3.2,3.2,1.9,3.1,3.6,1.91,3.25,3.75,2.1,3.25,3.3,48,2.18,2.07,3.35,3.21,3.8,3.39,36,2.4,2.19,1.68,1.6,29,0,1.6,1.5,2.7,2.46
E0,09/12/06,Bolton,West Ham,4,0,H,1,0,H,H Webb,17,3,10,1,11,11,4,3,2,2,0,0,1.75,3.3,5,1.7,3.35,4.7,1.8,3.25,4.65,1.8,3.2,4,1.73,3.2,4.33,1.8,3.25,4.2,1.8,3.1,4,1.8,3.2,4.33,1.8,3.3,4.35,49,1.8,1.75,3.5,3.29,5.2,4.63,39,2.25,2.18,1.74,1.61,28,-0.5,1.8,1.77,2.23,2.11
E0,09/12/06,Liverpool,Fulham,4,0,H,0,0,D,U Rennie,32,5,19,3,7,8,14,1,1,1,0,0,1.33,4.5,9.5,1.3,4.75,8.4,1.33,4.5,9,1.35,4.2,7.5,1.36,3.75,8,1.33,4.33,8.5,1.33,4,8,1.33,4.5,8,1.33,4.35,9.5,47,1.35,1.31,5.25,4.5,12,9.67,35,2,1.89,1.98,1.83,28,-1.5,2,1.94,2.04,1.88
E0,09/12/06,Man United,Man City,3,1,H,2,0,H,G Poll,20,15,11,7,15,19,7,4,1,3,0,1,1.36,4.33,9,1.3,4.75,8.4,1.33,4.5,9,1.4,4,6.5,1.36,3.75,8,1.3,4.6,8.5,1.33,4,8,1.33,4,10,1.3,5,9,47,1.4,1.33,5,4.4,11,9.27,33,1.94,1.78,2.04,1.94,24,-1.5,2.17,2.07,1.8,1.77
E0,09/12/06,Middlesbrough,Wigan,1,1,D,0,1,A,S Bennett,13,8,7,3,10,7,7,4,2,1,0,0,2.05,3.2,3.6,1.9,3.2,3.8,2.05,3.2,3.6,2,3.2,3.3,2.1,3.2,3,2,3.25,3.4,2.05,3.1,3.2,2,3.25,3.4,2,3.25,3.5,48,2.25,2.08,3.34,3.22,3.6,3.36,35,2.29,2.1,1.7,1.65,30,0,1.55,1.5,2.62,2.42
E0,09/12/06,Portsmouth,Everton,2,0,H,2,0,H,M Clattenburg,13,12,8,5,20,11,6,4,2,4,0,0,2.2,3.2,3.25,2.25,3.15,2.95,2.2,3.1,3.35,2.15,3.1,3.1,2.1,3.2,3,2.2,3.2,3,2.05,3,3.3,2.1,3.2,3.2,2.2,3.2,3.1,48,2.2,2.11,3.34,3.19,3.65,3.29,36,2.4,2.18,1.68,1.61,30,-0.25,1.87,1.82,2.14,2.03
E0,09/12/06,Tottenham,Charlton,5,1,H,2,1,H,M Dean,13,12,9,3,7,11,5,9,2,4,0,0,1.53,4,6,1.45,4,6.25,1.5,3.75,7,1.6,3.5,5,1.53,3.5,5.5,1.44,4,6.5,1.44,3.6,6.5,1.5,3.75,6,1.5,3.75,6.5,48,1.6,1.49,4.2,3.77,7.5,6.46,34,2.1,1.94,1.9,1.78,28,-1,2.09,2.02,1.86,1.81
E0,09/12/06,Watford,Reading,0,0,D,0,0,D,C Foy,8,6,5,1,14,12,2,5,0,1,0,0,2.6,3.2,2.62,2.6,3.15,2.5,2.7,3.1,2.6,2.55,3.1,2.55,2.75,3,2.38,2.6,3.2,2.5,2.5,3.1,2.5,2.5,3.2,2.6,2.65,3.25,2.5,48,2.81,2.63,3.33,3.17,2.65,2.54,36,2.29,2.16,1.69,1.62,28,0,2.05,1.93,1.92,1.85
E0,10/12/06,Chelsea,Arsenal,1,1,D,0,0,D,A Wiley,20,11,7,4,16,16,4,5,2,2,0,0,1.72,3.4,5,1.65,3.45,4.85,1.72,3.3,5,1.75,3.3,4.2,1.67,3.3,4.5,1.67,3.4,4.75,1.72,3.1,4.5,1.73,3.4,4.33,1.7,3.4,5,49,1.77,1.71,3.6,3.34,6,4.91,36,2.3,2.15,1.66,1.61,28,-0.5,1.78,1.74,2.25,2.12
E0,11/12/06,Sheffield United,Aston Villa,2,2,D,0,1,A,M Halsey,16,7,10,5,11,16,10,4,2,1,0,0,2.62,3.2,2.6,2.75,3.15,2.4,2.75,3.1,2.5,2.7,3,2.5,2.6,3.2,2.38,2.7,3.2,2.38,2.7,3,2.37,2.5,3.2,2.6,2.7,3.2,2.5,44,2.9,2.7,3.33,3.15,2.6,2.49,31,2.35,2.19,1.67,1.59,23,0,2.07,1.96,1.91,1.83
E0,13/12/06,Chelsea,Newcastle,1,0,H,0,0,D,P Dowd,15,6,8,1,16,13,7,2,2,2,0,0,1.2,6,13,1.23,5.75,9,1.2,6,12,1.25,4.8,9.5,1.2,5,11,1.2,5.5,12,1.25,4.5,10,1.22,5,12,1.2,6,12,43,1.25,1.22,6,5.36,17,12.13,34,1.98,1.87,2.03,1.85,23,-1.5,1.83,1.77,2.22,2.06
E0,13/12/06,Wigan,Arsenal,0,1,A,0,0,D,R Styles,15,9,7,3,10,7,4,7,1,0,0,0,4.75,3.5,1.72,4.3,3.35,1.75,4.5,3.4,1.72,4.3,3.4,1.7,3.75,3.3,1.8,4.5,3.3,1.73,4.5,3.3,1.66,4.33,3.2,1.8,4.5,3.4,1.75,44,4.8,4.51,3.6,3.35,1.8,1.75,34,2.2,2.04,1.79,1.68,23,0.5,2.13,2.07,1.83,1.79
E0,16/12/06,Arsenal,Portsmouth,2,2,D,0,1,A,S Bennett,14,7,8,5,13,13,7,4,0,2,0,0,1.4,4.33,7.5,1.4,4.5,6,1.4,4.25,7.5,1.35,4.2,7.5,1.33,4,8,1.4,4,7.25,1.33,4,8,1.36,4.33,7.5,1.4,4,8,50,1.45,1.39,4.5,4.13,10,7.81,35,2.15,1.97,1.85,1.76,27,-1.25,2.05,1.99,1.9,1.89
E0,16/12/06,Aston Villa,Bolton,0,1,A,0,0,D,M Clattenburg,15,7,9,3,16,19,8,2,0,4,0,0,2.4,3.2,2.87,2.15,3.15,3.15,2.3,3.1,3.1,2.1,3.1,3.2,2.2,3,3,2.25,3.2,2.88,2.15,3,3.1,2.2,3.2,3,2.2,3.2,3.1,50,2.4,2.27,3.25,3.14,3.35,3.06,36,2.3,2.17,1.67,1.6,28,0,1.79,1.66,2.25,2.14
E0,16/12/06,Charlton,Liverpool,0,3,A,0,1,A,H Webb,7,22,2,10,9,5,2,8,1,1,0,0,6,3.8,1.53,5.5,3.4,1.6,5.75,3.6,1.58,4.5,3.5,1.65,5,3.25,1.61,5.5,3.6,1.57,5.5,3.3,1.57,5,3.5,1.62,6,3.6,1.55,50,6.5,5.66,3.8,3.57,1.65,1.58,36,2.3,2.11,1.74,1.64,27,1,1.9,1.86,2.07,2.01
E0,16/12/06,Newcastle,Watford,2,1,H,0,0,D,M Atkinson,11,11,6,8,7,18,4,8,0,0,0,0,1.72,3.4,5,1.6,3.4,5.5,1.65,3.4,5.5,1.6,3.5,4.9,1.57,3.25,5.5,1.67,3.3,5,1.61,3.3,5,1.73,3.4,4.33,1.75,3.25,5,49,1.75,1.66,3.51,3.4,6,5.25,35,2.25,2.07,1.8,1.67,27,-0.75,2.12,2.06,1.89,1.83
E0,16/12/06,Reading,Blackburn,1,2,A,1,0,H,G Poll,10,10,5,7,17,8,9,3,1,2,0,0,2.1,3.25,3.4,2,3.15,3.55,2.1,3.2,3.5,1.9,3.2,3.6,1.83,3.2,3.75,2,3.2,3.5,1.9,3.1,3.6,2,3.25,3.4,2,3.25,3.6,50,2.15,2.02,3.32,3.23,3.8,3.51,35,2.3,2.18,1.69,1.59,28,0,1.5,1.45,2.75,2.54
E0,16/12/06,Wigan,Sheffield United,0,1,A,0,1,A,P Walton,14,11,6,7,10,12,6,2,0,2,0,0,1.8,3.4,4.33,1.85,3.25,4,1.83,3.3,4.25,1.85,3.2,3.8,1.66,3.3,4.5,1.8,3.4,4,1.83,3,4,1.83,3.25,4,1.85,3.2,4.35,50,1.93,1.82,3.43,3.27,5,4.23,35,2.2,2.11,1.7,1.64,27,-0.5,1.95,1.9,2.03,1.97
E0,17/12/06,Everton,Chelsea,2,3,A,1,0,H,M Halsey,3,18,1,9,17,8,5,6,1,1,0,0,5.5,3.8,1.57,6,3.5,1.55,6.25,3.6,1.55,5,3.7,1.55,5.5,3.25,1.57,6,3.5,1.53,6,3.4,1.5,6,3.4,1.57,7,3.6,1.5,48,7.5,6.18,3.8,3.58,1.57,1.54,35,2.29,2.12,1.72,1.64,27,1,1.87,1.83,2.06,2.02
E0,17/12/06,Man City,Tottenham,1,2,A,0,2,A,R Styles,10,11,4,7,13,11,6,3,1,0,0,0,2.5,3.2,2.75,2.35,3.15,2.8,2.4,3.2,2.8,2.4,3.1,2.7,2.2,3.2,2.8,2.3,3.2,2.8,2.37,3,2.7,2.38,3.2,2.75,2.5,3.25,2.65,50,2.6,2.4,3.33,3.18,3,2.79,35,2.4,2.16,1.7,1.6,28,0,1.86,1.78,2.14,2
E0,17/12/06,West Ham,Man United,1,0,H,0,0,D,P Dowd,10,19,4,11,25,10,1,11,3,2,0,0,6.5,4,1.44,6.5,3.85,1.45,6.75,4.2,1.45,6,3.9,1.45,7,3.75,1.4,6.5,3.9,1.44,7,3.75,1.4,7,3.75,1.44,7,4,1.45,50,8,6.93,4.33,3.94,1.5,1.45,37,2.02,1.89,1.94,1.84,28,1,2.05,2,1.9,1.85
E0,18/12/06,Fulham,Middlesbrough,2,1,H,2,0,H,M Dean,11,16,6,10,19,16,5,6,0,0,0,0,2.25,3.2,3.1,2.05,3.15,3.4,2.1,3.2,3.4,2.1,3.1,3.2,2,3.2,3.2,2.1,3.2,3.2,2.1,3.1,3.1,2.1,3.2,3.2,2.1,3.25,3.3,44,2.2,2.1,3.32,3.2,3.8,3.32,30,2.25,2.13,1.73,1.62,25,-0.25,1.88,1.85,2.06,2.03
