Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5
N1,17/05/03,Vitesse,Twente,0,1,A,0,0,D,1.57,3.5,5,1.55,3.6,5,1.45,3.8,5.4,1.57,3.75,4.5,1.66,3.5,4.2,1.55,2.15,,
N1,17/05/03,Willem II,Excelsior,2,1,H,0,1,A,1.67,3.5,4.2,1.6,3.6,4.65,,,,1.62,3.75,4.33,1.61,3.5,4.5,1.5,2.25,,
N1,17/05/03,Zwolle,Heerenveen,0,1,A,0,1,A,2.38,3.5,2.38,2.4,3.5,2.4,2.2,3.2,2.7,2.38,3.5,2.38,2.37,3.5,2.37,1.55,2.15,,
N1,18/05/03,Ajax,Graafschap,7,1,H,2,1,H,1.04,9,19,1.05,8,19,1.07,7,18,1.07,7.5,17,1.07,7.5,17,1.6,2.05,,
N1,18/05/03,Feyenoord,PSV Eindhoven,3,1,H,2,0,H,2.25,3.2,2.75,2.25,3.2,2.75,2.3,3.1,2.6,2.3,3.25,2.63,2.25,3.25,2.7,1.65,1.95,,
N1,18/05/03,Groningen,AZ Alkmaar,1,0,H,0,0,D,2,3.5,2.9,1.86,3.5,3.25,,,,1.85,3.4,3.4,1.83,3.5,3.4,1.6,2.05,,
N1,18/05/03,Waalwijk,NAC Breda,2,3,A,0,0,D,1.91,3.4,3.25,1.85,3.4,3.5,1.85,3.2,3.5,1.85,3.4,3.4,1.83,3.4,3.5,1.6,2.05,,
N1,25/05/03,Excelsior,Vitesse,4,4,D,2,2,D,,,,2.9,3.4,2.1,2.9,3.3,2.1,,,,2.62,3.3,2.25,1.65,1.95,,
N1,25/05/03,Graafschap,Groningen,1,0,H,1,0,H,2.375,3.5,2.375,2.58,3.4,2.3,2.4,3.2,2.4,2.4,3.4,2.4,2.5,3.3,2.37,1.7,1.9,,
N1,25/05/03,Heerenveen,Roosendaal,6,0,H,4,0,H,1.5,3.6,5.5,1.4,4,6.8,,,,1.4,3.75,7,1.5,3.6,5.5,1.6,2.05,,
N1,25/05/03,NAC Breda,AZ Alkmaar,4,0,H,2,0,H,1.5,3.6,5.5,1.5,3.8,5.5,,,,1.444,3.75,6,1.53,3.6,5,1.7,1.9,,
N1,25/05/03,Nijmegen,Zwolle,0,0,D,0,0,D,1.5,3.6,5.5,1.48,3.8,5.6,1.45,3.8,5.4,1.5,3.6,5.5,1.5,3.8,5,1.7,1.9,,
N1,25/05/03,PSV Eindhoven,Utrecht,2,0,H,2,0,H,1.2,5,11,1.2,5.6,9.6,1.2,5,10,1.2,5.5,9,1.2,5,11,1.85,1.75,,
N1,25/05/03,Roda JC,Waalwijk,1,0,H,1,0,H,1.727,3.4,4,1.74,3.35,4.1,1.85,3.1,3.6,1.75,3.5,3.75,1.8,3.3,3.75,1.55,2.15,,
N1,25/05/03,Twente,Ajax,1,2,A,0,0,D,6,4,1.4,5.85,4.15,1.42,8,4.2,1.3,5.5,4,1.444,5,3.8,1.5,1.4,2.5,,
N1,25/05/03,Willem II,Feyenoord,1,1,D,1,0,H,6,3.75,1.444,5.9,4,1.43,6,3.9,1.4,5.5,4,1.444,5,3.8,1.5,1.5,2.25,,
N1,29/05/03,Ajax,Heerenveen,3,0,H,1,0,H,1.2,5.5,9,1.25,4.8,9,1.25,5,7,1.35,4.1,6.5,,,,,,,
N1,29/05/03,AZ Alkmaar,Excelsior,4,1,H,2,0,H,2,3.4,3,2.05,3.7,2.75,2.3,3.2,2.5,2.3,3.3,2.5,,,,,,,
N1,29/05/03,Feyenoord,Roda JC,3,1,H,2,0,H,1.83,2.87,4.33,1.7,3.25,4.5,,,,1.8,2.8,4.33,1.85,2.8,4.2,,,,
N1,29/05/03,Groningen,PSV Eindhoven,0,0,D,0,0,D,7,3,1.53,7.5,2.85,1.57,,,,10,2.62,1.5,7.5,3,1.5,,,,
N1,29/05/03,Roosendaal,NAC Breda,1,2,A,0,1,A,3.6,3.4,1.8,3.8,3.35,1.8,,,,3.6,3.5,1.73,3.75,2.9,1.9,,,,
N1,29/05/03,Utrecht,Twente,3,2,H,0,1,A,1.9,3.25,3.4,1.91,3.3,3.4,,,,1.91,3.2,3.25,2,3.3,3,,,,
N1,29/05/03,Vitesse,Willem II,2,0,H,0,0,D,1.53,3.6,5,1.5,4,5,,,,1.4,4.33,5,1.5,3.75,5
N1,29/05/03,Waalwijk,Nijmegen,0,1,A,0,0,D,2,3.5,3,2,3.3,3.15,,,,2.1,3.4,2.7,2,3.2,3.1
N1,29/05/03,Zwolle,Graafschap,2,1,H,2,0,H,1.66,3.75,3.8,1.7,3.75,3.8,,,,1.67,4,3.4,1.75,3.4,3.65
