Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,HBP,ABP,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA
SC0,27/04/01,Kilmarnock,Hearts,1,1,D,0,0,D,6867,Douglas McDonald,15,2,7,1,2,0,5,3,16,12,1,3,1,2,0,0,10,20,2.15,3.1,3.05,2.3,2.9,2.5,2.25,3.2,2.75,2.2,3.25,2.75,2.25,3.2,2.75
SC0,28/04/01,Dundee United,Motherwell,1,0,H,1,0,H,5928,John Underhill,10,2,5,0,0,0,6,3,11,18,3,4,1,3,0,1,10,55,1.8,3.3,3.55,2,2.9,3,1.91,3.5,3.2,1.91,3.5,3.2,1.9,3.5,3.2
SC0,28/04/01,Dunfermline,St Mirren,1,2,A,0,2,A,5058,Alan Freeland,18,11,6,6,3,1,5,6,13,9,1,1,2,3,0,0,20,30,1.6,3.55,4.75,1.6,3.3,4,1.67,3.4,4.33,1.67,3.4,4.33,1.66,3.4,4.33
SC0,28/04/01,St Johnstone,Aberdeen,0,3,A,0,2,A,3611,Michael McCurry,4,7,0,3,0,0,2,3,16,15,2,6,1,2,0,0,10,20,2.2,3.05,3,2.1,2.9,2.9,2.2,3.25,2.75,2.2,3.25,2.75,2.2,3.25,2.75
SC0,29/04/01,Dundee,Hibernian,0,2,A,0,0,D,6659,David Somers,10,8,2,5,0,0,5,2,12,17,5,3,1,1,0,0,10,10,2.7,3.1,2.3,2.4,2.9,2.4,2.75,3.2,2.25,2.7,3.2,2.25,2.5,3.1,2.5
SC0,29/04/01,Rangers,Celtic,0,3,A,0,0,D,50057,Stuart Dougal,13,7,4,6,0,0,3,3,18,19,1,3,3,1,0,0,30,10,2.4,3.2,2.6,2.2,2.9,2.7,2.37,3.2,2.6,2.4,3.2,2.6,2.37,3.1,2.62
SC0,05/05/01,Dundee,Kilmarnock,2,1,H,1,0,H,6261,Alan Freeland,11,7,5,1,0,0,8,0,7,11,4,7,1,3,0,0,10,30,2.45,3.1,2.55,2.4,2.9,2.4,2.4,3.25,2.5,2.5,3.25,2.4,2.4,3.25,2.5
SC0,05/05/01,Hearts,Rangers,1,4,A,0,1,A,15158,Hugh Dallas,12,24,5,12,0,2,6,5,11,18,2,4,1,1,1,1,35,35,3.6,3.2,1.85,3,2.9,2,4,3.6,1.67,3.5,3.4,1.83,3.6,3.3,1.83
SC0,05/05/01,Motherwell,Aberdeen,0,2,A,0,1,A,3905,I. M. Fyfe ,21,15,10,8,1,0,7,4,18,17,2,5,0,1,0,0,0,10,2.25,3,2.9,2.3,2.9,2.5,2.4,3.25,2.5,2.4,3.25,2.5,2.4,3.25,2.5
SC0,05/05/01,St Johnstone,St Mirren,2,2,D,1,2,A,4119,Douglas McDonald,19,9,7,6,1,0,7,2,18,9,3,5,4,2,0,1,40,45,1.95,3.3,3.25,2,3,2.9,2.25,3.5,2.5,2,3.5,3,2.2,3.25,2.75
SC0,06/05/01,Dundee United,Dunfermline,1,0,H,1,0,H,6679,Willie Young,11,6,7,2,1,0,6,2,14,16,2,1,1,0,0,0,10,0,1.72,3.4,4,1.7,3.1,3.8,1.57,3.75,4.5,1.62,3.5,4.5,1.66,3.4,4.33
SC0,06/05/01,Hibernian,Celtic,2,5,A,0,2,A,8728,John Rowbotham,16,11,8,10,1,0,0,8,9,16,1,1,2,1,0,1,20,35,3.4,3.1,2,2.9,2.9,2.1,3.75,3.5,1.73,3.75,3.5,1.75,4,3.4,1.72
SC0,12/05/01,Dunfermline,Motherwell,1,2,A,1,2,A,2610,John Underhill,10,10,1,5,1,0,5,2,10,13,3,4,0,0,1,0,25,0,2.03,3.1,3.25,2,2.9,3,1.8,3.25,3.75,2,3.2,3.2,2.1,3.2,3
SC0,12/05/01,Rangers,Kilmarnock,5,1,H,1,0,H,46577,Michael McCurry,16,7,11,4,0,0,5,6,5,5,5,1,0,1,0,0,0,10,1.35,4.3,6.75,1.3,4,7,1.4,4.33,5.5,1.36,4,7,1.33,4,8
SC0,12/05/01,St Johnstone,Dundee United,2,3,A,2,0,H,6748,Alan Freeland,4,8,3,5,0,0,4,4,15,13,3,4,3,2,1,0,55,20,2.45,3.4,2.37,2.3,3,2.4,2.75,3.25,2.2,2.6,3.4,2.25,2.62,3.3,2.25
SC0,12/05/01,St Mirren,Aberdeen,2,1,H,2,1,H,5780,Kenny Clark,16,5,11,1,0,0,3,2,10,14,5,2,0,0,0,1,0,25,1.92,3.4,3.2,1.9,3,3.1,2.1,3.5,2.75,1.91,3.5,3.2,1.9,3.6,3.1
SC0,13/05/01,Celtic,Dundee,0,2,A,0,2,A,59211,Tom Brown,15,5,5,3,0,0,15,2,13,13,5,1,1,3,0,1,10,55,1.2,5.3,9.75,1.2,4.7,9,1.25,5,8,1.25,5,8,1.2,5.5,9
SC0,13/05/01,Hibernian,Hearts,0,0,D,0,0,D,9000,Stuart Dougal,16,5,3,1,2,1,7,4,14,22,2,3,3,2,0,1,30,45,1.95,3.3,3.2,2.1,2.9,2.9,2.25,3.5,2.5,2.05,3.4,3,2,3.3,3.1
SC0,20/05/01,Aberdeen,Dundee United,1,2,A,0,2,A,11633,Stuart Dougal,11,12,5,6,0,1,6,4,4,17,2,5,1,3,0,0,10,30,1.9,3.2,3.5,1.8,3,3.5,1.8,3.5,3.5,1.83,3.4,3.5,1.83,3.4,3.5
SC0,20/05/01,Dunfermline,St Johnstone,0,0,D,0,0,D,4607,Hugh Dallas,9,5,3,0,2,0,2,5,10,17,2,2,3,1,0,0,30,10,2.15,3,3.05,2.1,2.9,2.9,2.2,3.25,2.75,2.2,3.2,2.8,2.2,3.25,2.75
SC0,20/05/01,Hearts,Dundee,2,0,H,0,0,D,13554,John Rowbotham,11,8,7,3,0,0,7,5,14,7,8,1,0,1,0,0,0,10,1.68,3.45,4.1,,,,1.57,3.75,4.5,1.57,3.75,4.5,1.57,3.75,4.5
SC0,20/05/01,Kilmarnock,Celtic,1,0,H,0,0,D,12675,John Underhill,5,11,3,3,1,0,3,4,11,16,3,6,1,1,0,0,10,10,3.5,3.3,1.85,,,,3,3.4,2,3,3.75,1.9,3,3.75,1.9
SC0,20/05/01,Motherwell,St Mirren,3,3,D,1,1,D,4158,Willie Young,19,12,8,7,1,0,7,2,13,3,4,2,1,0,0,1,10,25,1.8,3.4,3.65,1.65,3.2,3.8,1.8,3.5,3.5,1.8,3.5,3.5,1.8,3.6,3.4
SC0,20/05/01,Rangers,Hibernian,4,0,H,2,0,H,47023,Douglas McDonald,20,6,12,1,0,0,9,2,12,11,4,2,1,0,0,0,10,0,1.42,3.8,6.35,1.45,3.5,5,1.44,4,5.5,1.4,3.75,7,1.4,3.75,7
