Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA
SC0,23/12/06,Hibernian,St Mirren,5,1,H,2,1,H,C Thomson,17,4,11,2,16,10,6,1,0,1,0,0,1.57,3.4,6,1.55,3.55,5.45,1.55,3.5,5.5,1.55,3.5,4.8,1.53,3.5,5.5,1.5,3.5,6.6,1.53,3.5,5.5,1.57,3.5,5.5,1.55,3.4,5.5,37,1.57,1.53,3.75,3.56,7,5.87,25,1.91,1.79,2,1.91,19,-1,1.9,1.85,2.1,1.97
SC0,23/12/06,Kilmarnock,Motherwell,1,2,A,1,2,A,B Winter,10,7,2,4,17,13,9,2,1,3,1,2,1.61,3.6,5,1.6,3.45,5.15,1.6,3.5,5,1.65,3.3,4.4,1.62,3.25,5,1.62,3.4,5.25,1.61,3.3,5,1.62,3.5,5,1.6,3.4,5,37,1.68,1.62,3.6,3.45,5.45,5.02,25,1.8,1.7,2.25,2.04,17,-0.5,1.98,1.92,1.95,1.93
SC0,26/12/06,Aberdeen,Kilmarnock,3,1,H,2,0,H,W Collum,14,2,8,1,9,20,7,3,1,3,0,0,1.8,3.4,3.8,1.85,3.3,3.75,1.8,3.3,3.85,1.8,3.1,3.8,1.8,3.3,3.75,1.8,3.25,4.2,1.8,3.3,3.75,1.83,3.25,3.75,1.8,3.25,4,39,1.85,1.78,3.44,3.28,5,4.17,26,1.91,1.8,2.03,1.91,19,-0.5,1.88,1.85,2.05,2.01
SC0,26/12/06,Celtic,Dundee United,2,2,D,0,1,A,B Winter,9,8,4,2,10,16,10,1,0,3,0,0,1.12,6.5,17,1.13,6.5,14,1.15,5.5,15,1.17,5.5,11,1.17,5.5,12,1.14,6.25,15,1.16,5.5,12,1.17,5.5,13,1.17,6,11,36,1.22,1.16,6.5,5.86,17,13.72,23,1.64,1.57,2.36,2.21,10,-1.75,1.95,1.92,1.97,1.93
SC0,26/12/06,Dunfermline,Motherwell,0,2,A,0,1,A,B Winter,9,8,4,2,10,16,10,1,0,3,0,0,2.5,3.25,2.5,2.3,3.2,2.75,2.5,3.15,2.5,2.4,3,2.6,2.5,3.2,2.5,2.5,3.2,2.6,2.37,3.3,2.5,2.5,3.4,2.5,2.4,3.2,2.6,38,2.7,2.46,3.29,3.19,2.76,2.58,26,2.1,1.94,1.85,1.77,19,0,1.95,1.84,2,1.9
SC0,26/12/06,Hearts,Hibernian,3,2,H,1,0,H,M McCurry,10,10,8,5,18,21,4,4,2,4,0,1,2.1,3.2,3.2,1.9,3.3,3.55,2.05,3.2,3.15,2.1,3.1,3,2.1,3.2,3,2.1,3.2,3.2,2.1,3.2,3,2.2,3.2,3,2.1,3.1,3.2,38,2.23,2.11,3.25,3.19,3.47,3.16,25,1.91,1.81,2,1.91,18,0,1.6,1.52,2.5,2.34
SC0,26/12/06,St Mirren,Falkirk,1,0,H,0,0,D,S Conroy,4,12,2,6,15,11,4,9,1,2,0,0,2.3,3.25,2.75,2.35,3.2,2.7,2.35,3.2,2.65,2.3,3,2.7,2.25,3.5,2.5,2.3,3.2,2.8,2.37,3.3,2.5,2.25,3.4,2.75,2.35,3.2,2.65,37,2.7,2.41,3.5,3.21,2.8,2.63,25,2.2,1.98,1.82,1.74,19,0,1.96,1.84,2,1.92
SC0,27/12/06,Inverness C,Rangers,2,1,H,1,1,D,C Thomson,15,12,8,4,15,9,6,4,2,2,0,0,6.5,3.5,1.5,6.4,3.8,1.45,6.2,3.5,1.5,4.8,3.5,1.55,6,3.75,1.44,6.5,3.6,1.5,5,3.6,1.53,6,3.75,1.5,6.5,4,1.4,33,7.5,6.25,4,3.65,1.56,1.49,22,1.9,1.81,1.98,1.89,17,1,1.83,1.78,2.1,2.03
SC0,30/12/06,Dundee United,Aberdeen,3,1,H,0,0,D,J Underhill,11,6,5,4,14,10,5,4,3,2,0,1,2.62,3.2,2.37,2.8,3.2,2.25,2.8,3.25,2.3,2.7,3,2.3,2.75,3.2,2.25,2.7,3.2,2.38,2.75,3.2,2.25,2.75,3.4,2.25,2.65,3.2,2.35,40,3,2.75,3.4,3.22,2.51,2.31,28,2.15,1.97,1.85,1.76,20,0,2.1,2.03,1.78,1.7
SC0,30/12/06,Falkirk,Inverness C,3,1,H,3,0,H,M Tumilty,14,3,6,2,6,16,3,5,1,3,0,1,2,3.25,3.25,1.95,3.25,3.4,2.05,3.25,3.3,2.1,3,3.1,2.1,3.2,3,2.1,3.2,3.2,2.05,3.2,3.1,2,3.25,3.25,2,3.25,3.25,37,2.33,2.06,3.35,3.22,3.45,3.26,26,2.15,2,1.75,1.71,18,0,1.6,1.53,2.45,2.32
SC0,30/12/06,Hibernian,Dunfermline,2,0,H,0,0,D,I Brines,18,3,3,1,7,26,3,1,0,4,0,0,1.33,4.2,8,1.37,4,7.5,1.4,4,7.5,1.37,3.8,7,1.4,3.75,7,1.4,4,7.5,1.36,4,7,1.4,3.75,7.5,1.4,3.75,7.5,41,1.4,1.37,4.5,4.04,9.35,7.64,29,1.74,1.63,2.25,2.11,20,-1.5,2.05,2,1.91,1.82
SC0,30/12/06,Kilmarnock,Hearts,0,0,D,0,0,D,D McDonald,12,17,3,6,20,11,4,9,1,1,0,0,2.6,3.2,2.4,2.55,3.2,2.45,2.7,3.25,2.4,2.7,3,2.3,2.6,3.2,2.37,2.7,3.2,2.38,2.7,3.3,2.2,2.5,3.4,2.5,2.65,3.2,2.35,40,3.05,2.73,3.4,3.23,2.5,2.35,28,1.95,1.84,1.97,1.86,20,0.25,1.84,1.8,2.12,2.07
SC0,30/12/06,Motherwell,Celtic,1,1,D,0,1,A,C Richmond,10,12,7,5,11,9,4,4,0,1,0,0,9.5,4.5,1.33,8.25,4.5,1.3,8.5,4.5,1.33,8,4.2,1.3,8,4,1.33,9,4.5,1.3,8.5,4.33,1.28,9,4.5,1.29,8,4.35,1.3,37,10,8.6,5,4.46,1.4,1.31,29,1.65,1.57,2.4,2.22,17,1.5,1.78,1.74,2.19,2.09
SC0,30/12/06,Rangers,St Mirren,1,1,D,1,1,D,E Smith,12,8,6,4,15,11,10,0,1,1,0,0,1.2,5,12,1.2,5.5,10.5,1.2,5.5,11,1.2,5,10,1.22,5,10,1.2,5.6,11,1.14,6,12,1.2,5,13,1.2,5,12,38,1.22,1.2,6,5.4,15,11.81,27,1.7,1.59,2.3,2.16,15,-1.75,2.01,1.94,1.96,1.91
SC0,01/01/07,Dundee United,Falkirk,1,5,A,1,2,A,D McDonald,12,8,5,8,12,10,6,3,1,1,0,0,2.1,3.25,3,2.05,3.2,3.2,2.1,3.25,3,1.9,3.2,3.4,1.9,3.25,3.4,2.1,3.2,3.2,2,3.3,3.1,2,3.25,3.4,2,3.25,3.25,39,2.25,2.06,3.4,3.24,3.5,3.23,24,2.15,1.97,1.85,1.74,18,-0.25,1.94,1.91,2,1.95
SC0,01/01/07,Inverness C,St Mirren,2,1,H,2,0,H,A Freeland,8,5,5,4,13,7,5,5,2,0,0,0,2,3.25,3.25,2,3.2,3.35,2,3.25,3.25,2.1,3.2,2.9,2.1,3.2,3,2,3.25,3.4,2,3.3,3.1,2,3.25,3.25,2,3.25,3.25,39,2.15,2.04,3.4,3.23,3.55,3.27,24,2.2,2.01,1.8,1.7,19,0,1.6,1.49,2.7,2.45
SC0,02/01/07,Celtic,Kilmarnock,2,0,H,1,0,H,S Conroy,17,7,6,1,8,14,7,7,0,1,0,0,1.2,5.5,11,1.2,5,12.5,1.2,5.25,11,1.2,5,10,1.2,5,11,1.2,5.5,12,1.2,5,11,1.2,5.5,12,1.2,5,12,36,1.25,1.2,5.6,5.25,15,11.37,21,1.61,1.53,2.4,2.24,16,-1.5,1.99,1.92,1.97,1.91
SC0,02/01/07,Dunfermline,Hearts,0,1,A,0,1,A,C Thomson,7,12,3,5,11,9,3,13,2,0,0,0,4,3.5,1.72,4.35,3.4,1.7,4.5,3.4,1.68,4.4,3.3,1.65,4.5,3.3,1.66,4.75,3.4,1.67,4.8,3.4,1.6,5,3.2,1.67,4.5,3.4,1.65,36,5.35,4.64,3.6,3.42,1.73,1.67,20,1.85,1.77,2.01,1.9,17,0.75,1.93,1.91,2,1.95
SC0,02/01/07,Hibernian,Aberdeen,0,0,D,0,0,D,B Winter,13,5,5,4,19,18,4,3,2,1,0,0,2.1,3.25,3,2.15,3.25,2.95,2.15,3.2,3,2.1,3.2,2.9,2.25,3.2,2.75,2.25,3.2,2.88,2.15,3.25,2.87,2.25,3.25,2.75,2.1,3.25,3,37,2.26,2.16,3.4,3.24,3.3,2.98,20,1.9,1.8,2.05,1.88,18,-0.25,1.9,1.85,2.04,2
SC0,02/01/07,Motherwell,Rangers,0,1,A,0,0,D,M McCurry,11,11,8,6,13,10,5,6,0,0,1,1,5.5,3.5,1.53,5.5,3.65,1.53,6,3.75,1.5,4.8,3.5,1.55,5.5,3.5,1.53,6.5,4,1.44,6,3.75,1.44,6.5,3.75,1.44,6.5,3.75,1.45,36,6.6,6.05,4.17,3.72,1.6,1.49,20,1.7,1.65,2.2,2.05,18,1,1.9,1.81,2.1,1.99
SC0,13/01/07,Aberdeen,Inverness C,1,1,D,0,0,D,M McCurry,5,10,2,3,14,15,3,5,1,0,0,0,1.72,3.4,4.33,1.65,3.4,4.75,1.68,3.3,4.6,1.7,3.2,4.2,1.66,3.3,4.5,1.7,3.4,4.5,1.72,3.2,4.33,1.67,3.25,5,1.75,3.25,4.35,38,1.8,1.7,3.5,3.35,5.15,4.6,28,2.09,1.87,1.92,1.83,19,0,1.3,1.27,3.75,3.34
SC0,13/01/07,Falkirk,Dunfermline,1,0,H,0,0,D,E Smith,6,4,5,1,13,14,2,6,0,4,0,0,1.72,3.4,4.33,1.6,3.45,5.15,1.65,3.4,4.6,1.6,3.4,4.6,1.66,3.3,4.5,1.67,3.5,4.6,1.66,3.4,4.33,1.67,3.25,5,1.6,3.4,5,39,1.73,1.65,3.5,3.41,6,4.88,28,2.05,1.91,1.88,1.79,18,0,1.3,1.23,3.95,3.64
SC0,13/01/07,Rangers,Dundee United,5,0,H,2,0,H,C MacKay,12,6,7,3,9,17,6,4,1,1,0,0,1.33,4,8.5,1.3,4.5,8.5,1.3,4.5,8,1.35,4,7,1.33,4,8,1.3,4.5,9,1.33,4,8,1.29,4.5,10,1.35,4,7.5,38,1.36,1.32,4.6,4.34,10.5,8.53,27,1.73,1.67,2.1,2.02,17,0,1.1,1.06,7.8,6.9
SC0,14/01/07,Hearts,Celtic,1,2,A,1,0,H,K Clarke,11,11,7,9,10,27,6,3,1,1,0,0,4,3.3,1.9,4,3.3,1.8,3.8,3.3,1.85,3,3.1,2.1,3.5,3.2,1.9,3.6,3.3,1.91,3.5,3.2,1.9,3.5,3.25,1.91,3.75,3.25,1.85,37,4,3.67,3.3,3.24,2.1,1.92,27,2,1.91,1.92,1.79,18,0,3,2.66,1.6,1.41
SC0,15/01/07,Kilmarnock,Hibernian,0,2,A,0,0,D,C Richmond,9,12,4,6,19,21,4,5,3,5,1,0,2.7,3.25,2.5,2.4,3.2,2.6,2.5,3.25,2.5,2.4,3,2.6,2.37,3.2,2.6,2.5,3.3,2.5,2.3,3.2,2.62,2.6,3.2,2.5,2.4,3.2,2.6,35,2.85,2.58,3.25,3.2,2.7,2.5,25,1.83,1.74,2.1,1.97,17,0,2.1,1.98,1.87,1.79
SC0,20/01/07,Celtic,St Mirren,5,1,H,1,0,H,C Thomson,13,4,6,2,4,9,6,0,0,1,0,0,1.12,6.5,15,1.13,6.5,14,1.15,6,15,1.15,6,12,1.14,6,12,1.14,6.6,13,1.14,5.5,15,1.14,6,15,1.14,6,13,40,1.17,1.14,6.95,6.14,21,14.59,29,1.6,1.49,2.6,2.38,17,-1.75,1.86,1.84,2.09,2.02
SC0,20/01/07,Hearts,Falkirk,1,0,H,0,0,D,S Conroy,13,10,5,4,10,12,0,5,2,1,0,1,1.61,3.6,4.5,1.6,3.5,5,1.6,3.5,5,1.55,3.5,4.8,1.53,3.5,5.5,1.57,3.5,5.5,1.61,3.3,5,1.62,3.5,5,1.6,3.4,5,43,1.66,1.59,3.65,3.48,6,5.2,29,2.04,1.9,1.91,1.81,22,-0.75,1.9,1.84,2.05,2.02
SC0,20/01/07,Kilmarnock,Dundee United,1,0,H,0,0,D,M Tumilty,9,6,4,4,18,20,6,3,0,2,0,0,2,3.25,3.25,1.9,3.3,3.55,2,3.2,3.3,1.9,3.1,3.5,1.83,3.2,3.75,1.91,3.25,3.75,1.83,3.3,3.6,2,3.25,3.4,2,3.25,3.25,43,2.25,1.98,3.4,3.23,3.8,3.4,28,1.95,1.8,2.1,1.91,22,0,1.5,1.47,2.63,2.45
SC0,21/01/07,Dunfermline,Rangers,0,1,A,0,1,A,J Underhill,6,14,4,9,9,8,7,6,4,3,0,0,8,4.5,1.36,7.5,4.25,1.35,7,4.25,1.35,7,4,1.35,7,3.75,1.4,7.5,4.2,1.36,7.5,4.2,1.33,8,4.5,1.33,7.5,4,1.35,40,8.5,7.53,4.5,4.16,1.41,1.37,28,1.75,1.65,2.23,2.06,20,1.25,1.96,1.91,2,1.95
SC0,21/01/07,Inverness C,Hibernian,3,0,H,3,0,H,W Collum,12,4,7,1,12,10,3,4,0,3,0,0,2.6,3.2,2.4,2.55,3.2,2.45,2.6,3.2,2.4,2.4,3,2.6,2.5,3.2,2.5,2.6,3.2,2.5,2.5,3.3,2.37,2.75,3.2,2.38,2.75,3.2,2.25,42,2.8,2.59,3.3,3.19,2.7,2.46,29,1.95,1.88,2,1.83,22,0,2.14,1.99,2,1.79
SC0,27/01/07,Dundee United,Dunfermline,0,0,D,0,0,D,D McDonald,13,4,5,0,17,17,4,3,2,3,0,0,1.66,3.5,4.33,1.7,3.3,4.5,1.7,3.4,4.25,1.8,3.2,3.7,1.66,3.3,4.5,1.73,3.4,4.33,1.72,3.25,4.2,1.8,3.4,4,1.65,3.4,4.5,42,1.8,1.71,3.5,3.35,5,4.44,30,2.06,1.93,1.86,1.78,21,-0.75,2.09,2.05,1.85,1.83
SC0,27/01/07,Falkirk,Kilmarnock,0,2,A,0,2,A,C Thomson,5,10,3,4,5,13,5,3,0,3,0,0,2.1,3.25,3.1,2,3.25,3.3,2,3.25,3.25,2,3.2,3.1,2.1,3.2,3,2.1,3.2,3.2,2,3.2,3.2,2.1,3.2,3.2,2.1,3.25,3,43,2.3,2.09,3.3,3.22,3.45,3.14,30,2.05,1.92,1.9,1.77,21,0,1.67,1.55,2.4,2.29
SC0,27/01/07,Hibernian,Motherwell,2,0,H,0,0,D,M McCurry,10,2,7,1,14,14,4,4,0,0,0,0,1.57,3.6,5,1.65,3.4,4.75,1.6,3.4,5,1.6,3.5,4.4,1.61,3.5,4.5,1.62,3.5,5,1.66,3.3,4.5,1.62,3.5,5,1.55,3.25,5.5,43,1.67,1.6,3.7,3.44,6,5.22,30,1.8,1.71,2.2,2.02,21,0,1.25,1.21,4.1,3.81
SC0,27/01/07,Rangers,Hearts,0,0,D,0,0,D,C Richmond,10,9,5,3,15,18,11,3,1,1,0,0,1.66,3.6,5,1.6,3.5,5,1.6,3.4,5,1.6,3.5,4.4,1.61,3.25,5,1.62,3.5,5,1.61,3.3,5,1.62,3.5,5,1.6,3.4,5,42,1.75,1.65,3.6,3.4,5.5,4.9,29,2.04,1.89,1.9,1.82,20,-0.75,2.04,1.99,1.9,1.87
SC0,27/01/07,St Mirren,Aberdeen,0,2,A,0,2,A,K Clarke,2,8,0,5,10,12,5,5,0,1,0,0,2.75,3.25,2.25,2.85,3.2,2.25,2.75,3.25,2.25,2.6,3.2,2.3,2.6,3.2,2.37,2.8,3.25,2.3,2.7,3.25,2.25,2.75,3.2,2.25,2.75,3.2,2.25,43,3.12,2.82,3.3,3.22,2.38,2.25,30,2.25,2.04,1.75,1.67,21,0,2.25,2.1,1.7,1.64
SC0,28/01/07,Inverness C,Celtic,1,2,A,0,1,A,I Brines,11,10,6,4,10,11,5,6,0,2,0,1,6.5,4.33,1.36,7.5,4.25,1.35,7.5,4.2,1.35,6,3.9,1.4,7,4,1.36,7.5,4.2,1.36,7,4,1.36,7.5,4.33,1.36,7.5,4.35,1.33,42,7.56,6.91,4.4,4.08,1.55,1.4,29,1.75,1.69,2.13,2,21,1,1.97,1.89,2,1.94
SC0,10/02/07,Aberdeen,Dunfermline,3,0,H,1,0,H,B Winter,7,5,3,2,10,7,0,3,0,1,0,0,1.44,3.75,6.5,1.45,4,6,1.5,3.75,6.5,1.5,3.7,5,1.5,3.4,6,1.44,3.8,6.75,1.5,3.4,6,1.44,3.75,7,1.4,3.75,7,42,1.53,1.46,4.01,3.72,7.25,6.45,30,2.1,1.95,1.86,1.78,25,-1,1.85,1.78,2.13,2.05
SC0,10/02/07,Celtic,Hibernian,1,0,H,0,0,D,S Dougal,8,4,3,2,11,13,7,5,1,1,0,1,1.36,4.5,8,1.27,5,8.25,1.35,4.5,7.5,1.35,4,7,1.28,4.33,9,1.35,4.2,8,1.25,4.8,8.5,1.29,4.5,9,1.28,4.5,8.5,42,1.4,1.33,4.8,4.42,9,7.86,29,1.67,1.59,2.35,2.19,22,-1.25,2.07,2.04,1.89,1.82
SC0,10/02/07,Falkirk,Motherwell,1,2,A,0,0,D,C Thomas,12,7,3,3,16,10,5,3,3,2,0,0,2.2,3.2,2.87,2.1,3.2,3.1,2.2,3.2,3.1,2.2,3,2.9,2.1,3.2,3,2.1,3.2,3.2,2,3.2,3.2,2,3.25,3.4,2.1,3.25,3,43,2.3,2.13,3.3,3.21,3.4,3.09,30,2.26,2.02,1.75,1.69,23,0,1.68,1.59,2.3,2.19
SC0,10/02/07,Hearts,Inverness C,1,0,H,0,0,D,E Smith,3,6,1,2,12,10,4,7,1,1,0,0,1.61,3.4,5,1.6,3.5,5,1.65,3.3,5.25,1.6,3.4,4.6,1.57,3.5,5,1.57,3.5,5.5,1.61,3.3,5,1.67,3.25,5,1.6,3.4,5,42,1.7,1.62,3.55,3.43,5.75,5.05,30,2.13,1.94,1.9,1.78,23,-0.75,1.96,1.9,2,1.97
SC0,10/02/07,St Mirren,Dundee United,0,1,A,0,0,D,M McCurry,7,13,1,6,10,16,3,2,2,1,0,0,2.25,3.25,2.75,2.25,3.2,2.85,2.3,3.25,2.8,2.3,3,2.7,2.25,3.2,2.75,2.3,3.2,2.8,2.3,3.2,2.62,2.25,3.25,2.88,2.35,3.2,2.65,43,2.4,2.3,3.35,3.2,2.95,2.78,30,2.18,2.01,1.77,1.69,23,0,1.73,1.69,2.13,2.01
SC0,11/02/07,Kilmarnock,Rangers,1,3,A,0,2,A,D McDonald,8,11,4,5,13,16,4,3,3,2,0,0,5.5,3.8,1.57,6,3.6,1.5,5.25,3.4,1.6,4.6,3.4,1.6,5,3.5,1.57,5.5,3.5,1.57,5.5,3.5,1.53,5.5,3.5,1.57,5.5,3.5,1.53,41,6,5.18,3.8,3.53,1.68,1.59,29,1.86,1.76,2.08,1.98,22,0.75,1.95,1.93,1.97,1.94
SC0,17/02/07,Aberdeen,Celtic,1,2,A,0,2,A,C Thomson,13,7,8,5,10,14,9,4,3,1,0,0,4,3.5,1.83,4.1,3.4,1.75,4,3.4,1.75,3.2,3.1,2,4,3.4,1.72,4,3.4,1.8,3.25,3.4,1.9,4,3.4,1.8,4,3.4,1.75,44,4.33,3.85,3.5,3.33,2,1.85,29,2.13,1.95,1.86,1.79,23,0.5,1.95,1.87,2.03,1.99
SC0,17/02/07,Dunfermline,Kilmarnock,1,1,D,1,1,D,D Sommers,16,6,5,4,13,21,9,5,1,4,0,1,3.3,3.25,2.15,2.9,3.2,2.2,3,3.25,2.1,2.9,3,2.2,2.8,3.2,2.2,2.9,3.3,2.2,3,3.2,2.1,3,3.4,2.1,2.9,3.25,2.2,45,3.3,2.97,3.4,3.21,2.3,2.18,30,2.22,2.01,1.75,1.7,24,0.25,2.02,1.96,1.97,1.91
SC0,17/02/07,Hearts,St Mirren,1,1,D,0,1,A,D McDonald,12,3,7,3,24,19,12,3,2,2,0,0,1.44,3.5,7.5,1.4,4,7,1.4,3.8,7.25,1.35,4,7,1.36,3.75,8,1.4,4,7.5,1.44,3.75,6,1.44,3.75,7,1.4,3.75,7,46,1.45,1.39,4.4,3.89,8.25,7.42,30,2.11,1.93,1.95,1.8,24,-1.25,2.08,2.04,1.88,1.84
SC0,17/02/07,Motherwell,Inverness C,1,0,H,1,0,H,M Tumilty,10,10,5,6,19,16,11,1,2,1,0,0,2.25,3.2,2.8,2.2,3.2,2.9,2.2,3.2,2.9,2.1,3.2,2.9,2.1,3.2,3,2.3,3.25,2.8,2.15,3.2,2.9,2.1,3.2,3.2,2.2,3.25,2.8,46,2.3,2.2,3.25,3.2,3.2,2.93,31,2.2,2.02,1.75,1.69,24,-0.25,2.12,2.03,1.88,1.84
SC0,18/02/07,Dundee United,Hibernian,0,0,D,0,0,D,K Clarke,9,6,2,0,18,18,3,6,1,2,0,0,3,3.25,2.3,2.7,3.2,2.35,2.7,3.2,2.3,2.7,3,2.3,2.75,3.2,2.25,2.88,3.2,2.25,2.62,3.1,2.37,2.75,3.2,2.38,2.75,3.2,2.25,44,3,2.82,3.3,3.2,2.4,2.3,31,1.96,1.88,2,1.85,22,0.25,1.95,1.93,1.98,1.94
SC0,18/02/07,Rangers,Falkirk,2,1,H,1,0,H,S Dougal,11,8,7,5,11,20,2,2,2,4,0,1,1.25,5,13,1.25,5,9,1.25,4.75,9.5,1.25,4.5,9,1.25,4.5,10,1.25,5,10,1.25,4.5,10,1.25,5,10,1.2,5.5,10,45,1.29,1.25,5.5,4.93,13,9.94,31,1.65,1.59,2.34,2.18,24,-1.5,1.82,1.78,2.14,2.06
SC0,20/02/07,St Mirren,Motherwell,0,0,D,0,0,D,I Brines,11,4,3,2,15,15,5,2,2,1,0,0,2.25,3.25,2.75,2.45,3.2,2.55,2.5,3.2,2.5,2.5,3,2.5,2.6,3.2,2.37,2.38,3.2,2.7,2.5,3.1,2.5,2.5,3.2,2.62,2.4,3.2,2.6,41,2.68,2.48,3.29,3.19,2.75,2.57,27,2.2,2.04,1.75,1.68,22,0,1.98,1.88,2,1.9
SC0,03/03/07,Celtic,Dunfermline,2,1,H,1,0,H,S Conroy,12,3,6,2,7,22,7,1,1,2,0,0,1.16,6.5,15,1.15,6.5,12,1.14,6,13,1.2,5,10,1.14,6,12,1.17,6,13,1.14,6,12,1.17,6,13,1.14,6.5,12,42,1.23,1.16,6.95,6.08,17,12.91,26,1.72,1.63,2.25,2.1,16,-1.75,2.04,2,1.94,1.87
SC0,03/03/07,Falkirk,Aberdeen,1,2,A,0,1,A,I Brines,17,4,9,2,15,13,6,3,2,3,0,0,2.9,3.25,2.15,2.9,3.15,2.25,2.8,3.25,2.2,2.9,3,2.2,2.75,3.2,2.25,2.8,3.2,2.3,2.8,3.2,2.2,2.75,3.4,2.25,2.75,3.25,2.25,43,3.17,2.87,3.4,3.2,2.35,2.24,27,2.2,2.01,1.75,1.71,20,0,2.3,2.13,1.68,1.63
SC0,03/03/07,Inverness C,Dundee United,1,0,H,0,0,D,S Finnie,8,11,4,3,11,18,2,7,2,1,1,0,2.1,3.25,3,2.2,3,3.15,2.1,3.2,3.1,2.1,3,3.1,2,3.2,3.2,2.1,3.2,3.2,2.05,3.1,3.2,2.2,3.2,3,2.1,3.25,3,43,2.2,2.11,3.25,3.2,3.4,3.1,27,2.16,1.99,1.8,1.72,20,0,1.6,1.53,2.6,2.33
SC0,03/03/07,St Mirren,Kilmarnock,0,2,A,0,0,D,W Collum,6,8,3,5,10,12,7,6,2,3,0,0,2.6,3.2,2.4,2.65,3.2,2.4,2.7,3.1,2.35,2.6,3,2.4,2.75,3.2,2.25,2.7,3.2,2.4,2.62,3.2,2.3,2.75,3.2,2.38,2.6,3.25,2.35,43,2.9,2.69,3.25,3.18,2.6,2.38,27,2.1,1.98,1.8,1.71,20,0,2.07,1.99,1.86,1.78
SC0,04/03/07,Hibernian,Rangers,0,2,A,0,1,A,C Richmond,10,8,2,5,14,18,6,4,3,3,0,0,3.75,3.2,2,3.8,3.25,1.85,3.6,3.2,1.9,3.5,3.1,1.9,3.75,3.2,1.83,3.75,3.25,1.91,3.75,3.2,1.83,3.4,3.25,2,3.75,3.25,1.85,42,3.95,3.49,3.25,3.21,2.2,1.98,27,1.95,1.85,1.95,1.86,19,0.25,1.99,1.96,1.94,1.9
SC0,05/03/07,Motherwell,Hearts,0,2,A,0,1,A,S Dougal,9,9,7,4,15,23,10,4,4,4,0,0,3.25,3.2,2.2,3,3.2,2.15,3,3.2,2.15,2.9,3,2.2,3,3.2,2.1,3,3.2,2.2,3.1,3.2,2.05,3.4,3.25,2,3,3.25,2.1,40,3.45,3.07,3.25,3.19,2.3,2.15,25,2.16,2.04,1.72,1.68,17,0,2.45,2.23,1.65,1.57
SC0,10/03/07,Aberdeen,Hearts,1,0,H,1,0,H,S Conroy,7,4,4,1,8,23,0,2,0,5,0,1,2.3,3.2,2.7,2.3,3.2,2.75,2.3,3.2,2.75,2.3,3,2.7,2.37,3.2,2.6,2.38,3.2,2.7,2.3,3.2,2.62,2.2,3.4,2.88,2.35,3.2,2.65,46,2.6,2.34,3.4,3.19,2.9,2.73,31,2.31,2.04,1.73,1.68,24,-0.25,2.19,2.1,1.82,1.77
SC0,10/03/07,Dundee United,Motherwell,1,1,D,1,1,D,D McDonald,11,7,7,3,16,15,9,3,3,2,0,1,2.3,3.2,2.7,2.2,3.2,2.9,2.25,3.2,2.8,2.3,3,2.7,2.2,3.2,2.8,2.3,3.2,2.8,2.3,3.1,2.75,2.25,3.25,2.88,2.25,3.25,2.75,46,2.36,2.25,3.25,3.2,3,2.84,31,2.16,2,1.8,1.72,24,-0.25,2.08,2.02,1.91,1.85
SC0,10/03/07,Dunfermline,St Mirren,0,0,D,0,0,D,C Richmond,11,6,6,1,23,13,8,3,5,4,0,0,2.37,3.2,2.62,2.35,3.2,2.7,2.25,3.2,2.8,2.4,3,2.6,2.2,3.25,2.75,2.38,3.2,2.7,2.37,3.1,2.62,2.25,3.25,2.88,2.25,3.25,2.75,46,2.4,2.3,3.25,3.19,3.05,2.77,31,2.25,2.06,1.75,1.65,24,-0.25,2.06,2.01,1.92,1.86
SC0,10/03/07,Hibernian,Falkirk,2,0,H,0,0,D,C Thomson,14,6,6,1,22,10,7,1,1,2,0,1,1.5,3.75,5.5,1.5,3.6,6,1.52,3.5,5.75,1.6,3.4,4.6,1.53,3.5,5.5,1.53,3.5,6,1.53,3.5,5.5,1.57,3.5,5.5,1.55,3.4,5.5,45,1.6,1.54,3.8,3.53,6.5,5.73,30,1.91,1.81,2.07,1.91,22,-1,2.04,1.97,1.97,1.89
SC0,10/03/07,Kilmarnock,Inverness C,3,2,H,3,1,H,A Freeland,13,9,6,4,15,16,5,9,2,3,0,0,1.9,3.25,3.5,1.85,3.25,3.8,1.85,3.25,3.75,1.8,3.1,3.8,1.8,3.3,3.75,1.91,3.25,3.75,1.83,3.2,3.75,1.91,3.5,3.4,1.9,3.25,3.6,45,2.1,1.89,3.5,3.25,4,3.68,31,2.05,1.92,1.93,1.8,24,0,1.45,1.4,3,2.68
