Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA
E2,02/11/02,Northampton,Luton,3,0,H,2,0,H,P Durkin,12,6,6,3,9,15,2,5,0,0,0,0,3,3.25,2.1,2.8,3.25,2.28,2.8,3,2.1,2.75,3.25,2.2,2.75,3.25,2.25,2.75,3.25,2.25,3,3.2,2.1
E2,02/11/02,Oldham,Stockport,2,0,H,1,0,H,M Pike,8,4,3,1,5,5,14,6,0,0,0,0,1.571,3.6,5,1.63,3.55,4.85,1.6,3.2,4.2,1.53,3.5,5.5,1.62,3.4,5,1.615,3.4,5,1.61,3.3,5
E2,02/11/02,Port Vale,QPR,0,0,D,0,0,D,A Butler,9,6,2,1,11,13,7,8,3,1,0,1,2.5,3.2,2.5,2.65,3.25,2.4,2.35,3,2.35,2.5,3.25,2.4,2.62,3.2,2.38,2.5,3.2,2.5,2.5,3.1,2.5
E2,02/11/02,Tranmere,Plymouth,2,1,H,0,1,A,S Dunn,10,15,6,9,13,17,10,4,2,2,0,0,2,3.25,3.25,2,3.3,3.35,2,3,2.9,2.2,3.2,2.8,2,3.25,3.25,2.1,3.25,3.1,2,3.2,3.2
E2,02/11/02,Wigan,Crewe,2,0,H,2,0,H,M Cooper,15,2,9,2,11,10,4,2,1,2,0,1,1.833,3.25,3.75,1.9,3.35,3.6,1.9,3,3.1,1.8,3.25,3.75,1.83,3.25,3.75,2,3.25,3.25,2,3.2,3.2
E2,02/11/02,Wycombe,Swindon,2,3,A,1,1,D,P Joslin,8,17,5,7,12,10,6,5,2,1,0,0,1.727,3.25,4.333,1.7,3.5,4.35,1.75,3.2,3.5,1.73,3.2,4.33,1.67,3.4,4.5,1.8,3.25,4,1.8,3.3,3.75
E2,09/11/02,Barnsley,Cardiff,3,2,H,2,2,D,C Foy,11,12,7,5,21,12,3,2,3,2,0,0,3.75,3.25,1.833,3.6,3.25,1.9,3.4,3.1,1.8,3.4,3.25,1.91,3.5,3.25,1.91,3.5,3.25,1.909,4,3.4,1.72
E2,09/11/02,Blackpool,Wigan,0,2,A,0,1,A,A Bates,14,10,10,4,11,12,12,3,0,1,0,0,2.625,3.2,2.375,2.55,3.2,2.45,2.4,3,2.3,2.75,3.25,2.2,2.62,3.2,2.38,2.6,3.2,2.4,2.5,3.25,2.4
E2,09/11/02,Colchester,Bristol City,2,2,D,0,1,A,J Ross,10,10,8,7,12,18,3,2,1,3,0,0,3,3.25,2.1,2.95,3.25,2.15,2.8,3,2.1,3,3.4,2,3,3.25,2.1,3,3.25,2.1,2.8,3.2,2.2
E2,09/11/02,Crewe,Brentford,2,1,H,1,0,H,A Penn,16,7,7,4,4,15,6,7,0,3,0,2,1.833,3.25,3.75,1.92,3.25,3.55,1.9,3.1,3,1.91,3.25,3.4,2,3.25,3.25,1.909,3.25,3.5,1.9,3.2,3.5
E2,09/11/02,Huddersfield,Wycombe,0,0,D,0,0,D,C Boyeson,10,12,4,10,13,14,6,3,4,1,0,1,2.2,3.25,2.8,2.2,3.25,2.85,2.1,3,2.8,2.2,3.25,2.75,2.2,3.25,2.8,2.25,3.25,2.75,2.2,3.2,2.8
E2,09/11/02,Luton,Port Vale,0,0,D,0,0,D,J P Robinson,12,4,0,0,10,11,6,5,1,2,0,0,1.8,3.25,4,1.78,3.35,4.05,1.7,3.2,3.7,1.73,3.4,4,1.8,3.25,4,1.8,3.25,4,1.72,3.25,4.2
E2,09/11/02,Notts County,Mansfield,2,2,D,0,1,A,J Winter,13,18,9,11,10,13,5,6,2,3,0,0,1.833,3.25,3.75,1.81,3.3,3.9,1.8,3.1,3.4,1.8,3.4,3.6,1.8,3.25,4,1.8,3.25,4,1.8,3.3,3.75
E2,09/11/02,Peterboro,Chesterfield,1,0,H,0,0,D,L Mason,22,4,12,0,14,16,7,0,3,2,0,0,2.4,3.2,2.6,2.4,3.25,2.6,2.3,3,2.4,2.25,3.2,2.75,2.25,3.25,2.75,2.4,3.2,2.6,2.3,3.25,2.62
E2,09/11/02,Plymouth,Oldham,2,2,D,2,0,H,P Crossley,8,6,4,4,9,13,2,7,3,1,0,0,2.625,3.2,2.375,2.7,3.25,2.3,2.6,3,2.2,2.6,3.2,2.38,2.75,3.25,2.25,2.75,3.25,2.25,2.75,3.2,2.25
E2,09/11/02,QPR,Northampton,0,1,A,0,0,D,M Thorpe,,4,,3,12,20,7,3,2,2,0,0,1.571,3.6,5,1.6,3.5,5,1.55,3.4,4.3,1.5,3.4,6,1.5,3.5,6,1.533,3.5,5.5,1.57,3.5,5
E2,09/11/02,Stockport,Cheltenham,1,1,D,1,1,D,G Salisbury,8,10,4,7,7,9,10,5,0,2,0,0,1.8,3.25,4,1.8,3.3,4,1.8,3.1,3.4,1.8,3.4,3.6,1.73,3.4,4,1.727,3.4,4.2,1.8,3.3,3.75
E2,09/11/02,Swindon,Tranmere,1,1,D,1,0,H,F Stretton,12,13,9,6,13,14,7,10,1,2,0,0,2.2,3.25,2.8,2.1,3.25,3.1,2.1,3,2.8,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.1,3.1,3.1
E2,23/11/02,Brentford,Wigan,0,1,A,0,1,A,G Barber,3,7,0,5,13,16,6,4,2,4,0,0,2.6,3.2,2.4,2.6,3.3,2.4,2.35,3,2.35,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5
E2,23/11/02,Crewe,Blackpool,3,0,H,1,0,H,P Walton,14,7,9,5,10,11,10,3,1,3,0,1,1.8,3.4,3.75,1.83,3.4,4.06,1.75,3.1,3.6,1.67,3.4,4.33,1.8,3.25,4,1.8,3.25,4,1.8,3.3,3.75
E2,23/11/02,Huddersfield,Swindon,2,3,A,1,2,A,E Evans,10,6,4,3,11,14,3,4,3,3,0,0,2,3.25,3.25,2.1,3.3,3.1,2,3,2.9,2.1,3.2,3,2.1,3.25,3,2.1,3.25,3,2,3.2,3.2
E2,23/11/02,Luton,QPR,0,0,D,0,0,D,E Wolstenholme,4,8,1,2,9,13,10,5,4,2,2,0,2.2,3.2,2.875,2.2,3.3,2.9,2.1,3,2.8,2.2,3.25,2.75,2.1,3.25,3,2.1,3.25,3,2,3.2,3.2
E2,23/11/02,Mansfield,Bristol City,4,5,A,1,1,D,E Ilderton,10,12,7,6,8,1,5,11,2,2,1,0,3.75,3.25,1.833,3.45,3.25,2,3,3.1,1.9,3,3.4,2,3.5,3.25,1.91,3.5,3.25,1.909,3.2,3.2,2
E2,23/11/02,Northampton,Port Vale,3,0,H,1,0,H,G Cain,22,10,12,6,9,7,5,5,0,0,0,0,2,3.25,3.25,2,3.25,3.4,2,3,2.9,2,3.4,3,2,3.25,3.25,2,3.25,3.25,2,3.2,3.2
E2,23/11/02,Notts County,Colchester,2,3,A,2,2,D,A Leake,9,12,4,5,14,13,11,3,1,0,0,0,1.909,3.25,3.5,2,3.25,3.4,2,3,2.9,1.91,3.25,3.4,2,3.25,3.25,2,3.25,3.25,2,3.2,3.2
E2,23/11/02,Oldham,Cheltenham,0,0,D,0,0,D,M Ryan,8,11,2,7,14,17,6,4,2,3,0,0,1.444,3.6,7,1.49,3.75,6.75,1.45,3.5,5,1.57,3.25,5.5,1.44,3.75,6.5,1.444,3.75,6.5,1.44,3.6,6.5
E2,23/11/02,Peterboro,Barnsley,1,3,A,0,2,A,P Joslin,15,17,8,9,12,10,4,6,0,1,0,0,2.2,3.2,2.875,2.2,3.25,2.95,2.1,3,2.8,2.2,3.25,2.75,2.1,3.25,3,2.1,3.25,3,2.1,3.2,3
E2,23/11/02,Plymouth,Stockport,4,1,H,3,1,H,M Warren,20,4,8,1,7,16,8,5,0,5,0,1,1.909,3.25,3.5,2.02,3.3,3.5,1.9,3.1,3,1.91,3.25,3.4,1.91,3.25,3.5,1.909,3.25,3.5,2,3.2,3.2
E2,23/11/02,Wycombe,Tranmere,1,3,A,0,0,D,M Thorpe,15,9,5,6,14,9,10,2,2,0,0,0,2.1,3.25,3,2,3.3,3.35,1.9,3.1,3,2.2,3.25,2.75,1.91,3.25,3.5,1.909,3.25,3.5,1.83,3.3,3.6
E2,24/11/02,Cardiff,Chesterfield,1,0,H,1,0,H,R Beeby,12,8,7,5,13,9,8,3,0,1,0,0,1.444,3.75,6.5,1.48,3.85,6.5,1.45,3.5,5,1.44,3.6,6.5,1.44,3.75,6.5,1.444,3.75,6.5,1.44,3.6,6.5
E2,29/11/02,QPR,Cardiff,0,4,A,0,0,D,C Wilkes,13,14,6,6,13,13,9,4,2,3,0,0,2.7,3.2,2.3,2.67,3.22,2.47,2.4,3,2.3,2.6,3.2,2.38,2.62,3.2,2.38,2.625,3.2,2.375,2.75,3.1,2.3
E2,30/11/02,Barnsley,Oldham,2,2,D,1,1,D,G Salisbury,15,13,12,9,14,11,4,6,3,3,0,0,2.6,3.2,2.4,2.6,3.25,2.45,2.4,3,2.3,2.5,3.2,2.5,2.62,3.2,2.38,2.6,3.2,2.4,2.62,3.2,2.3
E2,30/11/02,Blackpool,Notts County,1,1,D,1,0,H,L Mason,15,7,10,3,16,17,5,4,3,4,0,0,1.727,3.25,4.333,1.75,3.35,4.3,1.75,3.2,3.5,1.67,3.4,4.33,1.73,3.25,4.33,1.727,3.25,4.333,1.8,3.3,3.75
E2,30/11/02,Bristol City,Crewe,2,2,D,0,2,A,P Crossley,12,11,6,9,9,7,6,2,0,2,0,0,1.909,3.25,3.5,1.96,3.3,3.65,1.9,3.1,3,1.83,3.2,3.75,1.83,3.25,3.75,1.85,3.25,3.75,1.9,3.25,3.4
E2,30/11/02,Cheltenham,Brentford,1,0,H,0,0,D,K Hill,9,6,9,6,17,13,11,4,3,1,1,0,2.5,3.2,2.5,2.6,3.25,2.45,2.35,3,2.35,2.6,3.2,2.38,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5
E2,30/11/02,Chesterfield,Huddersfield,1,0,H,1,0,H,A Hall,17,11,9,8,11,15,6,6,3,2,0,0,1.727,3.5,4,1.8,3.4,4,1.8,3,3.5,1.73,3.2,4.33,1.73,3.5,4,1.75,3.4,4,1.8,3.3,3.75
E2,30/11/02,Colchester,Plymouth,0,0,D,0,0,D,C Boyeson,4,18,2,8,16,6,4,4,1,0,0,0,2.25,3.25,2.75,2.28,3.25,2.8,2.2,3,2.6,2.4,3.25,2.5,2.38,3.2,2.62,2.375,3.2,2.625,2.2,3.2,2.8
E2,30/11/02,Port Vale,Mansfield,4,2,H,2,1,H,A Leake,16,8,9,6,10,17,11,0,0,1,0,0,1.727,3.25,4.333,1.75,3.45,4.15,1.7,3.2,3.7,1.8,3.25,3.75,1.73,3.5,4,1.75,3.4,4,1.72,3.4,4
E2,30/11/02,Stockport,Wycombe,2,1,H,2,0,H,E Ilderton,7,7,5,7,11,7,5,8,1,1,0,0,2,3.25,3.25,2.05,3.3,3.2,2,3,2.9,2.1,3.2,3,2,3.25,3.25,2,3.25,3.25,2,3.2,3.2
E2,30/11/02,Swindon,Peterboro,1,1,D,0,0,D,M Fletcher,7,7,2,2,12,16,3,3,1,6,0,0,1.8,3.4,3.75,1.73,3.45,4.25,1.7,3.2,3.7,1.8,3.25,3.75,1.73,3.4,4.2,1.727,3.4,4.2,1.72,3.4,4
E2,30/11/02,Tranmere,Luton,1,3,A,1,0,H,A Penn,5,14,5,7,17,13,1,4,3,1,0,0,2.1,3.25,3,2.1,3.3,3.1,2.1,3,2.8,2.2,3.25,2.75,2.1,3.25,3,2.1,3.25,3,2.1,3.2,3
E2,30/11/02,Wigan,Northampton,1,0,H,1,0,H,A Kaye,14,0,10,0,8,13,10,5,0,3,0,1,1.5,3.5,6,1.45,3.85,6.5,1.45,3.5,5,1.44,3.6,6.5,1.44,3.75,6.5,1.444,3.75,6.5,1.5,3.4,6
E2,03/12/02,Bristol City,Notts County,3,2,H,1,1,D,S Tomlin,11,7,7,5,7,12,5,2,1,2,0,0,1.444,3.75,6.5,1.51,3.63,6.55,,,,1.44,3.6,6.5,1.44,3.6,7,1.444,3.6,7,1.44,3.6,6.5
E2,14/12/02,Brentford,Chesterfield,2,1,H,1,1,D,C Penton,11,6,6,2,13,18,8,7,1,6,0,2,1.833,3.25,3.75,1.85,3.3,3.8,1.85,3.1,3.2,1.8,3.25,3.75,1.83,3.25,3.75,1.833,3.25,3.75,1.83,3.2,3.75
E2,14/12/02,Cardiff,Bristol City,0,2,A,0,0,D,A Wiley,12,5,6,3,17,12,13,2,4,0,0,0,1.8,3.25,4,1.8,3.3,4,1.8,3.1,3.4,1.8,3.25,3.75,1.8,3.25,4,1.85,3.25,3.75,1.8,3.3,3.75
E2,14/12/02,Crewe,Barnsley,2,0,H,1,0,H,J P Robinson,12,12,8,7,11,16,5,9,0,0,0,0,1.571,3.6,5,1.6,3.45,5.2,1.7,3.2,3.7,1.57,3.5,5,1.57,3.4,5.5,1.571,3.4,5.5,1.61,3.3,5
E2,14/12/02,Huddersfield,Stockport,2,1,H,1,0,H,L Mason,10,8,5,5,11,18,5,6,1,1,0,0,2.3,3.2,2.7,2.25,3.25,2.85,2.2,3,2.6,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.3,3.2,2.62
E2,14/12/02,Luton,Colchester,1,2,A,1,1,D,W Jordan,10,3,6,2,13,10,10,2,2,2,0,0,1.571,3.6,5,1.65,3.5,4.7,1.65,3.2,3.9,1.62,3.5,4.5,1.67,3.4,4.5,1.667,3.4,4.5,1.66,3.3,4.5
E2,14/12/02,Mansfield,Blackpool,4,0,H,1,0,H,M Thorpe,9,7,2,0,17,13,2,4,1,2,0,1,2.625,3.2,2.375,2.5,3.2,2.5,2.35,3,2.35,2.4,3.25,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5
E2,14/12/02,Northampton,Tranmere,0,4,A,0,1,A,P Crossley,8,6,4,6,14,20,4,1,1,2,0,0,2.2,3.25,2.8,2.05,3.3,3.2,2,3,2.9,2,3.4,3,2,3.25,3.25,2,3.25,3.25,1.9,3.25,3.4
E2,14/12/02,Notts County,QPR,3,0,H,2,0,H,G Laws,13,15,7,6,15,13,6,10,2,1,0,0,2.6,3.2,2.4,2.5,3.2,2.55,2.35,3,2.35,2.6,3.2,2.38,2.5,3.2,2.5,2.5,3,2.6,2.4,2.9,2.75
E2,14/12/02,Oldham,Wigan,0,2,A,0,1,A,A Hall,4,12,2,6,16,22,2,8,3,2,1,0,2.5,3.2,2.5,2.6,3.2,2.45,2.35,3,2.35,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.62,3.2,2.3
E2,14/12/02,Peterboro,Cheltenham,4,1,H,3,0,H,C Boyeson,17,14,9,5,13,8,8,5,0,1,0,0,2.2,3.25,2.8,2.2,3.25,2.9,2.2,3,2.6,2.4,3.25,2.5,2.2,3.25,2.8,2.2,3.25,2.8,2.25,3.2,2.75
E2,14/12/02,Plymouth,Swindon,1,1,D,0,0,D,R Olivier,18,4,7,2,10,19,6,6,3,3,0,0,1.8,3.25,4,1.9,3.25,3.75,1.9,3.1,3,1.8,3.25,3.75,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.25,3.4
E2,14/12/02,Wycombe,Port Vale,3,1,H,1,0,H,J Ross,8,13,4,10,16,9,2,5,2,2,0,0,2.1,3.25,3,2.1,3.25,3.1,2.1,3,2.8,2.2,3.25,2.75,2.2,3.2,2.88,2.2,3.2,2.875,2.2,3.2,2.8
E2,20/12/02,Colchester,Cardiff,1,2,A,0,1,A,U Rennie,,,,,,,,,3,2,1,1,3,3.25,2.1,3.2,3.3,2.16,2.6,3,2.2,3.4,3.25,1.91,3,3.25,2.1,3,3.25,2.1,2.8,3.2,2.2
E2,20/12/02,Stockport,Northampton,4,0,H,1,0,H,B Curson,13,6,4,3,10,8,3,8,2,1,0,0,2,3.25,3.25,2.1,3.3,3.31,2,3,2.9,2.1,3.2,3,2.1,3.25,3,2.1,3.25,3,2,3.2,3.2
E2,21/12/02,Barnsley,Mansfield,0,1,A,0,0,D,A Penn,15,10,7,7,17,12,6,8,4,2,0,0,1.8,3.25,4,1.7,3.35,4.6,1.8,3.1,3.4,1.73,3.5,3.75,1.73,3.4,4.2,1.727,3.4,4.2,1.83,3.3,3.6
E2,21/12/02,Blackpool,Peterboro,3,0,H,2,0,H,C Webster,16,12,6,8,14,11,5,9,1,0,0,0,1.833,3.5,3.5,1.78,3.35,4.1,1.8,3.1,3.4,1.8,3.25,3.75,1.8,3.25,4,1.8,3.25,4,1.8,3.3,3.75
E2,21/12/02,Bristol City,Luton,1,1,D,0,0,D,M Cooper,18,7,9,2,12,16,13,3,1,5,0,1,1.615,3.6,4.5,1.62,3.45,5,1.6,3.3,4,1.67,3.4,4.33,1.62,3.4,5,1.615,3.4,5,1.61,3.5,4.5
E2,21/12/02,Cheltenham,Wycombe,0,0,D,0,0,D,M Fletcher,16,7,6,4,13,16,10,5,1,3,0,0,2.25,3.25,2.75,2.2,3.25,2.9,2.1,3,2.8,2,3.4,3,2.2,3.25,2.8,2.2,3.25,2.8,2.1,3.2,3
E2,21/12/02,Chesterfield,Oldham,0,1,A,0,1,A,J Ross,5,9,1,3,16,12,1,5,3,3,0,0,2.375,3.2,2.625,2.3,3.25,2.75,2.3,3,2.4,2.25,3.2,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.3,3.2,2.62
E2,21/12/02,Port Vale,Plymouth,1,2,A,1,2,A,P Prosser,14,14,9,10,13,14,8,5,0,0,0,0,2.1,3.25,3,2.05,3.3,3.2,2,3,2.9,2.25,3.2,2.75,2.1,3.25,3,2.1,3.25,3,2,3.2,3.2
E2,21/12/02,QPR,Brentford,1,1,D,1,1,D,M Messias,14,7,9,3,22,22,7,8,3,3,0,0,2.25,3.25,2.75,2.1,3.3,3.05,2.1,3,2.9,2.25,3.2,2.75,2.25,3.2,2.8,2.25,3.2,2.8,2.2,3.2,2.8
E2,21/12/02,Swindon,Crewe,1,3,A,0,2,A,L Cable,17,5,5,3,15,10,7,1,1,1,0,0,2.75,3.25,2.25,2.75,3.25,2.3,2.6,3,2.2,2.75,3.2,2.25,2.75,3.25,2.25,2.7,3.2,2.3,2.75,3.2,2.25
E2,21/12/02,Tranmere,Notts County,2,2,D,2,1,H,M Ryan,16,8,16,7,10,20,8,7,2,4,2,0,1.727,3.5,4,1.7,3.35,4.6,1.65,3.2,3.9,1.73,3.5,3.75,1.67,3.4,4.5,1.667,3.4,4.5,1.66,3.3,4.5
E2,21/12/02,Wigan,Huddersfield,1,0,H,1,0,H,M Pike,15,6,9,5,9,7,8,6,0,0,0,0,1.364,4,7.5,1.38,3.95,7.75,1.35,3.6,6.5,1.4,3.75,7,1.36,4,7.5,1.364,4,7.5,1.36,3.75,8
E2,26/12/02,Bristol City,Plymouth,0,0,D,0,0,D,A Hall,7,5,3,2,14,9,7,5,3,0,0,0,1.533,3.5,5.5,1.55,3.55,5.55,1.5,3.4,4.7,1.57,3.5,5,1.57,3.4,5.5,1.571,3.4,5.5,1.5,3.4,6
E2,26/12/02,Cheltenham,Crewe,0,4,A,0,3,A,B Curson,11,17,7,10,14,9,5,4,2,1,2,0,3,3.25,2.1,3.05,3.3,2.1,2.8,3,2.1,2.75,3.25,2.2,3,3.25,2.1,3,3.25,2.1,3,3.2,2.1
E2,26/12/02,Colchester,Peterboro,1,1,D,1,0,H,F Stretton,16,11,6,7,11,19,2,2,2,3,0,0,1.909,3.4,3.4,1.9,3.3,3.6,1.9,3,3.1,2,3.4,3,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.25,3.4
E2,26/12/02,Huddersfield,Tranmere,1,2,A,0,0,D,A Leak,11,3,1,1,15,13,9,6,1,0,0,0,2.5,3.2,2.5,2.38,3.25,2.65,2.3,3,2.4,2.4,3.25,2.5,2.38,3.2,2.63,2.4,3.2,2.6,2.3,3.2,2.62
E2,26/12/02,Luton,Cardiff,2,0,H,0,0,D,P Armstrong,12,12,8,7,11,13,9,3,0,5,0,0,2.75,3.25,2.25,2.75,3.25,2.3,2.6,3,2.2,2.62,3.5,2.2,2.75,3.25,2.25,2.75,3.25,2.25,2.75,3.2,2.25
E2,26/12/02,Mansfield,Stockport,4,2,H,1,2,A,R Beeby,17,8,9,5,14,17,10,2,0,1,0,0,2.2,3.25,2.8,2.22,3.25,2.85,2.2,3,2.6,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.25,3.2,2.75
E2,26/12/02,Northampton,Chesterfield,0,1,A,0,0,D,G Hegley,16,10,6,4,9,15,7,0,1,1,0,0,2.2,3.25,2.8,2.22,3.25,2.85,2.2,3,2.6,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.2,3.2,2.8
E2,26/12/02,Notts County,Barnsley,3,2,H,1,1,D,E Evans,5,18,2,13,16,15,5,12,4,2,1,0,2,3.25,3.25,2.1,3.25,3.1,2,3,2.9,2,3.4,3,2.1,3.25,3,2.1,3.25,3,2,3.2,3.2
E2,26/12/02,Oldham,Blackpool,1,1,D,1,1,D,M Jones,10,14,5,9,9,13,6,5,2,3,0,0,1.727,3.5,4,1.7,3.45,4.35,1.7,3.2,3.7,1.62,3.5,4.5,1.72,3.4,4,1.7,3.4,4.333,1.72,3.4,4
E2,26/12/02,Port Vale,Wigan,0,1,A,0,0,D,P Joslin,4,11,2,4,12,13,3,5,1,0,0,0,3.75,3.25,1.833,3.75,3.35,1.85,3.5,3,1.8,3,3.4,2,3.6,3.4,1.83,3.6,3.4,1.833,3.75,3.3,1.8
E2,26/12/02,QPR,Wycombe,2,1,H,2,0,H,S Bennett,12,6,5,2,15,8,4,10,3,2,0,0,1.833,3.5,3.5,1.9,3.3,3.6,1.8,3,3.5,1.8,3.25,3.75,1.91,3.25,3.5,1.909,3.25,3.5,1.83,3.2,3.75
E2,26/12/02,Swindon,Brentford,2,1,H,1,0,H,T Parkes,19,11,14,6,18,15,7,5,1,2,0,1,2.4,3.2,2.6,2.42,3.2,2.62,2.3,3,2.4,2.38,3.2,2.6,2.5,3.2,2.5,2.5,3.2,2.5,2.37,3.3,2.5
E2,28/12/02,Barnsley,Port Vale,2,1,H,1,1,D,G Cain,17,12,10,7,10,10,10,4,0,0,0,0,2.1,3.25,3,2.05,3.25,3.2,2,3,2.9,2.1,3.4,2.8,2.1,3.25,3,2.1,3.25,3,2.1,3.3,2.87
E2,28/12/02,Blackpool,Colchester,3,1,H,2,0,H,A Kaye,19,10,11,3,6,8,9,2,1,2,0,0,1.8,3.25,4,1.9,3.15,3.75,1.85,3.1,3.2,1.91,3.4,3.25,1.83,3.25,3.75,1.833,3.25,3.75,1.9,3.4,3.25
E2,28/12/02,Brentford,Mansfield,1,0,H,0,0,D,G Hegley,8,3,3,1,10,11,6,3,2,2,1,0,1.667,3.5,4.333,1.65,3.4,4.75,1.65,3.2,3.9,1.57,3.5,5,1.67,3.5,4.33,1.667,3.5,4.333,1.66,3.6,4
E2,28/12/02,Chesterfield,Cheltenham,2,2,D,0,0,D,E Ilderton,11,11,5,6,12,7,3,6,1,0,0,0,1.667,3.5,4.333,1.65,3.4,4.75,1.7,3.2,3.7,1.8,3.25,3.75,1.67,3.5,4.5,1.667,3.4,4.5,1.72,3.4,4
E2,28/12/02,Peterboro,Northampton,0,0,D,0,0,D,M Jones,15,8,7,2,15,20,6,1,3,1,0,0,2.2,3.25,2.8,2.15,3.4,2.85,2.1,3,2.8,2.1,3.4,2.8,2.1,3.25,3,2.1,3.25,3,2.1,3.3,2.87
E2,28/12/02,Plymouth,Notts County,1,0,H,0,0,D,J Ross,16,2,11,1,13,15,6,3,3,1,0,0,1.8,3.4,3.75,1.8,3.4,3.85,1.75,3.2,3.5,1.8,3.25,3.75,1.73,3.4,4,1.75,3.4,4,1.72,3.4,4
E2,28/12/02,Stockport,Bristol City,1,4,A,0,3,A,J P Robinson,7,14,4,10,12,9,5,5,1,1,0,0,3,3.25,2.1,3,3.3,2.1,2.6,3,2.2,2.75,3.25,2.2,2.88,3.2,2.2,2.875,3.2,2.2,2.75,3.25,2.2
E2,28/12/02,Tranmere,QPR,3,0,H,0,0,D,M Cowburn,13,10,8,4,16,11,9,5,3,1,0,1,1.909,3.25,3.5,1.95,3.25,3.4,1.85,3.1,3.2,2,3.4,3,1.83,3.25,3.75,1.833,3.25,3.75,1.83,3.3,3.6
E2,28/12/02,Wigan,Swindon,2,0,H,1,0,H,C Wilkes,22,9,14,5,9,16,3,2,2,2,0,0,1.4,4,6.5,1.41,4,6.6,1.4,3.6,5.5,1.4,3.75,7,1.4,3.75,7.5,1.4,3.75,7.5,1.36,3.75,8
E2,28/12/02,Wycombe,Luton,1,2,A,0,2,A,P Walton,7,6,2,2,8,11,4,5,1,1,0,0,2.5,3.2,2.5,2.47,3.25,2.52,2.35,3,2.35,2.25,3.5,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.62,3.1,2.37
E2,29/12/02,Cardiff,Huddersfield,4,0,H,2,0,H,S Mathieson,20,15,14,10,10,9,8,3,0,2,0,1,1.4,3.75,7.5,1.41,4,6.6,1.4,3.6,5.5,1.36,4,7,1.36,4,7.5,1.364,4,7.5,1.36,3.75,8
E2,29/12/02,Crewe,Oldham,1,2,A,0,1,A,D Elleray,13,10,6,4,8,14,4,4,3,3,1,0,1.8,3.4,3.75,1.95,3.4,3.25,1.8,3,3.5,1.8,3.25,3.75,1.91,3.2,3.6,1.909,3.2,3.6,1.72,3.4,4
E2,01/01/03,Barnsley,Northampton,1,2,A,1,1,D,L Mason,11,9,6,7,16,16,9,4,2,1,0,0,1.833,3.25,3.75,1.82,3.3,3.95,1.85,3,3.3,1.8,3.4,3.6,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.25,3.4
E2,01/01/03,Blackpool,Huddersfield,1,1,D,0,0,D,T Parkes,8,5,1,3,17,15,4,7,1,2,1,0,1.615,3.4,5,1.62,3.45,5,1.6,3.3,4,1.57,3.5,5,1.57,3.4,5.5,1.571,3.4,5.5,1.61,3.3,5
E2,01/01/03,Cardiff,Swindon,1,1,D,0,0,D,A Penn,13,10,7,8,9,15,4,7,2,3,0,0,1.444,3.75,6.5,1.45,3.75,6.65,1.45,3.5,5,1.44,3.6,6.5,1.44,3.75,6.5,1.444,3.75,6.5,1.44,3.6,6.5
E2,01/01/03,Chesterfield,Luton,2,1,H,0,1,A,M Ryan,13,12,9,9,12,12,5,11,2,4,0,0,2.4,3.2,2.6,2.42,3.25,2.6,2.35,3,2.35,2.4,3.25,2.5,2.38,3.2,2.62,2.4,3.2,2.6,2.6,3.1,2.4
E2,01/01/03,Crewe,Mansfield,2,0,H,0,0,D,M Pike,11,8,7,2,11,18,7,0,1,4,0,1,1.5,3.5,6,1.45,3.8,6.51,1.5,3.4,4.7,1.44,3.6,6.5,1.53,3.4,6,1.533,3.4,6,1.5,3.4,6
E2,01/01/03,Peterboro,QPR,0,2,A,0,1,A,A Hall,10,13,1,8,13,10,7,14,2,2,0,0,2.5,3.2,2.5,2.42,3.25,2.6,2.3,3,2.4,2.4,3.25,2.5,2.38,3.2,2.62,2.4,3.2,2.6,2.37,3.1,2.62
E2,01/01/03,Plymouth,Cheltenham,3,1,H,2,1,H,M Cooper,18,6,11,2,14,12,6,1,0,5,0,0,1.667,3.4,4.5,1.68,3.4,4.6,1.65,3.2,3.9,1.67,3.4,4.33,1.62,3.4,5,1.615,3.4,5,1.66,3.3,4.5
