Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,B365>2.5,B365<2.5,GBAHH,GBAHA,GBAH,LBAHH,LBAHA,LBAH,B365AHH,B365AHA,B365AH
E1,15/10/04,Nott'm Forest,Wolves,1,0,H,1,0,H,P Robinson,10,10,3,4,15,15,8,5,2,0,1,0,2.5,3.2,2.75,2.4,3.2,2.6,2.4,3.25,2.65,2.45,3,2.45,2.38,3.2,2.6,2.5,3.2,2.6,2.5,2.9,2.62,1.95,1.75,2.1,1.7,2.4,1.46,-0.5,1.8,2.04,0,1.825,2.025,0
E1,16/10/04,Cardiff,Rotherham,2,0,H,0,0,D,K Friend,16,5,6,0,15,17,7,2,0,0,0,0,1.83,3.2,4,1.8,3.25,4,1.83,3.3,4,1.8,3.1,3.6,1.8,3.25,3.75,1.83,3.25,3.75,1.95,2.87,3.8,2.05,1.65,2.05,1.75,1.83,1.81,-0.5,1.9,1.94,-0.5,1.925,1.925,-0.5
E1,16/10/04,Coventry,Leicester,1,1,D,0,0,D,C Foy,7,8,3,6,13,19,8,7,0,2,0,0,2.5,3.25,2.5,2.35,3.25,2.65,2.55,3.25,2.5,2.45,3,2.45,2.4,3.25,2.5,2.4,3.2,2.6,2.5,3.1,2.5,1.95,1.75,2.05,1.75,1.43,2.5,0.5,1.94,1.9,0,1.925,1.925,0
E1,16/10/04,Crewe,Brighton,3,1,H,2,0,H,T Parkes,8,13,6,4,6,11,0,6,1,2,0,0,2.1,3.2,3.2,2.2,3.2,2.9,2.1,3.25,3.15,2.1,3,3,2.1,3.2,3,2.1,3.25,3,2.05,3.2,3.1,1.85,1.85,1.85,1.95,2.1,1.6,-0.5,1.92,1.92,-0.25,1.9,1.95,-0.25
E1,16/10/04,Derby,Watford,2,2,D,1,2,A,E Ilderton,17,10,11,6,15,14,7,3,2,3,0,0,2.1,3.2,3.2,2.15,3.2,3,2.1,3.25,3.15,2,3.1,3.1,2.2,3.25,2.75,2.1,3.25,3,2.1,3.2,3,1.9,1.79,1.9,1.9,2.1,1.6,-0.5,1.8,2.04,-0.25,1.85,2,-0.25
E1,16/10/04,Ipswich,Burnley,1,1,D,0,1,A,B Curson,16,10,7,6,10,13,6,4,0,3,0,0,1.61,3.5,5,1.65,3.25,5,1.67,3.4,4.8,1.75,3.2,3.8,1.62,3.25,5,1.62,3.4,5,1.8,2.9,4.5,1.95,1.75,1.8,2,1.67,1.99,-0.5,1.94,1.9,-0.75,1.925,1.925,-0.75
E1,16/10/04,Leeds,Preston,1,0,H,0,0,D,G Laws,8,11,6,6,10,18,3,5,3,2,0,0,1.9,3.25,3.6,1.75,3.2,4.4,1.91,3.25,3.7,1.9,3.1,3.5,1.91,3.2,3.5,1.83,3.25,3.75,1.95,3,3.6,1.95,1.75,2,1.8,1.91,1.73,-0.5,1.98,1.86,-0.5,2.05,1.8,-0.5
E1,16/10/04,Plymouth,Wigan,1,2,A,0,0,D,C Penton,8,14,2,3,15,11,5,9,2,2,0,0,2.5,3.25,2.5,2.5,3.15,2.55,2.6,3.25,2.45,2.6,2.9,2.4,2.6,3.2,2.38,2.6,3.2,2.4,2.75,3.1,2.3,1.85,1.85,2,1.8,1.44,2.45,0.5,2.04,1.8,0,2.05,1.8,0
E1,16/10/04,QPR,West Ham,1,0,H,1,0,H,P Taylor,6,9,3,3,22,19,4,3,2,1,0,0,2.37,3.25,2.62,2.3,3.2,2.75,2.45,3.25,2.6,2.45,3,2.45,2.25,3.2,2.75,2.5,3.2,2.5,2.5,3.1,2.5,1.85,1.85,1.9,1.9,2.45,1.44,-0.5,2,1.84,0,2,1.85,0
E1,16/10/04,Stoke,Reading,0,1,A,0,1,A,A D'Urso,13,4,8,4,10,5,3,4,2,1,0,0,2.25,3.25,2.8,2.25,3.2,2.8,2.3,3.25,2.8,2.2,2.9,2.9,2.25,3.2,2.75,2.25,3.2,2.8,2.25,3.2,2.75,2.05,1.65,2.1,1.7,2.3,1.5,-0.5,2.04,1.8,-0.25,2.075,1.775,-0.25
E1,16/10/04,Sunderland,Millwall,1,0,H,0,0,D,M Jones,6,3,2,2,11,18,8,5,0,1,0,0,1.8,3.3,4,1.75,3.2,4.4,1.83,3.3,4,1.9,3.1,3.5,1.8,3.25,3.75,1.83,3.25,3.75,1.9,3.2,3.5,2,1.71,2.1,1.7,1.83,1.81,-0.5,1.92,1.92,-0.5,1.975,1.875,-0.5
E1,17/10/04,Gillingham,Sheffield United,1,3,A,0,1,A,P Armstrong,9,12,4,9,18,15,7,2,2,1,0,1,2.75,3.2,2.5,2.65,3.15,2.4,2.65,3.25,2.4,2.6,3,2.3,2.8,3.2,2.2,2.7,3.2,2.4,2.75,3.2,2.25,1.95,1.75,2,1.8,1.46,2.4,0.5,2.06,1.78,0,2.1,1.75,0
E1,19/10/04,Brighton,Cardiff,1,1,D,1,0,H,L Mason,7,15,3,9,13,17,3,10,1,3,0,0,2.25,3.25,2.8,2.1,3.3,3,2.3,3.25,2.8,2.1,3,3,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.75,1.95,1.75,2.05,1.75,2.3,1.5,-0.5,1.92,1.92,0,1.8,2.05,0
E1,19/10/04,Burnley,Coventry,2,2,D,0,0,D,S Mathieson,9,8,4,4,9,9,6,4,1,0,0,0,2,3.25,3.4,2.05,3.2,3.2,2,3.25,3.45,1.9,3.1,3.3,2,3.2,3.2,1.91,3.25,3.5,1.9,3.2,3.5,1.95,1.75,2,1.8,2,1.67,-0.5,1.84,2,-0.25,1.85,2,-0.25
E1,19/10/04,Leicester,Ipswich,2,2,D,1,1,D,A Leake,16,10,12,7,15,13,9,11,0,0,0,0,2.2,3.3,2.87,2.25,3.1,2.9,2.25,3.25,2.9,2.2,3,2.8,2.25,3.2,2.75,2.25,3.2,2.8,2.2,3.2,2.8,1.9,1.79,1.95,1.85,2.25,1.53,-0.5,2.04,1.8,-0.25,2,1.85,-0.25
E1,19/10/04,Millwall,Gillingham,2,1,H,2,0,H,G Laws,5,9,5,4,17,23,4,4,4,1,0,0,1.72,3.25,4.5,1.6,3.5,5,1.7,3.4,4.6,1.7,3.2,4.2,1.57,3.5,5,1.67,3.4,4.5,1.72,3.2,4.33,2,1.71,2.05,1.75,1.7,1.96,-0.5,1.98,1.86,-0.75,1.95,1.9,-0.75
E1,19/10/04,Preston,QPR,2,1,H,1,1,D,A Hall,6,12,4,7,13,13,7,7,1,5,0,0,2.4,3.25,2.62,2.3,3.1,2.8,2.4,3.25,2.65,2.3,3,2.6,2.38,3.2,2.6,2.38,3.2,2.62,2.37,3.1,2.62,1.95,1.75,2.05,1.75,2.3,1.5,-0.5,1.84,2,-0.25,1.975,1.875,-0.25
E1,19/10/04,Reading,Leeds,1,1,D,1,1,D,R Olivier,12,9,7,3,8,11,6,1,0,1,0,0,1.83,3.2,4,1.9,3.2,3.65,1.85,3.25,4,1.8,3.1,3.6,1.8,3.2,4,1.83,3.25,3.75,1.8,3.3,3.75,2,1.71,2.1,1.7,1.85,1.79,-0.5,1.9,1.94,-0.5,1.9,1.95,-0.5
E1,19/10/04,Rotherham,Plymouth,0,1,A,0,0,D,M Ryan,11,5,4,2,8,2,8,6,1,1,0,0,2.4,3.25,2.62,2.7,3.15,2.35,2.6,3.25,2.45,2.8,3,2.2,2.5,3.2,2.5,2.6,3.2,2.4,2.5,3.25,2.4,1.95,1.75,2.05,1.75,1.44,2.45,0.5,2,1.84,0,1.95,1.9,0
E1,19/10/04,Sheffield United,Nott'm Forest,1,1,D,1,0,H,G Salisbury,19,15,8,11,10,11,6,5,2,4,1,1,1.8,3.3,4,1.8,3.25,4,1.75,3.3,4.45,1.8,3.1,3.6,1.73,3.4,4,1.8,3.25,4,1.72,3.2,4.33,2,1.71,2.05,1.75,1.75,1.89,-0.5,1.86,1.98,-0.5,1.9,1.95,-0.5
E1,19/10/04,Watford,Sunderland,1,1,D,1,1,D,P Dowd,10,10,3,5,10,15,9,5,1,0,0,0,2.37,3.2,2.7,2.25,3.2,2.8,2.4,3.25,2.65,2.3,3,2.6,2.5,3.2,2.5,2.38,3.2,2.62,2.3,3.2,2.62,2,1.71,2.1,1.7,2.4,1.46,-0.5,1.8,2.04,0,1.75,2.1,0
E1,19/10/04,West Ham,Stoke,2,0,H,1,0,H,L Probert,13,2,6,1,7,13,9,4,1,2,0,0,1.8,3.3,4,1.7,3.3,4.5,1.75,3.3,4.45,1.7,3.2,4,1.67,3.25,4.5,1.73,3.25,4.33,1.66,3.3,4.5,1.95,1.75,2.1,1.7,1.75,1.89,-0.5,1.86,1.98,-0.75,1.95,1.9,-0.75
E1,19/10/04,Wigan,Crewe,4,1,H,2,0,H,M Pike,18,7,9,2,14,5,6,3,0,1,0,0,1.44,3.75,7,1.45,3.7,6.5,1.45,3.75,7,1.45,3.7,5.2,1.44,3.6,6.5,1.44,3.75,6.5,1.44,3.6,6.5,1.75,1.95,1.75,2.05,1.45,2.44,-0.5,2.04,1.8,-1.25,2.05,1.8,-1.25
E1,19/10/04,Wolves,Derby,2,0,H,1,0,H,D Gallagher,12,5,6,3,12,8,5,4,1,1,0,1,2.1,3.2,3.2,1.95,3.2,3.5,1.95,3.25,3.6,2,3.1,3.1,1.91,3.25,3.4,2,3.2,3.3,1.9,3.1,3.6,1.9,1.79,2,1.8,1.95,1.71,-0.5,1.74,2.1,-0.25,2,1.85,-0.5
E1,22/10/04,Burnley,Derby,0,2,A,0,0,D,A Kaye,5,9,2,5,12,6,7,5,1,0,0,0,2.1,3.25,3.4,2.15,3.2,3,2.1,3.2,3.2,1.9,3,3.4,2.1,3.2,3,2.1,3.2,3.25,2,3.1,3.3,2.05,1.65,2.1,1.7,2.1,1.6,-0.5,1.8,2.04,-0.25,1.8,2.05,-0.25
E1,23/10/04,Brighton,Leeds,1,0,H,0,0,D,R Beeby,6,8,3,2,12,16,5,4,1,5,0,2,2.37,3.25,2.62,2.5,3.2,2.5,2.45,3.25,2.6,2.4,2.9,2.6,2.5,3.2,2.5,2.4,3.2,2.6,2.4,3.1,2.6,2.15,1.6,2.1,1.7,2.45,1.44,-0.5,,,,1.85,2,0
E1,23/10/04,Leicester,Stoke,1,1,D,1,1,D,C Webster,15,10,7,6,17,21,4,0,1,1,0,0,1.83,3.2,4,1.9,3.2,3.65,1.85,3.3,3.9,1.8,3.1,3.6,1.8,3.25,3.75,1.73,3.4,4.2,1.72,3.2,4.33,2.05,1.65,2.1,1.7,1.85,1.79,-0.5,,,,1.875,1.975,-0.5
E1,23/10/04,Millwall,Cardiff,2,2,D,0,1,A,H Webb,11,13,4,6,13,11,7,7,3,3,0,0,1.8,3.4,4,1.7,3.3,4.5,1.83,3.3,4,1.75,3.2,3.8,1.73,3.2,4.33,1.73,3.4,4.2,1.72,3.2,4.33,2,1.71,2.1,1.7,1.83,1.81,-0.5,,,,1.875,1.975,-0.5
E1,23/10/04,Preston,Nott'm Forest,3,2,H,2,0,H,A Bates,16,10,12,6,18,16,8,3,1,3,0,1,2.1,3.2,3.2,2.1,3.2,3.1,2.1,3.2,3.2,2,3.1,3.1,1.8,3.25,3.75,1.91,3.25,3.5,2.05,3.2,3.1,2.05,1.65,2.05,1.75,2.1,1.6,-0.5,,,,1.85,2,-0.25
E1,23/10/04,Reading,Crewe,4,0,H,3,0,H,J P Robinson,15,10,7,5,6,8,5,2,1,2,0,0,1.53,3.5,6,1.6,3.5,5,1.6,3.5,5.25,1.55,3.5,4.6,1.57,3.5,5,1.57,3.4,5.5,1.57,3.3,5.5,1.75,1.95,1.85,1.95,1.6,2.1,-0.5,,,,1.95,1.9,-1
E1,23/10/04,Sheffield United,Plymouth,2,1,H,0,0,D,E Ilderton,19,6,12,3,12,10,12,8,0,1,0,0,1.8,3.3,4,1.9,3.2,3.65,1.83,3.3,4,1.85,3.1,3.5,1.8,3.2,4,1.83,3.25,3.75,1.8,3.1,4,2,1.71,1.95,1.85,1.83,1.81,-0.5,,,,1.85,2,-0.5
E1,23/10/04,Watford,Ipswich,2,2,D,0,0,D,K Wright,9,14,6,12,14,14,7,6,1,2,0,0,2.3,3.4,2.62,2.5,3.2,2.5,2.45,3.3,2.55,2.6,2.9,2.4,2.5,3.2,2.5,2.4,3.2,2.6,2.5,3.1,2.5,1.9,1.79,1.9,1.9,2.45,1.44,-0.5,,,,1.975,1.875,0
E1,23/10/04,West Ham,Gillingham,3,1,H,3,1,H,E Evans,12,7,9,3,11,14,13,5,0,1,0,0,1.4,4,7,1.45,3.7,6.5,1.45,3.8,6.7,1.45,3.7,5.2,1.36,3.75,8,1.4,3.75,7.5,1.44,3.6,6.5,1.85,1.85,1.8,2,2.25,1.47,-1.5,,,,1.925,1.975,-1.25
E1,23/10/04,Wigan,Coventry,4,1,H,1,1,D,P Crossley,10,4,6,2,9,14,7,8,1,0,0,1,1.5,3.5,6.5,1.6,3.5,5,1.6,3.5,5.25,1.6,3.4,4.4,1.53,3.5,5.5,1.57,3.4,5.5,1.57,3.3,5.5,1.71,2,1.85,1.95,1.6,2.1,-0.5,,,,2,1.85,-1
E1,23/10/04,Wolves,QPR,2,1,H,1,0,H,L Probert,9,8,6,3,9,13,7,10,3,0,1,0,2.2,3.3,2.87,2.35,3.15,2.7,2.2,3.2,3,2.1,3,3,2.25,3.2,2.75,2.25,3.2,2.8,2.1,3.2,3,1.79,1.9,1.9,1.9,2.2,1.55,-0.5,,,,1.85,2,-0.25,,,
E1,25/10/04,Rotherham,Sunderland,0,1,A,0,0,D,D Gallagher,7,19,3,12,14,10,2,3,0,2,0,0,3.75,3.2,2,3,3.2,2.15,3.25,3.3,2.05,3.1,3.1,2,3.5,3.2,1.91,3.4,3.25,2,3.1,3.2,2.05,2.05,1.65,2.1,1.7,1.64,2.05,0.5,,,,,,,,,
E1,29/10/04,Crewe,Sheffield United,2,3,A,1,3,A,M Fletcher,7,13,3,7,12,15,3,3,0,2,0,0,3,3.25,2.3,2.65,3.15,2.4,2.7,3.2,2.4,2.7,2.9,2.3,2.6,3.2,2.38,2.75,3.2,2.38,2.62,3.1,2.37,1.85,1.85,1.95,1.85,1.46,2.4,0.5,1.88,1.96,0.25,1.825,2.025,0.25,,,
E1,30/10/04,Cardiff,Leicester,0,0,D,0,0,D,M Ryan,16,5,6,3,11,7,13,4,1,2,0,0,2.37,3.25,2.62,2.65,3.25,2.35,2.6,3.2,2.5,2.6,2.9,2.4,2.38,3.2,2.6,2.62,3.2,2.38,2.62,3.1,2.37,1.95,1.75,2.1,1.7,1.43,2.5,0.5,1.94,1.9,0,1.9,1.95,0,,,
E1,30/10/04,Coventry,Reading,3,2,H,1,1,D,G Salisbury,17,10,9,4,13,9,10,4,1,0,0,0,2.62,3.25,2.37,2.45,3.2,2.55,2.65,3.2,2.45,2.6,2.9,2.4,2.6,3.2,2.38,2.6,3.2,2.4,2.62,3.1,2.37,1.9,1.79,2.1,1.7,1.45,2.45,0.5,2.1,1.74,0,2.1,1.75,0,,,
E1,30/10/04,Derby,Rotherham,3,2,H,1,2,A,A Marriner,17,4,10,2,14,14,6,6,0,0,0,0,1.57,3.5,5.5,1.65,3.25,5,1.6,3.55,5.2,1.6,3.4,4.4,1.57,3.5,5,1.57,3.6,5,1.6,3.4,4.8,1.9,1.79,2.05,1.75,1.6,2.11,-0.5,1.84,2,-0.75,1.8,2.05,-0.75,,,
E1,30/10/04,Gillingham,Wolves,1,0,H,1,0,H,T Kettle,6,15,2,7,11,15,5,5,2,2,1,0,3.1,3.25,2.1,2.95,3.3,2.15,3.1,3.2,2.15,3.1,3.1,2,3,3.4,2,2.88,3.2,2.2,2.8,3.2,2.2,1.85,1.85,2.05,1.75,1.57,2.15,0.5,1.9,1.94,0.25,1.95,1.9,0.25,,,
E1,30/10/04,Ipswich,Preston,3,0,H,2,0,H,I Williamson,23,10,17,4,12,18,5,6,1,4,0,0,1.61,3.5,5,1.55,3.5,5.45,1.63,3.5,5,1.65,3.3,4.2,1.67,3.25,4.5,1.62,3.4,5,1.61,3.3,5,1.65,2.05,1.8,2,1.63,2.06,-0.5,2.06,1.78,-1,2.1,1.75,-1,,,
E1,30/10/04,Nott'm Forest,Watford,1,2,A,1,2,A,M Atkinson,8,12,4,6,15,16,6,10,3,2,0,0,2.2,3.3,2.87,2.15,3.2,3,2.2,3.2,3,2.1,3,3,2.2,3.2,2.8,2.25,3.2,2.8,2.2,3.1,2.87,1.95,1.75,2.1,1.7,2.2,1.55,-0.5,2,1.84,-0.25,1.95,1.9,-0.25,,,
E1,30/10/04,Plymouth,West Ham,1,1,D,0,1,A,A Penn,10,7,2,2,11,13,9,3,3,2,0,0,2.62,3.25,2.37,2.45,3.2,2.55,2.7,3.2,2.4,2.7,2.9,2.3,2.6,3.2,2.38,2.6,3.2,2.4,2.75,3.1,2.3,1.85,1.85,2.15,1.66,1.46,2.4,0.5,2.04,1.8,0,2.075,1.775,0,,,
E1,30/10/04,QPR,Burnley,3,0,H,3,0,H,N Miller,9,6,5,3,14,14,2,5,1,4,0,0,1.8,3.3,4,1.9,3,3.95,1.85,3.25,4,2,2.9,3.3,1.8,3.2,4,1.8,3.25,4,1.9,3,3.75,1.85,1.85,2.1,1.7,1.85,1.79,-0.5,1.98,1.86,-0.5,2.075,1.775,-0.5,,,
E1,30/10/04,Stoke,Millwall,1,0,H,0,0,D,U Rennie,8,3,5,2,5,9,2,2,2,3,0,0,2.2,3.2,3,2.3,3.2,2.75,2.25,3.2,2.9,2.1,3,3,2.2,3.25,2.75,2.25,3.2,2.8,2.2,3.2,2.8,2.15,1.6,2.25,1.61,2.25,1.52,-0.5,2,1.84,-0.25,2,1.85,-0.25,,,
E1,30/10/04,Sunderland,Brighton,2,0,H,0,0,D,P Joslin,13,2,9,1,9,15,5,2,2,1,0,0,1.61,3.5,5,1.55,3.3,6,1.65,3.4,5,1.65,3.3,4.2,1.57,3.5,5,1.62,3.4,5,1.66,3.1,5,2,1.71,2.1,1.7,1.65,2.02,-0.5,2.06,1.78,-1,1.775,2.075,-0.75,,,
E1,31/10/04,Leeds,Wigan,0,2,A,0,0,D,M Dean,14,16,10,3,15,12,5,3,3,1,0,0,2.75,3.2,2.5,2.7,3.05,2.4,2.7,3.2,2.4,2.7,2.9,2.3,2.5,3.2,2.5,2.7,3.2,2.4,2.8,3.2,2.2,1.95,1.75,2.15,1.66,1.46,2.4,0.5,2.08,1.76,0,1.775,2.075,0.25,,,
E1,02/11/04,Cardiff,West Ham,4,1,H,2,0,H,R Beeby,12,11,7,5,16,10,7,5,0,0,0,0,2.8,3.25,2.25,3,3.3,2.1,2.9,3.1,2.3,2.7,2.9,2.3,2.75,3,2.38,2.75,3.25,2.25,2.8,3.1,2.25,2,1.71,2.1,1.66,1.5,2.3,0.5,1.7,2.14,0.25,1,1.85,0,,,
E1,02/11/04,Crewe,Leicester,2,2,D,0,1,A,G Laws,8,17,5,9,11,18,2,10,0,2,0,0,2.7,3.2,2.37,3.1,3.2,2.1,3,3.2,2.2,2.9,2.9,2.2,2.8,3.2,2.2,2.75,3.25,2.25,3,3.2,2.1,1.79,1.9,1.85,1.95,1.55,2.2,0.5,1.98,1.86,0.25,1.975,1.875,0.25,,,
E1,02/11/04,Gillingham,Watford,0,0,D,0,0,D,I Williamson,11,19,6,11,18,13,4,7,0,2,0,0,2.62,3.25,2.37,2.8,3.2,2.25,2.65,3.15,2.45,2.6,3,2.3,2.75,3.25,2.2,2.62,3.2,2.38,2.6,3.1,2.4,1.85,1.85,1.95,1.85,1.44,2.45,0.5,2.1,1.74,0,1.775,2.075,0.25,,,
E1,02/11/04,Ipswich,Sheffield United,5,1,H,2,1,H,L Probert,12,16,7,6,13,16,3,5,0,4,0,0,1.9,3.25,3.6,1.95,3.2,3.5,1.91,3.25,3.75,1.8,3.1,3.6,1.8,3.25,3.75,1.91,3.25,3.5,1.83,3.2,3.75,1.71,2,1.8,2,1.91,1.74,-0.5,1.94,1.9,-0.5,1.875,1.975,-0.5,,,
E1,02/11/04,Plymouth,Reading,2,2,D,2,0,H,A Wiley,14,6,12,5,10,9,7,7,0,1,0,0,2.4,3.25,2.6,2.4,3.2,2.6,2.5,3.2,2.6,2.3,3,2.6,2.5,3.2,2.5,2.4,3.2,2.6,2.5,3.25,2.4,1.95,1.75,2.05,1.75,2.3,1.51,-0.5,2,1.84,-0.25,1.7,2.15,0,,,
E1,02/11/04,QPR,Millwall,1,1,D,0,0,D,P Prosser,9,7,4,1,16,19,4,2,3,2,0,1,2,3.25,3.4,1.9,3.2,3.65,2,3.25,3.4,2,3.1,3.1,1.91,3.25,3.4,2,3.25,3.25,1.95,3.3,3.25,1.95,1.75,2.1,1.7,2,1.66,-0.5,1.94,1.9,-0.5,2.025,1.825,-0.5,,,
E1,02/11/04,Stoke,Wigan,0,1,A,0,0,D,N Barry,3,11,1,5,8,3,2,6,0,1,0,0,2.75,3.25,2.3,2.7,3.05,2.4,2.85,3.2,2.3,2.7,2.9,2.3,2.75,3.2,2.25,2.75,3.25,2.25,2.62,3.2,2.3,2,1.71,2.2,1.61,1.51,2.3,0.5,1.96,1.88,0.25,1.95,1.9,0.25,,,
E1,02/11/04,Sunderland,Wolves,3,1,H,0,1,A,A Leake,12,6,8,3,11,16,6,3,0,2,0,0,1.8,3.3,4,1.85,3.25,3.75,1.85,3.3,3.9,1.8,3.1,3.6,1.73,3.4,4,1.73,3.25,4.33,1.83,3.3,3.6,2.05,1.65,2.2,1.61,1.85,1.79,-0.5,1.7,2.14,-0.5,1.775,2.075,-0.5,,,
E1,03/11/04,Coventry,Preston,1,1,D,0,0,D,K Wright,9,5,3,3,19,14,11,4,2,2,0,0,2.1,3.3,3,2.2,3.1,3,2.1,3.2,3.2,2,3.1,3.1,2.1,3.2,3,2.2,3.25,2.8,2.05,3.2,3.1,1.79,1.9,1.95,1.85,2.05,1.63,-0.5,1.78,2.06,-0.25,1.775,2.075,-0.25,,,
E1,03/11/04,Derby,Brighton,3,0,H,1,0,H,E Evans,17,10,12,6,13,12,10,4,1,1,0,0,1.72,3.6,4,1.95,3.1,3.6,1.85,3.25,4,1.8,3.1,3.6,1.67,3.25,4.5,1.8,3.25,4,1.9,3.2,3.5,1.95,1.75,1.95,1.85,1.85,1.79,-0.5,1.82,2.02,-0.5,1.825,1.975,-0.5,,,
E1,03/11/04,Leeds,Burnley,1,2,A,1,2,A,P Dowd,13,9,7,5,20,14,2,6,2,2,0,0,1.83,3.4,3.75,1.8,3.1,4.3,1.95,3.2,3.65,1.85,3,3.6,1.91,3.25,3.4,1.91,3.25,3.5,2,2.87,3.6,2.05,1.65,2.15,1.65,1.95,1.71,-0.5,1.96,1.88,-0.5,1.975,1.875,-0.5,,,
E1,03/11/04,Nott'm Forest,Rotherham,2,2,D,0,2,A,B Curson,20,7,9,3,12,14,9,1,0,1,0,1,1.72,3.6,4,1.65,3.25,5,1.7,3.4,4.6,1.65,3.3,4.2,1.67,3.4,4.33,1.67,3.4,4.5,1.66,3.3,4.5,1.95,1.75,2,1.8,1.7,1.96,-0.5,1.92,1.92,-0.75,1.925,1.925,-0.75,,,
E1,05/11/04,Millwall,Sunderland,2,0,H,2,0,H,A Marriner,12,9,7,5,16,13,6,2,1,4,0,0,2.5,3.2,2.75,2.25,3.2,2.8,2.35,3.25,2.75,2.3,3,2.6,2.38,3.2,2.6,2.4,3.2,2.7,2.25,3.2,2.75,2.05,1.65,2.35,1.57,2.35,1.49,-0.5,2.1,1.74,-0.25,1.75,2.1,0,,,
E1,06/11/04,Brighton,Crewe,1,3,A,0,1,A,B Curson,16,12,7,8,11,11,9,3,2,0,0,0,1.83,3.4,3.75,1.8,3.4,3.75,1.9,3.3,3.7,1.9,3.1,3.3,1.91,3.25,3.4,1.91,3.25,3.5,1.95,3.2,3.3,1.85,1.85,1.9,1.9,1.9,1.74,-0.5,1.98,1.86,-0.5,2,1.85,-0.5,,,
E1,06/11/04,Burnley,Ipswich,0,2,A,0,1,A,M Pike,5,9,1,5,12,12,4,3,2,2,0,0,2.8,3.25,2.25,2.7,3.25,2.3,2.8,3.25,2.3,2.7,2.9,2.3,2.6,3.2,2.38,2.75,3.2,2.3,2.62,3.2,2.3,1.79,1.9,1.75,2.05,1.5,2.3,0.5,1.82,2.02,0.25,1.875,1.975,0.25,,,
E1,06/11/04,Preston,Leeds,2,4,A,0,3,A,C Penton,15,17,8,12,15,19,9,4,2,3,0,0,2.1,3.4,3,2,3.35,3.2,2.1,3.3,3.1,2,3.1,3.1,1.91,3.25,3.4,2.1,3.25,3,2.05,3.2,3.1,1.95,1.75,2.1,1.7,2.1,1.6,-0.5,1.76,2.08,-0.25,1.825,2.075,-0.25,,,
E1,06/11/04,Reading,Stoke,1,0,H,1,0,H,G Laws,14,12,5,6,8,22,3,9,1,2,0,0,1.72,3.4,4.33,1.7,3.4,4.3,1.75,3.4,4.3,1.75,3.2,3.8,1.73,3.2,4.33,1.73,3.25,4.33,1.7,3.2,4.5,1.95,1.75,2.15,1.66,1.75,1.9,-0.5,2.06,1.78,-0.75,2.05,1.8,-0.75,,,
E1,06/11/04,Rotherham,Cardiff,2,2,D,0,0,D,C Webster,12,17,7,8,13,13,6,5,3,0,0,0,2.75,3.25,2.3,2.65,3.25,2.35,2.65,3.25,2.4,2.7,2.9,2.3,2.75,3.2,2.25,2.62,3.2,2.38,2.6,3.1,2.4,1.95,1.75,2.1,1.7,1.46,2.4,0.5,2.02,1.82,0,2.025,1.825,0,,,
E1,06/11/04,Sheffield United,Gillingham,0,0,D,0,0,D,D Gallagher,19,1,7,0,7,16,10,3,1,1,0,0,1.53,3.5,6,1.55,3.45,5.6,1.55,3.6,5.65,1.5,3.6,4.8,1.5,3.4,6,1.53,3.5,5.5,1.53,3.5,5.5,1.85,1.85,1.85,1.95,1.55,2.2,-0.5,2,1.84,-1,2.025,1.825,-1
E1,06/11/04,Watford,Derby,2,2,D,1,0,H,G Salisbury,17,11,11,8,11,5,6,4,3,2,0,0,2.2,3.2,3,1.95,3.2,3.5,2,3.25,3.45,2.1,3,3,2.1,3.2,3,2,3.25,3.25,2,3.2,3.2,1.85,1.85,2,1.8,2,1.67,-0.5,2.02,1.82,-0.5,2.1,1.75,-0.5
E1,06/11/04,West Ham,QPR,2,1,H,1,0,H,M Atkinson,11,9,7,4,18,21,11,5,3,1,0,0,1.9,3.2,3.75,1.85,3.35,3.65,1.83,3.3,4,1.75,3.2,3.8,1.8,3.25,3.75,1.73,3.25,4.33,1.8,3.1,4,1.95,1.75,2.1,1.7,1.83,1.81,-0.5,1.86,1.98,-0.5,1.85,2,-0.5
E1,06/11/04,Wigan,Plymouth,0,2,A,0,1,A,P Prosser,6,8,3,4,7,15,5,3,1,1,0,0,1.44,3.75,7,1.5,3.6,5.9,1.45,3.75,6.85,1.5,3.6,4.8,1.44,3.6,6.5,1.44,3.75,6.5,1.44,3.6,6.5,1.75,1.95,1.75,2.05,2.25,1.47,-1.5,1.98,1.86,-1.25,2.075,1.775,-1.25
E1,06/11/04,Wolves,Nott'm Forest,2,1,H,2,1,H,M Ryan,15,6,7,3,10,11,10,5,1,3,0,0,1.83,3.2,4,1.75,3.3,4.2,1.83,3.3,4,1.8,3.1,3.6,1.73,3.4,4,1.83,3.25,3.75,1.83,3.2,3.75,1.95,1.75,1.9,1.9,1.83,1.81,-0.5,1.88,1.96,-0.5,1.85,2,-0.5
