Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA
G1,22/01/12,Panetolikos,Kerkyra,1,1,D,1,1,D,1.85,3.1,5,1.91,3.1,4.25,1.85,3.1,4.33,1.85,3.2,4.1,1.8,3,4.33,1.9,3.1,4.5,1.85,3.25,4.5,1.87,3.2,4.33,1.85,3.25,5,1.83,3.1,4,32,1.91,1.84,3.25,3.1,5.39,4.48,15,2.88,2.58,1.53,1.45,17,-0.5,1.89,1.84,2.09,2.02
G1,22/01/12,Xanthi,Olympiakos,1,0,H,0,0,D,7.5,3.75,1.5,7,3.7,1.5,7,3.6,1.5,5.7,3.8,1.5,7,4.33,1.33,8.5,4.2,1.4,8,4,1.44,7,3.8,1.5,8,3.8,1.533,6.5,3.75,1.44,32,8.5,6.82,4.33,3.83,1.53,1.47,16,2.34,2.17,1.67,1.63,17,1,1.95,1.91,2.01,1.94
G1,25/01/12,Doxa Dramas,Asteras Tripolis,1,0,H,1,0,H,4.33,3.2,1.91,4.1,3.1,1.95,4,3.2,1.9,3.7,3.3,1.9,3.75,3,1.91,4.75,3.3,1.8,4.3,3,2,4.2,3.2,1.91,4.2,3.12,1.91,4.2,3.12,1.91,29,4.75,4.09,3.3,3.12,2,1.9,18,2.76,2.54,1.53,1.47,15,0.25,2.35,2.28,1.68,1.65
G1,25/01/12,Panathinaikos,Levadeiakos,3,0,H,1,0,H,1.18,6,17,1.2,5.5,15.5,1.18,6,13,1.12,7,14,1.14,5.5,15,1.18,6.5,15,1.15,7,20,1.18,6,17,1.18,6,17,1.18,6,17,30,1.23,1.18,7,6,20,13.68,18,1.83,1.76,2.07,1.96,17,-1.75,1.98,1.94,1.96,1.92
G1,28/01/12,OFI,Xanthi,1,0,H,1,0,H,2.3,3,3.4,2.3,2.9,3.3,2.3,2.9,3.25,2.2,3,3.2,2.25,3,2.9,2.5,3,3,2.3,3,3.3,2.4,3,3.1,2.5,2.88,3.4,2.3,2.87,3.1,31,2.5,2.35,3.05,2.94,3.48,3.08,17,2.94,2.6,1.48,1.45,16,-0.25,2.09,2.03,1.88,1.83
G1,28/01/12,Olympiakos,Ergotelis,3,0,H,0,0,D,1.17,6.5,17,1.16,6.25,17,1.17,6,15,1.15,6.2,14,1.14,6,12,1.15,6.5,21,1.15,7,16,1.15,6.5,19,1.17,7.5,19,1.14,7,12,30,1.17,1.15,7.6,6.68,24.5,14.98,16,1.7,1.66,2.25,2.11,15,-1.75,1.77,1.74,2.23,2.16
G1,28/01/12,Panionios,Kerkyra,2,0,H,0,0,D,2.1,3,4,2.05,2.95,3.9,2.15,3,3.5,1.9,3.1,3.9,2.1,2.88,3.3,2.2,3,3.5,2.05,3,4,2.1,3,3.8,2.2,3,4,2.1,2.87,3.5,31,2.25,2.09,3.15,2.98,4.03,3.62,17,2.8,2.58,1.5,1.46,16,-0.25,1.84,1.81,2.11,2.05
G1,29/01/12,AEK,PAOK,0,2,A,0,1,A,2.05,3.1,4,2.1,3,3.7,2.1,3,3.6,2.2,3.1,3.1,2,3,3.4,2.05,3.2,3.75,2.1,3,3.8,2,3.1,4,2.1,3.12,4,2.05,3,3.5,31,2.2,2.07,3.2,3.05,4.03,3.61,17,2.66,2.4,1.6,1.52,16,-0.5,2.16,2.09,1.84,1.78
G1,29/01/12,Aris,Levadeiakos,2,1,H,0,1,A,1.62,3.6,6,1.55,3.5,6.75,1.55,3.5,6.5,1.57,3.5,5.5,1.53,3.4,5.5,1.615,3.5,6,1.6,3.3,7,1.57,3.5,6.5,1.62,3.6,7,1.57,3.4,5.5,30,1.63,1.58,3.67,3.41,7.5,6.14,15,2.66,2.39,1.57,1.52,16,-0.75,1.82,1.79,2.12,2.07
G1,29/01/12,Atromitos,Asteras Tripolis,0,1,A,0,1,A,1.75,3.25,5.5,1.78,3.2,5,1.7,3.3,5,1.7,3.4,4.5,1.73,3.1,4.5,1.65,3.4,5.75,1.7,3.3,5.5,1.73,3.2,5.5,1.75,3.4,5.5,1.67,3.25,5,31,1.78,1.7,3.46,3.27,6.33,5.15,17,2.75,2.53,1.5,1.47,16,-0.75,2,1.95,1.94,1.9
G1,29/01/12,Doxa Dramas,Panathinaikos,0,1,A,0,0,D,9,4.5,1.36,10,4.33,1.33,12,4.25,1.3,10,5,1.25,11,4.5,1.25,12,5.25,1.25,12,4,1.35,12,4.5,1.3,13,4.5,1.36,8.5,4.75,1.28,30,13.53,11.1,5.25,4.28,1.36,1.31,25,2.26,2.09,1.75,1.71,14,1.5,1.84,1.79,2.14,2.1
G1,29/01/12,Giannina,Panetolikos,1,0,H,0,0,D,2.1,3,4,2.15,3,3.5,2.15,3,3.5,2.1,3.05,3.35,2.1,3,3.2,2.2,3,3.5,2.2,3,3.5,2.15,3,3.6,2.15,3.1,4,2.1,2.87,3.5,30,2.2,2.12,3.15,3,4.19,3.5,15,2.8,2.53,1.53,1.47,16,-0.25,1.82,1.79,2.12,2.07
G1,04/02/12,Ergotelis,OFI,0,1,A,0,1,A,2.4,3,3.2,2.35,2.95,3.2,2.4,3,3,2.4,2.9,3,2.38,2.88,2.8,2.5,3.2,2.8,2.6,3,2.8,2.38,3,3.1,2.6,3,3.2,2.38,2.88,2.88,34,2.6,2.4,3.2,2.96,3.2,2.97,19,2.75,2.57,1.55,1.45,15,0,1.78,1.7,2.25,2.15
G1,04/02/12,Kerkyra,Giannina,1,2,A,0,2,A,2.4,3,3.2,2.25,2.95,3.4,2.3,3,3.1,2.3,2.9,3.1,2.1,3,3.2,2.4,3.1,3,2.5,3,3,2.3,3.1,3.2,2.5,3,3.2,2.15,3,3.2,33,2.5,2.32,3.15,2.99,3.4,3.04,18,2.75,2.6,1.5,1.44,15,-0.25,2.1,2.02,1.89,1.84
G1,04/02/12,Levadeiakos,Panathinaikos,1,0,H,0,0,D,5.5,3.5,1.67,6.25,3.4,1.6,6.25,3.5,1.55,5,3.6,1.6,6,3.2,1.57,6.5,3.7,1.55,5.5,3.3,1.7,6.5,3.75,1.53,6.5,3.6,1.67,5.5,3.4,1.57,34,6.81,5.75,3.75,3.38,1.7,1.62,18,2.54,2.37,1.6,1.53,17,1,1.7,1.65,2.33,2.26
G1,05/02/12,AEK,Panionios,1,0,H,1,0,H,1.5,3.8,7.5,1.55,3.5,6.75,1.55,3.5,6.5,1.6,3.6,5,1.5,3.4,6,1.55,3.5,7,1.6,3.2,7.5,1.53,3.6,7,1.57,3.75,7.5,1.53,3.4,6,33,1.6,1.54,3.81,3.49,7.5,6.41,18,2.38,2.28,1.65,1.57,17,-1,2.1,2.03,1.87,1.82
G1,05/02/12,Asteras Tripolis,Doxa Dramas,1,0,H,0,0,D,1.44,4,8.5,1.48,3.6,8,1.45,3.75,7.5,1.5,3.8,5.7,1.36,3.75,8,1.5,3.6,8,1.5,3.5,8.5,1.5,3.6,7.5,1.5,4,8.5,1.4,3.75,7.5,32,1.52,1.46,4,3.61,8.78,7.65,19,2.68,2.5,1.52,1.48,16,-1,1.92,1.88,2.02,1.97
G1,05/02/12,Panetolikos,Atromitos,1,1,D,1,0,H,2.63,3.1,2.8,2.55,2.95,2.9,2.45,3,2.9,2.5,3,2.7,2.38,2.88,2.8,2.6,2.9,2.9,2.7,3,2.7,2.5,3,2.9,2.75,3,2.88,2.38,2.88,2.88,33,2.75,2.52,3.1,2.95,3.01,2.8,19,2.91,2.64,1.5,1.43,15,0,1.9,1.83,2.06,1.98
G1,05/02/12,PAOK,Olympiakos,0,2,A,0,2,A,3.5,3.3,2.1,3.4,2.95,2.25,3.2,3.1,2.2,3,3,2.3,2.88,3.1,2.2,3.2,3.2,2.25,3.4,3,2.25,3.3,3.1,2.25,3.5,3.3,2.25,2.9,3,2.3,33,3.67,3.24,3.3,3.08,2.3,2.19,18,2.54,2.35,1.6,1.54,16,0.25,2.06,1.99,2,1.87
G1,05/02/12,Xanthi,Aris,0,2,A,0,0,D,2.2,3.1,3.5,2.25,2.85,3.5,2.25,3.1,3.1,2.2,3,3.2,2.25,2.88,3,2.25,3.1,3.25,2.1,2.8,3.5,2.25,3.1,3.25,2.25,3.2,3.5,2.1,3,3.3,33,2.35,2.2,3.2,3,3.74,3.27,18,2.9,2.61,1.5,1.44,16,-0.25,1.91,1.85,2.06,2
G1,08/02/12,Asteras Tripolis,Levadeiakos,0,1,A,0,1,A,1.8,3.25,5,1.83,3.1,4.75,1.7,3.2,5.25,1.7,3.5,4.4,1.67,3.25,4.5,1.7,3.25,5.75,1.65,3.4,5.8,1.7,3.4,5.25,1.75,3.3,5.75,1.73,3.25,4.5,33,1.83,1.71,3.5,3.27,5.8,4.95,20,2.73,2.49,1.55,1.48,16,-0.75,2.04,1.99,1.91,1.86
G1,08/02/12,Panetolikos,Doxa Dramas,0,2,A,0,1,A,1.53,3.75,7,1.55,3.4,7,1.53,3.5,6.75,1.55,3.7,5.4,1.53,3.4,5.5,1.55,3.5,7,1.5,3.7,7.5,1.53,3.5,7,1.57,3.75,7.5,1.53,3.5,6,32,1.6,1.53,3.75,3.51,7.5,6.49,20,2.77,2.54,1.5,1.46,15,-0.75,1.75,1.71,2.25,2.18
G1,10/02/12,Olympiakos,AEK,2,0,H,2,0,H,1.33,4.75,9.5,1.3,4.75,10,1.3,4.75,9,1.35,4.2,8,1.33,3.8,9,1.285,5.2,10,1.29,5,11,1.3,5,9.5,1.33,3.8,13,1.29,4.5,9,36,1.36,1.3,5.2,4.67,13,9.8,27,2.01,1.93,1.93,1.83,17,-1.25,1.96,1.9,1.99,1.95
G1,11/02/12,OFI,PAOK,0,2,A,0,2,A,2.5,3,3,2.55,2.95,2.9,2.35,3,3,2.3,3,3,2.38,3.1,2.62,2.5,3.05,2.9,2.4,3.1,3,2.38,3,3.1,2.5,3.1,3.1,2.5,2.88,2.75,33,2.69,2.45,3.1,2.97,3.1,2.89,17,2.85,2.62,1.5,1.44,14,0,1.83,1.77,2.11,2.04
G1,11/02/12,Panionios,Giannina,0,0,D,0,0,D,2.2,3,3.6,2.3,2.9,3.3,2.15,3.1,3.3,2.2,3,3.2,2.1,3,3.2,2.35,3.1,3.1,2.1,3.2,3.5,2.2,3,3.5,2.3,3.1,3.5,2.15,3,3.25,30,2.42,2.19,3.2,2.98,3.6,3.27,18,2.91,2.61,1.5,1.45,14,-0.25,2.03,1.97,1.93,1.88
G1,12/02/12,Aris,Ergotelis,1,1,D,1,1,D,1.57,3.5,7,1.57,3.5,6.5,1.55,3.5,6.5,1.55,3.5,5.8,1.53,3.25,6,1.571,3.4,7,1.5,3.75,7,1.5,3.6,7.5,1.57,3.75,7.5,1.53,3.6,5.5,33,1.6,1.54,3.75,3.47,7.77,6.53,18,2.77,2.55,1.53,1.47,15,-0.75,1.78,1.73,2.2,2.14
G1,12/02/12,Atromitos,Kerkyra,3,1,H,2,1,H,1.75,3.4,5,1.7,3.25,5.5,1.75,3.25,4.75,1.7,3.3,4.8,1.73,3.2,4.33,1.727,3.3,5.25,1.75,3.3,5,1.75,3.25,5,1.8,3.5,5,1.7,3.3,4.5,33,1.8,1.73,3.5,3.26,5.76,4.86,18,2.93,2.61,1.52,1.45,15,-0.5,1.79,1.75,2.19,2.11
G1,12/02/12,Doxa Dramas,Panetolikos,2,1,H,0,0,D,3.75,3.1,2.1,3.7,3,2.1,3.75,3,2.05,3.4,3,2.1,3.75,3,1.91,3.8,3,2.1,3.75,3,2.1,3.75,3,2.1,3.8,3.12,2.05,3.6,3,2,32,4.3,3.68,3.12,2.99,2.15,2.06,17,2.97,2.65,1.5,1.44,14,0.25,2.2,2.12,1.85,1.75
G1,12/02/12,Levadeiakos,Asteras Tripolis,0,1,A,0,0,D,2.38,3.1,3.1,2.5,2.85,3,2.35,3,3,2.3,3.2,2.8,2.25,3,2.88,2.5,3.05,2.9,2.5,3,3,2.38,3,3.1,2.5,3.1,3.1,2.38,3,2.8,33,2.56,2.42,3.2,2.95,3.31,2.96,18,3,2.65,1.45,1.43,15,-0.25,2.16,2.08,1.83,1.78
G1,12/02/12,Panathinaikos,Xanthi,3,0,H,0,0,D,1.5,3.75,7.5,1.53,3.7,6.5,1.5,3.6,7,1.4,3.8,7.5,1.36,3.75,8,1.5,3.8,7,1.44,4,8,1.44,4,7.5,1.53,3.8,8,1.4,4,7,33,1.56,1.48,4,3.69,8,7.03,19,2.39,2.24,1.67,1.6,16,-1,2.05,2.01,1.88,1.84
G1,15/02/12,Doxa Dramas,Kerkyra,0,1,A,0,1,A,2.7,3.2,2.6,2.6,2.9,2.85,2.65,3,2.65,2.5,3,2.7,2.4,3,2.7,2.75,3.1,2.6,2.6,3,2.85,2.6,3,2.8,2.6,3.1,2.75,2.6,2.88,2.62,32,2.85,2.62,3.2,2.97,2.85,2.66,19,2.8,2.57,1.55,1.46,12,0,1.95,1.88,1.99,1.91
G1,15/02/12,Levadeiakos,Panetolikos,2,0,H,1,0,H,2.3,3.1,3.25,2.55,2.95,2.9,2.35,3,3,2.2,3.1,3.1,2.38,2.8,2.88,2.4,2.9,3.2,2.55,3,2.9,2.38,3,3.1,2.4,2.9,3.1,2.4,2.88,2.88,33,2.55,2.4,3.1,2.95,3.25,2.96,19,2.97,2.68,1.45,1.42,14,-0.25,2.14,2.09,1.8,1.77
G1,18/02/12,Ergotelis,Panathinaikos,0,2,A,0,0,D,4.33,3.25,1.91,4.75,3.2,1.8,5,3.25,1.72,4.7,3.4,1.65,5,3.25,1.62,5,3.4,1.727,5,3.2,1.8,4.5,3.25,1.83,4.8,3.3,1.85,4.75,3.3,1.67,33,5.2,4.63,3.4,3.22,1.91,1.77,17,2.72,2.47,1.55,1.49,15,0.75,1.74,1.69,2.27,2.21
G1,18/02/12,Xanthi,Asteras Tripolis,0,1,A,0,0,D,1.83,3.25,4.75,1.78,3.2,5,1.8,3.2,4.5,1.8,3.2,4.2,1.67,3.25,4.5,1.8,3.25,4.75,1.65,3.4,6,1.8,3.2,4.75,1.8,3.25,5.75,1.67,3.3,4.75,33,1.86,1.78,3.4,3.2,6,4.62,17,2.82,2.58,1.5,1.45,15,-0.5,1.88,1.84,2.07,2.01
G1,19/02/12,Giannina,Atromitos,1,2,A,0,1,A,2.5,3,3,2.65,2.95,2.75,2.6,2.9,2.8,2.6,2.9,2.7,2.62,2.9,2.5,2.4,3,3.1,2.7,3,2.7,2.5,2.9,3,2.7,2.9,3.1,2.62,2.88,2.6,33,2.7,2.48,3.03,2.92,3.22,2.88,17,2.91,2.58,1.5,1.45,14,0,1.8,1.73,2.2,2.1
G1,19/02/12,Kerkyra,Doxa Dramas,3,1,H,1,0,H,1.8,3.4,4.75,1.95,3.1,4.1,1.9,3.1,4.2,1.75,3.2,4.5,1.91,3.1,3.6,1.8,3.3,4.75,2,3,4.3,1.95,3.1,4.2,1.91,3.3,4.6,1.91,3,4,32,2,1.89,3.4,3.13,4.78,4.12,16,2.91,2.54,1.5,1.47,14,-0.5,1.99,1.94,1.98,1.91
G1,19/02/12,Olympiakos,Panionios,2,0,H,1,0,H,1.17,7,16,1.14,6.5,20,1.12,7.5,17,1.12,7,14,1.11,6.5,15,1.111,8,21,1.1,9,19,1.13,8,17,1.15,8.5,21,1.12,7,12,29,1.17,1.12,9,7.1,25,16.51,17,1.71,1.61,2.3,2.2,15,-2,2.09,2.03,1.86,1.82
G1,19/02/12,Panetolikos,Levadeiakos,0,2,A,0,2,A,1.91,3.25,4.33,1.95,3.1,4.1,1.95,3.1,4,2.1,3.1,3.3,2,3,3.4,2,3.1,4,2,3,4.2,1.95,3,4.33,2,3.25,4.33,2,3,3.6,33,2.1,1.97,3.25,3.06,4.37,3.89,17,2.88,2.61,1.5,1.45,15,-0.5,2.05,2,1.91,1.85
G1,19/02/12,PAOK,Aris,0,0,D,0,0,D,1.85,3.2,4.75,1.91,3,4.5,1.85,3.1,4.5,1.8,3.2,4.2,1.8,3.1,4,1.727,3.4,5,1.75,3.3,5,1.87,3.1,4.5,1.9,3.3,4.8,1.83,3.2,4,33,1.96,1.86,3.4,3.13,5,4.26,16,2.96,2.6,1.5,1.44,15,-0.5,1.96,1.92,1.99,1.94
G1,26/02/12,AEK,OFI,1,1,D,0,0,D,1.75,3.3,4.5,1.8,3.1,5,1.75,3.25,4.75,1.75,3.2,4.6,1.73,3.1,4.5,1.8,3.25,4.75,1.85,3,5,1.75,3.25,5,1.75,3.3,5,1.73,3.25,4.33,17,1.8,1.75,3.3,3.2,5,4.71,15,2.53,2.46,1.55,1.5,1,-1,2.48,2.48,1.51,1.51
G1,03/03/12,Aris,AEK,1,0,H,0,0,D,2.25,3.1,3.4,2.3,2.95,3.25,2.3,3.1,3,2.4,3.1,2.8,2.25,3.1,2.8,2.3,3.2,3.1,2.2,3,3.5,2.4,3.1,3,2.38,3.12,3.4,2.3,3,2.88,35,2.4,2.24,3.2,3.06,3.5,3.13,21,2.72,2.47,1.55,1.49,18,-0.25,1.94,1.9,2,1.94
G1,03/03/12,Panionios,Atromitos,1,2,A,0,1,A,2.63,3,2.88,2.45,2.95,3,2.5,3,2.8,2.5,2.9,2.8,2.5,2.88,2.7,2.7,3,2.7,2.6,3,2.85,2.5,3,2.9,2.62,3,2.9,2.5,2.88,2.75,35,2.7,2.49,3.05,2.96,3,2.82,21,3,2.67,1.5,1.43,16,0,1.86,1.79,2.09,2.02
G1,03/03/12,Xanthi,Panetolikos,0,1,A,0,1,A,1.8,3.1,5.25,1.83,3.1,4.75,1.8,3.2,4.5,1.9,3.2,3.7,1.83,3.2,3.75,1.85,3.3,4.333,1.75,3.15,5.75,1.8,3.25,4.75,1.87,3.12,5.5,1.7,3.2,4.75,35,1.95,1.82,3.3,3.15,5.75,4.44,21,2.89,2.56,1.53,1.46,14,-0.75,2.27,2.16,1.75,1.7
G1,04/03/12,Asteras Tripolis,Ergotelis,3,0,H,1,0,H,1.85,3.2,4.75,1.8,3.3,4.5,1.85,3.2,4.25,1.7,3.3,4.7,1.73,3.2,4.33,1.833,3.2,4.75,1.75,3.3,5,1.83,3.1,4.75,1.85,3.3,5,1.8,3.1,4.33,35,1.9,1.8,3.3,3.16,5,4.52,21,3,2.65,1.5,1.43,18,-0.5,1.86,1.82,2.08,2.02
G1,04/03/12,Doxa Dramas,Giannina,1,0,H,1,0,H,3.3,2.9,2.4,3.4,2.95,2.25,3,3,2.35,2.9,3.1,2.3,2.8,3,2.3,3.2,3.1,2.3,3,3,2.5,3.1,3,2.38,3.4,3,2.4,2.75,2.88,2.5,34,3.44,3.15,3.1,2.99,2.5,2.27,20,3,2.66,1.5,1.43,15,0,2.49,2.32,1.66,1.6
G1,04/03/12,Levadeiakos,Kerkyra,4,3,H,3,1,H,2.1,3,4,2.15,2.95,3.6,2.1,3.1,3.4,1.9,3.1,3.9,1.91,3.1,3.6,2.05,3.1,3.8,2,3.1,4,2.15,3,3.6,2.15,3.12,4,2.05,3,3.4,35,2.15,2.05,3.12,3.03,4,3.62,21,3,2.68,1.5,1.42,18,-0.25,1.82,1.76,2.17,2.09
G1,04/03/12,OFI,Olympiakos,0,2,A,0,1,A,9,4.2,1.4,8.25,3.9,1.42,6.5,3.75,1.5,7.5,3.8,1.4,7,3.4,1.44,7.5,4,1.45,8,4,1.44,7,3.75,1.5,9,4.1,1.45,7.5,3.75,1.4,35,9,7.57,4.2,3.85,1.5,1.42,21,2.27,2.12,1.7,1.65,18,1,2.17,2.1,1.84,1.75
G1,04/03/12,Panathinaikos,PAOK,0,2,A,0,0,D,1.7,3.4,5.5,1.67,3.3,5.5,1.65,3.4,5.25,1.6,3.4,5.3,1.53,3.4,5.5,1.55,3.6,6.6,1.57,3.5,7,1.64,3.4,6,1.7,3.3,6.5,1.57,3.5,5.4,35,1.73,1.63,3.6,3.38,7,5.43,21,2.45,2.31,1.65,1.55,17,-1,2.53,2.41,1.6,1.56
G1,07/03/12,Giannina,Doxa Dramas,1,0,H,0,0,D,1.62,3.4,6.5,1.62,3.4,6,1.62,3.4,5.5,1.7,3.3,4.6,1.62,3.25,5,1.571,3.75,6,1.7,3.25,5.6,1.64,3.4,5.75,1.62,3.5,6,,,,31,1.7,1.62,3.75,3.41,6.5,5.51,17,2.69,2.48,1.57,1.49,14,-0.75,1.86,1.81,2.11,2.03
G1,07/03/12,Kerkyra,Levadeiakos,3,2,H,0,1,A,2.25,3,3.5,2.35,2.95,3.2,2.25,3,3.2,2.3,3,3,2.2,2.88,3.2,2.25,3.1,3.25,2.2,3,3.3,2.25,3.1,3.3,2.2,3.1,3.4,,,,32,2.38,2.22,3.2,3.02,3.5,3.22,17,2.77,2.55,1.52,1.46,15,-0.25,2.01,1.94,1.96,1.89
G1,10/03/12,Atromitos,Doxa Dramas,2,0,H,0,0,D,1.36,4.2,11,1.4,4,8.75,1.35,4,10,1.45,3.9,6.5,1.36,3.75,8.5,1.4,4,9.5,1.4,3.9,10,1.44,3.75,9,1.4,4.1,11,1.4,3.75,8,32,1.45,1.38,4.5,3.87,11.28,9.16,18,2.38,2.3,1.6,1.55,13,-1,1.69,1.65,2.35,2.28
G1,10/03/12,OFI,Panionios,0,1,A,0,0,D,1.91,3,4.75,1.91,3.1,4.25,1.95,3.1,4,,,,1.91,3,3.8,1.9,3.1,4.5,1.95,3.25,4,1.91,3.1,4.33,1.95,3.2,4.6,1.91,3,4,31,2.05,1.94,3.25,3.05,4.75,4.01,18,2.75,2.61,1.48,1.44,13,-0.5,2.04,1.99,1.89,1.85
G1,10/03/12,PAOK,Asteras Tripolis,2,3,A,1,3,A,1.57,3.6,6.5,1.55,3.5,6.75,1.55,3.5,6.5,1.5,3.8,5.7,1.53,3.25,6.5,1.55,3.5,7,1.5,3.7,7.5,1.57,3.5,6.5,1.57,3.7,7.5,1.57,3.3,6,20,1.58,1.54,3.8,3.4,7.5,6.54,13,2.62,2.45,1.57,1.5,8,-1,2.12,2.08,1.83,1.77
G1,11/03/12,AEK,Panathinaikos,2,0,H,0,0,D,3,3,2.5,3.2,2.95,2.35,2.8,3,2.5,2.9,3,2.4,2.8,2.88,2.4,2.9,3.2,2.4,3,3,2.5,2.9,3,2.5,3,3.2,2.5,2.7,3,2.5,31,3.2,2.88,3.2,2.99,2.5,2.43,18,2.65,2.51,1.55,1.47,10,0,2.2,2.08,1.79,1.73
G1,11/03/12,Giannina,Levadeiakos,2,0,H,1,0,H,2.1,2.88,4.2,2.05,2.95,3.9,2.1,3,3.6,2.2,3,3.2,2,2.88,3.6,2.15,3.1,3.5,2.2,2.9,3.65,2.2,2.9,3.6,2.15,3,4.1,2,3,3.6,31,2.2,2.06,3.12,2.97,4.2,3.67,18,2.75,2.61,1.5,1.44,12,-0.25,1.74,1.71,2.23,2.17
G1,11/03/12,Kerkyra,Xanthi,2,0,H,0,0,D,2.4,2.8,3.4,2.35,2.95,3.2,2.45,2.9,3,2.2,3.1,3.1,2.3,2.8,3,2.5,3.1,2.875,2.55,3,2.9,2.5,3,2.9,2.5,3,3.3,2.4,2.88,2.88,32,2.55,2.39,3.1,2.95,3.4,2.99,19,2.75,2.59,1.5,1.44,12,-0.25,2.1,2.04,1.85,1.81
G1,11/03/12,Olympiakos,Aris,3,0,H,2,0,H,1.25,4.75,19,1.28,4.25,16,1.27,4.25,15,1.25,5,10,1.22,4.33,13,1.285,4.75,12,1.28,4.6,16,1.25,4.75,15,1.25,4.75,19,1.25,5,9,31,1.29,1.26,5,4.5,19,13.83,19,2.15,2.06,1.73,1.69,10,-1.25,1.71,1.67,2.28,2.23
G1,11/03/12,Panetolikos,Ergotelis,2,0,H,1,0,H,2,2.9,4.5,1.91,3.1,4.25,2,3,4,2,3.1,3.5,2,2.88,3.8,1.95,3.1,4.2,1.95,3,4.5,2.05,3,4,2.05,3.1,4.5,1.91,3,4,31,2.05,1.97,3.13,3,4.5,4,18,3,2.61,1.5,1.44,12,-0.5,2.04,2,1.91,1.87
G1,14/03/12,Doxa Dramas,Atromitos,0,1,A,0,1,A,5.5,3.4,1.7,5,3.2,1.75,4.5,3.4,1.75,5.4,3.3,1.6,5,3.2,1.67,5.2,3.4,1.7,5,3.3,1.75,5.25,3.4,1.7,5.25,3.4,1.7,4.75,3.25,1.67,29,5.6,5.03,3.5,3.31,1.75,1.7,18,2.7,2.51,1.55,1.48,13,0.5,2.26,2.21,1.73,1.7
G1,14/03/12,Levadeiakos,Giannina,1,1,D,1,0,H,2,3.2,4,2.05,3,3.9,2.15,3,3.4,1.8,3.4,4,2,3,3.5,2.05,3.1,3.8,2.1,3,3.8,2,3.1,4,2,3.1,3.8,2.2,2.88,3.25,29,2.2,2.02,3.25,3.08,4.2,3.73,18,2.88,2.61,1.5,1.45,13,-0.25,1.76,1.73,2.22,2.16
G1,17/03/12,Aris,OFI,1,0,H,0,0,D,1.73,3.3,5.5,1.8,3.2,4.75,1.83,3.1,4.5,1.9,3,4,1.73,3.2,4.5,1.75,3.3,5,1.8,3.25,4.8,1.83,3.25,4.5,1.8,3.25,5.5,1.75,3.2,4.33,33,1.9,1.75,3.33,3.21,5.5,4.77,21,2.76,2.5,1.5,1.48,14,-0.5,1.79,1.74,2.22,2.16
G1,17/03/12,Asteras Tripolis,AEK,1,1,D,0,0,D,2.7,3,2.8,2.65,2.95,2.75,2.75,3,2.55,2.6,3.1,2.5,2.6,2.88,2.6,2.75,3.1,2.6,2.7,3,2.7,2.8,3.1,2.5,2.8,3.1,2.8,2.62,3,2.5,33,2.88,2.65,3.1,2.99,2.8,2.63,21,2.63,2.42,1.55,1.51,16,0,1.94,1.88,2.03,1.96
G1,17/03/12,Ergotelis,Kerkyra,1,0,H,0,0,D,2.1,3.1,3.75,2.05,3,3.9,2.1,3,3.6,2.1,3,3.4,2,3,3.5,1.9,3.25,4.2,1.95,3.2,4,1.95,3.2,4,2.1,3.2,4,2,3,3.6,33,2.1,2.02,3.25,3.07,4.2,3.68,21,2.62,2.42,1.56,1.51,14,-0.5,2.1,2.04,1.87,1.83
G1,18/03/12,Levadeiakos,Atromitos,2,2,D,2,1,H,2.6,3,2.88,2.6,2.9,2.85,2.6,3,2.7,2.5,3,2.7,2.5,2.88,2.75,2.4,3,3.1,2.7,3,2.7,2.63,3.1,2.7,2.62,3.1,2.9,2.62,3,2.5,33,2.7,2.51,3.1,2.98,3.1,2.79,20,2.7,2.51,1.53,1.47,16,0,1.85,1.81,2.1,2.03
G1,18/03/12,Panathinaikos,Olympiakos,0,3,A,,,,2.9,3.1,2.5,3.1,3.1,2.5,2.9,3,2.45,2.7,3,2.5,2.8,3,2.3,2.9,3.1,2.5,3.1,3,2.4,3,3.2,2.5,3,3.2,2.5,2.7,3.1,2.4,33,3.1,2.87,3.2,3.06,2.5,2.4,20,2.53,2.29,1.65,1.56,14,0.25,1.85,1.81,2.14,2.06
G1,18/03/12,Panetolikos,PAOK,1,1,D,1,0,H,3,3,2.5,2.9,3,2.5,2.8,3,2.5,2.55,3.1,2.55,2.8,2.88,2.38,2.75,3.1,2.6,2.9,3,2.55,3,3.1,2.38,3,3.12,2.6,2.62,3,2.5,33,3.02,2.87,3.1,3,2.6,2.43,20,2.85,2.51,1.55,1.47,16,0,2.17,2.1,1.79,1.76
