Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5
D2,04/05/03,Reutlingen,Karlsruhe,0,3,A,0,2,A,2.1,3.2,3,2.05,3.2,3.05,2,3.1,3.2,2.05,3.1,3.1,2.25,3.1,2.7,1.75,1.85,,
D2,05/05/03,Mainz,Ein Frankfurt,3,2,H,1,1,D,2.25,3,2.875,2.15,3.1,2.93,2.2,3,2.9,2.1,3.1,3,2.37,3,2.7,1.8,1.8,,
D2,08/05/03,Greuther Furth,FC Koln,2,0,H,1,0,H,1.83,3.2,3.75,1.85,3.3,3.4,1.85,3.3,3.4,1.75,3.3,3.8,1.8,3.35,3.55,1.65,1.95,,
D2,09/05/03,Duisburg,Reutlingen,2,0,H,0,0,D,2.1,3.25,2.9,2.12,3.3,2.75,2.2,3.2,2.7,2.15,3.1,2.875,2.2,3.3,2.7,1.8,1.8,,
D2,09/05/03,Ein Frankfurt,Mannheim,4,1,H,1,0,H,1.286,4.5,8,1.25,4.7,8.7,1.25,4.5,7,1.25,4.5,8.5,1.33,4.33,7,1.55,2.15,,
D2,09/05/03,Lubeck,Union Berlin,0,1,A,0,0,D,2,3,3.4,1.9,3.2,3.4,1.85,3.1,3.6,1.9,3.2,3.4,1.9,3.25,3.4,1.7,1.9,,
D2,11/05/03,Aachen,Oberhausen,2,0,H,1,0,H,1.833,3,4,1.8,3.2,3.85,,,,1.85,3.2,3.5,1.75,3.25,3.85,1.65,1.95,,
D2,11/05/03,Burghausen,Freiburg,1,2,A,1,1,D,3.4,3,2,3.4,3,1.97,3,2.9,2.2,3.1,3.1,2.05,3.05,3,2.1,1.8,1.8,,
D2,11/05/03,Ein Trier,Braunschweig,0,1,A,0,0,D,2.2,3.2,2.8,2.25,3.3,2.65,2.2,3.2,2.7,2.25,3.1,2.75,2.35,3.35,2.4,1.7,1.9,,
D2,11/05/03,Karlsruhe,St Pauli,1,1,D,0,1,A,1.909,3.4,3.25,1.9,3.2,3.35,1.85,3.1,3.6,1.9,3.2,3.4,1.75,3.6,3.45,1.7,1.9,,
D2,12/05/03,Ahlen,Mainz,4,3,H,2,1,H,2.75,3.25,2.2,2.7,3.25,2.17,2.9,3,2.2,2.875,3.1,2.15,2.62,3.2,2.3,1.7,1.9,,
D2,18/05/03,FC Koln,Ein Trier,1,3,A,1,1,D,1.5,3.6,5.5,1.5,3.7,5,1.5,3.7,5,1.44,3.8,5.5,1.45,3.65,5.75,1.55,2.1,,
D2,18/05/03,Freiburg,Karlsruhe,3,1,H,1,0,H,2,2.6,4,1.9,2.9,3.7,1.85,2.9,4,,,,1.8,2.75,4.5,1.6,2.05,,
D2,18/05/03,Greuther Furth,Burghausen,2,2,D,1,0,H,1.25,5,8,1.25,4.7,8.2,1.3,4.2,8,1.25,4.5,8.5,1.25,4.75,8,1.5,2.15,,
D2,18/05/03,Mainz,Lubeck,5,1,H,2,1,H,1.25,5,8,1.25,4.7,8.2,1.3,4.2,8,1.25,4.5,8.5,1.25,4.75,8,1.5,2.15,,
D2,18/05/03,Mannheim,Ahlen,0,2,A,0,1,A,3.2,3.5,1.91,3.3,3.6,1.8,,,,,,,3.45,3.25,1.85,1.6,2.05,,
D2,18/05/03,Oberhausen,Ein Frankfurt,0,2,A,0,2,A,3.2,3.5,1.91,3.3,3.5,1.83,3.8,3.4,1.7,3.75,3.2,1.8,3.6,3.45,1.75,1.75,1.85,,
D2,18/05/03,Reutlingen,Aachen,5,0,H,2,0,H,1.73,3.4,4,1.77,3.5,3.5,1.9,3.3,3.3,,,,1.85,3.5,3.2,1.6,2.05,,
D2,18/05/03,St Pauli,Duisburg,4,0,H,3,0,H,1.73,3.6,3.75,1.75,3.5,3.7,1.9,3.2,3.4,,,,1.85,3.5,3.2,1.6,2.05,,
D2,18/05/03,Union Berlin,Braunschweig,0,1,A,0,1,A,2.63,3.4,2.2,2.6,3.55,2.15,2.5,3.3,2.2,,,,2.65,3.4,2.15,1.8,1.8,,
D2,25/05/03,Aachen,St Pauli,4,1,H,2,0,H,1.615,3.5,4.5,1.75,3.4,3.85,1.7,3.2,4.2,1.8,3.2,3.75,1.8,3.3,3.6,,,,
D2,25/05/03,Ahlen,Oberhausen,2,1,H,1,1,D,1.727,2.5,7,1.75,2.4,7.2,,,,1.8,2.2,5,1.8,2.45,5,,,,
D2,25/05/03,Braunschweig,Mainz,1,4,A,0,2,A,2.375,3.5,2.375,2.35,3.8,2.3,2.5,3.4,2.1,2.8,3.1,2.2,2.35,3.6,2.3,,,,
D2,25/05/03,Burghausen,FC Koln,2,0,H,1,0,H,2.5,3.25,2.4,2.4,3.15,2.55,2.4,2.9,2.7,2.5,3,2.5,2.4,3.3,2.4,1.6,2.05,,
D2,25/05/03,Duisburg,Freiburg,3,2,H,2,0,H,2.875,2.8,2.375,2.85,2.9,2.33,2.9,2.5,2.6,2.625,3,2.375,2.9,2.7,2.3,,,,
D2,25/05/03,Ein Frankfurt,Reutlingen,6,3,H,3,1,H,1.333,4.5,6.5,1.28,4.75,7,1.3,4.5,7,1.25,4.5,8.5,1.3,4.7,6.5,,,,
D2,25/05/03,Ein Trier,Union Berlin,0,1,A,0,1,A,1.909,3.25,3.4,1.95,3.2,3.35,2,3.1,3.2,1.95,3.2,3.2,1.95,3.25,3.15,1.65,1.95,,
D2,25/05/03,Karlsruhe,Greuther Furth,2,1,H,1,0,H,2.5,3.5,2.25,2.4,3.15,2.55,2.2,3.3,2.5,,,,2.25,3.1,2.7,,,,
D2,25/05/03,Lubeck,Mannheim,3,1,H,3,0,H,1.5,3.6,5.5,1.45,3.75,5.75,1.45,3.8,5.4,1.5,3.75,5,1.5,3.5,5.4,,,,
