Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,HBP,ABP,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,SYH,SYD,SYA,WHH,WHD,WHA
SC0,19/03/02,Motherwell,Celtic,0,4,A,0,1,A,10134,"Dougal, S.",4,22,1,12,0,0,1,7,11,6,0,3,0,1,1,0,25,10,10,4.9,1.23,7,4,1.35,10,4.5,1.25,11,4.5,1.25,13,5.5,1.167,9.5,5,1.22
SC0,20/03/02,Rangers,Kilmarnock,5,0,H,3,0,H,40768,"Rowbotham, J",14,2,11,1,0,0,6,2,9,13,10,4,1,3,0,0,10,30,1.23,4.9,10,1.2,5,10,1.25,4.5,10,1.25,4.5,11,1.222,5,10,1.22,5,9.5
SC0,23/03/02,Dundee United,Hibernian,1,2,A,0,1,A,5801,"Toner, K. E.",9,9,7,5,1,0,12,1,19,13,5,3,0,0,0,0,0,0,2.05,3.15,3.25,2.1,3,3,2,3.4,3,2,3.25,3.25,2,3.25,3.25,2.2,3.25,2.75
SC0,23/03/02,Dunfermline,Dundee,2,0,H,1,0,H,7299,"Underhill, J. R.",9,7,4,4,1,0,7,7,9,10,2,0,1,2,0,0,10,20,1.75,3.4,4,1.85,3.1,3.4,1.8,3.25,3.75,1.8,3.4,3.75,1.667,3.4,4.5,1.66,3.6,4
SC0,23/03/02,Hearts,St Johnstone,1,3,A,0,3,A,10672,"Freeland, A.",17,12,6,7,0,0,9,4,16,18,1,8,3,2,0,0,30,20,1.38,4,7.2,1.4,3.8,6,1.44,3.6,6.5,1.364,4,7.5,1.333,4.333,7.5,1.36,3.75,8
SC0,23/03/02,Livingston,Aberdeen,0,0,D,0,0,D,9449,"Clark, K. W.",8,8,4,3,1,0,4,1,15,13,4,2,4,3,0,1,40,55,2.25,3.1,2.87,2.1,3,3.1,2.25,3.4,2.62,2.3,3.25,2.7,2.2,3.25,2.8,2.2,3.25,2.75
SC0,06/04/02,Celtic,Livingston,5,1,H,4,0,H,59752,"Young, W. S. G.",15,10,9,5,2,0,3,3,6,12,4,0,0,1,0,0,0,10,1.17,5.65,12,1.2,5,10,1.17,5.5,12,1.2,5.5,10,1.143,6,13,1.14,6,12
SC0,06/04/02,Dundee,Kilmarnock,2,0,H,1,0,H,5579,"Toner, K. E.",8,8,5,6,0,0,6,5,8,16,8,6,0,4,0,0,0,40,2.25,3.15,2.85,2.3,3,2.6,2.25,3.2,2.75,2.2,3.2,2.875,2.2,3.25,2.8,2.2,3.25,2.75
SC0,06/04/02,Dunfermline,Aberdeen,0,0,D,0,0,D,7339,"Dallas, H.",14,10,7,1,0,0,3,7,14,12,1,2,1,1,0,0,10,10,2.35,3.15,2.75,2.2,3,2.8,2.2,3.25,2.75,2.6,3.2,2.4,2.25,3.25,2.75,2.25,3.2,2.75
SC0,06/04/02,Motherwell,St Johnstone,1,1,D,0,1,A,3418,"Clark, K. W.",17,11,7,6,3,1,8,3,15,16,4,2,0,0,0,0,0,0,1.65,3.45,4.55,1.6,3.3,4.4,1.67,3.6,4,1.7,3.25,4.5,1.667,3.5,4.333,1.66,3.4,4.33
SC0,07/04/02,Dundee United,Hibernian,2,1,H,1,0,H,5417,"Brown, T.",8,8,6,5,0,0,5,9,12,12,6,1,0,1,0,0,0,10,2.3,3.15,2.75,2.2,3,2.8,2.4,3.25,2.5,2.3,3.2,2.7,2.25,3.25,2.75,2.3,3.3,2.6
SC0,07/04/02,Rangers,Hearts,2,0,H,1,0,H,47492,"McDonald, D. G.",11,9,7,3,0,0,10,3,11,14,8,3,0,2,0,0,0,20,1.25,5,8.55,1.2,5,10,1.2,5,11,1.25,5,8.5,1.2,5.5,10,1.25,5.5,7
SC0,13/04/02,Aberdeen,Hearts,2,3,A,1,1,D,12467,"McCurry, T. M.",10,12,5,7,0,0,5,3,13,21,6,6,0,2,0,0,0,20,1.75,3.3,4.2,1.7,3.3,4,1.73,3.5,3.75,1.667,3.4,4.333,1.8,3.25,4,1.72,3.4,4
SC0,13/04/02,Celtic,Dunfermline,5,0,H,2,0,H,57016,"Underhill, J. R.",11,5,6,3,0,0,9,3,7,13,0,0,0,2,0,0,0,20,1.18,5.7,10.7,1.15,6,12,1.17,5.5,12,1.167,5.5,12,1.167,6,11,1.16,6,10
SC0,13/04/02,Dundee United,Motherwell,1,0,H,0,0,D,5108,"Richmond, C",13,9,6,2,1,0,4,7,11,9,3,3,0,2,0,0,0,20,1.85,3.25,3.8,,,,1.83,3.4,3.5,1.833,3.2,3.75,1.833,3.25,3.75,1.9,3.25,3.4
SC0,13/04/02,Kilmarnock,Hibernian,1,0,H,1,0,H,6256,"Summers, D",8,7,3,3,1,0,8,6,18,20,7,5,0,2,0,0,0,20,1.9,3.2,3.6,,,,2.2,3.25,2.75,2,3.25,3.25,1.833,3.25,3.75,1.9,3.4,3.25
SC0,13/04/02,Livingston,Rangers,2,1,H,1,1,D,10019,"Dougal, S.",16,7,6,4,0,0,4,9,7,11,1,1,0,0,0,0,0,0,5.5,3.5,1.54,4.2,3.4,1.65,6,3.75,1.44,6,3.75,1.444,5.5,3.5,1.533,6,3.75,1.44
SC0,13/04/02,St Johnstone,Dundee,0,1,A,0,0,D,2768,"Rowbotham, J",9,13,5,9,0,0,6,11,12,4,2,1,0,0,0,0,0,0,2.75,3.1,2.33,,,,2.5,3.5,2.25,2.7,3.25,2.25,2.75,3.25,2.25,2.75,3.2,2.25
SC0,20/04/02,Aberdeen,Livingston,3,0,H,3,0,H,14109,"McDonald, D. G.",9,12,7,4,0,1,4,6,15,12,4,4,0,2,0,0,0,20,1.95,3.2,3.45,2,3.1,3.2,2,3.4,3,2,3.2,3.3,2,3.25,3.25,2,3.2,3.2
SC0,20/04/02,Dundee,Dundee United,0,1,A,0,1,A,1087,"Dallas, H.",7,9,3,4,0,0,3,6,18,22,1,1,1,2,0,0,10,20,2.3,3.1,2.8,,,,2.2,3.25,2.75,2.2,3.2,2.8,2.1,3.25,3,2.2,3.25,2.75
SC0,20/04/02,Hearts,Dunfermline,2,0,H,0,0,D,10108,"Toner, K. E.",13,8,5,5,0,0,3,4,17,20,3,3,0,2,0,0,0,20,1.9,3.25,3.55,1.75,3.2,3.9,2,3.2,3.2,1.85,3.25,3.6,1.833,3.25,3.75,1.83,3.3,3.6
SC0,20/04/02,St Johnstone,Kilmarnock,0,3,A,0,0,D,2285,"Orr, R.",7,10,6,6,0,1,5,5,13,7,2,3,0,0,0,0,0,0,3,3.2,2.15,,,,2.75,3.25,2.2,2.8,3.2,2.2,2.875,3.4,2.1,2.75,3.25,2.2
SC0,21/04/02,Celtic,Rangers,1,1,D,1,1,D,59384,"Clark, K. W.",12,9,6,3,0,0,8,3,20,19,0,1,3,2,2,1,80,45,1.85,3.35,3.65,1.85,3.1,3.6,1.83,3.25,3.75,1.909,3.25,3.5,1.833,3.25,3.75,1.9,3.2,3.5
SC0,21/04/02,Hibernian,Motherwell,4,0,H,2,0,H,7701,"Freeland, A.",15,4,11,2,1,0,3,5,12,18,2,5,1,2,0,0,10,20,1.84,3.25,3.8,,,,1.8,3.4,3.6,1.85,3.25,3.6,1.909,3.25,3.5,1.9,3.2,3.5
SC0,27/04/02,Dundee United,St Johnstone,0,0,D,0,0,D,5190,"Ritchie, M.",7,3,4,1,0,0,9,3,13,29,3,7,0,1,0,0,0,10,1.52,3.65,5.5,,,,1.5,3.4,6,,,,1.444,3.75,6.5,1.5,3.6,5.5
SC0,27/04/02,Hibernian,Dundee,2,2,D,1,1,D,8852,"Dougal, S.",16,8,9,4,0,0,10,2,20,8,6,4,1,1,0,0,10,10,2.05,3.2,3.2,,,,1.909,3.25,3.4,,,,2.1,3.25,3,2,3.2,3.2
SC0,27/04/02,Kilmarnock,Motherwell,1,4,A,0,1,A,5642,"Mitchell, G. P.",11,10,3,7,0,0,6,5,12,13,0,8,1,3,0,0,10,30,1.63,3.5,4.65,,,,1.571,3.5,5,,,,1.571,3.6,5,1.571,3.5,5
SC0,27/04/02,Rangers,Aberdeen,2,0,H,1,0,H,48878,"Underhill, J. R.",19,6,8,1,2,0,9,4,7,13,4,3,0,1,0,0,0,10,1.35,4.3,7,1.3,4.2,8,1.333,4.333,7,,,,1.333,4.5,7,1.333,4.333,7
SC0,28/04/02,Hearts,Celtic,1,4,A,1,2,A,12391,"Rowbotham, J",6,13,1,9,0,1,1,9,12,10,2,2,0,1,0,0,0,10,5,3.7,1.55,4.4,3.5,1.6,5.5,3.6,1.5,,,,4.333,3.6,1.615,5.5,3.6,1.5
SC0,28/04/02,Livingston,Dunfermline,4,1,H,1,1,D,8749,"McCurry, T. M.",16,8,8,3,1,0,6,5,11,11,3,0,0,1,0,0,0,10,1.52,3.75,5.2,1.45,3.8,5.4,1.571,3.5,5,,,,1.5,3.5,6,1.571,3.5,5
SC0,12/05/02,Aberdeen,Celtic,0,1,A,0,0,D,15332,"Dougal, S.",2,7,1,2,0,0,3,8,11,11,2,3,2,2,0,0,20,20,4.5,3.75,1.6,4,3.3,1.7,4.5,3.75,1.571,4.5,3.6,1.6,5,3.75,1.533,4.5,3.75,1.571
SC0,12/05/02,Dunfermline,Rangers,1,1,D,0,1,A,8716,"McCurry, T. M.",10,7,4,2,0,0,4,6,13,7,1,0,1,0,0,0,10,0,6.5,4,1.4,5,3.7,1.5,7,4.333,1.333,6.5,4,1.4,6.5,4.333,1.364,6.5,3.6,1.444
SC0,12/05/02,Hearts,Livingston,2,3,A,0,0,D,10223,"Dallas, H.",13,11,5,6,1,0,8,5,10,11,2,4,1,1,0,0,10,10,2.4,3.2,2.6,2.2,3,2.9,2.1,3.5,2.75,2.4,3.25,2.5,2.6,3.2,2.375,2.375,3.3,2.5
SC0,12/05/02,Kilmarnock,Dundee United,2,2,D,1,0,H,6142,"Freeland, A.",10,10,5,4,0,0,3,6,11,14,4,2,0,2,0,0,0,20,2,3.2,3.3,,,,2,3.4,3,2,3.2,3.2,2,3.25,3.25,1.909,3.25,3.4
SC0,12/05/02,Motherwell,Dundee,2,1,H,2,0,H,6574,"Young, W. S. G.",20,13,9,8,1,0,9,5,17,11,7,1,0,0,0,0,0,0,2.2,3.2,2.86,,,,2.25,3.5,2.5,2.25,3.25,2.7,2.25,3.4,2.625,2.25,3.2,2.75
SC0,12/05/02,St Johnstone,Hibernian,0,1,A,0,1,A,3372,"Thompson, C",8,12,5,4,0,0,6,2,12,19,10,2,1,0,0,0,10,0,2.75,3.2,2.27,,,,2.5,3.5,2.25,2.75,3.2,2.25,2.8,3.25,2.2,2.75,3.25,2.2
