I2,19/12/04,Triestina,Torino,0,1,A,0,0,D,2.7,2.6,2.7,2.7,2.6,2.75,2.65,2.6,2.75,2.6,2.6,2.7,2.62,2.62,2.8,2.62,2.6,2.8,2.55,2.6,2.85,1.95,1.66,2.65,1.34,-0.5,,,,,,
I2,19/12/04,Verona,Vicenza,5,3,H,0,1,A,1.72,2.87,5,1.8,2.7,5.15,1.8,2.8,4.75,1.75,2.8,4.5,1.8,2.88,4.5,1.8,2.8,4.75,1.75,2.9,4.75,1.75,1.85,1.8,1.76,-0.5,,,,,,
I2,20/12/04,Ascoli,Cesena,4,0,H,1,0,H,1.72,2.87,5,1.75,2.8,5.2,1.8,2.8,4.75,1.75,2.8,4.5,1.8,2.88,4.5,1.8,2.8,4.75,1.7,2.8,5.5,1.9,1.7,1.8,1.76,-0.5,,,,,,
I2,06/01/05,Catanzaro,Genoa,1,1,D,1,0,H,3.5,2.75,2.1,3.35,2.65,2.25,3.3,2.75,2.2,3.6,2.7,2,3.4,2.8,2.1,3.4,2.8,2.1,,,,1.74,1.85,1.5,2.2,0.5,,,,,,
I2,06/01/05,Cesena,Albinoleffe,2,1,H,1,0,H,2,2.75,4,2.05,2.7,3.8,2.05,2.7,3.8,2,2.7,3.6,2,2.8,3.75,2.1,2.8,3.4,,,,1.9,1.7,2.05,1.58,-0.5,,,,,,
I2,06/01/05,Empoli,Treviso,0,1,A,0,1,A,1.72,2.87,5,1.7,2.9,5.35,1.7,2.9,5.25,1.7,2.8,4.8,1.73,2.9,5,1.73,2.88,5,,,,1.8,1.8,1.7,1.87,-0.5,,,,,,
I2,06/01/05,Modena,Catania,1,0,H,1,0,H,2,2.75,4,2.1,2.65,3.75,2,2.7,3.95,1.9,2.7,4,2,2.7,4,2,2.75,3.8,,,,1.9,1.7,2,1.6,-0.5,,,,,,
I2,06/01/05,Perugia,Ascoli,2,0,H,1,0,H,1.8,2.75,5,1.8,2.75,5,1.8,2.8,4.75,1.8,2.7,4.4,1.83,2.75,4.5,1.85,2.8,4.33,,,,1.8,1.8,1.8,1.76,-0.5,,,,,,
I2,06/01/05,Pescara,Bari,2,2,D,1,1,D,2.25,2.62,3.5,2.2,2.65,3.45,2.15,2.65,3.55,2.1,2.7,3.3,2.1,2.75,3.5,2.2,2.7,3.3,,,,2.1,1.56,2.15,1.52,-0.5,,,,,,
I2,06/01/05,Piacenza,Crotone,3,0,H,1,0,H,1.72,2.87,5,1.65,2.9,5.9,1.65,2.9,5.8,1.7,2.8,4.8,1.7,2.8,5.5,1.67,2.9,5.5,,,,1.8,1.8,1.65,1.93,-0.5,,,,,,
I2,06/01/05,Salernitana,Verona,1,2,A,1,1,D,2.2,2.75,3.25,2.35,2.75,3,2.25,2.75,3.15,2.4,2.7,2.8,2.3,2.75,3.1,2.3,2.75,3.1,,,,1.74,1.85,2.25,1.47,-0.5,,,,,,
I2,06/01/05,Torino,Ternana,2,1,H,1,0,H,1.57,3.5,5,1.6,2.9,6.5,1.6,3,6.1,1.55,3.1,5.5,1.62,2.9,6,1.62,3,5.75,,,,1.8,1.8,1.6,2.01,-0.5,,,,,,
I2,06/01/05,Venezia,Arezzo,1,2,A,1,1,D,2.37,2.75,3,2.4,2.6,3.15,2.4,2.6,3.1,2.3,2.6,3,2.38,2.7,3,2.38,2.7,3,,,,2,1.61,2.4,1.41,-0.5,,,,,,,,,,,
I2,06/01/05,Vicenza,Triestina,2,1,H,1,0,H,2,2.75,4,2,2.7,4,2,2.7,4,2,2.7,3.6,2,2.7,4,2,2.75,3.8,,,,1.7,1.9,2,1.61,-0.5,,,,,,,,,,,
I2,09/01/05,Albinoleffe,Torino,2,1,H,0,1,A,3,2.62,2.37,3.15,2.65,2.35,3,2.7,2.4,3,2.6,2.3,3.1,2.8,2.25,3,2.7,2.37,,,,,,1.42,2.4,0.5,,,,,,,,,,,
I2,09/01/05,Ascoli,Salernitana,3,2,H,2,1,H,1.83,2.75,4.5,1.9,2.8,4.2,1.9,2.8,4.2,1.8,2.8,4.2,1.83,2.9,4.33,1.85,2.75,4.5,,,,,,1.9,1.68,-0.5,,,,,,,,,,,
I2,09/01/05,Catania,Venezia,1,1,D,1,0,H,1.53,3,7,1.55,3.15,6.35,1.5,3.25,6.8,1.55,3.1,5.5,1.5,3.3,6.5,1.57,3.1,6,,,,,,1.5,2.2,-0.5,,,,,,,,,,,
I2,09/01/05,Crotone,Pescara,3,0,H,1,0,H,2.1,2.87,3.75,2.15,2.65,3.6,2.1,2.7,3.6,2.1,2.6,3.5,1.9,2.75,4.2,2.1,2.7,3.6,,,,,,2.1,1.54,-0.5,,,,,,,,,,,
I2,09/01/05,Genoa,Piacenza,1,0,H,1,0,H,1.53,3,7,1.55,3.1,6.5,1.55,3.1,6.5,1.55,3.1,5.5,1.61,3.1,5.5,1.57,3.1,6,,,,,,1.55,2.1,-0.5,,,,,,,,,,,
I2,09/01/05,Ternana,Cesena,1,0,H,0,0,D,1.9,2.75,4.33,1.9,2.75,4.3,1.87,2.8,4.3,2,2.7,3.6,1.9,2.87,4,1.9,2.75,4.2,,,,,,1.87,1.7,-0.5,,,,,,,,,,,
I2,09/01/05,Treviso,Modena,1,2,A,1,1,D,1.83,2.75,4.5,1.9,2.8,4.2,1.85,2.8,4.45,1.85,2.7,4.2,1.83,2.8,4.5,1.83,2.8,4.5,,,,,,1.85,1.72,-0.5,,,,,,,,,,,
I2,09/01/05,Triestina,Perugia,0,0,D,0,0,D,2.75,2.62,2.62,2.8,2.65,2.6,2.8,2.6,2.6,2.75,2.6,2.55,2.7,2.7,2.6,2.8,2.62,2.6,,,,,,1.35,2.6,0.5,,,,,,,,,,,
I2,09/01/05,Verona,Catanzaro,4,1,H,2,0,H,1.44,3.25,8,1.45,3.45,7,1.45,3.4,7.2,1.45,3.3,6.4,1.44,3.3,7.5,1.44,3.4,7,,,,,,1.45,2.31,-0.5,,,,,,,,,,,
I2,10/01/05,Arezzo,Empoli,1,1,D,1,0,H,2.6,2.6,2.8,2.5,2.6,2.95,2.45,2.6,3,2.5,2.5,2.9,2.4,2.75,2.9,2.5,2.62,2.9,2.5,2.65,2.85,,,2.45,1.39,-0.5,,,,,,,,,,,
I2,10/01/05,Bari,Vicenza,3,0,H,1,0,H,2.1,2.62,3.75,1.9,2.8,4.2,1.9,2.85,4.1,1.9,2.7,4,2,2.8,3.75,1.9,2.75,4.2,1.9,2.75,4.2,,,1.9,1.68,-0.5,,,,,,,,,,,
I2,14/01/05,Pescara,Triestina,2,1,H,1,0,H,2.2,2.75,3.25,2.25,2.7,3.25,2.2,2.7,3.35,2.2,2.7,3.1,2.25,2.75,3.2,2.3,2.7,3.1,2.3,2.65,3.15,1.9,1.7,2.4,1.43,-0.5,,,,,,,,,,,
I2,16/01/05,Catanzaro,Ternana,1,4,A,0,3,A,2.2,2.75,3.25,2.25,2.7,3.25,2.25,2.7,3.25,2.2,2.7,3.1,2.2,2.8,3.2,2.25,2.7,3.25,2.3,2.7,3.1,1.9,1.7,2.25,1.47,-0.5,,,,,,,,,,,
I2,16/01/05,Cesena,Catania,1,0,H,0,0,D,2.2,2.75,3.25,2.3,2.65,3.25,2.25,2.7,3.25,2.2,2.6,3.2,2.2,2.8,3.25,2.25,2.7,3.2,2.2,2.65,3.4,1.9,1.7,2.25,1.47,-0.5,,,,,,,,,,,
I2,16/01/05,Empoli,Bari,0,0,D,0,0,D,1.66,3,5,1.8,2.85,4.7,1.75,2.9,4.8,1.75,2.9,4.3,1.73,2.9,5,1.73,2.9,5,1.72,2.95,4.75,1.95,1.66,1.75,1.81,-0.5,,,,,,,,,,,
I2,16/01/05,Modena,Ascoli,0,1,A,0,1,A,2,2.8,3.75,2,2.75,3.9,2,2.85,3.65,2,2.7,3.6,1.9,2.9,4,1.95,2.8,4,1.85,2.75,4.5,1.85,1.74,2,1.6,-0.5,,,,,,,,,,,
I2,16/01/05,Perugia,Albinoleffe,1,0,H,0,0,D,1.61,3,6,1.6,3,6.15,1.6,3,6,1.6,3,5.2,1.6,3,6,1.62,3,5.75,1.6,3,6,1.85,1.74,1.6,2,-0.5,,,,,,,,,,,
I2,16/01/05,Salernitana,Crotone,1,1,D,0,0,D,1.8,2.87,4.5,1.8,2.9,4.55,1.8,2.9,4.5,1.85,2.8,4,1.83,3,4,1.83,3,4,1.75,2.85,5,1.8,1.8,1.8,1.76,-0.5,,,,,,,,,,,
I2,16/01/05,Torino,Treviso,1,2,A,1,1,D,1.61,3.2,5,1.6,3.05,5.9,1.65,3,5.5,1.65,2.9,5,1.7,3,5,1.67,3,5.2,1.7,3.05,4.75,1.8,1.8,1.65,1.94,-0.5,,,,,,,,,,,
I2,16/01/05,Venezia,Genoa,0,3,A,0,1,A,3.75,2.8,2,3.75,2.8,2,3.65,2.85,2,3.6,2.7,2,4,2.9,1.9,3.8,2.8,2,4,2.75,1.95,1.9,1.7,1.6,2,0.5,,,,,,,,,,,
I2,16/01/05,Vicenza,Arezzo,1,1,D,1,0,H,1.9,2.87,4,2,2.8,3.8,1.95,2.8,3.95,2,2.8,3.4,1.8,2.9,4.5,1.95,2.8,4,2,2.7,3.9,1.8,1.8,1.95,1.64,-0.5,,,,,,,,,,,
I2,17/01/05,Piacenza,Verona,1,0,H,0,0,D,2.2,2.75,3.25,2.25,2.75,3.2,2.2,2.7,3.35,2.2,2.7,3.1,2.25,2.88,3,2.2,2.8,3.2,2.1,2.7,3.55,1.8,1.8,2.2,1.5,-0.5,,,,,,,,,,,
I2,21/01/05,Genoa,Modena,0,0,D,0,0,D,1.57,3.1,6,1.6,2.95,6.45,1.57,3.1,6,1.65,3,4.8,1.53,3.2,6.5,1.6,3,6,1.6,3,6,1.7,1.9,1.57,2.04,-0.5,,,,,,,,,,,
I2,23/01/05,Albinoleffe,Venezia,1,0,H,1,0,H,1.66,3.1,5,1.67,3.1,5,1.68,3,5.1,1.65,3,4.8,1.67,3.1,5,1.67,3.1,5,1.65,2.95,5.5,1.95,1.66,1.68,1.89,-0.5,,,,,,,,,,,
I2,23/01/05,Ascoli,Empoli,1,1,D,0,1,A,2.2,2.75,3.25,2.15,2.75,3.4,2.1,2.8,3.45,2.2,2.6,3.2,2.1,2.8,3.4,2.1,2.8,3.4,2.15,2.8,3.3,1.8,1.8,2.1,1.55,-0.5,,,,,,,,,,,
I2,23/01/05,Bari,Catanzaro,1,1,D,0,1,A,1.57,3.1,6,1.55,3.15,6.25,1.57,3.1,6,1.55,3.1,5.5,1.53,3.2,6.5,1.57,3.1,6,1.55,3.1,6.5,1.9,1.7,1.57,2.04,-0.5,,,,,,,,,,,
I2,23/01/05,Catania,Arezzo,1,1,D,1,0,H,2.2,2.7,3.3,2.2,2.6,3.55,2.15,2.65,3.55,2.2,2.5,3.4,2.1,2.62,3.75,2.2,2.6,3.5,2.2,2.7,3.3,1.95,1.66,2.15,1.52,-0.5,,,,,,,,,,,
I2,23/01/05,Piacenza,Pescara,0,1,A,0,1,A,1.66,2.9,5.5,1.65,2.9,5.9,1.62,3,5.7,1.65,3,4.8,1.62,3,6,1.67,3,5.2,1.65,2.95,5.5,1.9,1.7,1.62,1.97,-0.5,,,,,,,,,,,
I2,23/01/05,Ternana,Vicenza,1,1,D,0,0,D,1.8,2.87,4.5,1.8,2.95,4.45,1.77,2.9,4.65,1.8,3,3.8,1.7,3,5,1.8,2.88,4.5,1.8,2.75,4.75,1.9,1.7,1.77,1.79,-0.5,,,,,,,,,,,
I2,23/01/05,Treviso,Salernitana,1,0,H,0,0,D,1.66,2.9,5.5,1.65,3,5.45,1.7,3,4.9,1.7,3,4.4,1.62,3.1,5.5,1.67,3.1,5,1.65,2.95,5.5,1.8,1.8,1.7,1.86,-0.5,,,,,,,,,,,
I2,23/01/05,Triestina,Cesena,0,2,A,0,1,A,2,2.87,3.6,2,2.7,4,1.95,2.75,4,2,2.7,3.6,2,2.8,3.75,2,2.7,4,2,2.8,3.7,1.9,1.7,1.95,1.63,-0.5,,,,,,,,,,,,
I2,23/01/05,Verona,Torino,2,0,H,1,0,H,2.1,2.75,3.5,2.1,2.7,3.65,2.1,2.75,3.5,2.1,2.7,3.3,2.1,2.7,3.6,2.1,2.75,3.5,,,,1.74,1.85,2.1,1.54,-0.5,,,,,,,,,,,,
I2,24/01/05,Crotone,Perugia,1,1,D,1,1,D,2.8,2.6,2.6,2.9,2.65,2.5,2.75,2.7,2.55,2.9,2.7,2.4,2.9,2.75,2.4,2.9,2.6,2.5,2.8,2.65,2.55,1.95,1.66,1.36,2.55,0.5,,,,,,,,,,,,
I2,28/01/05,Empoli,Verona,1,0,H,1,0,H,2.2,2.62,3.5,2.2,2.65,3.5,2.15,2.65,3.55,2.2,2.7,3.1,2.2,2.8,3.2,2.2,2.75,3.25,2.15,2.65,3.55,,,,,,,,,,,,,,,,,
I2,28/01/05,Salernitana,Ternana,1,1,D,1,0,H,2.25,2.62,3.39,2.2,2.75,3.3,2.2,2.7,3.35,2.3,2.7,2.9,2.2,2.8,3.2,2.25,2.75,3.2,2.2,2.7,3.35,,,,,,,,,,,,,,,,,
I2,30/01/05,Arezzo,Treviso,0,1,A,0,0,D,2.29,2.7,3.29,2.15,2.6,3.75,2.15,2.65,3.55,2.3,2.6,3,2.25,2.75,3.2,2.2,2.75,3.25,2.15,2.65,3.55,,,,,,,,,,,,,,,,,
I2,30/01/05,Catanzaro,Triestina,1,0,H,1,0,H,2.1,2.75,3.5,2,2.85,3.75,2.15,2.65,3.55,2.1,2.7,3.3,2.1,2.875,3.4,2.1,2.8,3.4,2.15,2.65,3.55,,,,,,,,,,,,,,,,,
I2,30/01/05,Cesena,Crotone,1,0,H,1,0,H,1.9,2.87,4,1.9,2.75,4.4,1.85,2.75,4.55,1.8,2.7,4.4,1.833,2.875,4.333,1.833,2.875,4.333,1.85,2.75,4.55,,,,,,,,,,,,,,,,,
I2,30/01/05,Modena,Albinoleffe,2,2,D,1,1,D,1.61,3,6,1.55,3.1,6.5,1.65,3,5.5,1.6,3,5.2,1.615,3,6,1.615,3.1,5.5,1.65,3,5.5,,,,,,,,,,,,,,,,,
I2,30/01/05,Perugia,Bari,0,1,A,0,1,A,1.66,3,5.5,1.67,2.9,5.75,1.65,2.95,5.6,1.7,2.8,4.8,1.667,2.875,5.5,1.667,3,5.2,1.65,2.95,5.6,,,,,,,,,,,,,,,,,
I2,30/01/05,Pescara,Genoa,2,2,D,1,2,A,3.2,2.79,2.2,3.5,2.65,2.2,3.35,2.7,2.2,3.5,2.6,2.1,3.2,2.8,2.2,3.3,2.7,2.2,3.35,2.7,2.2,,,,,,,,,,,,,,,,,
I2,30/01/05,Torino,Ascoli,2,1,H,1,1,D,1.83,2.87,4.33,1.85,2.85,4.4,1.85,2.75,4.55,1.85,2.8,4,1.909,2.875,4,1.85,2.8,4.333,1.85,2.75,4.55,,,,,,,,,,,,,,,,,
I2,30/01/05,Venezia,Piacenza,1,0,H,0,0,D,2.75,2.75,2.5,2.8,2.75,2.5,2.8,2.8,2.45,2.8,2.7,2.4,2.8,2.875,2.375,2.8,2.75,2.5,2.8,2.8,2.45,,,,,,,,,,,,,,,,,
I2,30/01/05,Vicenza,Catania,2,2,D,1,1,D,1.9,2.87,4,1.85,2.7,4.75,1.9,2.75,4.25,1.9,2.7,4,1.8,2.875,4.5,1.85,2.8,4.333,1.9,2.75,4.25,,,,,,,,,,,,,,,,,
I2,02/02/05,Catania,Catanzaro,2,0,H,2,0,H,1.72,3,5,1.7,2.95,5.2,1.7,2.8,5.5,1.7,2.7,5,1.75,2.8,5,1.73,2.88,5,1.7,2.95,5,1.85,1.74,1.7,1.86,-0.5,,,,,,,,,,,,
I2,03/02/05,Albinoleffe,Pescara,4,0,H,1,0,H,2,2.7,4,2,2.7,4.05,2,2.75,3.8,2,2.7,3.6,2,2.88,3.6,2,2.75,3.8,2,2.75,3.8,1.95,1.66,2,1.6,-0.5,,,,,,,,,,,,
I2,03/02/05,Ascoli,Arezzo,2,2,D,2,0,H,1.8,2.79,5,1.9,2.7,4.5,1.8,2.8,4.75,1.65,2.8,5.2,1.83,2.9,4.33,1.8,2.7,5,1.8,2.8,4.75,1.85,1.74,1.8,1.76,-0.5,,,,,,,,,,,,,,,
I2,03/02/05,Bari,Cesena,1,1,D,1,0,H,1.83,2.79,4.5,1.85,2.8,4.5,1.91,2.8,4.1,1.9,2.7,4,1.91,2.75,4.33,1.95,2.75,4,1.95,2.8,3.9,1.95,1.66,1.91,1.66,-0.5,,,,,,,,,,,,,,,
I2,03/02/05,Crotone,Vicenza,0,1,A,0,0,D,2.1,2.7,3.6,2.15,2.8,3.35,2.1,2.75,3.5,2.1,2.6,3.5,2.1,2.9,3.3,2.1,2.75,3.5,2.15,2.8,3.3,1.8,1.8,2.1,1.54,-0.5,,,,,,,,,,,,,,,
I2,03/02/05,Genoa,Torino,0,0,D,0,0,D,1.8,2.79,5,1.85,2.75,4.65,1.83,2.8,4.5,1.85,2.7,4.2,1.83,2.8,4.5,1.8,2.8,4.75,1.85,2.75,4.5,1.85,1.74,1.83,1.73,-0.5,,,,,,,,,,,,,,,
I2,03/02/05,Piacenza,Modena,1,0,H,0,0,D,2,2.7,4,2.25,2.75,3.2,2.1,2.75,3.5,2,2.8,3.4,2.2,2.8,3.2,2.1,2.75,3.5,2.1,2.75,3.5,1.95,1.66,2.1,1.54,-0.5,,,,,,,,,,,,,,,
I2,03/02/05,Ternana,Empoli,1,1,D,1,1,D,2.6,2.6,2.79,2.45,2.65,3,2.5,2.7,2.85,2.5,2.6,2.8,2.6,2.7,2.7,2.5,2.7,2.8,2.4,2.7,2.95,2,1.61,2.5,1.39,-0.5,,,,,,,,,,,,,,,
I2,03/02/05,Treviso,Perugia,1,0,H,0,0,D,2.2,2.6,3.5,2.3,2.7,3.2,2.2,2.7,3.35,2.1,2.6,3.5,2.2,2.8,3.25,2.25,2.7,3.25,2.3,2.7,3.1,2,1.61,2.2,1.5,-0.5,,,,,,,,,,,,,,,
I2,03/02/05,Triestina,Salernitana,1,0,H,0,0,D,2,2.7,4,2.1,2.8,3.5,2.05,2.75,3.65,2.1,2.7,3.3,2.2,2.8,3.25,2.05,2.7,3.75,2,2.8,3.7,2,1.61,2.05,1.57,-0.5,,,,,,,,,,,,,,,
I2,03/02/05,Verona,Venezia,1,0,H,0,0,D,1.5,3.39,6,1.55,3.25,6,1.5,3.25,6.75,1.45,3.3,6.4,1.57,3.2,6,1.53,3.25,6,1.45,3.4,7,1.8,1.8,1.5,2.19,-0.5,,,,,,,,,,,,,,,
I2,06/02/05,Arezzo,Verona,2,1,H,0,0,D,2.38,2.75,3,2.3,2.65,3.25,2.25,2.7,3.25,2.4,2.6,2.9,2.3,2.75,3.1,2.38,2.7,3,2.37,2.62,3.1,1.85,1.74,2.25,1.47,-0.5,,,,,,,,,,,,,,,
I2,06/02/05,Catanzaro,Ascoli,2,3,A,0,1,A,2.5,2.75,2.75,2.55,2.75,2.75,2.5,2.8,2.7,2.5,2.6,2.8,2.5,2.8,2.75,2.5,2.7,2.8,2.37,2.7,3,1.95,1.66,2.5,1.37,-0.5,,,,,,,,,,,,,,,
I2,06/02/05,Empoli,Triestina,2,0,H,0,0,D,1.53,3,7,1.55,3.2,6.15,1.57,3,6.5,1.55,3,5.7,1.571,3,6.5,1.57,3.1,6,1.57,3,6.5,1.8,1.8,1.57,2.05,-0.5,,,,,,,,,,,,,,,
I2,06/02/05,Modena,Crotone,2,0,H,2,0,H,1.53,3,7,1.55,3.2,6.15,1.55,3.2,6,1.55,3,5.7,1.533,3.2,6.5,1.53,3.1,6.5,1.53,3.25,6,1.9,1.7,1.55,2.09,-0.5,,,,,,,,,,,,,,,
I2,06/02/05,Perugia,Catania,1,1,D,1,0,H,1.61,3,6,1.7,2.85,5.5,1.65,2.95,5.5,1.65,2.9,5,1.667,2.9,5.5,1.67,3,5.25,1.6,3,6,1.9,1.7,1.65,1.92,-0.5,,,,,,,,,,,,,,,
I2,06/02/05,Pescara,Treviso,1,0,H,0,0,D,2.75,2.75,2.5,2.75,2.85,2.45,2.7,2.8,2.5,2.7,2.6,2.6,2.7,2.8,2.5,2.62,2.7,2.7,2.62,2.62,2.75,1.9,1.7,1.37,2.5,0.5,,,,,,,,,,,,,,,
I2,06/02/05,Salernitana,Genoa,4,0,H,2,0,H,3.25,2.75,2.2,3.3,2.75,2.2,3.2,2.7,2.25,3.5,2.6,2.1,3.2,2.8,2.2,3.25,2.75,2.2,,,,1.8,1.8,1.46,2.25,0.5,,,,,,,,,,,,,,,
I2,06/02/05,Venezia,Ternana,3,3,D,1,2,A,2.4,2.75,2.88,2.45,2.75,2.85,2.4,2.8,2.85,2.4,2.6,2.9,2.375,3,2.75,2.38,2.7,3,2.37,2.62,3.1,2.1,1.56,2.4,1.41,-0.5,,,,,,,,,,,,
I2,06/02/05,Vicenza,Albinoleffe,4,1,H,3,1,H,1.83,2.88,4.5,1.85,3,4.1,1.8,2.9,4.5,1.85,2.7,4.2,1.8,3,4.333,1.85,2.8,4.33,1.8,2.75,4.8,1.85,1.74,1.8,1.76,-0.5,,,,,,,,,,,,
I2,07/02/05,Cesena,Piacenza,1,0,H,0,0,D,2.2,2.75,3.25,2.3,2.7,3.15,2.25,2.7,3.2,2.1,2.7,3.3,2.2,2.9,3.1,2.2,2.75,3.25,2.1,2.75,3.5,1.95,1.66,2.25,1.46,-0.5,,,,,,,,,,,,
I2,07/02/05,Torino,Bari,2,0,H,0,0,D,1.61,3,6,1.67,2.9,5.65,1.65,2.95,5.5,1.7,2.8,4.8,1.667,2.875,5.5,1.67,3,5.2,1.6,3,6,1.8,1.8,1.65,1.92,-0.5,,,,,,,,,,,,
I2,11/02/05,Triestina,Arezzo,2,1,H,1,0,H,2.2,2.7,3.4,2.45,2.6,3.05,2.4,2.65,3.1,2.3,2.6,3,2.3,2.75,3.1,2.38,2.7,3,2.3,2.7,3.1,2,1.61,2.4,1.43,-0.5,,,,,,,,,,,,
I2,13/02/05,Albinoleffe,Bari,0,1,A,0,0,D,2.25,2.6,3.4,2.25,2.65,3.35,2.25,2.7,3.3,2.2,2.6,3.2,2.2,2.75,3.3,2.25,2.62,3.3,2.2,2.7,3.3,1.95,1.66,2.25,1.49,-0.5,,,,,,,,,,,,
I2,13/02/05,Catania,Torino,1,0,H,0,0,D,2.6,2.7,2.7,2.6,2.65,2.8,2.55,2.65,2.85,2.6,2.6,2.7,2.4,2.75,2.9,2.5,2.7,2.8,2.6,2.7,2.7,2,1.61,2.55,1.37,-0.5,,,,,,,,,,,,
I2,13/02/05,Crotone,Catanzaro,3,0,H,1,0,H,2.1,2.7,3.6,2.15,2.75,3.4,2.1,2.75,3.6,2,2.7,3.6,2.1,2.8,3.5,2.1,2.75,3.5,2.15,2.75,3.35,1.95,1.66,2.1,1.56,-0.5,,,,,,,,,,,,
I2,13/02/05,Genoa,Perugia,0,1,A,0,1,A,1.8,2.75,5,1.7,2.9,5.35,1.75,2.8,5.25,1.75,2.8,4.5,1.73,2.9,5,1.73,2.8,5.2,1.75,2.8,5,1.85,1.74,1.75,1.83,-0.5,,,,,,,,,,,,
I2,13/02/05,Pescara,Venezia,0,0,D,0,0,D,1.83,2.8,4.5,1.9,2.9,4.05,1.85,2.8,4.5,1.8,2.7,4.4,1.8,2.9,4.5,1.85,2.8,4.33,1.8,2.85,4.5,1.95,1.66,1.85,1.73,-0.5,,,,,,,,,,,,
I2,13/02/05,Piacenza,Vicenza,0,0,D,0,0,D,2.1,2.7,3.6,2,2.8,3.8,2,2.8,3.85,1.9,2.7,4,2,2.8,3.75,2,2.8,3.75,1.95,2.8,3.85,1.8,1.8,2,1.62,-0.5,,,,,,,,,,,,
I2,13/02/05,Salernitana,Empoli,1,1,D,1,1,D,2.6,2.7,2.7,2.55,2.55,2.95,2.6,2.65,2.8,2.6,2.6,2.7,2.5,2.8,2.75,2.6,2.7,2.7,2.5,2.75,2.75,1.9,1.7,2.6,1.36,-0.5,,,,,,,,,,,,
I2,13/02/05,Ternana,Modena,2,1,H,0,0,D,2.25,2.6,3.4,2.3,2.65,3.25,2.25,2.7,3.3,2.2,2.6,3.2,2.25,2.75,3.2,2.25,2.7,3.25,2.15,2.75,3.35,2,1.61,2.25,1.49,-0.5,,,,,,,,,,,,
I2,13/02/05,Verona,Cesena,2,1,H,1,0,H,1.72,2.87,5,1.8,2.75,5,1.75,2.8,5.25,1.75,2.8,4.5,1.83,2.8,4.5,1.75,2.8,5,1.7,2.85,5.3,1.85,1.74,1.75,1.83,-0.5,,,,,,,,,,,,
I2,14/02/05,Treviso,Ascoli,1,1,D,1,0,H,2.1,2.7,3.6,2.15,2.65,3.6,2.1,2.7,3.7,2,2.7,3.6,2,2.8,3.75,2.1,2.7,3.6,2,2.7,3.9,1.9,1.7,2.1,1.56,-0.5,,,,,,,,,,,,
I2,18/02/05,Modena,Pescara,0,0,D,0,0,D,1.72,2.87,5,1.7,2.95,5.2,1.7,2.9,5.25,1.75,2.8,4.5,1.7,2.8,5.5,1.73,2.9,5,1.7,3,5,2,1.61,1.7,1.87,-0.5,,,,,,,,,,,,
I2,20/02/05,Arezzo,Ternana,1,2,A,0,1,A,2.2,2.75,3.25,2.2,2.55,3.65,2.1,2.6,3.8,2.2,2.6,3.2,2.1,2.62,3.75,2.2,2.6,3.4,2.1,2.62,3.8,2,1.61,2.1,1.54,-0.5,,,,,,
I2,20/02/05,Ascoli,Catania,1,2,A,1,0,H,1.9,2.8,4,1.9,2.7,4.5,1.9,2.7,4.45,1.9,2.7,4,2,2.7,4,1.91,2.7,4.33,1.9,2.7,4.33,1.8,1.8,1.9,1.68,-0.5,,,,,,
I2,20/02/05,Bari,Verona,1,0,H,1,0,H,2.37,2.7,3,2.3,2.6,3.3,2.25,2.7,3.25,2.3,2.6,3,2.25,2.7,3.2,2.4,2.7,2.9,2.2,2.62,3.5,1.95,1.66,2.25,1.47,-0.5,,,,,,
I2,20/02/05,Catanzaro,Albinoleffe,0,1,A,0,1,A,2.2,2.75,3.25,2.1,2.95,3.25,2.15,2.85,3.25,2.2,2.6,3.2,2.1,2.9,3.25,2.2,2.8,3.1,2.1,2.75,3.5,1.95,1.66,2.15,1.52,-0.5,,,,,,
I2,20/02/05,Cesena,Venezia,1,1,D,1,0,H,1.66,2.87,5.5,1.8,2.8,4.8,1.75,2.9,4.85,1.7,2.8,4.8,1.7,3,5,1.67,2.9,5.5,1.66,2.9,5.5,2,1.6,1.75,1.81,-0.5,,,,,,
I2,20/02/05,Empoli,Piacenza,0,0,D,0,0,D,1.72,2.87,5,1.7,3,5,1.65,3,5.5,1.65,2.9,5,1.67,3,5.5,1.73,2.9,5,1.66,2.9,5.5,2,1.61,1.65,1.94,-0.5,,,,,,
I2,20/02/05,Torino,Crotone,1,0,H,1,0,H,1.44,3.6,6.5,1.4,3.55,8,1.4,3.7,7.25,1.4,3.4,7,1.44,3.3,7.5,1.4,3.5,8,1.4,3.5,8,1.8,1.8,1.4,2.45,-0.5,,,,,,
I2,20/02/05,Treviso,Triestina,2,0,H,1,0,H,1.72,2.87,5,1.72,2.9,5.1,1.73,2.9,5,1.75,2.8,4.5,1.62,3.1,5.5,1.73,2.9,5,1.66,2.9,5.5,2,1.6,1.73,1.84,-0.5,,,,,,
I2,20/02/05,Vicenza,Genoa,2,2,D,1,0,H,2.5,2.62,2.9,2.5,2.6,2.95,2.5,2.6,2.95,2.6,2.6,2.7,2.4,2.6,3.1,2.5,2.6,2.9,2.6,2.6,2.8,1.8,1.8,2.5,1.38,-0.5,,,,,,
